,pg&e_male,pg&e_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.26765516,-0.5594623,"('unsociable', 'sociable')",-1.5495744,-1.8004738,-0.9086148,-1.1799681,-0.2713533
1,0.3015636,0.2788687,"('unfriendly', 'friendly')",-0.42532524,-0.46910796,-0.0618808,-0.0951196,-0.0332388
2,1.6001766,1.6542351,"('unlikable', 'likable')",1.3839114,1.5083156,1.492044,1.5812753,0.0892313
3,-0.48539376,-0.56170994,"('repellent', 'pleasant')",-1.2343816,-1.2656492,-0.8598877,-0.9136796,-0.0537919
4,0.15654308,0.10554181,"('disliked', 'liked')",0.052725986,0.03442175,0.1046345,0.0699818,-0.0346527
5,-0.22564492,-0.07093291,"('distant', 'outgoing')",0.50683993,0.7254269,0.1405975,0.327247,0.1866495
6,-0.13389973,0.103211,"('distant', 'open')",0.784305,1.1478254,0.3252026,0.6255182,0.3003156
7,0.08614991,-0.042175636,"('insensitive', 'sensitive')",-0.99225795,-1.0489746,-0.453054,-0.5455751,-0.0925211
8,-0.1715397,-0.08126344,"('unaffectionate', 'affectionate')",-0.266942,-0.08525996,-0.2192408,-0.0832617,0.1359791
9,0.61434,0.6835434,"('unaffectionate', 'caring')",-0.75163746,-0.6493989,-0.0686487,0.0170722,0.0857209
10,-0.97789294,-1.1142546,"('unsympathetic', 'sympathetic')",-1.7181345,-1.8739201,-1.3480138,-1.4940873,-0.1460735
11,0.06363122,-0.16969109,"('unhelpful', 'helpful')",-1.4571139,-1.5694337,-0.6967413,-0.8695624,-0.1728211
12,0.61029625,0.5387775,"('unsupportive', 'supportive')",-0.8868955,-0.77232844,-0.1382996,-0.1167755,0.0215241
13,-0.46780136,-0.6767036,"('impolite', 'polite')",-1.8072305,-1.8969853,-1.1375159,-1.2868445,-0.1493286
14,1.2173449,0.8972498,"('antisocial', 'social')",-0.4070619,-0.6778001,0.4051415,0.1097248,-0.2954167
15,1.6093738,1.4809649,"('boring', 'funny')",1.4923339,1.34207,1.5508538,1.4115174,-0.1393364
16,-0.3728962,-0.34016383,"('unpopular', 'popular')",-0.024128499,0.08134562,-0.1985123,-0.1294091,0.0691032
17,-0.7023344,-0.7284544,"('nasty', 'nice')",-0.61760426,-0.47886255,-0.6599693,-0.6036585,0.0563108
18,-1.3015954,-1.2136933,"('disagreeable', 'welcoming')",0.099306315,0.39870504,-0.6011446,-0.4074941,0.1936505
19,-0.010469759,0.11089506,"('inhospitable', 'hospitable')",-0.057944346,0.116280764,-0.0342071,0.1135879,0.147795
20,-0.04880333,-0.093066886,"('rough', 'thoughtful')",-0.38567507,-0.30523494,-0.2172392,-0.1991509,0.0180883
21,0.83417296,0.71658736,"('immoral', 'moral')",-0.08659872,-0.19753703,0.3737871,0.2595252,-0.1142619
22,0.15276028,-0.005415529,"('untrustworthy', 'trustworthy')",-0.36643338,-0.4788005,-0.1068365,-0.242108,-0.1352715
23,0.22238865,0.120232895,"('insincere', 'sincere')",-1.5893427,-1.7224439,-0.683477,-0.8011055,-0.1176285
24,0.020795912,0.037436478,"('dishonest', 'honest')",-0.9607113,-0.89837426,-0.4699577,-0.4304689,0.0394888
25,0.41362664,0.566452,"('egoistic', 'altruistic')",0.43626153,0.43286374,0.4249441,0.4996579,0.0747138
26,1.4187529,1.2746449,"('hardhearted', 'benevolent')",1.6700282,1.506624,1.5443906,1.3906344,-0.1537562
27,0.050008133,0.16740568,"('hardhearted', 'softhearted')",-1.635455,-1.4936241,-0.7927234,-0.6631092,0.1296142
28,-0.39812595,-0.5682975,"('disloyal', 'loyal')",-1.1104851,-1.2506477,-0.7543055,-0.9094726,-0.1551671
29,0.9720331,0.9357118,"('unfair', 'fair')",0.01896938,0.018462189,0.4955012,0.477087,-0.0184142
30,0.6719013,0.45752072,"('intolerant', 'tolerant')",-0.7609532,-0.9503903,-0.044526,-0.2464348,-0.2019088
31,-0.47304732,-0.34584242,"('evil', 'good')",0.65647113,0.84008396,0.0917119,0.2471208,0.1554089
32,0.6306584,0.57424796,"('unkind', 'kind')",-0.16335674,-0.15090466,0.2336508,0.2116717,-0.0219791
33,0.84353346,0.9016037,"('wrong', 'right')",0.627996,0.6947992,0.7357647,0.7982014,0.0624367
34,-0.64708644,-0.5508096,"('mean', 'honorable')",-0.5754216,-0.5153884,-0.611254,-0.5330991,0.0781549
35,-1.187305,-1.241229,"('corrupt', 'incorrupt')",0.7915266,0.7418098,-0.1978892,-0.2497096,-0.0518204
36,-0.51016456,-0.40598646,"('hostile', 'amicable')",-0.19878528,-0.2817992,-0.3544749,-0.3438928,0.0105821
37,0.18119296,0.21592923,"('fake', 'genuine')",-0.38206235,-0.33962032,-0.1004347,-0.0618455,0.0385892
38,-1.238929,-1.2647071,"('untruthful', 'truthful')",-1.1166646,-1.1511099,-1.1777968,-1.2079085,-0.0301117
39,1.3547841,1.4024236,"('exploitative', 'cooperative')",-0.4546476,-0.38873476,0.4500683,0.5068444,0.0567761
40,-0.8418638,-0.85398495,"('stingy', 'generous')",-1.0928646,-1.0200908,-0.9673642,-0.9370379,0.0303263
41,-0.4057798,-0.548191,"('unforgiving', 'forgiving')",-1.2518477,-1.3072947,-0.8288138,-0.9277428,-0.098929
42,0.68397826,0.7161999,"('unreliable', 'reliable')",1.0286071,1.0775222,0.8562927,0.896861,0.0405683
43,0.11446471,0.137028,"('irresponsible', 'responsible')",-1.6552551,-1.5977539,-0.7703952,-0.730363,0.0400322
44,-0.035686404,0.060696136,"('prejudiced', 'unprejudiced')",0.08463953,0.25077775,0.0244766,0.1557369,0.1312603
