,graham_male,graham_female,tuple,holdings_male,holdings_female,co_male,co_female,average_male,average_female,female-male
0,0.21776693,0.03894411,"('unsociable', 'sociable')",0.011703894,-0.23505893,-0.024318296,-0.24445148,0.0683842,-0.1468554,-0.2152396
1,-0.07638788,-0.10596486,"('unfriendly', 'friendly')",0.7168703,0.60565877,1.2586334,1.2669635,0.6330386,0.5888858,-0.0441528
2,0.67789125,0.75334114,"('unlikable', 'likable')",1.6332369,1.7526611,1.0253625,1.2826504,1.1121635,1.2628841,0.1507206
3,-0.17483546,-0.07688025,"('repellent', 'pleasant')",-0.112340994,-0.16359286,0.57613707,0.47254187,0.0963202,0.0773563,-0.0189639
4,-0.671827,-0.81500393,"('disliked', 'liked')",0.42367893,0.39547795,-6.166718,-6.078359,-2.1382887,-2.1659617,-0.027673
5,-0.43104744,-0.2668415,"('distant', 'outgoing')",-0.21054327,-0.12447816,-0.64899427,-0.36634016,-0.430195,-0.2525533,0.1776417
6,-0.52331936,-0.3154396,"('distant', 'open')",-0.4092116,-0.3234206,-0.5414785,-0.32010552,-0.4913365,-0.3196553,0.1716812
7,0.65631336,0.635279,"('insensitive', 'sensitive')",0.5616534,0.40619904,-0.0901163,-0.20447178,0.3759502,0.2790021,-0.0969481
8,0.90463966,0.7806487,"('unaffectionate', 'affectionate')",0.5700812,0.54864436,0.6614848,0.68638295,0.7120686,0.671892,-0.0401766
9,1.1964053,1.1347408,"('unaffectionate', 'caring')",0.88571256,0.68429214,1.1738731,1.1651679,1.0853303,0.9947337,-0.0905966
10,0.83194333,0.7027593,"('unsympathetic', 'sympathetic')",0.115388736,-0.102182806,0.05631437,-0.12007916,0.3345488,0.1601658,-0.174383
11,1.0263947,1.026952,"('unhelpful', 'helpful')",-0.04433794,-0.13313438,2.1519427,2.1884887,1.0446665,1.0274355,-0.017231
12,0.95018834,0.9113448,"('unsupportive', 'supportive')",0.8726185,0.8019716,-1.7474487,-1.6701818,0.0251194,0.0143782,-0.0107412
13,0.13623121,0.08754774,"('impolite', 'polite')",-0.21757104,-0.3226542,0.037309103,-0.0755178,-0.0146769,-0.1035414,-0.0888645
14,1.0496651,0.9207327,"('antisocial', 'social')",1.9037246,1.8231775,0.24253826,-0.00044848397,1.0653093,0.9144872,-0.1508221
15,0.28208268,0.21271966,"('boring', 'funny')",-0.68056875,-0.68994474,0.4351414,0.53145087,0.0122184,0.0180753,0.0058569
16,-2.1189606,-2.071541,"('unpopular', 'popular')",-1.4722219,-1.2591851,-0.22982839,-0.13541695,-1.2736703,-1.155381,0.1182893
17,0.100118205,0.155205,"('nasty', 'nice')",-0.9352447,-0.81781995,-0.15495104,-0.1688561,-0.3300258,-0.277157,0.0528688
18,-0.55097747,-0.4782597,"('disagreeable', 'welcoming')",-0.0447886,0.16763514,-1.0470592,-0.92825884,-0.5476084,-0.4129611,0.1346473
19,-0.2466849,-0.11396815,"('inhospitable', 'hospitable')",-0.758261,-0.6569851,-0.56735504,-0.356763,-0.5241003,-0.3759054,0.1481949
20,0.42318723,0.4379881,"('rough', 'thoughtful')",-0.060881488,0.025740199,0.1553179,0.15292552,0.1725412,0.2055513,0.0330101
