,navient_male,navient_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.9823554,-0.9560156,"('unsociable', 'sociable')",-0.10818361,-0.24459036,-0.5452695,-0.600303,-0.0550335
1,-1.7382377,-1.9082586,"('unfriendly', 'friendly')",1.458626,1.3205158,-0.1398059,-0.2938714,-0.1540655
2,0.88499844,0.79193056,"('unlikable', 'likable')",0.57128257,0.5559307,0.7281405,0.6739306,-0.0542099
3,-0.36051384,-0.14203538,"('repellent', 'pleasant')",1.0050763,1.05014,0.3222812,0.4540523,0.1317711
4,-0.16674697,-0.15448703,"('disliked', 'liked')",-7.2108297,-7.207608,-3.6887884,-3.6810477,0.0077407
5,-0.7643655,-0.93060267,"('distant', 'outgoing')",-0.44725174,-0.3939357,-0.6058086,-0.6622692,-0.0564606
6,-1.2930489,-1.4739944,"('distant', 'open')",-0.30025464,-0.29677907,-0.7966517,-0.8853867,-0.088735
7,-0.680622,-0.37388167,"('insensitive', 'sensitive')",0.41689983,0.47746363,-0.1318611,0.051791,0.1836521
8,-1.1047457,-1.321831,"('unaffectionate', 'affectionate')",0.96615946,0.8755348,-0.0692931,-0.2231481,-0.153855
9,-1.3316809,-1.4282364,"('unaffectionate', 'caring')",1.1996226,1.1829354,-0.0660291,-0.1226505,-0.0566214
10,-1.108418,-1.0065634,"('unsympathetic', 'sympathetic')",-0.47273013,-0.56112933,-0.7905741,-0.7838464,0.0067277
11,-0.04248476,0.073736966,"('unhelpful', 'helpful')",1.2807297,1.4396658,0.6191224,0.7567014,0.137579
12,-0.597522,-0.37513876,"('unsupportive', 'supportive')",-2.141752,-2.112134,-1.369637,-1.2436364,0.1260006
13,-0.53014535,-0.4605843,"('impolite', 'polite')",-0.98916996,-0.88134354,-0.7596576,-0.6709639,0.0886937
14,0.16149619,0.41354704,"('antisocial', 'social')",0.13111393,0.06871473,0.1463051,0.2411309,0.0948258
15,0.13223532,0.0014849841,"('boring', 'funny')",0.02709527,0.05231527,0.0796653,0.0269001,-0.0527652
16,-0.14400609,-0.21022229,"('unpopular', 'popular')",0.01908645,0.043670088,-0.0624598,-0.0832761,-0.0208163
17,-0.29204422,-0.18278143,"('nasty', 'nice')",-0.54595476,-0.5152428,-0.4189995,-0.3490121,0.0699874
18,-0.35864758,-0.2203117,"('disagreeable', 'welcoming')",-0.46764505,-0.48040107,-0.4131463,-0.3503564,0.0627899
19,-0.8919614,-1.0067321,"('inhospitable', 'hospitable')",-0.55442727,-0.48629826,-0.7231944,-0.7465152,-0.0233208
20,-0.087816164,0.016346008,"('rough', 'thoughtful')",0.67430615,0.6250347,0.293245,0.3206903,0.0274453
21,-0.20565034,-0.07001518,"('immoral', 'moral')",-0.33746085,-0.25906506,-0.2715556,-0.1645401,0.1070155
22,-0.048008393,0.14053257,"('untrustworthy', 'trustworthy')",-0.8266432,-0.83671397,-0.4373258,-0.3480907,0.0892351
23,-0.7674389,-0.6256393,"('insincere', 'sincere')",5.6425233,5.7157636,2.4375422,2.5450621,0.1075199
24,-0.6373042,-0.64523757,"('dishonest', 'honest')",0.42758512,0.43723124,-0.1048595,-0.1040032,0.0008563
25,-0.07070257,-0.25938553,"('egoistic', 'altruistic')",1.5557542,1.4545987,0.7425258,0.5976065,-0.1449193
26,-0.2788861,-0.40277857,"('hardhearted', 'benevolent')",1.7875061,1.6323295,0.75431,0.6147754,-0.1395346
27,-0.4149389,-0.37086704,"('hardhearted', 'softhearted')",1.2995051,1.2466829,0.4422831,0.4379079,-0.0043752
28,-0.70030445,-0.7669259,"('disloyal', 'loyal')",1.1196389,1.0419472,0.2096672,0.1375107,-0.0721565
29,-0.27120715,-0.24356219,"('unfair', 'fair')",-0.4270679,-0.5658256,-0.3491375,-0.4046939,-0.0555564
30,0.35409492,0.4486388,"('intolerant', 'tolerant')",0.93133444,0.93683064,0.6427147,0.6927347,0.05002
31,-0.7124571,-0.7691573,"('evil', 'good')",-0.7341366,-0.87118596,-0.7232969,-0.8201716,-0.0968747
32,-0.27258453,-0.3169388,"('unkind', 'kind')",0.6538376,0.46937978,0.1906265,0.0762205,-0.114406
33,0.23207083,0.018485934,"('wrong', 'right')",-0.49640077,-0.53401744,-0.132165,-0.2577658,-0.1256008
