,pulte_male,pulte_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2478868,-1.3962224,"('unsociable', 'sociable')",0.3086372,0.07587081,-0.74598086,-0.8960432,-0.5617435,-0.7387983,-0.1770548
1,-0.88821644,-1.1139265,"('unfriendly', 'friendly')",0.26843166,0.17572238,1.8995329,1.8198147,0.4265827,0.2938702,-0.1327125
2,1.0402126,1.0769569,"('unlikable', 'likable')",1.9121575,2.0254657,0.5394609,0.6988055,1.1639437,1.2670761,0.1031324
3,-0.9509964,-0.95078605,"('repellent', 'pleasant')",0.6377272,0.6364948,0.4172111,0.41234446,0.0346473,0.0326844,-0.0019629
4,-0.11435724,-0.2476751,"('disliked', 'liked')",-0.47697794,-0.49799037,-6.7107925,-6.7738566,-2.4340426,-2.5065074,-0.0724648
5,-0.18874049,-0.14800581,"('distant', 'outgoing')",-1.7341349,-1.5872405,-0.12556686,-0.07359423,-0.6828141,-0.6029468,0.0798673
6,-0.108347595,-0.05591787,"('distant', 'open')",-1.8083099,-1.6467464,0.3810216,0.4108701,-0.5118786,-0.4305981,0.0812805
7,-0.82304883,-0.8446565,"('insensitive', 'sensitive')",-0.026642838,-0.025985684,0.72126234,0.69525415,-0.0428098,-0.0584627,-0.0156529
8,-0.7207883,-0.77408785,"('unaffectionate', 'affectionate')",0.49299777,0.50114167,1.126562,1.0488504,0.2995905,0.2586347,-0.0409558
9,-1.3683856,-1.5262839,"('unaffectionate', 'caring')",0.39880642,0.29133606,1.2858703,1.2208971,0.1054304,-0.0046836,-0.110114
10,-1.6825786,-1.8129607,"('unsympathetic', 'sympathetic')",-0.20031038,-0.32589373,-0.5721046,-0.6459581,-0.8183312,-0.9282709,-0.1099397
11,-0.8792647,-0.9605415,"('unhelpful', 'helpful')",-0.2264421,-0.37044042,1.4859332,1.5307056,0.1267421,0.0665745,-0.0601676
12,-0.9765644,-0.97845566,"('unsupportive', 'supportive')",0.67789775,0.772887,-1.7583781,-1.7365235,-0.6856816,-0.6473641,0.0383175
13,-0.8038398,-0.7625785,"('impolite', 'polite')",-0.4230864,-0.54629743,-0.59773165,-0.5259684,-0.6082193,-0.6116148,-0.0033955
14,-0.5523005,-0.5475793,"('antisocial', 'social')",1.5536449,1.494846,-0.24502365,-0.3516245,0.2521069,0.1985474,-0.0535595
15,0.90185827,0.8527512,"('boring', 'funny')",-0.5484999,-0.6306397,0.7013097,0.6969625,0.351556,0.306358,-0.045198
16,-0.14289153,-0.15368672,"('unpopular', 'popular')",-0.5038735,-0.34671724,0.28169662,0.35727236,-0.1216895,-0.0477105,0.073979
17,-0.34242862,-0.27884778,"('nasty', 'nice')",-1.0009227,-0.9028612,-0.37778065,-0.36313292,-0.5737107,-0.5149473,0.0587634
