,caterpillar_male,caterpillar_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.9259977,-2.071366,"('unsociable', 'sociable')",-0.5286312,-0.6584731,-1.2273145,-1.3649195,-0.137605
1,0.044112615,-0.16015445,"('unfriendly', 'friendly')",2.4956462,2.3169453,1.2698795,1.0783955,-0.191484
2,0.93674946,0.90693927,"('unlikable', 'likable')",0.595988,0.5920052,0.7663687,0.7494723,-0.0168964
3,-1.6530422,-1.5678335,"('repellent', 'pleasant')",-0.08162242,0.041447688,-0.8673323,-0.763193,0.1041393
4,1.0707924,1.0951222,"('disliked', 'liked')",-5.9296317,-5.984553,-2.4294195,-2.4447153,-0.0152958
5,1.0637716,1.0123541,"('distant', 'outgoing')",0.25813743,0.2117207,0.6609545,0.6120374,-0.0489171
6,0.8573003,0.7720715,"('distant', 'open')",0.71606374,0.66121465,0.786682,0.7166431,-0.0700389
7,-1.4288617,-1.4024396,"('insensitive', 'sensitive')",0.75295895,0.87924945,-0.3379514,-0.2615951,0.0763563
8,0.010877021,-0.14983569,"('unaffectionate', 'affectionate')",1.2168951,1.0501802,0.6138861,0.4501722,-0.1637139
9,-0.3375935,-0.5256981,"('unaffectionate', 'caring')",1.4832188,1.431983,0.5728127,0.4531424,-0.1196703
10,-3.2703424,-3.3496726,"('unsympathetic', 'sympathetic')",-0.5408892,-0.51263624,-1.9056158,-1.9311544,-0.0255386
11,-1.8109474,-1.8055357,"('unhelpful', 'helpful')",1.7026634,1.8552245,-0.054142,0.0248444,0.0789864
12,-1.5615685,-1.497527,"('unsupportive', 'supportive')",-1.5965664,-1.5517027,-1.5790675,-1.5246148,0.0544527
13,-1.3525786,-1.4573731,"('impolite', 'polite')",-0.5777141,-0.58309567,-0.9651464,-1.0202343,-0.0550879
14,-1.5147148,-1.4840758,"('antisocial', 'social')",-0.7351515,-0.7625578,-1.1249332,-1.1233168,0.0016164
15,0.48154607,0.328707,"('boring', 'funny')",0.6432742,0.56331265,0.5624101,0.4460098,-0.1164003
16,0.7889645,0.8090881,"('unpopular', 'popular')",0.58094525,0.6338527,0.6849549,0.7214704,0.0365155
17,0.1796261,0.25476342,"('nasty', 'nice')",-0.124322996,-0.07067278,0.0276516,0.0920453,0.0643937
18,0.19219933,0.27843875,"('disagreeable', 'welcoming')",-0.1668633,-0.1979559,0.012668,0.0402414,0.0275734
19,-0.23028918,-0.3280806,"('inhospitable', 'hospitable')",0.63283265,0.641382,0.2012717,0.1566507,-0.044621
20,-0.76091176,-0.7023561,"('rough', 'thoughtful')",1.0955112,1.1121088,0.1672997,0.2048764,0.0375767
21,-1.4624104,-1.4859209,"('immoral', 'moral')",-0.8482951,-0.7260071,-1.1553528,-1.1059639,0.0493889
22,-1.0380558,-0.96784353,"('untrustworthy', 'trustworthy')",-1.151363,-1.0746021,-1.0947094,-1.0212228,0.0734866
23,-1.7098868,-1.7838408,"('insincere', 'sincere')",5.9226613,6.0348387,2.1063871,2.125499,0.0191119
24,-0.9201514,-0.9735099,"('dishonest', 'honest')",0.8933964,0.8969923,-0.0133775,-0.0382588,-0.0248813
25,1.696944,1.6989233,"('egoistic', 'altruistic')",1.8423874,1.7762905,1.7696657,1.737607,-0.0320587
26,0.4665511,0.25220126,"('hardhearted', 'benevolent')",1.7537193,1.4778651,1.1101352,0.8650331,-0.2451021
27,0.32117227,0.31339398,"('hardhearted', 'softhearted')",1.9062401,1.7587864,1.1137062,1.0360903,-0.0776159
28,-0.9232034,-1.0022607,"('disloyal', 'loyal')",1.1521763,1.1347643,0.1144864,0.0662518,-0.0482346
29,0.2983085,0.26224175,"('unfair', 'fair')",-0.008043766,-0.18827729,0.1451324,0.0369822,-0.1081502
30,-1.1116287,-1.0957398,"('intolerant', 'tolerant')",0.9048796,0.93767637,-0.1033745,-0.0790317,0.0243428
31,0.81792027,0.9018846,"('evil', 'good')",-0.5385341,-0.6583226,0.1396931,0.121781,-0.0179121
32,-0.42808986,-0.6191705,"('unkind', 'kind')",1.0809965,0.92217183,0.3264533,0.1515007,-0.1749526
33,1.752019,1.6492844,"('wrong', 'right')",-0.25980186,-0.38489473,0.7461086,0.6321948,-0.1139138
34,-0.7237826,-0.5764669,"('mean', 'honorable')",6.055913,6.2945356,2.6660652,2.8590343,0.1929691
35,2.2729065,2.212548,"('corrupt', 'incorrupt')",0.26288936,0.015373487,1.267898,1.1139607,-0.1539373
36,0.5757029,0.45238066,"('hostile', 'amicable')",0.3102079,0.019391414,0.4429554,0.235886,-0.2070694
37,-0.8544985,-0.8718178,"('fake', 'genuine')",0.47786906,0.5233453,-0.1883147,-0.1742363,0.0140784
38,-0.16782534,-0.20684797,"('untruthful', 'truthful')",0.36386886,0.43080834,0.0980218,0.1119802,0.0139584
39,-3.9903447e-05,0.017884733,"('exploitative', 'cooperative')",-0.17200877,-0.1700722,-0.0860243,-0.0760937,0.0099306
40,0.13202783,0.24346858,"('stingy', 'generous')",-1.068507,-1.1024051,-0.4682395,-0.4294682,0.0387713
41,-0.060296595,-0.028838014,"('unforgiving', 'forgiving')",0.15217514,-0.0027880585,0.0459393,-0.015813,-0.0617523
42,-0.6026798,-0.4378902,"('unreliable', 'reliable')",-3.3140705,-3.1593766,-1.9583751,-1.7986335,0.1597416
43,-2.3023093,-2.3079333,"('irresponsible', 'responsible')",0.40185186,0.45034176,-0.9502287,-0.9287958,0.0214329
44,0.48475492,0.56581354,"('prejudiced', 'unprejudiced')",-1.8382535,-1.8315338,-0.6767493,-0.6328601,0.0438892
45,-1.3900077,-1.354252,"('incompetent', 'competent')",-0.22406325,-0.15946305,-0.8070355,-0.7568575,0.050178
46,-1.7709494,-1.79875,"('uncompetitive', 'competitive')",-0.9375884,-0.9194434,-1.3542689,-1.3590968,-0.0048279
47,-0.3312141,-0.27296788,"('stupid', 'smart')",5.1556487,5.3434706,2.4122174,2.5352514,0.123034
48,-1.56269,-1.6253313,"('unintelligent', 'intelligent')",0.6857147,0.684051,-0.4384876,-0.4706402,-0.0321526
49,-0.75775504,-0.6283323,"('unable', 'able')",0.057208102,0.26748908,-0.3502735,-0.1804216,0.1698519
50,0.48125595,0.443989,"('clumsy', 'skillful')",0.314964,0.32353422,0.39811,0.3837616,-0.0143484
51,-1.3666424,-1.515057,"('uneducated', 'educated')",0.9462964,0.88328975,-0.210173,-0.3158836,-0.1057106
52,1.2981155,1.0429945,"('irrational', 'rational')",0.46800843,0.29949182,0.8830619,0.6712432,-0.2118187
53,-1.2775433,-1.3440944,"('uncreative', 'creative')",0.7719745,0.7069167,-0.2527844,-0.3185889,-0.0658045
54,0.072631225,-0.12315443,"('incapable', 'capable')",1.2430822,1.2817669,0.6578567,0.5793062,-0.0785505
55,-1.756639,-1.7122889,"('incompetent', 'clever')",-0.11740157,-0.01652646,-0.9370203,-0.8644077,0.0726126
56,-1.488886,-1.4719998,"('impractical', 'practical')",-0.51541984,-0.35247597,-1.0021529,-0.9122379,0.089915
57,-2.3306751,-2.4142985,"('unimaginative', 'imaginative')",-2.6035683,-2.6967793,-2.4671216,-2.5555389,-0.0884173
58,-0.38122168,-0.43363488,"('undiscriminating', 'discriminating')",0.2294031,0.18521248,-0.0759093,-0.1242112,-0.0483019
59,1.0547116,0.9834714,"('foolish', 'wise')",0.5809277,0.55822355,0.8178197,0.7708474,-0.0469723
60,-1.972246,-1.8681489,"('inefficient', 'efficient')",-0.3498762,-0.14597249,-1.1610612,-1.0070608,0.1540004
61,-0.67873615,-0.8683347,"('illogical', 'logical')",0.5166853,0.33251214,-0.0810254,-0.2679113,-0.1868859
