,hillshire_male,hillshire_female,tuple,brands_male,brands_female,co_male,co_female,average_male,average_female,female-male
0,0.05039049,-0.100223154,"('unsociable', 'sociable')",1.2218103,0.97028375,0.043019753,-0.13316588,0.4384069,0.2456316,-0.1927753
1,-1.5203474,-1.5496325,"('unfriendly', 'friendly')",0.5116954,0.39581037,0.97434837,0.8375327,-0.0114345,-0.1054298,-0.0939953
2,0.8398619,0.8610159,"('unlikable', 'likable')",0.890384,0.9929895,0.7529036,0.93503207,0.8277165,0.9296792,0.1019627
3,0.06852111,0.31691003,"('repellent', 'pleasant')",-0.9423561,-0.766788,0.35512498,0.3909085,-0.1729033,-0.0196565,0.1532468
4,0.20129107,0.1424787,"('disliked', 'liked')",0.028476791,0.106295295,-6.8394732,-6.900627,-2.2032351,-2.2172844,-0.0140493
5,-1.2733314,-1.1400849,"('distant', 'outgoing')",-0.1817422,0.0705487,-0.57566804,-0.4893881,-0.6769139,-0.5196414,0.1572725
6,-2.0154958,-1.8357171,"('distant', 'open')",-0.6509979,-0.42902875,-0.59221137,-0.54736906,-1.086235,-0.9373716,0.1488634
7,0.59791756,0.6567906,"('insensitive', 'sensitive')",0.6430754,0.63544387,-0.13571577,-0.083660886,0.3684258,0.4028579,0.0344321
8,-1.3664589,-1.4115471,"('unaffectionate', 'affectionate')",-0.42002216,-0.44893187,0.030078359,-0.08717923,-0.5854675,-0.6492194,-0.0637519
9,-0.58738,-0.62507147,"('unaffectionate', 'caring')",0.56857824,0.49184772,0.7419758,0.7001262,0.241058,0.1889675,-0.0520905
10,0.63356984,0.6134919,"('unsympathetic', 'sympathetic')",0.6062874,0.46255338,-0.1529291,-0.2878725,0.3623094,0.2627243,-0.0995851
11,0.545398,0.5484244,"('unhelpful', 'helpful')",0.5591485,0.6287452,2.408788,2.3544824,1.1711115,1.1772173,0.0061058
12,0.5076889,0.69828457,"('unsupportive', 'supportive')",0.971147,1.1678874,-2.1709976,-2.0827851,-0.2307206,-0.0722044,0.1585162
13,0.70751953,0.62414044,"('impolite', 'polite')",1.1855708,1.1143066,0.19903721,0.22331634,0.6973759,0.6539211,-0.0434548
14,1.0092077,1.0012888,"('antisocial', 'social')",0.8570905,0.78420734,-0.023258332,-0.07749756,0.6143466,0.5693328,-0.0450138
15,-0.08742425,-0.26554692,"('boring', 'funny')",0.92489326,0.85208124,0.4931522,0.53921026,0.4435404,0.3752482,-0.0682922
16,-0.62427896,-0.5535894,"('unpopular', 'popular')",-0.8587546,-0.6513716,0.09794554,0.15624493,-0.461696,-0.349572,0.112124
17,-0.19340914,-0.09130594,"('nasty', 'nice')",-0.7661915,-0.6392488,-0.073876224,-0.09018353,-0.3444923,-0.2735794,0.0709129
18,-0.48616263,-0.28549597,"('disagreeable', 'welcoming')",-0.70620906,-0.48785678,-1.0712062,-1.0146232,-0.754526,-0.595992,0.158534
19,-0.821884,-0.7346826,"('inhospitable', 'hospitable')",-0.50635505,-0.39860153,-0.4797005,-0.36636132,-0.6026465,-0.4998818,0.1027647
20,-0.12228997,0.01266153,"('rough', 'thoughtful')",0.29613695,0.42515543,0.24196729,0.2303331,0.1386048,0.2227167,0.0841119
21,0.76529473,0.80242616,"('immoral', 'moral')",0.7312031,0.7127467,-0.6624655,-0.57284296,0.2780108,0.31411,0.0360992
22,0.89094186,0.9556317,"('untrustworthy', 'trustworthy')",0.36713833,0.27623045,-0.30297554,-0.33871803,0.3183682,0.2977147,-0.0206535
23,0.54096085,0.5753135,"('insincere', 'sincere')",0.86797196,0.82094604,6.0304446,5.9387364,2.4797924,2.4449987,-0.0347937
24,0.41215008,0.38435766,"('dishonest', 'honest')",0.07585338,-0.021655262,0.92613244,0.8728967,0.4713786,0.4118663,-0.0595123
25,-1.2604641,-1.2399789,"('egoistic', 'altruistic')",-0.53567904,-0.44962004,0.77154374,0.68800724,-0.3415331,-0.3338639,0.0076692
26,-0.6785706,-0.7779866,"('hardhearted', 'benevolent')",0.7555636,0.7164489,0.92082286,0.8552226,0.3326053,0.2645616,-0.0680437
27,-0.9432452,-0.7946124,"('hardhearted', 'softhearted')",-0.017517213,0.036477767,0.3916945,0.33630162,-0.1896893,-0.140611,0.0490783
28,-0.12638372,-0.30966184,"('disloyal', 'loyal')",-0.19732025,-0.38388038,0.8055527,0.5960789,0.1606162,-0.0324878,-0.193104
29,-0.3250725,-0.22943732,"('unfair', 'fair')",-1.2459933,-1.1822389,-0.806266,-0.8736474,-0.7924439,-0.7617745,0.0306694
30,1.0247227,1.0157361,"('intolerant', 'tolerant')",1.6400213,1.6282408,0.9264347,0.9877441,1.1970596,1.2105737,0.0135141
31,-1.8996819,-1.6689411,"('evil', 'good')",-1.8307632,-1.7076199,-1.2104112,-1.2001505,-1.6469522,-1.5255706,0.1213816
32,-0.024013303,-0.11964589,"('unkind', 'kind')",1.0105317,0.793024,1.0492723,0.9267007,0.6785969,0.5333596,-0.1452373
33,0.13753736,0.1946519,"('wrong', 'right')",0.70475894,0.7736008,-0.6631809,-0.54004484,0.0597051,0.142736,0.0830309
34,-0.080498785,0.09768908,"('mean', 'honorable')",-0.35865986,-0.18436013,5.213007,5.317726,1.5912828,1.7436851,0.1524023
