,signature_male,signature_female,tuple,bank_male,bank_female,new_male,new_female,york_male,york_female,ny_male,ny_female,average_male,average_female,female-male
0,-0.03656227,-0.07393028,"('unsociable', 'sociable')",0.79473,0.77622545,-0.3581275,-0.40447587,-0.41156,-0.46812233,-0.41159436,-0.48201695,-0.0846228,-0.130464,-0.0458412
1,0.61043423,0.53257585,"('unfriendly', 'friendly')",0.82436264,0.7464107,-1.2401295,-1.308301,-0.28778747,-0.4623193,1.4055392,1.3096412,0.2624838,0.1636015,-0.0988823
2,1.7000167,1.7121567,"('unlikable', 'likable')",2.2257364,2.3230655,1.074052,1.1018211,1.6684908,1.6558329,1.0469615,1.1135124,1.5430515,1.5812777,0.0382262
3,-0.89107037,-0.82222915,"('repellent', 'pleasant')",-0.17815839,-0.012029089,-0.14193721,-0.065465756,-0.27500463,-0.12980148,0.016696408,0.06898932,-0.2938948,-0.1921072,0.1017876
4,-0.14886227,-0.086372964,"('disliked', 'liked')",-0.1744667,-0.18432021,0.7984684,0.912195,0.3251791,0.38065243,-3.0952759,-2.9709115,-0.4589915,-0.3897514,0.0692401
5,0.18872195,0.31412086,"('distant', 'outgoing')",0.41494823,0.47032046,0.9761492,1.0399036,1.1920586,1.1678499,0.8611306,0.8973642,0.7266017,0.7779118,0.0513101
6,-0.25845712,-0.12486561,"('distant', 'open')",-0.048163507,0.043185253,0.56269425,0.65009636,0.87954724,0.83648616,1.2246517,1.2791355,0.4720545,0.5368075,0.064753
7,0.38743883,0.41853112,"('insensitive', 'sensitive')",0.610639,0.78409344,-0.79074526,-0.91716,-0.7182765,-0.73770887,-0.2774066,-0.26785302,-0.1576701,-0.1440195,0.0136506
8,-0.053136066,-0.13265026,"('unaffectionate', 'affectionate')",0.31268945,0.15358472,-1.6404905,-1.6570551,-0.21547818,-0.31387743,0.62151754,0.5939887,-0.1949795,-0.2712019,-0.0762224
9,1.0864738,1.0550008,"('unaffectionate', 'caring')",1.351018,1.2866117,-0.96192235,-1.0214629,0.46788666,0.3624445,1.1344178,1.1379045,0.6155748,0.5640997,-0.0514751
10,-0.048821557,0.0434432,"('unsympathetic', 'sympathetic')",-0.34988743,-0.12389665,-0.82791054,-0.91934747,-0.95872754,-0.90285146,-0.76688325,-0.7204943,-0.5904461,-0.5246293,0.0658168
11,0.926479,0.9039636,"('unhelpful', 'helpful')",0.99874365,1.0663351,-0.14178191,-0.24255297,-0.10110326,-0.071179174,1.5806088,1.5778034,0.6525892,0.646874,-0.0057152
12,1.7368087,1.9332496,"('unsupportive', 'supportive')",1.5405701,1.7972578,0.31297812,0.30867305,0.8615223,0.9141733,-0.06736769,-0.016001388,0.8769023,0.9874704,0.1105681
13,0.6695454,0.67230904,"('impolite', 'polite')",1.1938857,1.2855587,0.46089822,0.33107352,-0.40404308,-0.4628809,-0.60043395,-0.6832805,0.2639705,0.228556,-0.0354145
14,0.69465923,0.6823178,"('antisocial', 'social')",1.1310896,1.2133483,0.24900158,0.17246233,0.12027455,0.11944881,-1.0607537,-1.1059922,0.2268543,0.216317,-0.0105373
15,1.238414,1.1245494,"('boring', 'funny')",0.8597423,0.7768294,0.0006028712,-0.040136017,0.63499653,0.53844506,1.0822155,1.0583118,0.7631943,0.6915999,-0.0715944
16,-0.7937753,-0.8010611,"('unpopular', 'popular')",-0.57053345,-0.5389508,0.07659252,0.13054723,-0.22276564,-0.19766638,0.41577393,0.3372665,-0.2189416,-0.2139729,0.0049687
