,avery_male,avery_female,tuple,dennison_male,dennison_female,corp_male,corp_female,average_male,average_female,female-male
31,-2.9779758,-2.8196964,"('evil', 'good')",-0.9328532,-0.8000438,-1.2079872,-1.1566664,-1.7062721,-1.5921356,0.1141365
32,-0.015492186,-0.10901891,"('unkind', 'kind')",-0.9704369,-1.2093852,0.40753353,0.16747601,-0.1927985,-0.3836427,-0.1908442
33,0.16476873,0.17333202,"('wrong', 'right')",0.82331955,0.87543935,-0.650099,-0.5594809,0.1126631,0.1630968,0.0504337
34,-0.52971214,-0.4064404,"('mean', 'honorable')",-0.488343,-0.5300098,5.2560716,5.3138747,1.412672,1.4591414,0.0464694
35,-2.042632,-1.7520065,"('corrupt', 'incorrupt')",0.63319135,0.8774877,-0.7850052,-0.6259556,-0.731482,-0.5001582,0.2313238
36,-1.5902349,-1.3844162,"('hostile', 'amicable')",-0.31283718,-0.2584479,-0.24371794,-0.2790025,-0.7155967,-0.6406222,0.0749745
37,0.8700512,0.81238043,"('fake', 'genuine')",0.15707614,0.108747,-0.23775035,-0.21775895,0.2631257,0.2344562,-0.0286695
38,-0.06898092,0.06401363,"('untruthful', 'truthful')",0.12879142,0.1485821,0.27513757,0.37628502,0.1116494,0.1962936,0.0846442
39,1.7814306,1.7726675,"('exploitative', 'cooperative')",0.6760118,0.600613,0.31879964,0.31341302,0.925414,0.8955646,-0.0298494
40,-0.8439991,-0.9702897,"('stingy', 'generous')",-0.06466511,-0.08037406,-1.7688603,-1.8560247,-0.8925082,-0.9688962,-0.076388
41,-0.467575,-0.6641965,"('unforgiving', 'forgiving')",0.18052636,0.011015976,-0.029795367,-0.14895436,-0.1056147,-0.2673783,-0.1617636
42,0.34961563,0.2931359,"('unreliable', 'reliable')",0.2987324,0.32146052,-3.0111735,-2.917105,-0.7876085,-0.7675029,0.0201056
43,1.1979004,1.216309,"('irresponsible', 'responsible')",-0.3763467,-0.47703552,0.23183915,0.21483198,0.351131,0.3180351,-0.0330959
44,-1.084136,-1.0972788,"('prejudiced', 'unprejudiced')",-0.68018,-0.58419836,-1.7224966,-1.652782,-1.1622709,-1.1114197,0.0508512
45,0.7815265,0.60590506,"('incompetent', 'competent')",-0.100793034,-0.32995695,-0.1786788,-0.31823894,0.1673515,-0.0140969,-0.1814484
46,1.9129605,1.8656534,"('uncompetitive', 'competitive')",0.084560625,-0.031300537,-0.3917114,-0.5103256,0.5352699,0.4413424,-0.0939275
47,0.037439786,0.045844406,"('stupid', 'smart')",-0.27582732,-0.36344242,4.4751577,4.4115233,1.4122567,1.3646418,-0.0476149
48,1.0441626,0.87470216,"('unintelligent', 'intelligent')",0.21555395,0.008758236,0.78678584,0.5947957,0.6821675,0.492752,-0.1894155
49,-0.24309584,-0.20556952,"('unable', 'able')",-0.214459,-0.15300739,-0.043129385,0.06810819,-0.1668948,-0.0968229,0.0700719
50,-0.5095251,-0.40440452,"('clumsy', 'skillful')",0.24488878,0.28220287,0.04036793,-0.030770727,-0.0747561,-0.0509908,0.0237653
51,1.2532351,1.0856084,"('uneducated', 'educated')",0.1776297,-0.01762015,0.02057916,-0.16871506,0.4838146,0.2997577,-0.1840569
52,-2.178763,-2.190803,"('irrational', 'rational')",-1.203394,-1.2382457,0.026894597,-0.021543607,-1.1184208,-1.1501974,-0.0317766
53,-0.158325,-0.13765086,"('uncreative', 'creative')",-0.37731165,-0.38902268,0.5673006,0.48067656,0.0105547,-0.0153323,-0.025887
54,0.6361468,0.7036467,"('incapable', 'capable')",-0.21216252,-0.16327287,0.47574267,0.60529715,0.299909,0.3818903,0.0819813
55,2.6914628,2.499078,"('incompetent', 'clever')",0.22998725,-0.042775944,0.11388132,-0.032294616,1.0117771,0.8080026,-0.2037745
56,2.2180734,2.1472971,"('impractical', 'practical')",0.48937252,0.3396704,-0.30096582,-0.32007137,0.80216,0.7222987,-0.0798613
57,0.3405502,0.2710979,"('unimaginative', 'imaginative')",-0.5954824,-0.7411586,-2.6218412,-2.7346015,-0.9589245,-1.0682208,-0.1092963
58,0.3809893,0.356744,"('undiscriminating', 'discriminating')",0.103792235,0.08679001,0.51695424,0.51627225,0.3339119,0.3199354,-0.0139765
59,-0.45168322,-0.26245773,"('foolish', 'wise')",0.068939365,0.16457099,-0.056293994,0.050718196,-0.146346,-0.0157228,0.1306232
60,2.966833,2.8936818,"('inefficient', 'efficient')",0.3782924,0.16479284,0.23343821,0.23821604,1.1928546,1.0988968,-0.0939578
61,0.6374938,0.5332865,"('illogical', 'logical')",-0.341075,-0.5316891,0.47756067,0.25927365,0.2579931,0.086957,-0.1710361
62,2.1236937,2.040601,"('incompetent', 'brilliant')",0.44479477,0.42381197,0.6203772,0.73379385,1.0629552,1.066069,0.0031138
63,1.280736,1.2581836,"('unperceptive', 'insightful')",0.7749614,0.6689776,0.88848066,0.83557343,0.9813927,0.9209116,-0.0604811
64,0.0062128976,-0.09781164,"('shy', 'confident')",-0.3241734,-0.45724458,-5.5342703,-5.5014715,-1.9507437,-2.0188425,-0.0680988
65,0.9607966,0.7412857,"('insecure', 'secure')",-0.27355164,-0.54760617,-0.3541709,-0.41123557,0.1110247,-0.0725187,-0.1835434
66,-0.5619049,-0.6413837,"('inactive', 'active')",-0.012298815,0.1007863,0.2626289,0.2690393,-0.1038583,-0.0905194,0.0133389
67,1.0400765,0.99642426,"('doubtful', 'determined')",1.1704614,1.1823087,-0.47505665,-0.48343444,0.5784938,0.5650995,-0.0133943
68,0.9539137,1.0345101,"('dependent', 'independent')",0.9880052,0.9702289,-0.5987829,-0.56275296,0.447712,0.480662,0.03295
69,-1.7631809,-1.6087568,"('lazy', 'industrious')",1.1406134,1.2801758,-0.3220136,-0.21004811,-0.3148603,-0.179543,0.1353173
70,1.0020437,0.9003768,"('lethargic', 'energetic')",0.15361172,0.13336816,0.0550992,0.010357033,0.4035849,0.348034,-0.0555509
71,0.60136217,0.71085095,"('diffident', 'self-confident')",0.6898361,0.6524602,0.5637096,0.5065809,0.6183026,0.6232974,0.0049948
72,1.0410541,1.1022453,"('unambitious', 'ambitious')",-0.48208034,-0.48410416,-0.58553255,-0.4593654,-0.0088529,0.0529253,0.0617782
73,0.5404727,0.6622749,"('helpless', 'self-reliant')",1.0787764,1.2402934,-2.6392324,-2.4046133,-0.3399944,-0.1673483,0.1726461
74,0.92848843,0.9181804,"('undedicated', 'dedicated')",0.29014906,0.26710916,-0.42968792,-0.50772417,0.2629832,0.2258552,-0.037128
75,-1.8297908,-1.6207069,"('meek', 'impulsive')",1.2069024,1.415056,-0.6972572,-0.49031645,-0.4400485,-0.2319891,0.2080594
76,0.908571,0.76481014,"('anxious', 'daring')",0.19308342,0.19261645,-0.4084389,-0.3787701,0.2310718,0.1928855,-0.0381863
77,0.21505125,0.25239748,"('unmotivated', 'motivated')",-0.05796283,-0.16427591,-0.67749155,-0.67386883,-0.1734677,-0.1952491,-0.0217814
78,0.7152595,0.86865914,"('nonresilient', 'resilient')",0.05012331,0.04888473,0.74319595,0.7011732,0.5028596,0.5395724,0.0367128
79,-1.7269282,-1.6939918,"('wavering', 'unwavering')",-0.54940104,-0.47307655,-0.51980233,-0.4553676,-0.9320439,-0.8741453,0.0578986
80,1.3614732,1.1790103,"('dominated', 'dominating')",0.22093947,0.13174438,-0.937757,-0.93015945,0.2148852,0.1268651,-0.0880201
81,1.8814678,1.5666486,"('submissive', 'aggressive')",0.25780502,-0.029811386,-0.6767802,-0.76507044,0.4874976,0.2572556,-0.230242
82,-0.13512966,-0.15567435,"('poor', 'rich')",-0.07867167,-0.07626029,4.990028,4.9261007,1.5920755,1.5647221,-0.0273534
83,0.73198444,0.66640836,"('powerless', 'powerful')",-0.4761896,-0.5112281,-0.7285805,-0.73178077,-0.1575952,-0.1922002,-0.034605
84,1.0781087,1.0286555,"('inferior', 'superior')",0.27226716,0.3056754,1.4085048,1.4899133,0.9196269,0.9414148,0.0217879
85,-1.9068868,-1.858746,"('insignificant', 'prestigious')",-0.33802366,-0.20596245,-0.10049926,-0.11916912,-0.7818032,-0.7279592,0.053844
86,1.3201839,1.1156249,"('uninfluential', 'influential')",-0.52535236,-0.77532375,-0.3488954,-0.5858819,0.1486454,-0.0818602,-0.2305056
87,0.9476545,0.7586231,"('unsuccessful', 'successful')",0.5975081,0.5224912,1.0274358,0.97133875,0.8575328,0.7508177,-0.1067151
88,-0.031551357,-0.1410424,"('low', 'eminent')",-0.42818868,-0.5027358,-0.3210498,-0.4176295,-0.2602633,-0.3538026,-0.0935393
