,nvr_male,nvr_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.06267066,-0.16315426,"('unsociable', 'sociable')",0.29215494,0.1467871,0.1147421,-0.0081836,-0.1229257
1,-1.182649,-1.3201813,"('unfriendly', 'friendly')",1.5597693,1.4478775,0.1885601,0.0638481,-0.124712
2,0.367938,0.4228044,"('unlikable', 'likable')",0.35825258,0.39117846,0.3630953,0.4069914,0.0438961
3,0.30431312,0.40993387,"('repellent', 'pleasant')",0.41546082,0.4755463,0.359887,0.4427401,0.0828531
4,-0.4015131,-0.509076,"('disliked', 'liked')",-6.3698025,-6.508521,-3.3856578,-3.5087986,-0.1231408
5,-1.3262392,-1.3451011,"('distant', 'outgoing')",-0.53663373,-0.5735267,-0.9314365,-0.9593139,-0.0278774
6,-1.3860917,-1.398034,"('distant', 'open')",-0.005609639,-0.07917667,-0.6958507,-0.7386053,-0.0427546
7,0.2430973,0.2511928,"('insensitive', 'sensitive')",1.0072354,0.95475924,0.6251664,0.602976,-0.0221904
8,-0.8927153,-0.921688,"('unaffectionate', 'affectionate')",0.7119107,0.56454974,-0.0904023,-0.1785691,-0.0881668
9,-0.6655704,-0.70455295,"('unaffectionate', 'caring')",1.0817318,0.98817694,0.2080807,0.141812,-0.0662687
10,-0.19984359,-0.18602054,"('unsympathetic', 'sympathetic')",-0.23525506,-0.26207876,-0.2175493,-0.2240497,-0.0065004
11,0.34473822,0.41137087,"('unhelpful', 'helpful')",1.6190925,1.6600773,0.9819154,1.0357242,0.0538088
12,-0.138928,-0.0057172775,"('unsupportive', 'supportive')",-1.7813048,-1.8134762,-0.9601164,-0.9095967,0.0505197
13,0.22132549,0.18018039,"('impolite', 'polite')",-0.35186172,-0.34825277,-0.0652681,-0.0840362,-0.0187681
14,0.7948915,0.7799956,"('antisocial', 'social')",0.1870895,0.13931254,0.4909905,0.4596541,-0.0313364
15,0.50190824,0.3942004,"('boring', 'funny')",0.6085135,0.55299073,0.5552108,0.4735956,-0.0816152
16,-0.9745974,-1.013301,"('unpopular', 'popular')",0.2584891,0.28176862,-0.3580542,-0.3657662,-0.007712
17,-0.54920137,-0.5477882,"('nasty', 'nice')",-0.6343205,-0.59570134,-0.5917609,-0.5717448,0.0200161
18,-0.8051992,-0.7587154,"('disagreeable', 'welcoming')",-0.4956409,-0.59280986,-0.6504201,-0.6757627,-0.0253426
19,-0.84173834,-0.81164366,"('inhospitable', 'hospitable')",-0.3976922,-0.36078262,-0.6197153,-0.5862131,0.0335022
20,0.4996334,0.5048882,"('rough', 'thoughtful')",1.2962008,1.2725623,0.8979171,0.8887252,-0.0091919
21,-0.13562925,-0.0823307,"('immoral', 'moral')",-0.30778548,-0.2759132,-0.2217074,-0.179122,0.0425854
22,0.74510527,0.63369554,"('untrustworthy', 'trustworthy')",-0.23416418,-0.36386988,0.2554705,0.1349128,-0.1205577
23,0.08869054,0.09149608,"('insincere', 'sincere')",5.898337,5.807804,2.9935138,2.94965,-0.0438638
24,0.23784782,0.18173043,"('dishonest', 'honest')",0.8064386,0.68715507,0.5221432,0.4344428,-0.0877004
25,-0.89478844,-1.0216806,"('egoistic', 'altruistic')",1.3266567,1.2942085,0.2159341,0.136264,-0.0796701
26,0.38902783,0.3081022,"('hardhearted', 'benevolent')",1.6998794,1.7224252,1.0444536,1.0152637,-0.0291899
27,0.20526017,0.16633014,"('hardhearted', 'softhearted')",1.239814,1.1022959,0.7225371,0.634313,-0.0882241
28,-0.3348026,-0.47204065,"('disloyal', 'loyal')",1.0060924,0.8787116,0.3356449,0.2033355,-0.1323094
29,-0.0036830716,-0.06691483,"('unfair', 'fair')",-0.3200388,-0.5098957,-0.1618609,-0.2884052,-0.1265443
30,1.1507021,1.1260744,"('intolerant', 'tolerant')",1.6272936,1.5742825,1.3889978,1.3501785,-0.0388193
31,-1.0725545,-1.0955657,"('evil', 'good')",-0.9888128,-1.0910863,-1.0306836,-1.093326,-0.0626424
32,0.20859233,0.151808,"('unkind', 'kind')",0.8288629,0.6544175,0.5187276,0.4031128,-0.1156148
33,-0.00032075122,-0.084189504,"('wrong', 'right')",-0.61512214,-0.71822745,-0.3077214,-0.4012085,-0.0934871
34,-0.50324374,-0.3184198,"('mean', 'honorable')",5.8969083,6.0658464,2.6968322,2.8737133,0.1768811
35,-0.92670596,-1.1328247,"('corrupt', 'incorrupt')",-0.25025666,-0.4045907,-0.5884813,-0.7687077,-0.1802264
36,-1.4668287,-1.6141332,"('hostile', 'amicable')",0.018167507,-0.11919557,-0.7243306,-0.8666644,-0.1423338
37,0.5251889,0.5052264,"('fake', 'genuine')",0.5644091,0.49747264,0.544799,0.5013495,-0.0434495
38,-0.7869958,-0.8060603,"('untruthful', 'truthful')",-0.2256612,-0.24932837,-0.5063285,-0.5276943,-0.0213658
39,0.68197477,0.7467079,"('exploitative', 'cooperative')",0.36175618,0.30419162,0.5218655,0.5254498,0.0035843
40,0.5147214,0.43203932,"('stingy', 'generous')",-1.2641275,-1.41368,-0.374703,-0.4908203,-0.1161173
41,-0.09448823,-0.121596575,"('unforgiving', 'forgiving')",0.20821543,0.07534787,0.0568636,-0.0231244,-0.079988
42,0.28742623,0.4523483,"('unreliable', 'reliable')",-2.8709486,-2.8535376,-1.2917612,-1.2005947,0.0911665
43,0.6550692,0.8010293,"('irresponsible', 'responsible')",1.0331191,0.98550576,0.8440942,0.8932675,0.0491733
44,0.536374,0.5765864,"('prejudiced', 'unprejudiced')",-1.2118819,-1.1824886,-0.337754,-0.3029511,0.0348029
45,0.725894,0.7136638,"('incompetent', 'competent')",0.18483847,0.15245427,0.4553662,0.433059,-0.0223072
46,-0.03156358,0.013286356,"('uncompetitive', 'competitive')",-0.30557185,-0.32072183,-0.1685677,-0.1537177,0.01485
47,0.3694137,0.43352783,"('stupid', 'smart')",5.5291,5.6263094,2.9492569,3.0299187,0.0806618
48,-0.41709527,-0.35044307,"('unintelligent', 'intelligent')",0.6477323,0.68539226,0.1153185,0.1674746,0.0521561
49,-0.40151003,-0.28609207,"('unable', 'able')",-0.17364769,-0.07862874,-0.2875789,-0.1823604,0.1052185
50,-0.31253248,-0.33963522,"('clumsy', 'skillful')",-0.2367472,-0.25602725,-0.2746398,-0.2978312,-0.0231914
51,-0.28454572,-0.38384083,"('uneducated', 'educated')",0.7290393,0.6656602,0.2222468,0.1409097,-0.0813371
52,-0.65816146,-0.78294253,"('irrational', 'rational')",-0.11815776,-0.262774,-0.3881596,-0.5228583,-0.1346987
53,-0.86936116,-0.9587021,"('uncreative', 'creative')",0.86795264,0.78022456,-0.0007043,-0.0892388,-0.0885345
54,-0.78382456,-0.82662046,"('incapable', 'capable')",0.9599684,0.9695765,0.0880719,0.071478,-0.0165939
55,0.9091826,0.92370546,"('incompetent', 'clever')",0.4881445,0.47587368,0.6986635,0.6997896,0.0011261
56,1.2346696,1.264127,"('impractical', 'practical')",0.2152076,0.16735463,0.7249386,0.7157408,-0.0091978
57,0.11649968,0.045703907,"('unimaginative', 'imaginative')",-2.159237,-2.2003727,-1.0213686,-1.0773344,-0.0559658
58,0.15148704,0.09562799,"('undiscriminating', 'discriminating')",0.34380403,0.31171533,0.2476455,0.2036717,-0.0439738
59,-0.22111793,-0.17354923,"('foolish', 'wise')",0.11484314,0.09608466,-0.0531374,-0.0387323,0.0144051
60,0.92902124,1.0615542,"('inefficient', 'efficient')",0.028277261,0.18159422,0.4786493,0.6215742,0.1429249
61,0.30009073,0.19251043,"('illogical', 'logical')",0.5850005,0.44936386,0.4425456,0.3209372,-0.1216084
62,0.9022623,1.0503647,"('incompetent', 'brilliant')",0.42445645,0.54877025,0.6633593,0.7995675,0.1362082
63,-0.474505,-0.31754282,"('unperceptive', 'insightful')",0.9883716,1.0710102,0.2569333,0.3767337,0.1198004
64,0.29700556,0.27804926,"('shy', 'confident')",-6.5851383,-6.6049905,-3.1440663,-3.1634705,-0.0194042
65,0.78472686,0.78911716,"('insecure', 'secure')",-0.19194046,-0.18458591,0.2963932,0.3022656,0.0058724
66,-1.2190855,-1.3163565,"('inactive', 'active')",0.6173416,0.6145708,-0.3008719,-0.3508929,-0.050021
67,0.06345525,0.0999145,"('doubtful', 'determined')",-0.42350444,-0.37196508,-0.1800246,-0.1360253,0.0439993
68,-0.42499876,-0.48347232,"('dependent', 'independent')",-0.4840054,-0.5406391,-0.4545021,-0.5120557,-0.0575536
69,-0.44835612,-0.47816995,"('lazy', 'industrious')",-0.90665245,-0.90823764,-0.6775043,-0.6932038,-0.0156995
70,1.0092958,1.0776331,"('lethargic', 'energetic')",1.2598311,1.3047495,1.1345634,1.1911913,0.0566279
71,-0.49559736,-0.47529805,"('diffident', 'self-confident')",0.5133932,0.4935029,0.0088979,0.0091024,0.0002045
72,-0.116667815,-0.1267924,"('unambitious', 'ambitious')",-0.65553135,-0.6629311,-0.3860996,-0.3948618,-0.0087622
73,0.8064631,0.8058087,"('helpless', 'self-reliant')",-2.9392204,-2.9742417,-1.0663786,-1.0842165,-0.0178379
74,0.64594555,0.6725618,"('undedicated', 'dedicated')",0.22374259,0.16387416,0.4348441,0.418218,-0.0166261
75,-0.10779255,-0.17872351,"('meek', 'impulsive')",-0.31989336,-0.26458022,-0.213843,-0.2216519,-0.0078089
76,0.5002419,0.63111794,"('anxious', 'daring')",0.30650038,0.39191484,0.4033711,0.5115164,0.1081453
77,-1.2888976,-1.1975462,"('unmotivated', 'motivated')",-0.85104686,-0.71539396,-1.0699723,-0.9564701,0.1135022
78,-1.615246,-1.4952867,"('nonresilient', 'resilient')",-0.05204149,0.04686498,-0.8336438,-0.7242109,0.1094329
79,-1.5570974,-1.598549,"('wavering', 'unwavering')",-0.45389506,-0.4307219,-1.0054963,-1.0146354,-0.0091391
80,0.6253233,0.6544488,"('dominated', 'dominating')",-1.0407506,-0.99320984,-0.2077137,-0.1693805,0.0383332
81,0.20508431,0.24503368,"('submissive', 'aggressive')",-0.7249215,-0.5845209,-0.2599186,-0.1697436,0.090175
82,0.039444253,0.02887138,"('poor', 'rich')",6.1279964,6.205676,3.0837204,3.1172738,0.0335534
83,-0.9759494,-0.93849385,"('powerless', 'powerful')",-0.8995309,-0.9015524,-0.9377401,-0.9200231,0.017717
