,american_male,american_female,tuple,express_male,express_female,co_male,co_female,average_male,average_female,female-male
0,-0.8423587,-0.898745,"('unsociable', 'sociable')",0.18580893,0.1997666,-0.12850642,-0.2519099,-0.2616854,-0.3169628,-0.0552774
1,-0.21847014,-0.34907883,"('unfriendly', 'friendly')",0.3177089,0.18216658,1.4860443,1.4113377,0.5284277,0.4148085,-0.1136192
2,0.6279592,0.73957443,"('unlikable', 'likable')",1.0095696,1.1682982,0.9211766,1.1315238,0.8529019,1.0131322,0.1602303
3,-0.9141403,-0.7407265,"('repellent', 'pleasant')",-1.0812283,-0.95348036,0.47860053,0.5437059,-0.5055893,-0.3835003,0.122089
4,-0.1825183,-0.28926367,"('disliked', 'liked')",0.16451523,0.10748947,-7.0308385,-7.0462418,-2.3496138,-2.4093386,-0.0597248
5,0.06559993,-0.027036984,"('distant', 'outgoing')",0.082999244,-0.013902098,-0.39501128,-0.38106924,-0.0821374,-0.1406694,-0.058532
6,-0.1103006,-0.19742405,"('distant', 'open')",-0.10496709,-0.24435535,-0.31323972,-0.28476584,-0.1761691,-0.2421817,-0.0660126
7,-0.1609341,-0.034330077,"('insensitive', 'sensitive')",-0.3378137,-0.2173831,-0.07110195,-0.06379616,-0.1899499,-0.1051698,0.0847801
8,-0.37583035,-0.4160188,"('unaffectionate', 'affectionate')",0.36814544,0.23769657,0.3400299,0.21837744,0.1107817,0.0133517,-0.09743
9,0.22808379,0.19962762,"('unaffectionate', 'caring')",0.51756275,0.40339375,0.7551497,0.6863424,0.5002654,0.429788,-0.0704774
10,0.018822655,0.12116708,"('unsympathetic', 'sympathetic')",-0.6746097,-0.5911509,-0.29473618,-0.43900162,-0.3168411,-0.3029951,0.013846
11,-0.027367173,0.07083224,"('unhelpful', 'helpful')",-0.45819238,-0.34212282,1.9351416,1.8736229,0.483194,0.5341108,0.0509168
12,0.49761307,0.6258247,"('unsupportive', 'supportive')",-0.25410828,-0.113284335,-2.1947143,-2.1640553,-0.6504032,-0.550505,0.0998982
13,-0.48700562,-0.50654,"('impolite', 'polite')",0.21960026,0.259794,-0.064732656,-0.058536112,-0.1107127,-0.1017607,0.008952
14,-0.19351707,-0.15117101,"('antisocial', 'social')",0.24521603,0.29937938,0.020436797,-0.042021394,0.0240452,0.0353957,0.0113505
15,0.21759383,0.11322009,"('boring', 'funny')",0.8221946,0.6810234,0.5111917,0.47937414,0.5169934,0.4245392,-0.0924542
16,-1.1023666,-1.0465289,"('unpopular', 'popular')",-0.65506494,-0.5427827,-0.07302989,-0.07225462,-0.6101538,-0.5538554,0.0562984
17,-0.3611481,-0.22875972,"('nasty', 'nice')",0.2051297,0.35227197,-0.020055376,-0.06472709,-0.0586913,0.0195951,0.0782864
18,0.78208524,0.8813041,"('disagreeable', 'welcoming')",0.16633885,0.23811176,-0.7821881,-0.7898202,0.055412,0.1098652,0.0544532
19,0.098946296,0.14987703,"('inhospitable', 'hospitable')",-0.53217125,-0.54747486,-0.43494073,-0.3895708,-0.2893886,-0.2623895,0.0269991
20,0.2071756,0.33302656,"('rough', 'thoughtful')",-0.1558675,-0.05660065,0.5240733,0.54865265,0.1917938,0.2750262,0.0832324
21,-0.07239237,-0.027329806,"('immoral', 'moral')",-0.40208042,-0.2695404,-0.8191428,-0.72199,-0.4312052,-0.3396201,0.0915851
22,-0.73475134,-0.64440733,"('untrustworthy', 'trustworthy')",-0.89411396,-0.8153161,-0.85940677,-0.8235166,-0.829424,-0.76108,0.068344
23,-0.45833066,-0.3389016,"('insincere', 'sincere')",-0.38522756,-0.3276862,5.8414316,5.7163544,1.6659578,1.6832555,0.0172977
24,0.6945285,0.7548075,"('dishonest', 'honest')",0.44275507,0.4519261,0.76293385,0.72458535,0.6334058,0.643773,0.0103672
25,0.23311345,0.15200424,"('egoistic', 'altruistic')",1.074064,1.0388211,1.2053521,1.1656092,0.8375098,0.7854782,-0.0520316
26,0.957994,0.84205616,"('hardhearted', 'benevolent')",1.71355,1.514492,1.5406988,1.3847866,1.404081,1.2471116,-0.1569694
27,0.14250718,0.22007748,"('hardhearted', 'softhearted')",-0.029152278,-0.0127604725,0.8574468,0.7404551,0.3236006,0.315924,-0.0076766
28,0.017474122,-0.08015171,"('disloyal', 'loyal')",-0.5775199,-0.66926473,0.6526129,0.5057092,0.0308557,-0.0812358,-0.1120915
29,-0.8006613,-0.8729172,"('unfair', 'fair')",-0.89335716,-1.015249,-0.7697096,-0.8932622,-0.8212427,-0.9271428,-0.1059001
30,-0.094133355,-0.016966246,"('intolerant', 'tolerant')",0.36072314,0.45309848,0.8276669,0.8542485,0.3647522,0.4301269,0.0653747
31,-0.615508,-0.6252593,"('evil', 'good')",-0.5777409,-0.60554236,-0.8898577,-0.9611231,-0.6943689,-0.7306415,-0.0362726
32,0.12081203,0.043996602,"('unkind', 'kind')",-0.2584325,-0.3114826,0.7384655,0.51597077,0.2002817,0.0828283,-0.1174534
33,0.67566305,0.4979265,"('wrong', 'right')",0.613946,0.5416404,-0.49474618,-0.45015126,0.2649543,0.1964719,-0.0684824
34,-0.6360746,-0.44372925,"('mean', 'honorable')",-0.34765336,-0.17367522,5.025571,5.1127176,1.347281,1.4984377,0.1511567
35,0.08164619,-0.12170713,"('corrupt', 'incorrupt')",-0.20066126,-0.3591619,-0.77323383,-0.85568696,-0.2974163,-0.4455187,-0.1481024
36,-0.58413535,-0.80299413,"('hostile', 'amicable')",0.5601901,0.33444777,-0.3026893,-0.4249766,-0.1088782,-0.297841,-0.1889628
37,-0.39603683,-0.2607396,"('fake', 'genuine')",-0.448918,-0.40561306,-0.26846582,-0.2357643,-0.3711402,-0.3007056,0.0704346
38,0.12587877,0.12254271,"('untruthful', 'truthful')",0.011893919,0.087312624,0.029717173,0.11793947,0.05583,0.1092649,0.0534349
39,0.7976308,0.9882636,"('exploitative', 'cooperative')",0.49932906,0.64030933,0.48523027,0.6398123,0.5940634,0.7561284,0.162065
40,1.044993,1.0471741,"('stingy', 'generous')",0.5496488,0.5145232,-2.3276606,-2.4330277,-0.2443395,-0.2904435,-0.046104
41,-0.24207233,-0.20779055,"('unforgiving', 'forgiving')",0.4597459,0.48437968,0.23902914,0.24038823,0.1522342,0.1723258,0.0200916
42,0.89806926,1.1378512,"('unreliable', 'reliable')",-0.03404048,0.119433,-2.7915971,-2.7214088,-0.6425228,-0.4880415,0.1544813
43,-0.090723954,0.18004577,"('irresponsible', 'responsible')",-0.4448859,-0.25780392,0.44590575,0.52351063,-0.0299014,0.1485842,0.1784856
44,0.042992618,0.1819364,"('prejudiced', 'unprejudiced')",-0.33775184,-0.12536046,-1.1393962,-1.0959479,-0.4780518,-0.3464573,0.1315945
45,-1.152095,-1.0017354,"('incompetent', 'competent')",-0.71259,-0.5355195,-0.5305916,-0.57387817,-0.7984255,-0.703711,0.0947145
46,-0.5247866,-0.36852336,"('uncompetitive', 'competitive')",-0.20846963,0.020905435,-1.3059872,-1.266737,-0.6797478,-0.5381183,0.1416295
47,-0.95793784,-0.8741754,"('stupid', 'smart')",0.032733083,0.12052428,5.3509884,5.3579826,1.4752612,1.5347772,0.059516
48,0.36972308,0.3646101,"('unintelligent', 'intelligent')",0.15337394,0.1505014,-0.12161877,-0.109083705,0.1338261,0.1353426,0.0015165
49,-1.0077736,-0.8539009,"('unable', 'able')",-0.5404234,-0.3762136,-0.9866655,-0.87113714,-0.8449542,-0.7004172,0.144537
50,0.25349817,0.343077,"('clumsy', 'skillful')",-0.64678854,-0.5993447,-0.5450569,-0.5843933,-0.3127824,-0.2802203,0.0325621
51,0.81497186,0.5856001,"('uneducated', 'educated')",0.13953751,-0.037208177,0.65251136,0.43603668,0.5356736,0.3281428,-0.2075308
52,0.45910943,0.18680501,"('irrational', 'rational')",-0.1430397,-0.41507244,-0.16108932,-0.1951856,0.0516601,-0.141151,-0.1928111
53,-0.5763264,-0.5967093,"('uncreative', 'creative')",-0.82680726,-0.8952446,0.3955118,0.3930849,-0.3358739,-0.3662897,-0.0304158
54,0.044256844,-0.07635927,"('incapable', 'capable')",-0.2932477,-0.3525254,0.71357733,0.6321025,0.1548622,0.0677393,-0.0871229
55,-0.65175134,-0.43930697,"('incompetent', 'clever')",-0.6057311,-0.4147484,0.01298389,0.06514479,-0.4148329,-0.2629702,0.1518627
56,0.47516286,0.52687365,"('impractical', 'practical')",0.6706147,0.7507632,-0.06416112,-0.021567086,0.3605388,0.4186899,0.0581511
57,-0.4684561,-0.4785648,"('unimaginative', 'imaginative')",-0.8777398,-0.88640046,-3.4028053,-3.3855908,-1.5830005,-1.5835187,-0.0005182
58,0.34779143,0.36483294,"('undiscriminating', 'discriminating')",0.0662515,0.14707138,0.09348172,0.14193891,0.1691749,0.2179477,0.0487728
59,-0.0923296,-0.19580674,"('foolish', 'wise')",-0.9000996,-0.9890912,-0.036321558,-0.041179776,-0.3429169,-0.4086926,-0.0657757
60,-0.28882506,-0.027503606,"('inefficient', 'efficient')",0.42969173,0.7196653,0.057640947,0.3576884,0.0661692,0.34995,0.2837808
61,0.11199486,0.020422379,"('illogical', 'logical')",-0.5638417,-0.58861196,-0.026367223,-0.11300364,-0.1594047,-0.2270644,-0.0676597
62,-0.2307856,-0.041698355,"('incompetent', 'brilliant')",0.16340329,0.44782197,-0.0072814487,0.16715798,-0.0248879,0.1910939,0.2159818
63,0.057210125,0.16464825,"('unperceptive', 'insightful')",-0.21335375,-0.053482752,0.028453158,0.11688797,-0.0425635,0.0760178,0.1185813
64,0.63438994,0.6276224,"('shy', 'confident')",-0.4706664,-0.39207372,-5.982007,-5.79581,-1.9394279,-1.8534206,0.0860073
65,-0.14769027,-0.11276439,"('insecure', 'secure')",-0.46962637,-0.4745839,0.34420824,0.30978078,-0.0910361,-0.0925225,-0.0014864
66,0.9167739,0.8187003,"('inactive', 'active')",-0.28693622,-0.41579694,0.5023287,0.41485426,0.3773888,0.2725859,-0.1048029
67,0.64202905,0.62927085,"('doubtful', 'determined')",0.34670863,0.34757474,0.05631313,0.08339651,0.3483503,0.3534141,0.0050638
68,-0.025430933,-0.087630264,"('dependent', 'independent')",-1.4835222,-1.5555191,-1.5651492,-1.54975,-1.0247008,-1.0642997,-0.0395989
69,0.3459925,0.21336894,"('lazy', 'industrious')",0.6511572,0.5905866,-0.6239052,-0.5799696,0.1244148,0.074662,-0.0497528
70,0.17375746,0.36862,"('lethargic', 'energetic')",-0.5945265,-0.45482558,0.26732448,0.16857068,-0.0511482,0.027455,0.0786032
71,0.23297992,0.23197657,"('diffident', 'self-confident')",0.43931848,0.46774334,0.22887737,0.22770119,0.3003919,0.3091404,0.0087485
72,0.5803313,0.58071744,"('unambitious', 'ambitious')",0.43579,0.47738633,-0.19783524,-0.09565562,0.2727621,0.3208161,0.048054
73,1.5067229,1.5302494,"('helpless', 'self-reliant')",0.41239753,0.41920307,-3.4024594,-3.2568274,-0.4944463,-0.4357917,0.0586546
74,0.6597946,0.8171556,"('undedicated', 'dedicated')",0.011241987,0.08852205,-0.2824724,-0.20628637,0.1295214,0.2331304,0.103609
75,0.24145953,0.20781428,"('meek', 'impulsive')",-0.16519682,-0.15536554,-0.39432102,-0.3521371,-0.1060194,-0.0998961,0.0061233
76,0.59518194,0.88432306,"('anxious', 'daring')",0.3455862,0.56129706,0.0037148106,0.034441292,0.3148276,0.4933538,0.1785262
77,-1.0682588,-1.0522623,"('unmotivated', 'motivated')",-0.38548762,-0.25508782,-1.1710804,-0.97752213,-0.8749422,-0.7616241,0.1133181
78,-0.94534117,-0.7928857,"('nonresilient', 'resilient')",-0.57172424,-0.49740347,-0.60181594,-0.4748296,-0.7062937,-0.5883729,0.1179208
79,0.62739885,0.54015666,"('wavering', 'unwavering')",-0.54094696,-0.6907817,-0.4567005,-0.54527944,-0.1234162,-0.2319682,-0.108552
80,0.4451721,0.4300593,"('dominated', 'dominating')",-0.10317851,-0.07187414,-0.60046506,-0.64316064,-0.0861572,-0.0949918,-0.0088346
81,0.59697306,0.5109502,"('submissive', 'aggressive')",0.5906137,0.6475228,-0.31227025,-0.36488074,0.2917722,0.2645308,-0.0272414
82,-0.7789813,-0.7327019,"('poor', 'rich')",-0.42536008,-0.3767008,5.9795036,5.8287234,1.5917207,1.5731069,-0.0186138
83,0.2881846,0.18446048,"('powerless', 'powerful')",0.57204807,0.5993423,-1.1975883,-1.24998,-0.1124519,-0.1553924,-0.0429405
84,0.30376986,0.20361236,"('inferior', 'superior')",-0.15265048,-0.18486671,0.25716773,0.1821543,0.1360957,0.0669666,-0.0691291
85,0.40549025,0.36675775,"('insignificant', 'prestigious')",-0.081119694,-0.112710595,-0.59722877,-0.6179325,-0.0909527,-0.1212951,-0.0303424
86,0.03559608,-0.14498678,"('uninfluential', 'influential')",-0.27993044,-0.4782069,-0.34902948,-0.5470121,-0.197788,-0.3900686,-0.1922806
87,-0.11790925,-0.17795877,"('unsuccessful', 'successful')",0.17114833,0.23075034,0.20928267,0.16712977,0.0875072,0.0733071,-0.0142001
88,0.63577056,0.55389446,"('low', 'eminent')",0.30468345,0.2393098,-0.3156861,-0.44445175,0.208256,0.1162508,-0.0920052
