,dome_male,dome_female,tuple,average_male,average_female,female-male
0,-0.008791041,-0.061827734,"('unsociable', 'sociable')",-0.008791,-0.0618277,-0.0530367
1,1.8390621,1.8492844,"('unfriendly', 'friendly')",1.8390621,1.8492844,0.0102223
2,0.65508115,0.8508069,"('unlikable', 'likable')",0.6550812,0.8508069,0.1957257
3,0.87139314,1.122212,"('repellent', 'pleasant')",0.8713931,1.1222121,0.250819
4,-7.477348,-7.334196,"('disliked', 'liked')",-7.4773479,-7.3341961,0.1431518
5,-0.1530576,-0.03918744,"('distant', 'outgoing')",-0.1530576,-0.0391874,0.1138702
6,0.1267097,0.2524981,"('distant', 'open')",0.1267097,0.2524981,0.1257884
7,1.3733243,1.5154961,"('insensitive', 'sensitive')",1.3733243,1.5154961,0.1421718
8,1.1765649,1.1614097,"('unaffectionate', 'affectionate')",1.1765649,1.1614097,-0.0151552
9,1.8021514,1.8100724,"('unaffectionate', 'caring')",1.8021514,1.8100724,0.007921
10,1.3597606,1.4858806,"('unsympathetic', 'sympathetic')",1.3597606,1.4858806,0.12612
11,2.178712,2.2492497,"('unhelpful', 'helpful')",2.1787119,2.2492497,0.0705378
12,-1.1008389,-0.9967037,"('unsupportive', 'supportive')",-1.1008389,-0.9967037,0.1041352
13,0.20048852,0.19180182,"('impolite', 'polite')",0.2004885,0.1918018,-0.0086867
14,-0.18093453,-0.14212595,"('antisocial', 'social')",-0.1809345,-0.1421259,0.0388086
15,0.18186304,0.22325766,"('boring', 'funny')",0.181863,0.2232577,0.0413947
16,-0.36467594,-0.31607652,"('unpopular', 'popular')",-0.3646759,-0.3160765,0.0485994
17,-0.16041367,-0.055812508,"('nasty', 'nice')",-0.1604137,-0.0558125,0.1046012
18,-0.5531134,-0.4720464,"('disagreeable', 'welcoming')",-0.5531134,-0.4720464,0.081067
19,-0.06426203,0.045741025,"('inhospitable', 'hospitable')",-0.064262,0.045741,0.110003
20,0.7078149,0.6691028,"('rough', 'thoughtful')",0.7078149,0.6691028,-0.0387121
21,0.120228335,0.31200784,"('immoral', 'moral')",0.1202283,0.3120078,0.1917795
22,-0.2581322,-0.14511512,"('untrustworthy', 'trustworthy')",-0.2581322,-0.1451151,0.1130171
23,6.9706635,7.0991044,"('insincere', 'sincere')",6.9706635,7.0991044,0.1284409
24,2.312839,2.44334,"('dishonest', 'honest')",2.312839,2.4433401,0.1305011
25,0.21978253,0.15488452,"('egoistic', 'altruistic')",0.2197825,0.1548845,-0.064898
26,0.37201953,0.30112717,"('hardhearted', 'benevolent')",0.3720195,0.3011272,-0.0708923
27,1.714666,1.6916065,"('hardhearted', 'softhearted')",1.714666,1.6916065,-0.0230595
28,1.4469666,1.5167668,"('disloyal', 'loyal')",1.4469666,1.5167668,0.0698002
29,-0.09503926,-0.14536443,"('unfair', 'fair')",-0.0950393,-0.1453644,-0.0503251
30,1.1973103,1.1688505,"('intolerant', 'tolerant')",1.1973103,1.1688505,-0.0284598
31,-1.2318454,-1.170097,"('evil', 'good')",-1.2318454,-1.170097,0.0617484
32,1.5509799,1.4948043,"('unkind', 'kind')",1.5509799,1.4948043,-0.0561756
33,-0.55578893,-0.5780705,"('wrong', 'right')",-0.5557889,-0.5780705,-0.0222816
34,4.850946,5.0609584,"('mean', 'honorable')",4.8509459,5.0609584,0.2100125
35,-0.8256251,-0.9067819,"('corrupt', 'incorrupt')",-0.8256251,-0.9067819,-0.0811568
36,-0.6428216,-0.74996597,"('hostile', 'amicable')",-0.6428216,-0.749966,-0.1071444
37,0.9364792,0.99303883,"('fake', 'genuine')",0.9364792,0.9930388,0.0565596
38,0.52777535,0.4875425,"('untruthful', 'truthful')",0.5277753,0.4875425,-0.0402328
39,-0.15817557,-0.13458405,"('exploitative', 'cooperative')",-0.1581756,-0.1345841,0.0235915
40,-1.4691484,-1.3682585,"('stingy', 'generous')",-1.4691484,-1.3682585,0.1008899
41,-0.056373723,-0.057445586,"('unforgiving', 'forgiving')",-0.0563737,-0.0574456,-0.0010719
42,-1.9381884,-1.7672871,"('unreliable', 'reliable')",-1.9381884,-1.7672871,0.1709013
43,1.391517,1.4433296,"('irresponsible', 'responsible')",1.391517,1.4433296,0.0518126
44,-1.645899,-1.755844,"('prejudiced', 'unprejudiced')",-1.6458991,-1.755844,-0.1099449
45,0.13688976,0.40477613,"('incompetent', 'competent')",0.1368898,0.4047761,0.2678863
46,-0.70413184,-0.51303875,"('uncompetitive', 'competitive')",-0.7041318,-0.5130388,0.191093
47,5.760029,5.993109,"('stupid', 'smart')",5.7600288,5.9931092,0.2330804
48,1.4476081,1.400684,"('unintelligent', 'intelligent')",1.4476081,1.400684,-0.0469241
49,0.5186611,0.75088334,"('unable', 'able')",0.5186611,0.7508833,0.2322222
50,0.20753825,0.3987759,"('clumsy', 'skillful')",0.2075382,0.3987759,0.1912377
51,0.87927836,0.981277,"('uneducated', 'educated')",0.8792784,0.981277,0.1019986
52,-0.24000718,-0.19585723,"('irrational', 'rational')",-0.2400072,-0.1958572,0.04415
53,0.5183515,0.58586055,"('uncreative', 'creative')",0.5183515,0.5858606,0.0675091
54,1.5370628,1.7407888,"('incapable', 'capable')",1.5370628,1.7407888,0.203726
55,0.92838544,1.0255198,"('incompetent', 'clever')",0.9283854,1.0255198,0.0971344
56,0.6583441,0.7342749,"('impractical', 'practical')",0.6583441,0.7342749,0.0759308
57,-2.740251,-2.5302896,"('unimaginative', 'imaginative')",-2.7402511,-2.5302896,0.2099615
58,-0.07928599,-0.056420974,"('undiscriminating', 'discriminating')",-0.079286,-0.056421,0.022865
59,0.44639036,0.57945734,"('foolish', 'wise')",0.4463904,0.5794573,0.1330669
60,0.6519629,0.7013509,"('inefficient', 'efficient')",0.6519629,0.7013509,0.049388
61,0.5957272,0.59388167,"('illogical', 'logical')",0.5957272,0.5938817,-0.0018455
62,1.4610804,1.722781,"('incompetent', 'brilliant')",1.4610804,1.7227809,0.2617005
63,0.947083,1.1548966,"('unperceptive', 'insightful')",0.947083,1.1548966,0.2078136
64,-6.0211163,-5.8961525,"('shy', 'confident')",-6.0211163,-5.8961525,0.1249638
65,0.85199696,0.9557117,"('insecure', 'secure')",0.851997,0.9557117,0.1037147
66,0.0438556,0.07716023,"('inactive', 'active')",0.0438556,0.0771602,0.0333046
67,-0.704549,-0.7777584,"('doubtful', 'determined')",-0.704549,-0.7777584,-0.0732094
68,-0.2279804,-0.11517638,"('dependent', 'independent')",-0.2279804,-0.1151764,0.112804
69,-1.8178428,-1.7707574,"('lazy', 'industrious')",-1.8178428,-1.7707574,0.0470854
70,1.387046,1.5737517,"('lethargic', 'energetic')",1.387046,1.5737517,0.1867057
71,0.4381232,0.6333717,"('diffident', 'self-confident')",0.4381232,0.6333717,0.1952485
72,1.1596235,1.2141968,"('unambitious', 'ambitious')",1.1596235,1.2141968,0.0545733
73,-3.0560188,-2.9138887,"('helpless', 'self-reliant')",-3.0560188,-2.9138887,0.1421301
74,0.35555062,0.39964923,"('undedicated', 'dedicated')",0.3555506,0.3996492,0.0440986
75,-0.9477967,-0.8515585,"('meek', 'impulsive')",-0.9477967,-0.8515585,0.0962382
76,0.84613407,0.86315715,"('anxious', 'daring')",0.8461341,0.8631572,0.0170231
77,-1.1079826,-1.0727223,"('unmotivated', 'motivated')",-1.1079826,-1.0727223,0.0352603
78,-0.38157183,-0.30668476,"('nonresilient', 'resilient')",-0.3815718,-0.3066848,0.074887
79,-0.00044849794,0.083930105,"('wavering', 'unwavering')",-0.0004485,0.0839301,0.0843786
80,-0.08801414,-0.06799153,"('dominated', 'dominating')",-0.0880141,-0.0679915,0.0200226
81,0.2530728,0.3334564,"('submissive', 'aggressive')",0.2530728,0.3334564,0.0803836
82,6.5828695,6.9146495,"('poor', 'rich')",6.5828695,6.9146495,0.33178
83,-0.11472334,-0.23841475,"('powerless', 'powerful')",-0.1147233,-0.2384147,-0.1236914
84,0.2748218,0.2654071,"('inferior', 'superior')",0.2748218,0.2654071,-0.0094147
85,-0.86718976,-0.9191911,"('insignificant', 'prestigious')",-0.8671898,-0.9191911,-0.0520013
86,0.62699765,0.72242695,"('uninfluential', 'influential')",0.6269976,0.722427,0.0954294
87,0.43695614,0.6981443,"('unsuccessful', 'successful')",0.4369561,0.6981443,0.2611882
88,0.2788383,0.45864302,"('low', 'eminent')",0.2788383,0.458643,0.1798047
