,texas_male,texas_female,tuple,instruments_male,instruments_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.23668727,-0.28446192,"('unsociable', 'sociable')",-0.41756412,-0.623517,-0.20302163,-0.3538906,-0.2857577,-0.4206231,-0.1348654
1,0.71415675,0.5653744,"('unfriendly', 'friendly')",0.9946375,0.86235297,1.4175841,1.2860417,1.0421261,0.9045897,-0.1375364
2,1.1642439,1.2823391,"('unlikable', 'likable')",0.30812353,0.30657718,0.34151113,0.40558544,0.6046262,0.6648339,0.0602077
3,-0.4721847,-0.4018681,"('repellent', 'pleasant')",-0.5426822,-0.5730089,0.09238399,0.14344086,-0.3074943,-0.2771454,0.0303489
4,0.005449053,-0.090333186,"('disliked', 'liked')",0.017550375,-0.08498846,-5.715578,-5.781945,-1.8975263,-1.9857556,-0.0882293
5,-0.3466748,-0.3700788,"('distant', 'outgoing')",-0.37079865,-0.32908309,-0.33453694,-0.40076953,-0.3506701,-0.3666438,-0.0159737
6,-0.16909373,-0.19677064,"('distant', 'open')",-0.036085445,0.008657124,0.13348038,0.033252135,-0.0238996,-0.0516205,-0.0277209
7,0.6074944,0.5923447,"('insensitive', 'sensitive')",-0.45992473,-0.50808895,0.54527867,0.555479,0.2309494,0.2132449,-0.0177045
8,-0.27796596,-0.30699313,"('unaffectionate', 'affectionate')",0.073465124,0.0052218065,-0.020133648,-0.10060552,-0.0748782,-0.1341256,-0.0592474
9,0.6871886,0.6547034,"('unaffectionate', 'caring')",0.33442336,0.2580427,0.7049374,0.6566431,0.5755165,0.5231297,-0.0523868
10,-0.18846394,-0.14209832,"('unsympathetic', 'sympathetic')",-1.2637792,-1.463633,-0.12525584,-0.18869893,-0.525833,-0.5981434,-0.0723104
11,-0.5078865,-0.49355346,"('unhelpful', 'helpful')",-0.5969126,-0.59456867,1.7574091,1.7999144,0.2175366,0.2372641,0.0197275
12,0.39528134,0.3841511,"('unsupportive', 'supportive')",-0.42944917,-0.52887774,-1.7174121,-1.7471198,-0.58386,-0.6306155,-0.0467555
13,0.20360418,0.17126235,"('impolite', 'polite')",-0.6203525,-0.748209,-0.026471745,-0.07281182,-0.14774,-0.2165862,-0.0688462
14,0.51336575,0.4728188,"('antisocial', 'social')",-0.5070789,-0.6538008,-0.4066807,-0.4057716,-0.1334646,-0.1955845,-0.0621199
15,0.16109554,0.08816153,"('boring', 'funny')",0.095309876,0.13487856,0.28269723,0.28478494,0.1797009,0.169275,-0.0104259
16,-0.9120708,-0.96050835,"('unpopular', 'popular')",0.38453466,0.37770915,0.6468896,0.6156419,0.0397845,0.0109476,-0.0288369
17,-0.33388332,-0.31154838,"('nasty', 'nice')",-0.38054502,-0.3641184,0.045332335,0.06940128,-0.223032,-0.2020885,0.0209435
18,0.06986936,0.01697784,"('disagreeable', 'welcoming')",-0.47718135,-0.54478675,-0.70136166,-0.78483284,-0.3695579,-0.4375472,-0.0679893
19,-0.18104205,-0.1971223,"('inhospitable', 'hospitable')",-0.6803597,-0.70523584,-0.23593043,-0.24768406,-0.3657774,-0.3833474,-0.01757
20,0.6744188,0.7607422,"('rough', 'thoughtful')",1.2570724,1.2810911,1.3620011,1.3796557,1.0978308,1.1404964,0.0426656
21,0.3702429,0.3966073,"('immoral', 'moral')",-0.9352001,-1.0911134,-0.7553908,-0.72121716,-0.440116,-0.4719078,-0.0317918
22,-0.072536536,-0.07360978,"('untrustworthy', 'trustworthy')",-1.8672261,-1.9786043,-1.3708123,-1.3792784,-1.103525,-1.1438309,-0.0403059
23,-0.2591739,-0.28774944,"('insincere', 'sincere')",-0.28516895,-0.37763327,5.482332,5.483972,1.6459964,1.6061964,-0.0398
