,manitowoc_male,manitowoc_female,tuple,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5229651,-1.6355793,"('unsociable', 'sociable')",0.26912466,0.021406917,-0.7686859,-0.8552379,-0.6741754,-0.8231368,-0.1489614
1,-0.49975273,-0.5383173,"('unfriendly', 'friendly')",-0.27929515,-0.5616457,2.4510195,2.3138058,0.5573239,0.4046143,-0.1527096
2,-0.3372269,-0.2754274,"('unlikable', 'likable')",1.2403857,1.3219388,0.86928964,0.87983215,0.5908161,0.6421145,0.0512984
3,-0.46221858,-0.40352088,"('repellent', 'pleasant')",0.82208514,0.9257523,0.21501252,0.31367773,0.1916264,0.2786364,0.08701
4,0.55745095,0.54900885,"('disliked', 'liked')",-0.58357275,-0.7558305,-6.5867376,-6.713533,-2.2042864,-2.3067849,-0.1024985
5,0.84173083,0.8128025,"('distant', 'outgoing')",-0.9564195,-0.96429366,0.031502634,0.012319896,-0.0277287,-0.0463904,-0.0186617
6,0.6678759,0.64082843,"('distant', 'open')",-1.1468705,-1.1917789,0.6189875,0.6021966,0.0466643,0.017082,-0.0295823
7,-1.3735533,-1.3468826,"('insensitive', 'sensitive')",-0.09653424,-0.06674816,1.1423415,1.1797869,-0.1092487,-0.0779479,0.0313008
8,-0.57604,-0.51987135,"('unaffectionate', 'affectionate')",-1.3880002,-1.5287575,1.542405,1.4383247,-0.1405451,-0.2034347,-0.0628896
9,0.063262805,0.0920656,"('unaffectionate', 'caring')",-0.8356634,-0.9442373,2.1662793,2.107416,0.4646262,0.4184148,-0.0462114
10,-1.7287755,-1.7642261,"('unsympathetic', 'sympathetic')",-0.5177432,-0.55625427,-0.5614519,-0.48408234,-0.9359902,-0.9348542,0.001136
11,-1.056933,-1.0082065,"('unhelpful', 'helpful')",-0.32180724,-0.25213084,1.7341272,1.8966888,0.1184623,0.2121172,0.0936549
12,0.019958325,0.03835378,"('unsupportive', 'supportive')",-0.40369505,-0.36927915,-1.5683672,-1.6064677,-0.6507013,-0.6457977,0.0049036
13,-1.0977571,-1.2172836,"('impolite', 'polite')",-0.2282147,-0.26361358,-0.6115618,-0.5924996,-0.6458445,-0.6911322,-0.0452877
14,-1.5345836,-1.5039005,"('antisocial', 'social')",1.2225194,1.256898,-0.68554527,-0.6847646,-0.3325365,-0.310589,0.0219475
15,1.0465072,1.009966,"('boring', 'funny')",0.54278105,0.48908994,0.90058094,0.91399163,0.8299564,0.8043492,-0.0256072
