,monolithic_male,monolithic_female,tuple,pwr_male,pwr_female,sys_male,sys_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.672747,-0.77246433,"('unsociable', 'sociable')",-0.79613817,-0.8712546,-0.1638262,-0.2641543,-0.441818,-0.6070038,-0.5186324,-0.6287193,-0.1100869
1,-0.2707405,-0.72304314,"('unfriendly', 'friendly')",-0.60058945,-0.8975193,-0.060690098,-0.47441247,2.0782852,1.9215933,0.2865663,-0.0433454,-0.3299117
2,-0.7993369,-0.8560605,"('unlikable', 'likable')",0.20600569,0.1836799,0.08931191,0.0749425,0.5334241,0.61598474,0.0073512,0.0046367,-0.0027145
3,-0.47061393,-0.45567122,"('repellent', 'pleasant')",-0.11706789,-0.07472867,-0.018793788,0.107743055,0.2680078,0.2704214,-0.0846169,-0.0380589,0.046558
4,-0.24232247,-0.34316194,"('disliked', 'liked')",0.040603142,0.00340873,-0.603239,-0.6615555,-6.1185308,-6.2122345,-1.7308723,-1.8033857,-0.0725134
5,-0.12307898,-0.33467275,"('distant', 'outgoing')",-0.3476721,-0.5246177,-0.40934363,-0.5867197,-0.4359609,-0.3441807,-0.3290139,-0.4475477,-0.1185338
6,-0.31216264,-0.58237946,"('distant', 'open')",-0.41305798,-0.6109209,-0.14996761,-0.4153501,0.13226633,0.20736928,-0.1857305,-0.3503203,-0.1645898
7,-0.289935,-0.182814,"('insensitive', 'sensitive')",-0.35092652,-0.3290072,-0.19386114,-0.14213504,0.5641565,0.6030507,-0.0676415,-0.0127264,0.0549151
8,-0.6409965,-1.0081882,"('unaffectionate', 'affectionate')",-0.58775604,-0.82781744,-1.0092655,-1.2856687,0.9401252,0.8598654,-0.3244732,-0.5654523,-0.2409791
9,-0.44881114,-0.8496143,"('unaffectionate', 'caring')",-0.16884603,-0.48080283,-0.71592873,-1.0094686,1.4267682,1.3758098,0.0232956,-0.241019,-0.2643146
10,-1.330001,-1.3833216,"('unsympathetic', 'sympathetic')",-1.514436,-1.6083857,-2.096453,-2.1074197,-0.6642581,-0.73676807,-1.4012871,-1.4589738,-0.0576867
11,-0.19946313,-0.2805223,"('unhelpful', 'helpful')",-0.28746724,-0.411404,0.17494492,0.12825228,1.9842197,1.9463065,0.4180586,0.3456581,-0.0724005
12,-0.07393787,-0.046127908,"('unsupportive', 'supportive')",-0.3067116,-0.33661476,-0.5436716,-0.52510345,-1.8427459,-1.8236799,-0.6917667,-0.6828815,0.0088852
