,precision_male,precision_female,tuple,castparts_male,castparts_female,corp_male,corp_female,average_male,average_female,female-male
0,1.8373649,2.0346494,"('unsociable', 'sociable')",0.19192164,0.2442051,-0.18275245,-0.2324042,0.6155114,0.68215,0.0666386
1,-0.77030754,-0.85805696,"('unfriendly', 'friendly')",-0.02716785,-0.1290329,1.9152255,1.8556601,0.3725834,0.2895234,-0.08306
2,0.25602472,0.30136168,"('unlikable', 'likable')",0.14006501,0.27958056,0.49393234,0.49226102,0.296674,0.3577344,0.0610604
3,0.20709279,0.39885044,"('repellent', 'pleasant')",-0.40079454,-0.2199161,0.6795409,0.7847313,0.1619464,0.3212219,0.1592755
4,-0.6973451,-0.83941346,"('disliked', 'liked')",-0.27722824,-0.25101137,-7.1300373,-7.3187113,-2.7015368,-2.8030453,-0.1015085
5,-2.414176,-2.5696523,"('distant', 'outgoing')",-0.28266054,-0.32127607,-0.06775067,-0.054138746,-0.9215291,-0.981689,-0.0601599
6,-2.6872692,-2.8503654,"('distant', 'open')",-0.68834525,-0.72969145,0.0010369401,0.031753227,-1.1248592,-1.1827679,-0.0579087
7,1.0941926,1.1845069,"('insensitive', 'sensitive')",-0.052037343,0.02783186,0.26073396,0.36927107,0.4342964,0.5272033,0.0929069
8,-1.489037,-1.6401598,"('unaffectionate', 'affectionate')",-0.95965,-1.0714024,1.325455,1.2841141,-0.3744107,-0.475816,-0.1014053
9,-0.08060292,-0.16437976,"('unaffectionate', 'caring')",-0.23043679,-0.29955932,1.6810135,1.7678777,0.4566579,0.4346462,-0.0220117
10,1.7258129,1.9274865,"('unsympathetic', 'sympathetic')",-0.58436835,-0.49198538,-0.65535504,-0.53676385,0.1620298,0.2995791,0.1375493
11,0.83759445,0.98527354,"('unhelpful', 'helpful')",-0.07993633,0.013668122,1.5212822,1.7847848,0.7596467,0.9279088,0.1682621
12,1.4850472,1.6260805,"('unsupportive', 'supportive')",0.35337725,0.45965114,-1.9528611,-1.9515469,-0.0381455,0.0447283,0.0828738
13,1.5638098,1.5954455,"('impolite', 'polite')",0.31872714,0.31834584,-0.7750384,-0.75444025,0.3691661,0.3864504,0.0172843
14,1.9192826,2.0711465,"('antisocial', 'social')",0.7754628,0.8950667,-0.44118598,-0.4694144,0.7511865,0.8322663,0.0810798
15,-0.722112,-0.836586,"('boring', 'funny')",0.15044203,0.110041276,-0.07952175,-0.12298388,-0.2170639,-0.2831762,-0.0661123
16,-1.2648073,-1.4003665,"('unpopular', 'popular')",-0.7894164,-0.7344535,0.5197234,0.53961694,-0.5115001,-0.5317343,-0.0202342
17,-0.48190373,-0.5584907,"('nasty', 'nice')",-0.14138646,-0.08386733,-0.537794,-0.55173534,-0.3870281,-0.3980311,-0.011003
18,-0.8288828,-0.87912226,"('disagreeable', 'welcoming')",-0.8789498,-0.79197186,-0.3812774,-0.36799556,-0.69637,-0.6796966,0.0166734
19,-0.68623227,-0.78777015,"('inhospitable', 'hospitable')",-1.1570888,-1.2153583,-0.073758796,-0.09261229,-0.6390266,-0.6985803,-0.0595537
20,1.4484009,1.5747132,"('rough', 'thoughtful')",-0.38294712,-0.2734059,0.7559793,0.7836618,0.6071444,0.6949897,0.0878453
21,1.6038992,1.7697607,"('immoral', 'moral')",0.16529225,0.3024976,-0.9771669,-0.79263115,0.2640082,0.4265424,0.1625342
22,0.4876721,0.6023876,"('untrustworthy', 'trustworthy')",-0.12000636,-0.020455142,-1.1325121,-1.0383526,-0.2549488,-0.15214,0.1028088
23,1.9581689,2.1087508,"('insincere', 'sincere')",0.77918994,0.8668845,5.8517337,6.161955,2.8630308,3.0458635,0.1828327
24,0.83339924,0.8446201,"('dishonest', 'honest')",0.4296063,0.48456436,0.41737142,0.566874,0.5601256,0.6320195,0.0718939
25,-0.06564897,-0.090676636,"('egoistic', 'altruistic')",0.48834917,0.5750354,1.5311209,1.4993342,0.6512737,0.661231,0.0099573
26,-0.148746,-0.29222685,"('hardhearted', 'benevolent')",0.812507,0.55740666,1.7447927,1.4509262,0.8028512,0.5720353,-0.2308159
27,-0.35131767,-0.31337962,"('hardhearted', 'softhearted')",-0.4162496,-0.32624596,1.8175561,1.6674042,0.3499963,0.3425929,-0.0074034
28,1.0081636,1.0113308,"('disloyal', 'loyal')",-0.40576804,-0.45167324,1.0188845,1.1040298,0.5404267,0.5545624,0.0141357
29,-0.032001875,-0.10811684,"('unfair', 'fair')",-1.0544744,-1.1248412,-0.26729986,-0.40107295,-0.4512587,-0.544677,-0.0934183
30,1.1869419,1.2857132,"('intolerant', 'tolerant')",0.13703886,0.21098799,0.5563008,0.5600551,0.6267605,0.6855854,0.0588249
31,-2.2769554,-2.5396056,"('evil', 'good')",-0.6673299,-0.7159836,-0.2619206,-0.45228913,-1.0687354,-1.2359595,-0.1672241
32,0.49286765,0.49796844,"('unkind', 'kind')",0.87079346,0.788163,0.9492876,0.86680055,0.7709829,0.717644,-0.0533389
33,0.88462013,0.64639974,"('wrong', 'right')",0.5957073,0.5250556,-0.20188172,-0.2860944,0.4261485,0.2951203,-0.1310282
34,0.19881167,0.23042507,"('mean', 'honorable')",0.07843099,0.23653336,5.667496,5.9899426,1.9815796,2.1523004,0.1707208
35,-1.6677582,-1.9175519,"('corrupt', 'incorrupt')",-0.44017315,-0.5613422,-0.10878789,-0.2677106,-0.7389064,-0.9155349,-0.1766285
36,-1.7436335,-2.0320168,"('hostile', 'amicable')",-0.7516738,-0.8529599,0.1980597,-0.06381599,-0.7657492,-0.9829309,-0.2171817
37,0.31810743,0.39280775,"('fake', 'genuine')",-0.3307242,-0.30537388,0.17940335,0.3141371,0.0555955,0.133857,0.0782615
38,0.86358476,0.8638171,"('untruthful', 'truthful')",0.39712283,0.44431773,0.07809526,0.2667266,0.4462676,0.5249538,0.0786862
39,1.7905835,1.8157492,"('exploitative', 'cooperative')",0.48566213,0.44353545,-0.10049042,-0.054094642,0.7252518,0.7350633,0.0098115
40,0.6302845,0.630201,"('stingy', 'generous')",0.07470531,0.16136618,-1.6556561,-1.7814816,-0.3168888,-0.3299715,-0.0130827
41,0.39122146,0.4269553,"('unforgiving', 'forgiving')",0.042857897,0.1711845,0.04356183,-0.062057287,0.1592137,0.1786942,0.0194805
42,0.6496125,0.6758114,"('unreliable', 'reliable')",-0.17618354,-0.13105138,-3.603547,-3.5938346,-1.0433727,-1.0163582,0.0270145
43,1.4828565,1.6419613,"('irresponsible', 'responsible')",0.023859143,0.117467955,-0.02511169,0.091276035,0.493868,0.6169018,0.1230338
