,dominos_male,dominos_female,tuple,pizza_male,pizza_female,inc_male,inc_female,average_male,average_female,female-male
19,0.47726533,0.44825393,"('inhospitable', 'hospitable')",-1.1191679,-1.1197608,0.47152507,0.5452354,-0.0567925,-0.0420905,0.014702
20,-0.5229327,-0.44802067,"('rough', 'thoughtful')",-0.04635912,0.030341547,0.6143181,0.63518226,0.0150087,0.072501,0.0574923
21,-0.95323414,-0.97092366,"('immoral', 'moral')",1.1900423,1.0717193,-0.8760868,-0.8818323,-0.2130929,-0.2603456,-0.0472527
22,-0.81897825,-0.7458329,"('untrustworthy', 'trustworthy')",0.022210805,0.01038173,-1.2200013,-1.2127141,-0.6722563,-0.6493884,0.0228679
23,-0.432188,-0.5019917,"('insincere', 'sincere')",1.6140751,1.6107787,6.1332383,6.1626287,2.4383752,2.4238052,-0.01457
24,-0.5763851,-0.5230995,"('dishonest', 'honest')",0.64711845,0.6586983,0.9317896,0.92035973,0.3341743,0.3519862,0.0178119
25,1.3530991,1.2722828,"('egoistic', 'altruistic')",0.44822127,0.44702402,1.9053962,1.8088449,1.2355722,1.1760506,-0.0595216
26,1.3874433,1.3027996,"('hardhearted', 'benevolent')",1.0247028,0.9478853,1.6283958,1.3917992,1.3468472,1.2141613,-0.1326859
27,-0.0184074,0.18023527,"('hardhearted', 'softhearted')",0.22676909,0.3030904,2.0565093,1.9221655,0.754957,0.8018304,0.0468734
28,-0.72768146,-0.81078666,"('disloyal', 'loyal')",0.5163934,0.4134058,0.98272914,0.90388966,0.257147,0.1688363,-0.0883107
29,-0.051092964,-0.009500975,"('unfair', 'fair')",-0.868425,-0.79361594,-0.10629299,-0.2248358,-0.341937,-0.3426509,-0.0007139
30,-0.6658251,-0.617901,"('intolerant', 'tolerant')",0.4849295,0.49174795,0.7033153,0.6358751,0.1741399,0.1699073,-0.0042326
31,0.40014035,0.46063367,"('evil', 'good')",-1.5680419,-1.4545794,-0.3037348,-0.36308327,-0.4905454,-0.452343,0.0382024
32,0.18011251,0.015139591,"('unkind', 'kind')",1.1612952,1.0926061,1.2087892,1.0678039,0.8500656,0.7251832,-0.1248824
33,0.6421338,0.4889933,"('wrong', 'right')",-0.7029565,-0.80357283,0.041182347,-0.046535254,-0.0065468,-0.1203716,-0.1138248
34,-0.29638675,-0.09709157,"('mean', 'honorable')",0.68618083,0.80142665,6.119616,6.2557673,2.1698033,2.3200342,0.1502309
35,1.6255326,1.6499029,"('corrupt', 'incorrupt')",-1.1674218,-1.2277606,0.25951013,0.13138416,0.239207,0.1845088,-0.0546982
36,1.3321285,1.2403661,"('hostile', 'amicable')",-0.39517125,-0.5086785,0.8101787,0.51462036,0.5823786,0.415436,-0.1669426
37,-0.82600737,-0.82494926,"('fake', 'genuine')",0.11051949,0.07635052,0.3830013,0.46095705,-0.1108289,-0.0958806,0.0149483
38,0.21876542,0.2315951,"('untruthful', 'truthful')",-0.07805481,-0.03851394,0.5362795,0.65072584,0.2256634,0.281269,0.0556056
39,0.46496457,0.5836644,"('exploitative', 'cooperative')",0.7719085,0.88852876,-0.36284286,-0.2976249,0.2913434,0.3915228,0.1001794
40,-0.6640193,-0.5915624,"('stingy', 'generous')",-0.11973519,-0.09289726,-1.6235331,-1.7092328,-0.8024292,-0.7978975,0.0045317
41,0.33241886,0.3692015,"('unforgiving', 'forgiving')",0.7924606,0.773952,0.06667408,-0.09971406,0.3971845,0.3478132,-0.0493713
42,-0.37825894,-0.35918015,"('unreliable', 'reliable')",-0.802308,-0.8320851,-3.6145122,-3.445026,-1.5983597,-1.5454303,0.0529294
43,-1.3509378,-1.2663671,"('irresponsible', 'responsible')",0.5079586,0.55951303,0.26821887,0.3299759,-0.1915868,-0.125626,0.0659608
44,-0.7853622,-0.72185415,"('prejudiced', 'unprejudiced')",-0.9602445,-0.93522453,-1.8270167,-1.783924,-1.1908744,-1.1470009,0.0438735
45,-2.0241086,-1.9058998,"('incompetent', 'competent')",0.050457932,0.22441912,-0.46516588,-0.437492,-0.8129388,-0.7063243,0.1066145
46,-1.6086622,-1.6657931,"('uncompetitive', 'competitive')",0.018819802,-0.020198837,-1.2399617,-1.3368593,-0.9432681,-1.0076171,-0.064349
47,-0.6420501,-0.57225907,"('stupid', 'smart')",1.3473126,1.3922769,5.5302744,5.6208873,2.0785124,2.1469684,0.068456
48,-0.7590616,-0.80657333,"('unintelligent', 'intelligent')",0.6617293,0.59395826,0.36762512,0.24454793,0.0900976,0.0106443,-0.0794533
49,-0.69814706,-0.5607045,"('unable', 'able')",-0.80044645,-0.61220014,-0.37975785,-0.115409695,-0.6261171,-0.4294382,0.1966789
50,-0.47984743,-0.48492554,"('clumsy', 'skillful')",-1.5348972,-1.5509785,0.3227606,0.37022164,-0.5639947,-0.5552275,0.0087672
51,-0.73353314,-0.9559268,"('uneducated', 'educated')",-0.12143318,-0.21908608,0.5410465,0.41787076,-0.1046399,-0.2523807,-0.1477408
52,0.84678787,0.674267,"('irrational', 'rational')",0.27004185,0.14968725,0.5110787,0.3966194,0.5426362,0.4068579,-0.1357783
53,-0.043757513,-0.094481684,"('uncreative', 'creative')",-0.32352287,-0.35086173,0.7789393,0.7261224,0.1372196,0.093593,-0.0436266
54,0.09521146,-0.037022114,"('incapable', 'capable')",-0.15611517,-0.18797162,1.356382,1.4416163,0.4318261,0.4055409,-0.0262852
55,-1.4204786,-1.3781109,"('incompetent', 'clever')",0.7672479,0.8201969,-0.422234,-0.41287464,-0.3584882,-0.3235962,0.034892
56,-0.09867558,-0.07804453,"('impractical', 'practical')",1.3073456,1.4038132,-0.95694596,-0.78179085,0.083908,0.181326,0.097418
57,-1.3120583,-1.4302217,"('unimaginative', 'imaginative')",-0.48692444,-0.53635675,-3.030375,-3.0879195,-1.6097859,-1.6848326,-0.0750467
58,-0.8198886,-0.8870566,"('undiscriminating', 'discriminating')",-1.0228564,-1.0181128,0.19201581,0.19116917,-0.5502431,-0.5713334,-0.0210903
59,0.6675507,0.63543725,"('foolish', 'wise')",-0.39287952,-0.3992942,0.6282027,0.6724403,0.300958,0.3028611,0.0019031
60,-0.90494734,-0.8307399,"('inefficient', 'efficient')",2.3799384,2.4629588,-0.31800124,-0.22827913,0.3856633,0.4679799,0.0823166
61,-0.572553,-0.75566304,"('illogical', 'logical')",-0.48459876,-0.5359787,0.22012036,0.0064306688,-0.2790105,-0.4284037,-0.1493932
62,-1.5864828,-1.4537404,"('incompetent', 'brilliant')",0.47260594,0.6516397,-0.22077239,0.084789105,-0.4448831,-0.2391039,0.2057792
63,-0.20388761,-0.19845201,"('unperceptive', 'insightful')",0.33921665,0.3948199,0.7825385,0.9011649,0.3059558,0.3658442,0.0598884
64,-0.93999004,-1.0217324,"('shy', 'confident')",-1.1200178,-1.1672723,-7.3596807,-7.3565736,-3.1398961,-3.1818593,-0.0419632
65,-0.8144962,-0.86288047,"('insecure', 'secure')",0.44516,0.3558898,-0.81302965,-0.8070833,-0.394122,-0.4380247,-0.0439027
66,-0.26252246,-0.31361338,"('inactive', 'active')",-1.102996,-1.1392803,0.9129212,0.7919403,-0.1508658,-0.2203178,-0.069452
67,0.4741962,0.37608936,"('doubtful', 'determined')",0.2551412,0.20914266,-0.61489034,-0.6142212,0.038149,-0.0096631,-0.0478121
68,-1.0236421,-1.0142084,"('dependent', 'independent')",-1.1649117,-1.1244836,-0.5019077,-0.49121508,-0.8968205,-0.8766356,0.0201849
69,0.17434302,0.18505578,"('lazy', 'industrious')",-0.8083794,-0.73019385,-0.3657639,-0.3575572,-0.3332668,-0.3008984,0.0323684
70,-1.7159508,-1.6723757,"('lethargic', 'energetic')",-0.47308123,-0.47229972,-0.0050315037,0.051293336,-0.7313546,-0.697794,0.0335606
71,1.0022966,1.0391611,"('diffident', 'self-confident')",1.6077209,1.7296144,0.5228127,0.5265133,1.0442767,1.0984296,0.0541529
72,-0.18861908,-0.2717094,"('unambitious', 'ambitious')",-0.6969083,-0.69646686,-0.60366875,-0.49627292,-0.4963987,-0.4881497,0.008249
73,1.2226026,1.2781512,"('helpless', 'self-reliant')",-0.29951447,-0.28496557,-3.046618,-2.856223,-0.7078433,-0.6210125,0.0868308
74,0.44009873,0.46633115,"('undedicated', 'dedicated')",0.3596684,0.36645582,-0.08436683,-0.092633486,0.2384668,0.2467178,0.008251
75,-0.115738034,-0.09946851,"('meek', 'impulsive')",-1.5568246,-1.5567425,-0.33351964,-0.24914123,-0.6686941,-0.6351174,0.0335767
76,-0.6420731,-0.54199535,"('anxious', 'daring')",0.94240373,0.92134964,-0.3433829,-0.27565435,-0.0143508,0.0345667,0.0489175
77,-0.88177675,-0.95629096,"('unmotivated', 'motivated')",0.25603843,0.2173255,-1.4897683,-1.4359947,-0.7051689,-0.7249867,-0.0198178
78,0.27904072,0.32998037,"('nonresilient', 'resilient')",0.85616726,0.9094259,0.2971509,0.37576726,0.477453,0.5383912,0.0609382
79,0.8038624,0.81784123,"('wavering', 'unwavering')",-0.8810628,-0.9624172,0.4136958,0.46251163,0.1121651,0.1059786,-0.0061865
80,-0.4188782,-0.3960284,"('dominated', 'dominating')",0.028297774,0.023926683,-1.4619167,-1.3771087,-0.617499,-0.5830701,0.0344289
81,-2.4733627,-2.7118113,"('submissive', 'aggressive')",-0.08049823,-0.22916502,-1.5040011,-1.5394571,-1.3526208,-1.4934778,-0.140857
82,-0.84569335,-0.90844893,"('poor', 'rich')",0.542992,0.5725324,6.3893676,6.531953,2.0288887,2.0653454,0.0364567
83,-0.6936596,-0.76346755,"('powerless', 'powerful')",-0.29537824,-0.34285516,-1.2674114,-1.3271387,-0.7521497,-0.8111538,-0.0590041
84,0.35140085,0.1778793,"('inferior', 'superior')",0.19398022,0.116158985,0.84319305,0.78717977,0.462858,0.360406,-0.102452
85,1.7295195,1.663858,"('insignificant', 'prestigious')",-0.7030079,-0.746882,1.0250334,0.94281363,0.6838484,0.6199299,-0.0639185
86,-1.1009932,-1.2744865,"('uninfluential', 'influential')",-0.019810898,-0.11598714,-0.042022094,-0.26895088,-0.3876087,-0.5531415,-0.1655328
87,-0.2306055,-0.36092523,"('unsuccessful', 'successful')",0.053141862,0.090229824,0.6617075,0.7980482,0.1614146,0.1757843,0.0143697
88,-0.78264964,-0.9584148,"('low', 'eminent')",-0.8049748,-0.92178285,0.21715562,0.13741508,-0.456823,-0.5809275,-0.1241045
