,sorbet_male,sorbet_female,tuple,average_male,average_female,female-male
0,-0.7296051,-0.8955047,"('unsociable', 'sociable')",-0.7296051,-0.8955047,-0.1658996
1,-1.5604274,-1.5946233,"('unfriendly', 'friendly')",-1.5604274,-1.5946233,-0.0341959
2,1.1472642,1.2196453,"('unlikable', 'likable')",1.1472642,1.2196453,0.0723811
3,-0.30181068,-0.25119013,"('repellent', 'pleasant')",-0.3018107,-0.2511901,0.0506206
4,-1.6531404,-1.5434204,"('disliked', 'liked')",-1.6531404,-1.5434204,0.10972
5,-1.1244713,-0.9733299,"('distant', 'outgoing')",-1.1244713,-0.9733299,0.1511414
6,-1.5063795,-1.3455678,"('distant', 'open')",-1.5063795,-1.3455678,0.1608117
7,-0.7054256,-0.7946296,"('insensitive', 'sensitive')",-0.7054256,-0.7946296,-0.089204
8,-1.2097595,-1.2456286,"('unaffectionate', 'affectionate')",-1.2097595,-1.2456286,-0.0358691
9,-1.4613087,-1.5470918,"('unaffectionate', 'caring')",-1.4613087,-1.5470918,-0.0857831
10,-0.81867003,-0.96258503,"('unsympathetic', 'sympathetic')",-0.81867,-0.962585,-0.143915
11,-0.031704076,-0.20976742,"('unhelpful', 'helpful')",-0.0317041,-0.2097674,-0.1780633
12,-1.7973331,-1.7799323,"('unsupportive', 'supportive')",-1.7973331,-1.7799323,0.0174008
13,0.100400336,-0.1425999,"('impolite', 'polite')",0.1004003,-0.1425999,-0.2430002
14,0.35325179,0.25585553,"('antisocial', 'social')",0.3532518,0.2558555,-0.0973963
15,0.45730814,0.38883576,"('boring', 'funny')",0.4573081,0.3888358,-0.0684723
16,-0.05707182,-0.011777792,"('unpopular', 'popular')",-0.0570718,-0.0117778,0.045294
17,-0.11468657,-0.08071041,"('nasty', 'nice')",-0.1146866,-0.0807104,0.0339762
18,-0.45342687,-0.4538666,"('disagreeable', 'welcoming')",-0.4534269,-0.4538666,-0.0004397
19,-1.4199078,-1.3205618,"('inhospitable', 'hospitable')",-1.4199078,-1.3205618,0.099346
20,-0.21253169,-0.24977818,"('rough', 'thoughtful')",-0.2125317,-0.2497782,-0.0372465
21,0.3801723,0.29907,"('immoral', 'moral')",0.3801723,0.29907,-0.0811023
22,0.2685384,0.23645471,"('untrustworthy', 'trustworthy')",0.2685384,0.2364547,-0.0320837
23,0.54612195,0.343955,"('insincere', 'sincere')",0.546122,0.343955,-0.202167
24,-0.11011101,-0.22697252,"('dishonest', 'honest')",-0.110111,-0.2269725,-0.1168615
25,0.026602566,0.0012651198,"('egoistic', 'altruistic')",0.0266026,0.0012651,-0.0253375
26,-0.11908369,-0.20242266,"('hardhearted', 'benevolent')",-0.1190837,-0.2024227,-0.083339
27,-0.22807744,-0.37267774,"('hardhearted', 'softhearted')",-0.2280774,-0.3726777,-0.1446003
28,-0.4120506,-0.57016236,"('disloyal', 'loyal')",-0.4120506,-0.5701624,-0.1581118
29,-0.6684638,-0.6876875,"('unfair', 'fair')",-0.6684638,-0.6876875,-0.0192237
30,0.8215425,0.6539665,"('intolerant', 'tolerant')",0.8215425,0.6539665,-0.167576
31,-1.242955,-0.966432,"('evil', 'good')",-1.242955,-0.966432,0.276523
32,0.39317092,0.14717631,"('unkind', 'kind')",0.3931709,0.1471763,-0.2459946
33,0.13631988,0.093213335,"('wrong', 'right')",0.1363199,0.0932133,-0.0431066
34,0.4970001,0.6000862,"('mean', 'honorable')",0.4970001,0.6000862,0.1030861
35,-0.121185906,-0.09900479,"('corrupt', 'incorrupt')",-0.1211859,-0.0990048,0.0221811
36,-1.1726683,-1.0514178,"('hostile', 'amicable')",-1.1726683,-1.0514178,0.1212505
37,-0.011499736,-0.08764494,"('fake', 'genuine')",-0.0114997,-0.0876449,-0.0761452
38,-0.55681837,-0.5565239,"('untruthful', 'truthful')",-0.5568184,-0.5565239,0.0002945
39,0.8905861,0.8852531,"('exploitative', 'cooperative')",0.8905861,0.8852531,-0.005333
40,-1.0131564,-1.0386958,"('stingy', 'generous')",-1.0131564,-1.0386958,-0.0255394
41,0.025288306,0.04325155,"('unforgiving', 'forgiving')",0.0252883,0.0432516,0.0179633
42,-0.18075043,-0.18442348,"('unreliable', 'reliable')",-0.1807504,-0.1844235,-0.0036731
43,-0.51427585,-0.54847425,"('irresponsible', 'responsible')",-0.5142758,-0.5484743,-0.0341985
44,0.9523716,0.98772186,"('prejudiced', 'unprejudiced')",0.9523716,0.9877219,0.0353503
45,-0.71143997,-0.6746173,"('incompetent', 'competent')",-0.71144,-0.6746173,0.0368227
46,-0.47113794,-0.56865,"('uncompetitive', 'competitive')",-0.4711379,-0.56865,-0.0975121
47,1.287701,1.2786783,"('stupid', 'smart')",1.287701,1.2786783,-0.0090227
48,-0.80989236,-0.87491226,"('unintelligent', 'intelligent')",-0.8098924,-0.8749123,-0.0650199
49,-0.25705257,-0.16860521,"('unable', 'able')",-0.2570526,-0.1686052,0.0884474
50,-0.22279799,-0.32189462,"('clumsy', 'skillful')",-0.222798,-0.3218946,-0.0990966
51,-0.61448854,-0.81671584,"('uneducated', 'educated')",-0.6144885,-0.8167158,-0.2022273
52,-0.4639004,-0.5320414,"('irrational', 'rational')",-0.4639004,-0.5320414,-0.068141
53,-1.2305888,-1.2925478,"('uncreative', 'creative')",-1.2305888,-1.2925478,-0.061959
54,-0.58195215,-0.65279764,"('incapable', 'capable')",-0.5819522,-0.6527976,-0.0708454
55,0.07335677,0.053694874,"('incompetent', 'clever')",0.0733568,0.0536949,-0.0196619
56,0.60993856,0.52000105,"('impractical', 'practical')",0.6099386,0.5200011,-0.0899375
57,-1.4378796,-1.4741267,"('unimaginative', 'imaginative')",-1.4378796,-1.4741267,-0.0362471
58,-0.23068237,-0.2544469,"('undiscriminating', 'discriminating')",-0.2306824,-0.2544469,-0.0237645
59,-0.19325362,-0.13172151,"('foolish', 'wise')",-0.1932536,-0.1317215,0.0615321
60,0.73063385,0.6533743,"('inefficient', 'efficient')",0.7306339,0.6533743,-0.0772596
61,-0.5731645,-0.7311027,"('illogical', 'logical')",-0.5731645,-0.7311027,-0.1579382
62,-0.03606914,-0.050928608,"('incompetent', 'brilliant')",-0.0360691,-0.0509286,-0.0148595
63,-0.80333185,-0.8144593,"('unperceptive', 'insightful')",-0.8033319,-0.8144593,-0.0111274
64,-1.2645367,-1.2153326,"('shy', 'confident')",-1.2645367,-1.2153326,0.0492041
65,0.34977502,0.21087927,"('insecure', 'secure')",0.349775,0.2108793,-0.1388957
66,-1.19045,-1.1399424,"('inactive', 'active')",-1.19045,-1.1399424,0.0505076
67,0.64186513,0.6425034,"('doubtful', 'determined')",0.6418651,0.6425034,0.0006383
68,-0.662895,-0.6964903,"('dependent', 'independent')",-0.662895,-0.6964903,-0.0335953
69,-0.44369215,-0.25427154,"('lazy', 'industrious')",-0.4436921,-0.2542715,0.1894206
70,-0.015888985,-0.10364444,"('lethargic', 'energetic')",-0.015889,-0.1036444,-0.0877554
71,-0.8887975,-0.84728706,"('diffident', 'self-confident')",-0.8887975,-0.8472871,0.0415104
72,-0.7355284,-0.7839198,"('unambitious', 'ambitious')",-0.7355284,-0.7839198,-0.0483914
73,-0.040674455,-0.031488813,"('helpless', 'self-reliant')",-0.0406745,-0.0314888,0.0091857
74,-0.27846324,-0.3578883,"('undedicated', 'dedicated')",-0.2784632,-0.3578883,-0.0794251
75,0.0021048682,0.12048978,"('meek', 'impulsive')",0.0021049,0.1204898,0.1183849
76,1.0877671,1.0709327,"('anxious', 'daring')",1.0877671,1.0709327,-0.0168344
77,-0.99060106,-0.89949864,"('unmotivated', 'motivated')",-0.9906011,-0.8994986,0.0911025
78,-1.0340201,-1.0326134,"('nonresilient', 'resilient')",-1.0340201,-1.0326134,0.0014067
79,-0.92354333,-0.8650011,"('wavering', 'unwavering')",-0.9235433,-0.8650011,0.0585422
80,0.31618524,0.15795755,"('dominated', 'dominating')",0.3161852,0.1579576,-0.1582276
81,0.818989,0.6998474,"('submissive', 'aggressive')",0.818989,0.6998474,-0.1191416
