,corteva_male,corteva_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.9429888,-0.98702896,"('unsociable', 'sociable')",-0.41221073,-0.4916943,-0.6775998,-0.7393616,-0.0617618
1,-1.8562466,-1.9237976,"('unfriendly', 'friendly')",1.4496566,1.3234468,-0.203295,-0.3001754,-0.0968804
2,1.1569287,1.1983858,"('unlikable', 'likable')",0.7066658,0.8474282,0.9317973,1.022907,0.0911097
3,0.18266252,0.41798025,"('repellent', 'pleasant')",0.28697383,0.3690389,0.2348182,0.3935096,0.1586914
4,-0.12163554,-0.15757002,"('disliked', 'liked')",-6.206343,-6.181445,-3.1639893,-3.1695075,-0.0055182
5,-1.3657725,-1.4471525,"('distant', 'outgoing')",-0.20556113,-0.22610092,-0.7856668,-0.8366267,-0.0509599
6,-1.9554034,-1.9668895,"('distant', 'open')",0.03370876,-0.011433894,-0.9608473,-0.9891617,-0.0283144
7,-0.505173,-0.37376454,"('insensitive', 'sensitive')",0.032791056,0.16704202,-0.236191,-0.1033613,0.1328297
8,-1.0672781,-1.2189134,"('unaffectionate', 'affectionate')",0.60256284,0.51861155,-0.2323577,-0.3501509,-0.1177932
9,-1.1694827,-1.2680407,"('unaffectionate', 'caring')",0.86696434,0.84996456,-0.1512592,-0.209038,-0.0577788
10,-0.43908447,-0.3368699,"('unsympathetic', 'sympathetic')",-0.6964924,-0.64332235,-0.5677884,-0.4900961,0.0776923
11,0.13202892,0.044948526,"('unhelpful', 'helpful')",1.8486605,1.9529285,0.9903447,0.9989386,0.0085939
12,-0.5202281,-0.41668677,"('unsupportive', 'supportive')",-1.9351928,-1.8115785,-1.2277105,-1.1141326,0.1135779
13,0.23881125,0.12578902,"('impolite', 'polite')",-0.61838305,-0.540549,-0.1897859,-0.20738,-0.0175941
14,0.6242012,0.72007173,"('antisocial', 'social')",-0.30175564,-0.29848033,0.1612228,0.2107957,0.0495729
15,0.12740959,-0.15682091,"('boring', 'funny')",0.6865554,0.60427886,0.4069825,0.223729,-0.1832535
16,-0.5310808,-0.50913775,"('unpopular', 'popular')",0.7012534,0.6835578,0.0850863,0.08721,0.0021237
17,-0.16031575,-0.17208827,"('nasty', 'nice')",-0.11759691,-0.12409651,-0.1389563,-0.1480924,-0.0091361
18,-0.14980896,-0.043448746,"('disagreeable', 'welcoming')",-0.40335047,-0.39654928,-0.2765797,-0.219999,0.0565807
19,-1.2130452,-1.2598642,"('inhospitable', 'hospitable')",-0.2134793,-0.1860024,-0.7132623,-0.7229333,-0.009671
20,0.24857426,0.28301895,"('rough', 'thoughtful')",1.2749157,1.2078933,0.761745,0.7454561,-0.0162889
21,0.6935949,0.7250114,"('immoral', 'moral')",-0.3274423,-0.27821845,0.1830763,0.2233965,0.0403202
22,0.5541651,0.6521337,"('untrustworthy', 'trustworthy')",-0.8748311,-0.8917718,-0.160333,-0.119819,0.040514
23,-0.5271925,-0.5044986,"('insincere', 'sincere')",5.2802577,5.2244673,2.3765326,2.3599844,-0.0165482
24,-0.54485226,-0.549592,"('dishonest', 'honest')",0.66464925,0.65037817,0.0598985,0.0503931,-0.0095054
25,0.049001362,-0.13521364,"('egoistic', 'altruistic')",1.5703498,1.3980094,0.8096756,0.6313979,-0.1782777
26,-0.48823178,-0.5660195,"('hardhearted', 'benevolent')",1.7066822,1.5325527,0.6092252,0.4832666,-0.1259586
27,-0.27405187,-0.29640624,"('hardhearted', 'softhearted')",1.1097877,1.0676565,0.4178679,0.3856251,-0.0322428
28,-0.5892844,-0.77339315,"('disloyal', 'loyal')",0.8397257,0.68852085,0.1252206,-0.0424362,-0.1676568
29,-0.57554173,-0.6158792,"('unfair', 'fair')",-0.43127197,-0.5958378,-0.5034069,-0.6058584,-0.1024515
30,0.9825617,1.0385176,"('intolerant', 'tolerant')",1.6371753,1.6430727,1.3098686,1.3407952,0.0309266
31,-1.6245719,-1.4154606,"('evil', 'good')",-1.0571254,-1.186906,-1.3408487,-1.3011832,0.0396655
32,0.4304205,0.22734216,"('unkind', 'kind')",0.90738857,0.77702796,0.6689045,0.502185,-0.1667195
33,-0.14067651,-0.1951674,"('wrong', 'right')",-0.417228,-0.4760146,-0.2789523,-0.335591,-0.0566387
34,-0.4000026,-0.2923838,"('mean', 'honorable')",5.74761,5.817544,2.6738038,2.7625802,0.0887764
35,-0.15225872,-0.36242634,"('corrupt', 'incorrupt')",-0.12415098,-0.35455468,-0.1382048,-0.3584905,-0.2202857
36,-1.0718393,-1.1027215,"('hostile', 'amicable')",0.2768981,-0.02398926,-0.3974706,-0.5633553,-0.1658847
37,-0.33875188,-0.32792512,"('fake', 'genuine')",-0.04514851,-0.010448869,-0.1919502,-0.169187,0.0227632
38,-0.5768064,-0.5968298,"('untruthful', 'truthful')",0.09931156,0.15630105,-0.2387474,-0.2202644,0.018483
39,0.54512626,0.5808947,"('exploitative', 'cooperative')",0.3040257,0.3367988,0.424576,0.4588467,0.0342707
40,0.07495748,0.19028223,"('stingy', 'generous')",-2.0592482,-2.1376102,-0.9921454,-0.973664,0.0184814
