,paycom_male,paycom_female,tuple,software_male,software_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6854319,-0.8539287,"('unsociable', 'sociable')",-0.2630029,-0.34352124,-0.5506638,-0.7077434,-0.4996996,-0.6350644,-0.1353648
1,-0.9488762,-0.97647643,"('unfriendly', 'friendly')",1.0217049,0.8900471,1.628862,1.5288731,0.5672302,0.4808146,-0.0864156
2,0.61522853,0.6085632,"('unlikable', 'likable')",0.6221994,0.72464114,1.0874163,1.1723549,0.7749481,0.8351864,0.0602383
3,-0.22014403,-0.18604048,"('repellent', 'pleasant')",-0.32339522,-0.25078174,-0.09672557,-0.11410137,-0.2134216,-0.1836412,0.0297804
4,-0.17513415,-0.2466129,"('disliked', 'liked')",-0.46403536,-0.5283311,-5.2367377,-5.3797207,-1.9586358,-2.0515548,-0.092919
5,-0.5965908,-0.45071706,"('distant', 'outgoing')",-0.029802766,-0.0437985,-0.34327134,-0.25411257,-0.3232216,-0.2495427,0.0736789
6,-0.88569623,-0.716175,"('distant', 'open')",-0.21629626,-0.21636152,0.072708145,0.13612816,-0.3430948,-0.2654695,0.0776253
7,-0.6919428,-0.76324135,"('insensitive', 'sensitive')",-0.19687495,-0.18307073,0.03439126,0.068416595,-0.2848088,-0.2926318,-0.007823
8,-1.1775693,-1.1659698,"('unaffectionate', 'affectionate')",0.30392775,0.27894205,0.4535726,0.45965093,-0.140023,-0.142459,-0.002436
9,-0.6206322,-0.6611471,"('unaffectionate', 'caring')",0.62949514,0.59959674,0.894644,0.9189357,0.301169,0.2857951,-0.0153739
10,-1.0434315,-1.1901947,"('unsympathetic', 'sympathetic')",-1.3093083,-1.2662838,-0.6729475,-0.7023546,-1.0085624,-1.0529444,-0.044382
11,-0.18011987,-0.20002975,"('unhelpful', 'helpful')",0.66556096,0.6772294,1.7613021,1.7860903,0.7489144,0.75443,0.0055156
12,-0.3746749,-0.31549767,"('unsupportive', 'supportive')",-0.58278584,-0.40072054,-1.8844777,-1.7976017,-0.9473128,-0.83794,0.1093728
13,-0.36273524,-0.48533183,"('impolite', 'polite')",-0.3923822,-0.35555005,-0.5080571,-0.5754662,-0.4210582,-0.472116,-0.0510578
14,0.6323859,0.53863865,"('antisocial', 'social')",-0.0051984782,0.08059021,-0.5341093,-0.6265969,0.031026,-0.002456,-0.033482
15,-0.18342254,-0.2572262,"('boring', 'funny')",0.3346848,0.3171945,0.45153463,0.37513384,0.2009323,0.145034,-0.0558983
16,-0.5249457,-0.4787293,"('unpopular', 'popular')",0.26624376,0.18246609,0.42449665,0.35332018,0.0552649,0.019019,-0.0362459
17,0.07221965,0.12720074,"('nasty', 'nice')",-0.18608686,-0.11027214,-0.5128723,-0.4928894,-0.2089132,-0.1586536,0.0502596
18,-0.95478237,-0.9640492,"('disagreeable', 'welcoming')",-0.14856492,-0.098578714,-0.4203941,-0.44132018,-0.5079138,-0.501316,0.0065978
19,-1.0474869,-1.0476562,"('inhospitable', 'hospitable')",-0.2964102,-0.2854694,0.005675487,0.11821837,-0.4460739,-0.4049691,0.0411048
