,du_male,du_female,tuple,pont_male,pont_female,ei_male,ei_female,de_male,de_female,nemours_male,nemours_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-0.0586126,-0.18356618,"('unsociable', 'sociable')",-0.056509726,-0.21394186,0.3495321,0.19762096,0.86380213,0.82710487,-1.986116,-2.0356414,0.8734961,0.82547104,-0.26632196,-0.16216727,-0.0401043,-0.1064457,-0.0663414
1,-0.28416124,-0.2974688,"('unfriendly', 'friendly')",0.7625647,0.6531204,-1.1677305,-1.2567636,-1.3837576,-1.3451576,-0.49602532,-0.5807443,0.5462978,0.56588364,2.1429112,1.8067042,0.017157,-0.064918,-0.082075
2,0.85803294,0.93613887,"('unlikable', 'likable')",0.84999883,0.8871082,0.7043408,0.79520345,0.95930934,1.0333169,0.46000415,0.4692725,1.5653559,1.6399803,0.90016216,1.06121,0.8996006,0.9746043,0.0750037
3,-0.5162082,-0.42827123,"('repellent', 'pleasant')",-0.87791395,-0.8992543,0.55806726,0.50246227,-0.025386985,0.03414846,-1.347387,-1.2777922,-0.30434752,-0.25463256,0.44531798,0.6205443,-0.2954084,-0.2432564,0.052152
4,-0.26737866,-0.37516367,"('disliked', 'liked')",-0.49719337,-0.5328729,-0.702625,-0.67175174,-0.66317123,-0.77934015,0.17287526,0.072183155,-0.68068373,-0.8358849,-7.511239,-7.324241,-1.4499166,-1.4924387,-0.0425221
5,0.24079669,0.21047306,"('distant', 'outgoing')",0.71925664,0.7331685,-0.49351597,-0.37211022,-0.39631504,-0.44188675,1.5355941,1.4658011,0.50804985,0.4546849,0.46160203,0.38136828,0.367924,0.347357,-0.020567
6,0.0076318225,-0.01525977,"('distant', 'open')",1.3084563,1.3388947,-0.30286467,-0.21350166,-0.3359632,-0.3663082,1.7534496,1.6559205,0.8402823,0.7594938,0.6688617,0.50177085,0.5628363,0.5230015,-0.0398348
7,-0.91567075,-0.94051015,"('insensitive', 'sensitive')",-0.81330496,-0.8899694,-0.3125559,-0.43378192,-0.556244,-0.4575847,-2.7287853,-2.7140145,0.23249559,0.3078941,-0.024867978,0.12958857,-0.7312762,-0.714054,0.0172222
8,-0.747196,-0.7845426,"('unaffectionate', 'affectionate')",0.23660731,0.17224759,-1.8969961,-1.9298652,-0.31864074,-0.3667698,0.18951477,0.06938516,0.16066921,0.08487277,1.736391,1.387181,-0.0913786,-0.1953559,-0.1039773
9,-0.6704956,-0.7282859,"('unaffectionate', 'caring')",-0.23352842,-0.32751185,-1.3020716,-1.4353079,-0.83733416,-0.881738,-0.50725746,-0.6002314,0.40777102,0.28827712,1.6731359,1.4263391,-0.2099686,-0.3226369,-0.1126683
10,-0.65706444,-0.7043685,"('unsympathetic', 'sympathetic')",-1.8583184,-2.038276,-0.2862633,-0.4645548,-0.14041731,-0.047669932,-3.2923198,-3.3125417,-0.18649065,-0.16101421,-0.13829274,-0.017315928,-0.9370238,-0.9636772,-0.0266534
11,0.10691784,0.03837136,"('unhelpful', 'helpful')",-0.58372223,-0.6948042,-0.5219505,-0.62013197,-0.2564846,-0.19440591,-1.7242951,-1.741896,-0.71291727,-0.67360854,1.5978292,1.7259564,-0.2992318,-0.3086456,-0.0094138
12,0.3607877,0.3517227,"('unsupportive', 'supportive')",-0.049491964,-0.1473605,-0.6416368,-0.6918133,-0.21974027,-0.19328327,-1.418765,-1.4629121,0.68483377,0.7224216,-2.4115477,-2.2863054,-0.5279372,-0.5296472,-0.00171
13,-0.6989991,-0.7834953,"('impolite', 'polite')",-0.37261668,-0.4350611,0.0011986196,-0.08772086,-0.30163917,-0.26434886,-2.4164474,-2.3733568,-0.39954334,-0.33578146,-0.75994396,-0.57797474,-0.7068558,-0.6939628,0.012893
