,iron_male,iron_female,tuple,mountain_male,mountain_female,inc_male,inc_female,average_male,average_female,female-male
22,-0.9387186,-1.0149162,"('untrustworthy', 'trustworthy')",0.59966356,0.6371947,-1.0278081,-1.0699003,-0.455621,-0.4825406,-0.0269196
23,0.1470266,0.19839227,"('insincere', 'sincere')",0.6084875,0.67353165,5.780625,5.708885,2.178713,2.193603,0.01489
24,1.8560493,1.8018674,"('dishonest', 'honest')",1.3542725,1.3582984,0.76357263,0.6881384,1.3246315,1.2827681,-0.0418634
25,-0.26760447,-0.28248966,"('egoistic', 'altruistic')",-0.5447319,-0.656558,1.351298,1.2988427,0.1796539,0.1199317,-0.0597222
26,0.13123003,0.007465085,"('hardhearted', 'benevolent')",-0.7442875,-0.9265488,1.313972,1.199235,0.2336382,0.0933837,-0.1402545
27,-1.0911429,-0.83541006,"('hardhearted', 'softhearted')",-1.1626601,-1.0197189,1.1244183,1.1374719,-0.3764616,-0.239219,0.1372426
28,0.42526874,0.33375874,"('disloyal', 'loyal')",0.39875588,0.27486932,0.99847686,0.8303791,0.6075005,0.4796691,-0.1278314
29,-0.7205459,-0.7090255,"('unfair', 'fair')",-0.1709913,-0.11444085,-0.089006305,-0.26116452,-0.3268478,-0.3615436,-0.0346958
30,-0.20807847,-0.15405136,"('intolerant', 'tolerant')",0.8025733,0.7811442,1.0390016,1.1033443,0.5444988,0.5768124,0.0323136
31,-1.9746146,-1.9316771,"('evil', 'good')",-1.2058089,-1.1439117,-1.3185319,-1.4162006,-1.4996517,-1.4972631,0.0023886
32,-0.029162116,-0.072694376,"('unkind', 'kind')",0.42516038,0.44009936,0.98594093,0.805884,0.4606464,0.3910964,-0.06955
33,0.57144433,0.4938185,"('wrong', 'right')",0.45927104,0.29371423,-0.5112593,-0.58470976,0.173152,0.0676076,-0.1055444
34,-0.2508719,-0.12525895,"('mean', 'honorable')",0.21449737,0.3841168,5.8824797,6.0872498,1.9487017,2.1153692,0.1666675
35,-0.44349024,-0.5190948,"('corrupt', 'incorrupt')",-0.96156585,-1.0001835,-0.79187787,-0.9249492,-0.7323113,-0.8147425,-0.0824312
36,-2.4063156,-2.422585,"('hostile', 'amicable')",-2.6257665,-2.695236,-0.34290543,-0.4891573,-1.7916625,-1.8689926,-0.0773301
37,0.6446736,0.70321536,"('fake', 'genuine')",-0.0070346855,0.069365054,0.5911789,0.5307961,0.4096059,0.4344588,0.0248529
38,-0.016749453,-0.015399318,"('untruthful', 'truthful')",0.33413887,0.38118696,-0.13989498,-0.0944933,0.0591648,0.0904315,0.0312667
39,-0.21382667,-0.055100277,"('exploitative', 'cooperative')",0.5471867,0.7174031,0.2801922,0.27972642,0.2045174,0.3140097,0.1094923
40,0.2501385,0.16259103,"('stingy', 'generous')",0.11195874,0.050666418,-1.6975871,-1.77531,-0.4451633,-0.5206842,-0.0755209
41,-1.185833,-1.1991519,"('unforgiving', 'forgiving')",0.53765273,0.59256995,-0.24643752,-0.3130293,-0.2982059,-0.3065371,-0.0083312
42,-0.062014487,0.043013774,"('unreliable', 'reliable')",-0.044902924,0.14641424,-2.9827714,-2.8267624,-1.0298963,-0.8791114,0.1507849
43,0.6964028,0.83538914,"('irresponsible', 'responsible')",0.69726866,0.8809438,0.7569094,0.79264545,0.7168603,0.8363261,0.1194658
44,-0.67051536,-0.55811673,"('prejudiced', 'unprejudiced')",-0.8114803,-0.67648125,-1.3842437,-1.3295622,-0.9554131,-0.85472,0.1006931
45,-0.6566019,-0.60638106,"('incompetent', 'competent')",-0.19291414,-0.10656367,0.10235303,0.048746094,-0.2490543,-0.2213995,0.0276548
46,0.56177866,0.60222745,"('uncompetitive', 'competitive')",0.8966561,0.9932315,-0.4303504,-0.36991668,0.3426948,0.4085141,0.0658193
47,-0.3337006,-0.31524715,"('stupid', 'smart')",-0.18245429,-0.12588829,5.484304,5.5617223,1.6560497,1.7068623,0.0508126
48,0.17644358,0.13864441,"('unintelligent', 'intelligent')",0.13070668,0.100403056,0.7921608,0.84737504,0.366437,0.3621408,-0.0042962
49,-1.0202938,-0.75179815,"('unable', 'able')",-1.3683172,-1.1759831,-0.36624163,-0.1863756,-0.9182843,-0.7047189,0.2135654
50,-0.55699843,-0.5235445,"('clumsy', 'skillful')",-0.34260228,-0.2644274,-0.011843532,-0.015778303,-0.3038148,-0.2679167,0.0358981
51,-0.63994664,-0.8024552,"('uneducated', 'educated')",0.49891523,0.43885064,0.2809536,0.24016991,0.0466407,-0.0411449,-0.0877856
52,-0.27421445,-0.39241117,"('irrational', 'rational')",-1.1896328,-1.3799952,0.17222431,-0.019403739,-0.430541,-0.59727,-0.166729
53,0.1296697,0.18356192,"('uncreative', 'creative')",-0.47441608,-0.57853884,0.87846637,0.7637453,0.1779067,0.1229228,-0.0549839
54,-0.9559297,-0.9037957,"('incapable', 'capable')",-0.80752224,-0.7879501,0.89804995,0.9592338,-0.2884673,-0.2441706,0.0442967
55,-0.119705796,0.0066187494,"('incompetent', 'clever')",0.030633256,0.13556276,0.3840508,0.44158328,0.0983261,0.1945883,0.0962622
56,0.6181318,0.64988106,"('impractical', 'practical')",1.032897,1.0525333,0.28862482,0.33159202,0.6465512,0.6780021,0.0314509
57,0.19738762,0.17100294,"('unimaginative', 'imaginative')",-0.69093007,-0.7572705,-2.5661058,-2.6186843,-1.0198828,-1.0683173,-0.0484345
58,-0.31376442,-0.26800612,"('undiscriminating', 'discriminating')",0.010121467,0.0027225544,0.10331943,0.104634024,-0.0667745,-0.0535498,0.0132247
59,0.25520077,0.1844447,"('foolish', 'wise')",0.8253956,0.7526894,0.21463889,0.20428197,0.4317451,0.380472,-0.0512731
60,1.3052063,1.4380944,"('inefficient', 'efficient')",1.1655964,1.3395303,0.6349112,0.78917104,1.0352379,1.1889319,0.153694
61,-0.044822805,-0.07761724,"('illogical', 'logical')",-0.1321374,-0.16768345,0.61850554,0.42363566,0.1471818,0.059445,-0.0877368
62,0.3908285,0.5942731,"('incompetent', 'brilliant')",0.57252675,0.8098705,0.54844236,0.76110506,0.5039326,0.7217495,0.2178169
63,0.07226015,0.06673199,"('unperceptive', 'insightful')",1.181976,1.2816366,0.8079184,0.93350196,0.6873848,0.7606235,0.0732387
64,0.6433233,0.5152138,"('shy', 'confident')",0.8281423,0.80757695,-5.90639,-5.9031286,-1.4783082,-1.5267793,-0.0484711
65,-0.21365191,-0.30648568,"('insecure', 'secure')",0.1488375,0.13006568,-0.13418639,-0.1404544,-0.0663336,-0.1056248,-0.0392912
66,-0.9428765,-0.9274645,"('inactive', 'active')",-0.7112551,-0.66085374,0.5680749,0.56450653,-0.3620189,-0.3412706,0.0207483
67,1.1751144,1.0691034,"('doubtful', 'determined')",0.5573505,0.45340738,-0.13197735,-0.23655026,0.5334959,0.4286535,-0.1048424
68,0.0005565323,-0.034983657,"('dependent', 'independent')",0.4119135,0.4571545,-0.5114548,-0.49976873,-0.0329949,-0.025866,0.0071289
69,-1.2889204,-1.2727834,"('lazy', 'industrious')",-0.3380086,-0.22894742,-0.5838971,-0.5485528,-0.7369421,-0.6834279,0.0535142
70,-0.10978648,-0.0005605379,"('lethargic', 'energetic')",-0.55389893,-0.4161379,0.41689476,0.48398393,-0.0822636,0.0224285,0.1046921
71,-0.10759134,-0.094036296,"('diffident', 'self-confident')",0.9825948,0.96525806,0.5952649,0.48829463,0.4900895,0.4531721,-0.0369174
72,1.3094376,1.3467693,"('unambitious', 'ambitious')",0.7776513,0.83512187,-0.5209771,-0.50785863,0.5220373,0.5580109,0.0359736
73,0.71713483,0.72961885,"('helpless', 'self-reliant')",0.64799035,0.57272655,-2.9749975,-2.9537096,-0.5366241,-0.5504547,-0.0138306
74,0.8350401,0.95704925,"('undedicated', 'dedicated')",0.8809803,0.9845344,-0.11782605,-0.22901337,0.5327314,0.5708568,0.0381254
75,-0.91771126,-0.9142566,"('meek', 'impulsive')",-0.638044,-0.6650127,-0.662208,-0.5795627,-0.7393211,-0.7196107,0.0197104
76,0.31282642,0.4285104,"('anxious', 'daring')",0.65614563,0.8436347,0.5404886,0.66165155,0.5031536,0.6445989,0.1414453
77,-0.96373016,-1.0232979,"('unmotivated', 'motivated')",0.19704425,0.22916314,-1.003677,-0.93210685,-0.590121,-0.5754139,0.0147071
78,-0.61474866,-0.5074782,"('nonresilient', 'resilient')",-0.37276527,-0.2147854,0.21016914,0.32437474,-0.2591149,-0.1326296,0.1264853
79,-0.36234114,-0.41646394,"('wavering', 'unwavering')",-0.4472392,-0.49420038,-0.25960225,-0.24382368,-0.3563942,-0.3848293,-0.0284351
80,0.9705952,0.8741559,"('dominated', 'dominating')",0.5338501,0.54258484,-0.9378525,-0.9311165,0.1888643,0.1618747,-0.0269896
81,0.69984317,0.52435917,"('submissive', 'aggressive')",0.3654896,0.29813474,-0.35721427,-0.23813196,0.2360395,0.1947873,-0.0412522
82,-0.087561764,-0.035690933,"('poor', 'rich')",-0.101184696,-0.07936778,6.0233073,6.1010447,1.9448536,1.9953286,0.050475
83,0.30163577,0.21694396,"('powerless', 'powerful')",-0.027283736,-0.14076446,-0.7085216,-0.7837683,-0.1447232,-0.2358629,-0.0911397
84,0.7784798,0.65504223,"('inferior', 'superior')",0.4279452,0.30747306,0.56724155,0.57492685,0.5912222,0.5124807,-0.0787415
85,-0.5254208,-0.5717276,"('insignificant', 'prestigious')",-0.52055883,-0.6398509,-0.29057002,-0.28472814,-0.4455165,-0.4987689,-0.0532524
86,-0.109747715,-0.30920354,"('uninfluential', 'influential')",-0.026907878,-0.17478421,0.06399298,-0.1048411,-0.0242209,-0.1962763,-0.1720554
87,-0.6373534,-0.71401244,"('unsuccessful', 'successful')",0.34737527,0.28930217,0.65336853,0.6628387,0.1211301,0.0793761,-0.041754
88,-0.15236482,-0.16535187,"('low', 'eminent')",-0.276629,-0.33175775,0.07493164,0.13238497,-0.1180207,-0.1215749,-0.0035542
