,starwood_male,starwood_female,tuple,hotels_male,hotels_female,&_male,&_female,rest_male,rest_female,wldwd_male,wldwd_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.13864617,-0.31940663,"('unsociable', 'sociable')",2.009593,1.9311371,1.0330275,0.9237532,4.3943896,4.2990475,-0.43109715,-0.55486834,-0.06880145,-0.19899249,1.1330776,1.0134451,-0.1196325
1,-2.0295706,-1.9693371,"('unfriendly', 'friendly')",0.4206235,0.47277007,-0.42784646,-0.3639429,-0.24581358,-0.2123408,-1.9042691,-1.846174,2.020971,1.8902028,-0.3609842,-0.338137,0.0228472
2,1.0538937,1.1460533,"('unlikable', 'likable')",1.4278117,1.5752027,1.9561532,2.0414271,2.4576256,2.5070298,0.71378195,0.8286724,0.8526115,0.9839613,1.4103128,1.5137243,0.1034115
3,-0.32852405,-0.25454438,"('repellent', 'pleasant')",0.25412166,0.36529246,-0.12651464,-0.09082542,1.4365072,1.4314071,0.5882198,0.6281463,0.12939656,0.24079943,0.3255344,0.3867126,0.0611782
4,0.13349605,0.14990555,"('disliked', 'liked')",-0.21042623,-0.17301093,0.45999452,0.40030342,-1.0875038,-1.0523626,-0.26872212,-0.30696738,-6.240807,-6.2191772,-1.2023281,-1.2002182,0.0021099
5,-0.82910216,-0.6510625,"('distant', 'outgoing')",-0.1627141,-0.1082614,-0.12020896,0.06551315,-2.5344384,-2.359741,-1.1850275,-1.1056294,-0.01286918,0.022951908,-0.8073934,-0.6893715,0.1180219
6,-1.3357291,-1.1351867,"('distant', 'open')",-0.21681271,-0.13395517,-0.2819628,-0.056006774,-2.4362667,-2.2585442,-1.6671244,-1.5312449,0.5143218,0.544288,-0.9039289,-0.7617749,0.142154
7,0.49244207,0.45258775,"('insensitive', 'sensitive')",1.0202976,1.0709687,0.7884822,0.77932376,2.772607,2.7392797,0.24559538,0.24248181,0.684509,0.69211626,1.0006555,0.9961263,-0.0045292
8,-0.6835956,-0.650494,"('unaffectionate', 'affectionate')",-0.28187233,-0.32081464,-1.2177157,-1.1933056,-0.44402927,-0.4247777,-2.6128197,-2.5746753,0.39818034,0.29108185,-0.8069754,-0.8121642,-0.0051888
9,-0.079969674,-0.05879065,"('unaffectionate', 'caring')",1.0548214,1.0568646,-0.13690606,-0.11788203,1.6333554,1.6847773,-1.7988093,-1.7907507,1.3434695,1.2843151,0.3359935,0.3430889,0.0070954
10,0.07743481,-0.07856825,"('unsympathetic', 'sympathetic')",0.9167253,0.93742466,-0.57390136,-0.65722686,3.7505133,3.686485,-0.68847066,-0.7840577,-0.19753896,-0.25181717,0.5474604,0.4753733,-0.0720871
11,0.26292652,0.25381234,"('unhelpful', 'helpful')",0.07192638,0.079667896,0.42180577,0.3652611,1.9491808,1.923325,-0.16643886,-0.21407351,2.1045728,2.1529179,0.7739956,0.7601518,-0.0138438
12,0.40735167,0.5028728,"('unsupportive', 'supportive')",1.5602016,1.6750411,0.49083826,0.6466049,2.8411145,2.9604013,-0.14532945,-0.0749674,-1.8517495,-1.7916968,0.5504045,0.6530426,0.1026381
13,0.7181279,0.59765035,"('impolite', 'polite')",1.7340137,1.7428823,0.45997435,0.3966625,3.5791044,3.5020967,0.50263655,0.4295449,-0.06313632,-0.07958956,1.1551201,1.0982079,-0.0569122
14,0.6559076,0.64190316,"('antisocial', 'social')",3.3849673,3.3967,1.762657,1.6641214,3.9685528,3.9633079,0.7742746,0.77895296,-0.58115375,-0.5532231,1.6608677,1.6486271,-0.0122406
15,0.06718615,-0.029094659,"('boring', 'funny')",-0.7404752,-0.79351515,0.014399225,-0.06938138,-1.5964302,-1.589173,-0.61033344,-0.64075917,0.55294335,0.53873575,-0.3854517,-0.4305313,-0.0450796
16,0.5126053,0.47596213,"('unpopular', 'popular')",0.48411214,0.55828273,1.084056,1.0310961,-0.07710717,-0.0040034577,0.24307865,0.25610858,1.1539149,1.1673049,0.5667766,0.5807918,0.0140152
17,0.32461387,0.3299797,"('nasty', 'nice')",-0.07228458,-0.016797975,0.07232225,0.10201262,0.63745993,0.6846668,-0.20990305,-0.19656381,-0.51801574,-0.49649534,0.0390321,0.0678003,0.0287682
18,0.37097618,0.46370986,"('disagreeable', 'welcoming')",-0.0025248677,0.08099428,0.68417615,0.83482397,0.018465243,0.08615072,-1.0646033,-0.98049504,-0.13444489,-0.13602704,-0.0213259,0.0581928,0.0795187
19,-0.8333732,-0.7186007,"('inhospitable', 'hospitable')",-1.6439728,-1.5811064,-1.2690266,-1.1550614,-2.4518182,-2.3706088,-0.8921117,-0.83826524,-0.17512745,-0.044463336,-1.210905,-1.1180177,0.0928873
20,-0.66055346,-0.58559835,"('rough', 'thoughtful')",-0.30991745,-0.26923624,0.19746211,0.26201105,0.32369566,0.28080246,-0.4242745,-0.41303742,0.922242,0.90298253,0.0081091,0.029654,0.0215449
21,0.5120223,0.4275051,"('immoral', 'moral')",1.0068733,1.0144718,0.25676385,0.19119057,2.306004,2.311933,0.18408233,0.1531946,-0.7202113,-0.6935296,0.5909225,0.5674609,-0.0234616
22,0.2283299,0.22864227,"('untrustworthy', 'trustworthy')",0.29812038,0.3222486,1.0342338,1.0236329,1.1478256,1.1319729,0.5245089,0.5191834,-0.79275674,-0.805166,0.4067103,0.403419,-0.0032913
23,-0.010389436,-0.083502114,"('insincere', 'sincere')",1.0878009,1.1544064,-0.036949493,-0.03898086,2.625222,2.573776,0.36771852,0.3018251,6.164158,6.00198,1.6995934,1.651584,-0.0480094
24,0.48324418,0.42210713,"('dishonest', 'honest')",0.48217565,0.4545713,-0.17306638,-0.15261927,2.1514652,2.1074123,-0.23451942,-0.2197087,0.8952678,0.83019125,0.6007611,0.573659,-0.0271021
25,-0.9326466,-0.8928903,"('egoistic', 'altruistic')",-0.3097144,-0.30130875,-0.09968105,-0.100122236,-0.43898216,-0.43631697,-1.5485556,-1.4775906,1.1384389,1.0917594,-0.3651901,-0.3527449,0.0124452
26,-0.602748,-0.5858656,"('hardhearted', 'benevolent')",1.646171,1.6768595,1.812414,1.7770475,-0.028095037,0.005827941,-0.9640667,-0.92333734,1.6427447,1.530984,0.5844033,0.5802527,-0.0041506
27,-0.7503897,-0.61374646,"('hardhearted', 'softhearted')",-0.64631504,-0.5658651,-0.5612671,-0.43290374,0.286266,0.33861881,-0.61740434,-0.5876731,1.0491091,0.94917965,-0.2066668,-0.152065,0.0546018
28,-0.30619946,-0.4664688,"('disloyal', 'loyal')",0.2754876,0.2014452,0.6068332,0.4589291,0.8174066,0.7181212,-1.3001642,-1.4337945,1.182558,1.011659,0.2126536,0.0816485,-0.1310051
29,-0.30963865,-0.2671789,"('unfair', 'fair')",0.15405706,0.20287415,0.030936554,0.12789172,-0.45275238,-0.37950152,-0.068424016,-0.038225304,-0.47704768,-0.6153156,-0.1871449,-0.1615759,0.025569
30,0.3763846,0.33289602,"('intolerant', 'tolerant')",2.48024,2.5166252,0.62586606,0.60784614,2.9509559,2.978738,-0.026774468,-0.027948217,1.1976933,1.2407516,1.2673942,1.2748182,0.007424
31,-1.5332125,-1.3235214,"('evil', 'good')",-1.6053143,-1.4610705,-0.7990779,-0.6573885,-3.3802345,-3.2480707,-1.7807345,-1.5883248,-1.5013201,-1.5410312,-1.7666489,-1.6365678,0.1300811
32,0.1842505,0.1352151,"('unkind', 'kind')",1.5725975,1.5953667,0.85192406,0.81099737,2.7402413,2.7139616,0.53000945,0.45629054,1.3846534,1.3038507,1.2106127,1.1692804,-0.0413323
33,0.12692145,0.14425501,"('wrong', 'right')",-0.013011659,-0.021466732,-0.004134834,0.093193725,-0.3188063,-0.2701461,-0.22996467,-0.20736253,-0.7711813,-0.81723404,-0.2016962,-0.1797934,0.0219028
34,-0.6800116,-0.5280726,"('mean', 'honorable')",0.24636042,0.35671237,0.18145654,0.28762633,0.9073866,0.9594139,0.08802274,0.2141645,6.419871,6.488033,1.1938476,1.2963129,0.1024653
35,0.242503,0.2618643,"('corrupt', 'incorrupt')",-1.3266095,-1.3373019,0.20847377,0.2020962,-2.1699126,-2.1244156,-1.1453685,-1.0977569,-0.14666256,-0.31258273,-0.7229294,-0.7346827,-0.0117533
36,-1.3116999,-1.1962509,"('hostile', 'amicable')",-1.3045738,-1.2189273,0.27885476,0.29617935,-2.2393897,-2.1798692,-1.9050182,-1.8245614,0.4481377,0.31745276,-1.0056148,-0.9676627,0.0379521
