,abercrombie_male,abercrombie_female,tuple,&_male,&_female,fitch_male,fitch_female,co_male,co_female,average_male,average_female,female-male
23,-2.5428045,-2.7349555,"('insincere', 'sincere')",-2.318261,-2.4895303,-0.3680138,-0.47196135,5.850419,5.715863,0.1553349,0.004854,-0.1504809
24,-2.071862,-2.1797326,"('dishonest', 'honest')",-2.261889,-2.299916,-0.26623815,-0.34873644,0.6196484,0.5777997,-0.9950851,-1.0626463,-0.0675612
25,0.7902725,0.8283613,"('egoistic', 'altruistic')",1.1166296,1.1818622,1.5191349,1.4466686,1.5907909,1.5018852,1.2542069,1.2396944,-0.0145125
26,0.20476222,0.11745666,"('hardhearted', 'benevolent')",0.97792727,0.8564893,1.207297,1.0633339,1.4311119,1.3009968,0.9552746,0.8345692,-0.1207054
27,0.15527073,0.13052677,"('hardhearted', 'softhearted')",-0.8138229,-0.81149143,1.181578,1.1439706,0.9653509,0.8584749,0.3720942,0.3303702,-0.041724
28,-2.3801448,-2.5080822,"('disloyal', 'loyal')",-1.923912,-2.0421607,-1.2414055,-1.3832167,0.37392676,0.2125291,-1.292884,-1.4302326,-0.1373486
29,0.07564011,0.05786367,"('unfair', 'fair')",-0.35233733,-0.3498705,0.08712229,0.024218854,-0.7400089,-0.83542114,-0.2323959,-0.2758023,-0.0434064
30,-1.5249203,-1.6252843,"('intolerant', 'tolerant')",-1.9499123,-2.0792646,0.04784067,-0.032604218,0.51075655,0.52622294,-0.7290589,-0.8027325,-0.0736736
31,1.4564538,1.5260134,"('evil', 'good')",1.425067,1.529126,1.3494408,1.3172433,-0.98658025,-1.071279,0.8110954,0.825276,0.0141806
32,-1.2778771,-1.3872324,"('unkind', 'kind')",-1.1397824,-1.2563318,-1.3292642,-1.352701,0.92261183,0.7771683,-0.7060779,-0.8047742,-0.0986963
33,1.4717435,1.485876,"('wrong', 'right')",1.1909193,1.2317082,1.4968015,1.4160125,-0.81040967,-0.7665875,0.8372637,0.8417522,0.0044885
34,-0.28760582,-0.28996566,"('mean', 'honorable')",-0.6401123,-0.6565282,1.2683551,1.3031998,5.4706955,5.471524,1.4528332,1.4570575,0.0042243
35,2.8105547,2.929558,"('corrupt', 'incorrupt')",1.7110169,1.8677726,1.0767883,1.1266767,-0.5911441,-0.72261286,1.251804,1.3003486,0.0485446
36,2.202579,2.1910267,"('hostile', 'amicable')",1.7132823,1.6893661,2.6815653,2.561437,-0.30916843,-0.4516177,1.5720645,1.497553,-0.0745115
37,-0.8854594,-0.91980815,"('fake', 'genuine')",-0.6030405,-0.5642183,-0.21618405,-0.22724964,0.15046796,0.09239376,-0.388554,-0.4047206,-0.0161666
38,-0.68135214,-0.7243379,"('untruthful', 'truthful')",-0.95453507,-0.9828794,0.73125017,0.7453756,0.23718016,0.27930287,-0.1668642,-0.1706347,-0.0037705
39,-1.0907428,-1.1154758,"('exploitative', 'cooperative')",-0.25211534,-0.17281938,0.3194558,0.365895,0.42363918,0.55930734,-0.1499408,-0.0907732,0.0591676
40,-0.016209085,-0.10144417,"('stingy', 'generous')",0.08068457,0.060048275,0.26586714,0.11983162,-1.883384,-1.9906386,-0.3882603,-0.4780507,-0.0897904
41,-1.0692589,-1.1942129,"('unforgiving', 'forgiving')",-0.67118967,-0.78740036,-0.45940813,-0.63581455,0.07098978,0.07595137,-0.5322167,-0.6353691,-0.1031524
42,0.45551464,0.42438307,"('unreliable', 'reliable')",0.94725275,0.9832842,0.15897584,0.09968537,-2.5410912,-2.4585795,-0.244837,-0.2378067,0.0070303
43,-2.4378731,-2.557614,"('irresponsible', 'responsible')",-2.4079487,-2.475419,-0.36294368,-0.3804788,0.7148961,0.78197145,-1.1234673,-1.1578852,-0.0344179
44,1.7029042,1.8161427,"('prejudiced', 'unprejudiced')",-0.11284326,0.09612804,-1.7250725,-1.5926709,-1.7097216,-1.6330125,-0.4611833,-0.3283532,0.1328301
45,-2.7410727,-2.8539357,"('incompetent', 'competent')",-2.1272798,-2.197668,-1.4470261,-1.4931675,-0.45340413,-0.5105901,-1.6921957,-1.7638403,-0.0716446
46,-2.2218852,-2.406611,"('uncompetitive', 'competitive')",-0.41954622,-0.5997697,-0.6959341,-0.74885124,-0.59072274,-0.5897558,-0.982022,-1.086247,-0.104225
47,-0.8402953,-0.81021565,"('stupid', 'smart')",-0.38332352,-0.4164865,-0.40664223,-0.33313048,5.2378244,5.2594132,0.9018909,0.9248952,0.0230043
48,-1.981785,-2.180834,"('unintelligent', 'intelligent')",-1.6164933,-1.8241563,-2.2039049,-2.285457,0.28693947,0.24421333,-1.3788109,-1.5115585,-0.1327476
49,-1.2611951,-1.2265973,"('unable', 'able')",-0.6859186,-0.6717816,0.06374355,0.14724386,-0.45199412,-0.40906066,-0.5838411,-0.5400489,0.0437922
50,0.4607907,0.45274538,"('clumsy', 'skillful')",1.4769981,1.4744236,-0.59190524,-0.61042285,-0.25759313,-0.35986987,0.2720726,0.2392191,-0.0328535
51,-1.0551775,-1.1536493,"('uneducated', 'educated')",-0.5753733,-0.7284204,-1.2949362,-1.3574302,0.9668943,0.7938964,-0.4896482,-0.6114009,-0.1217527
52,1.0903882,1.110497,"('irrational', 'rational')",1.4618946,1.5021521,0.83698106,0.7329433,-0.39678746,-0.43984216,0.7481191,0.7264375,-0.0216816
53,-1.1664224,-1.246761,"('uncreative', 'creative')",-0.020425186,-0.08261174,1.3108078,1.2135618,1.0728045,0.98130274,0.2991912,0.216373,-0.0828182
54,-0.08878954,-0.08187044,"('incapable', 'capable')",-0.056526378,-0.09523609,1.4243145,1.39373,0.6518196,0.6082384,0.4827046,0.4562155,-0.0264891
55,-2.7945862,-2.9380443,"('incompetent', 'clever')",-1.8551062,-2.015677,-2.1987844,-2.2271163,0.47155938,0.4672349,-1.5942293,-1.6784006,-0.0841713
56,-1.3214138,-1.4351404,"('impractical', 'practical')",-1.5455667,-1.6636744,-0.065323554,-0.10721342,0.18789718,0.23629652,-0.6861017,-0.742433,-0.0563313
57,-1.9380054,-2.0808487,"('unimaginative', 'imaginative')",-1.4418224,-1.541485,-1.2835362,-1.3673303,-3.1786945,-3.146337,-1.9605148,-2.0340004,-0.0734856
58,-0.59875154,-0.6962819,"('undiscriminating', 'discriminating')",0.2768346,0.077366,0.36605412,0.24740985,0.40873832,0.41136956,0.1132189,0.0099659,-0.103253
59,0.8685628,0.96470916,"('foolish', 'wise')",0.45080912,0.54704046,0.5565115,0.59079427,-0.21030757,-0.21552917,0.416394,0.4717537,0.0553597
60,-2.4913657,-2.641092,"('inefficient', 'efficient')",-1.8677164,-2.0324812,-1.1331813,-1.1134597,0.24044427,0.4425016,-1.3129549,-1.3361329,-0.023178
61,-0.30311674,-0.41915113,"('illogical', 'logical')",0.20858157,0.086787894,0.79966325,0.74861443,0.17804652,0.06536284,0.2207936,0.1204035,-0.1003901
62,-2.213636,-2.2858548,"('incompetent', 'brilliant')",-1.8745874,-1.9698493,-0.90799236,-0.8745167,0.30019456,0.42892915,-1.1740053,-1.1753228,-0.0013175
63,-1.8017771,-1.9225674,"('unperceptive', 'insightful')",-0.3149257,-0.436436,0.461559,0.4070986,0.8766729,0.8899466,-0.1946177,-0.2654895,-0.0708718
64,-0.024199503,-0.090137616,"('shy', 'confident')",0.48120776,0.48900443,-0.08786487,-0.099320814,-5.9654717,-5.7633185,-1.3990821,-1.3659432,0.0331389
65,-1.845655,-1.9782599,"('insecure', 'secure')",-1.3627778,-1.4898634,-2.7327104,-2.72638,0.03642556,0.06153004,-1.4761794,-1.5332434,-0.057064
66,1.5671291,1.5835325,"('inactive', 'active')",1.6042123,1.6432955,1.42888,1.3257753,0.79055625,0.694217,1.3476945,1.3117051,-0.0359894
67,-0.038328044,-0.020265803,"('doubtful', 'determined')",-0.59123254,-0.51776665,0.078660145,0.09811771,-0.17499076,-0.12953676,-0.1814728,-0.1423629,0.0391099
68,0.022986587,-0.026172228,"('dependent', 'independent')",-1.1208878,-1.1883779,-0.19198428,-0.23089519,-1.1817781,-1.2359654,-0.6179159,-0.6703527,-0.0524368
69,3.5610175,3.67707,"('lazy', 'industrious')",2.806384,2.9425385,1.997156,2.0489223,-0.68249106,-0.57084084,1.9205165,2.0244224,0.1039059
70,-1.8281772,-1.9506298,"('lethargic', 'energetic')",-1.6672307,-1.7491137,-0.8000634,-0.8222406,0.28110585,0.26549158,-1.0035913,-1.0641232,-0.0605319
71,0.5804612,0.63056135,"('diffident', 'self-confident')",0.046469443,0.100527085,2.0603456,2.0734937,0.22674605,0.20807362,0.7285056,0.7531639,0.0246583
72,-2.1470594,-2.1240027,"('unambitious', 'ambitious')",-1.377352,-1.4078026,-0.34403005,-0.35039565,-0.9471149,-0.82242924,-1.2038891,-1.1761576,0.0277315
73,1.7824011,1.8175011,"('helpless', 'self-reliant')",0.75098336,0.8250292,1.2266568,1.2307501,-3.5602074,-3.43721,0.0499585,0.1090176,0.0590591
74,-0.7635658,-0.8679015,"('undedicated', 'dedicated')",-0.5529886,-0.6389698,1.0604026,0.97003603,0.19563778,0.15855068,-0.0151285,-0.0945711,-0.0794426
75,1.2753327,1.3622674,"('meek', 'impulsive')",0.046904985,0.20012327,0.23259932,0.290556,-0.6826406,-0.58334994,0.2180491,0.3173992,0.0993501
76,-1.5022867,-1.5766792,"('anxious', 'daring')",-0.24357176,-0.27819324,-1.9950863,-1.9681045,-0.118284464,-0.104967,-0.9648073,-0.981986,-0.0171787
77,-1.097488,-1.2142823,"('unmotivated', 'motivated')",-0.14927602,-0.24628347,0.5262621,0.47410932,-0.6900044,-0.54192984,-0.3526266,-0.3820966,-0.02947
78,-0.259952,-0.33491996,"('nonresilient', 'resilient')",0.44089428,0.34577948,0.66663766,0.6293987,0.6668005,0.6854337,0.3785951,0.331423,-0.0471721
79,1.0297942,1.0742366,"('wavering', 'unwavering')",1.2854924,1.3616902,1.2361491,1.1670849,-0.57092834,-0.6209548,0.7451268,0.7455143,0.0003875
80,-0.20815447,-0.24823806,"('dominated', 'dominating')",0.07590689,0.00462465,-1.5700809,-1.4851487,-0.26778805,-0.24258119,-0.4925291,-0.4928358,-0.0003067
81,-2.0442154,-2.175393,"('submissive', 'aggressive')",-1.3751961,-1.5187036,-2.4013064,-2.3523014,-0.5796312,-0.54516715,-1.6000873,-1.6478913,-0.047804
82,-1.4685124,-1.4608097,"('poor', 'rich')",-2.3624222,-2.331105,-3.3840375,-3.394682,5.6600018,5.502222,-0.3887426,-0.4210937,-0.0323511
83,-0.02418835,-0.08795711,"('powerless', 'powerful')",0.48209915,0.4265516,0.62389195,0.61497456,-0.88226795,-0.8897226,0.0498837,0.0159616,-0.0339221
84,0.28129226,0.24705008,"('inferior', 'superior')",0.6695625,0.610704,0.6806262,0.62173367,0.57385963,0.4950196,0.5513352,0.4936268,-0.0577084
85,2.1870756,2.2539413,"('insignificant', 'prestigious')",2.3423402,2.383023,3.2716212,3.1947062,-0.26690358,-0.3810492,1.8835335,1.8626554,-0.0208781
86,-2.5318604,-2.7263165,"('uninfluential', 'influential')",-1.3587693,-1.5610696,-0.71904635,-0.8880349,-0.04669897,-0.20623052,-1.1640939,-1.3454129,-0.181319
87,0.32069054,0.31662935,"('unsuccessful', 'successful')",1.3182385,1.3219057,-0.050722636,0.06558734,0.44299066,0.422984,0.5077993,0.5317765,0.0239772
88,-0.9835134,-1.0520597,"('low', 'eminent')",-0.87696993,-0.98134863,-1.5894283,-1.634561,-0.7406422,-0.838293,-1.0476384,-1.1265656,-0.0789272
