,broadcom_male,broadcom_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.3917443,-1.4622523,"('unsociable', 'sociable')",-0.13034432,-0.2692143,-0.7610443,-0.8657333,-0.104689
1,-0.41380793,-0.647287,"('unfriendly', 'friendly')",1.8219966,1.6593714,0.7040943,0.5060422,-0.1980521
2,0.61855483,0.6105457,"('unlikable', 'likable')",0.8013266,0.7775891,0.7099407,0.6940674,-0.0158733
3,-0.33629405,-0.2730594,"('repellent', 'pleasant')",0.47067305,0.46086803,0.0671895,0.0939043,0.0267148
4,0.23251241,0.049748506,"('disliked', 'liked')",-6.352661,-6.608335,-3.0600743,-3.2792933,-0.219219
5,-0.05387963,-0.16182123,"('distant', 'outgoing')",-0.32604587,-0.3523907,-0.1899627,-0.257106,-0.0671433
6,-0.23369206,-0.32345676,"('distant', 'open')",-0.07920629,-0.1436275,-0.1564492,-0.2335421,-0.0770929
7,-0.8923466,-0.8466359,"('insensitive', 'sensitive')",0.112260364,0.08808362,-0.3900431,-0.3792761,0.010767
8,-0.6345576,-0.7925244,"('unaffectionate', 'affectionate')",0.9533052,0.8583148,0.1593738,0.0328952,-0.1264786
9,-0.69049793,-0.7945135,"('unaffectionate', 'caring')",1.1848917,1.1511456,0.2471969,0.178316,-0.0688809
10,-1.5284976,-1.509862,"('unsympathetic', 'sympathetic')",-0.71778625,-0.7557861,-1.1231419,-1.1328241,-0.0096822
11,-0.9605862,-0.9108853,"('unhelpful', 'helpful')",1.3098631,1.4103577,0.1746385,0.2497362,0.0750977
12,-0.8383109,-0.793906,"('unsupportive', 'supportive')",-2.135329,-2.1690881,-1.48682,-1.481497,0.005323
13,-1.0217944,-0.97793776,"('impolite', 'polite')",-1.0993549,-1.059472,-1.0605747,-1.0187049,0.0418698
14,0.70768535,0.75408703,"('antisocial', 'social')",0.06380732,-0.033856533,0.3857463,0.3601153,-0.025631
15,0.058266975,-0.051073156,"('boring', 'funny')",0.13831323,0.09352632,0.0982901,0.0212266,-0.0770635
16,-0.30224797,-0.36491445,"('unpopular', 'popular')",0.33792076,0.27756557,0.0178364,-0.0436744,-0.0615108
17,-0.34564808,-0.35612392,"('nasty', 'nice')",-0.5330095,-0.45987406,-0.4393288,-0.407999,0.0313298
18,-0.21657182,-0.26949975,"('disagreeable', 'welcoming')",-0.3762937,-0.49451506,-0.2964328,-0.3820074,-0.0855746
19,-0.58963126,-0.712917,"('inhospitable', 'hospitable')",-0.43690413,-0.40652892,-0.5132677,-0.559723,-0.0464553
20,0.40428033,0.43958956,"('rough', 'thoughtful')",0.91280985,0.92717147,0.6585451,0.6833805,0.0248354
21,-0.30976066,-0.29691002,"('immoral', 'moral')",-0.7359688,-0.74400824,-0.5228648,-0.5204591,0.0024057
22,0.03882141,0.04620693,"('untrustworthy', 'trustworthy')",-0.8196624,-0.91712964,-0.3904205,-0.4354613,-0.0450408
23,-0.9425167,-0.98200315,"('insincere', 'sincere')",5.4994564,5.542056,2.2784698,2.2800264,0.0015566
24,-0.24751341,-0.26098394,"('dishonest', 'honest')",0.69325703,0.62447697,0.2228718,0.1817465,-0.0411253
25,0.44267988,0.3563652,"('egoistic', 'altruistic')",1.5181464,1.4876233,0.9804131,0.9219943,-0.0584188
26,0.32855827,0.28646472,"('hardhearted', 'benevolent')",1.9858084,1.9433233,1.1571833,1.114894,-0.0422893
27,-0.57358825,-0.45583203,"('hardhearted', 'softhearted')",1.0639207,0.97892076,0.2451662,0.2615443,0.0163781
28,-0.15542234,-0.31805077,"('disloyal', 'loyal')",1.3897585,1.275576,0.6171681,0.4787626,-0.1384055
29,0.24471946,0.16368477,"('unfair', 'fair')",-0.09822224,-0.2901796,0.0732486,-0.0632474,-0.136496
30,-0.024967149,-0.026402153,"('intolerant', 'tolerant')",0.53829455,0.5023033,0.2566637,0.2379506,-0.0187131
31,0.69694436,0.6011722,"('evil', 'good')",-0.3057545,-0.42633358,0.1955949,0.0874193,-0.1081756
32,-0.8095753,-0.8452336,"('unkind', 'kind')",0.5342728,0.39851,-0.1376513,-0.2233618,-0.0857105
33,0.6782752,0.54540247,"('wrong', 'right')",-0.45009294,-0.4635077,0.1140911,0.0409474,-0.0731437
34,-0.49943703,-0.4208188,"('mean', 'honorable')",5.3110337,5.606039,2.4057984,2.5926101,0.1868117
35,0.82510334,0.6975393,"('corrupt', 'incorrupt')",0.047329143,0.024489969,0.4362162,0.3610147,-0.0752015
36,0.26537916,0.03274077,"('hostile', 'amicable')",0.32910016,0.1973974,0.2972397,0.1150691,-0.1821706
37,0.09551523,0.07088083,"('fake', 'genuine')",0.09776436,0.08135866,0.0966398,0.0761197,-0.0205201
38,-1.1257043,-1.1996275,"('untruthful', 'truthful')",-0.31509197,-0.24993171,-0.7203981,-0.7247796,-0.0043815
39,1.5950395,1.7026346,"('exploitative', 'cooperative')",0.37047312,0.44584835,0.9827563,1.0742414,0.0914851
40,0.35235384,0.32043278,"('stingy', 'generous')",-1.4165822,-1.5965352,-0.5321142,-0.6380512,-0.105937
41,-0.2660806,-0.34923133,"('unforgiving', 'forgiving')",0.30197603,0.12526444,0.0179477,-0.1119834,-0.1299311
42,0.15587229,0.22958657,"('unreliable', 'reliable')",-3.319387,-3.4226546,-1.5817573,-1.596534,-0.0147767
43,-1.3298371,-1.2317175,"('irresponsible', 'responsible')",0.06051509,0.06927836,-0.634661,-0.5812196,0.0534414
44,0.5721831,0.61967564,"('prejudiced', 'unprejudiced')",-1.4973847,-1.4523858,-0.4626008,-0.4163551,0.0462457
45,-0.57459617,-0.6215699,"('incompetent', 'competent')",-0.036036488,-0.15734199,-0.3053163,-0.3894559,-0.0841396
46,-1.0742795,-0.9858991,"('uncompetitive', 'competitive')",-1.1195263,-1.1585038,-1.0969028,-1.0722015,0.0247013
47,-0.024485834,0.09257059,"('stupid', 'smart')",5.3591566,5.564343,2.6673353,2.8284569,0.1611216
48,-0.4700955,-0.47203878,"('unintelligent', 'intelligent')",0.57769054,0.6232191,0.0537975,0.0755901,0.0217926
49,-0.65452737,-0.6178743,"('unable', 'able')",-0.38524604,-0.35960472,-0.5198867,-0.4887395,0.0311472
50,-0.31972548,-0.3642091,"('clumsy', 'skillful')",-0.38586426,-0.4862412,-0.3527949,-0.4252251,-0.0724302
51,-0.7790309,-0.8276955,"('uneducated', 'educated')",0.19984788,0.1496433,-0.2895915,-0.3390261,-0.0494346
52,0.27160764,0.03614583,"('irrational', 'rational')",0.6634643,0.5247567,0.467536,0.2804513,-0.1870847
53,-0.7158632,-0.7974591,"('uncreative', 'creative')",0.6072151,0.50146514,-0.0543241,-0.147997,-0.0936729
54,-0.3925024,-0.51071864,"('incapable', 'capable')",0.658401,0.7040625,0.1329493,0.0966719,-0.0362774
55,-0.74335825,-0.6987596,"('incompetent', 'clever')",0.13695931,0.08158481,-0.3031995,-0.3085874,-0.0053879
56,0.018771552,0.039312728,"('impractical', 'practical')",-0.46284407,-0.48959184,-0.2220363,-0.2251396,-0.0031033
57,-0.5351139,-0.62069255,"('unimaginative', 'imaginative')",-2.8918006,-3.0130687,-1.7134572,-1.8168806,-0.1034234
58,0.2841613,0.2950118,"('undiscriminating', 'discriminating')",0.41313353,0.34606352,0.3486474,0.3205377,-0.0281097
59,0.37410712,0.28651512,"('foolish', 'wise')",0.24265347,0.2980119,0.3083803,0.2922635,-0.0161168
60,-0.5711659,-0.4405664,"('inefficient', 'efficient')",-0.5699216,-0.41507974,-0.5705438,-0.4278231,0.1427207
61,0.2690534,0.14192957,"('illogical', 'logical')",0.8568984,0.7059716,0.5629759,0.4239506,-0.1390253
62,0.018618846,0.10379874,"('incompetent', 'brilliant')",0.16166325,0.26077846,0.0901411,0.1822886,0.0921475
63,-1.0618696,-1.0270519,"('unperceptive', 'insightful')",0.27997237,0.30930996,-0.3909486,-0.358871,0.0320776
64,0.29484832,0.26181507,"('shy', 'confident')",-6.4384127,-6.603829,-3.0717821,-3.1710069,-0.0992248
65,-0.23806708,-0.21888238,"('insecure', 'secure')",-0.49032304,-0.41630727,-0.364195,-0.3175948,0.0466002
66,0.13776845,0.05019968,"('inactive', 'active')",0.52050996,0.5503406,0.3291392,0.3002701,-0.0288691
67,0.19437441,0.17378765,"('doubtful', 'determined')",-0.47647595,-0.496489,-0.1410508,-0.1613507,-0.0202999
68,-0.1743962,-0.13854666,"('dependent', 'independent')",-0.89071566,-0.9007191,-0.5325559,-0.5196329,0.012923
69,0.9911528,0.9301145,"('lazy', 'industrious')",-0.7043305,-0.6736015,0.1434112,0.1282565,-0.0151547
70,-0.72939634,-0.6424107,"('lethargic', 'energetic')",-0.15769294,-0.1710904,-0.4435446,-0.4067506,0.036794
71,0.2547573,0.19994676,"('diffident', 'self-confident')",0.6695968,0.6620047,0.462177,0.4309757,-0.0312013
72,-0.8682109,-0.82019484,"('unambitious', 'ambitious')",-0.55781883,-0.5255886,-0.7130148,-0.6728917,0.0401231
73,1.1699512,1.2009164,"('helpless', 'self-reliant')",-3.179664,-3.2193398,-1.0048563,-1.0092118,-0.0043555
74,0.08261691,0.035157852,"('undedicated', 'dedicated')",-0.10354829,-0.24199806,-0.0104657,-0.1034201,-0.0929544
75,0.16674368,0.12706797,"('meek', 'impulsive')",-0.57623905,-0.52045774,-0.2047477,-0.1966949,0.0080528
76,-0.07227104,0.07689485,"('anxious', 'daring')",-0.38906586,-0.32650983,-0.2306685,-0.1248075,0.105861
77,-0.52909935,-0.5524079,"('unmotivated', 'motivated')",-1.4494683,-1.2771432,-0.9892838,-0.9147756,0.0745082
78,-1.0932384,-1.0306983,"('nonresilient', 'resilient')",-0.19761156,-0.17320785,-0.645425,-0.6019531,0.0434719
79,0.17485785,0.023711167,"('wavering', 'unwavering')",-0.2408101,-0.21962023,-0.0329761,-0.0979545,-0.0649784
80,0.24132529,0.30949354,"('dominated', 'dominating')",-0.8367357,-0.68816197,-0.2977052,-0.1893342,0.108371
81,-0.26324636,-0.25204054,"('submissive', 'aggressive')",-1.0110438,-0.9142432,-0.637145,-0.5831419,0.0540031
82,-0.82590324,-0.79809415,"('poor', 'rich')",5.9711137,6.0553613,2.5726051,2.6286335,0.0560284
83,0.34038013,0.36783856,"('powerless', 'powerful')",-0.802848,-0.812206,-0.2312339,-0.2221837,0.0090502
84,0.272744,0.2705477,"('inferior', 'superior')",0.9001483,0.8835411,0.5864462,0.5770444,-0.0094018
85,0.6271033,0.5351741,"('insignificant', 'prestigious')",0.5890923,0.5459141,0.6080978,0.5405441,-0.0675537
86,-1.046181,-1.1894846,"('uninfluential', 'influential')",-0.25861898,-0.4336137,-0.6524,-0.8115491,-0.1591491
87,0.4547919,0.40432802,"('unsuccessful', 'successful')",0.8531394,0.91934764,0.6539657,0.6618378,0.0078721
88,-0.41499338,-0.49380195,"('low', 'eminent')",-0.3083002,-0.3689231,-0.3616468,-0.4313625,-0.0697157
