,humana_male,humana_female,tuple,inc_male,inc_female,average_male,average_female,female-male
78,-0.061382473,0.010558672,"('nonresilient', 'resilient')",-0.049465023,0.039030604,-0.0554237,0.0247946,0.0802183
79,-1.1058537,-1.2304983,"('wavering', 'unwavering')",-0.17263883,-0.13107428,-0.6392462,-0.6807863,-0.0415401
80,0.83040315,0.76267517,"('dominated', 'dominating')",-1.0670581,-1.0116717,-0.1183275,-0.1244982,-0.0061707
81,1.847188,1.741596,"('submissive', 'aggressive')",-0.45336896,-0.4100515,0.6969095,0.6657723,-0.0311372
82,-0.11437339,-0.06461816,"('poor', 'rich')",6.0913644,6.26207,2.9884956,3.098726,0.1102304
83,0.21033485,0.08339657,"('powerless', 'powerful')",-0.7310406,-0.77159446,-0.2603529,-0.344099,-0.0837461
84,0.7120197,0.6842994,"('inferior', 'superior')",0.70134497,0.7388932,0.7066823,0.7115963,0.004914
85,-1.186175,-1.3977656,"('insignificant', 'prestigious')",0.62754864,0.520109,-0.2793132,-0.4388283,-0.1595151
86,-0.16603279,-0.16147092,"('uninfluential', 'influential')",0.071769744,-0.09512845,-0.0471315,-0.1282997,-0.0811682
87,0.090920955,0.04088283,"('unsuccessful', 'successful')",0.85694367,0.94041055,0.4739323,0.4906467,0.0167144
88,-0.3885419,-0.57375443,"('low', 'eminent')",0.3458278,0.31611973,-0.0213571,-0.1288173,-0.1074602
