,omnicom_male,omnicom_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.5619291,-1.661092,"('unsociable', 'sociable')",0.6618128,0.53749233,-0.5220856,-0.58396024,-0.4740673,-0.5691867,-0.0951194
1,-1.1562072,-1.381002,"('unfriendly', 'friendly')",-0.2967297,-0.47384265,1.9643362,1.8846039,0.1704664,0.0099198,-0.1605466
2,0.19830608,0.18697497,"('unlikable', 'likable')",1.5888017,1.6220992,0.530953,0.6077834,0.772687,0.8056192,0.0329322
3,-0.9435971,-0.87510127,"('repellent', 'pleasant')",0.7637917,0.905716,0.10813309,0.1903904,-0.0238908,0.0736684,0.0975592
4,0.53345865,0.39117014,"('disliked', 'liked')",-0.18332395,-0.3525476,-6.830679,-6.979896,-2.1601814,-2.3137579,-0.1535765
5,-0.15541193,-0.20217925,"('distant', 'outgoing')",-2.213201,-2.2234561,-0.15169923,-0.20590264,-0.8401041,-0.8771793,-0.0370752
6,-0.4097995,-0.5071238,"('distant', 'open')",-2.3464322,-2.3513775,0.49172673,0.4057463,-0.754835,-0.8175851,-0.0627501
7,-0.9906051,-0.98615956,"('insensitive', 'sensitive')",0.12552571,0.20719816,0.7395971,0.8048444,-0.0418274,0.0086277,0.0504551
8,-0.31446356,-0.494196,"('unaffectionate', 'affectionate')",-0.23347396,-0.34685564,1.1069517,0.9893315,0.1863381,0.0494266,-0.1369115
9,-0.83139116,-1.0126195,"('unaffectionate', 'caring')",-0.33154595,-0.42668283,1.3175281,1.2853255,0.0515303,-0.0513256,-0.1028559
10,-2.3786404,-2.4352715,"('unsympathetic', 'sympathetic')",0.11669309,0.19743645,-0.46828225,-0.39753664,-0.9100765,-0.8784572,0.0316193
11,-1.0875127,-1.0801784,"('unhelpful', 'helpful')",-0.13352343,-0.114231996,1.619789,1.7234133,0.1329176,0.1763343,0.0434167
12,-0.8891873,-0.8488762,"('unsupportive', 'supportive')",0.5356259,0.70001334,-1.763319,-1.7516689,-0.7056268,-0.6335106,0.0721162
13,-1.6894805,-1.605451,"('impolite', 'polite')",0.04073962,0.08743206,-0.66346514,-0.5903132,-0.7707353,-0.7027774,0.0679579
14,-0.61330634,-0.6207241,"('antisocial', 'social')",2.1861286,2.2016988,-0.34170327,-0.35439286,0.410373,0.4088606,-0.0015124
15,0.9184708,0.8055078,"('boring', 'funny')",-0.77826387,-0.9249277,0.5878952,0.53048414,0.2427007,0.1370214,-0.1056793
16,-0.09397734,-0.20395975,"('unpopular', 'popular')",-0.49261397,-0.53707004,0.43959755,0.40473104,-0.0489979,-0.1120996,-0.0631017
17,-0.06934287,-0.03112744,"('nasty', 'nice')",-0.9339398,-0.9251478,-0.25879613,-0.22630715,-0.4206929,-0.3941941,0.0264988
18,-0.5567267,-0.60413784,"('disagreeable', 'welcoming')",-0.8469776,-0.8609749,-0.18299523,-0.26990318,-0.5288998,-0.5783386,-0.0494388
