,travel_male,travel_female,tuple,&_male,&_female,leisure_male,leisure_female,co_male,co_female,average_male,average_female,female-male
0,1.0833328,1.055046,"('unsociable', 'sociable')",0.113373995,0.13054956,1.1154903,1.0560441,0.1384508,-0.03661398,0.612662,0.5512564,-0.0614056
1,1.6713797,1.7205276,"('unfriendly', 'friendly')",0.18098533,0.20111284,1.3515823,1.3084912,1.356034,1.3084784,1.1399953,1.1346525,-0.0053428
2,1.2348045,1.3250117,"('unlikable', 'likable')",1.5627009,1.6306053,1.1496824,1.2616855,0.9215989,1.0738921,1.2171967,1.3227986,0.1056019
3,-0.6257145,-0.50537294,"('repellent', 'pleasant')",-0.4410093,-0.28032604,-1.0930266,-0.97333914,0.44682366,0.5122018,-0.4282317,-0.3117091,0.1165226
4,0.6776063,0.6932453,"('disliked', 'liked')",0.989434,0.909503,1.9995614,2.0835826,-6.253028,-6.132943,-0.6466066,-0.6116531,0.0349535
5,1.0245522,1.0985658,"('distant', 'outgoing')",0.9803394,1.1032264,1.6905602,1.7025392,-0.30694655,-0.18061322,0.8471263,0.9309295,0.0838032
6,0.41369557,0.5158713,"('distant', 'open')",0.62742215,0.80647737,0.7513973,0.79392207,-0.3750844,-0.25399387,0.3543577,0.4655692,0.1112115
7,0.11162656,0.19974692,"('insensitive', 'sensitive')",0.4645475,0.47062558,-0.1270858,-0.1101098,-0.17146553,-0.120597124,0.0694057,0.1099164,0.0405107
8,0.82476765,0.78354836,"('unaffectionate', 'affectionate')",-0.87111807,-0.8694356,1.5316375,1.4058542,0.36412936,0.30547357,0.4623541,0.4063601,-0.055994
9,1.320464,1.3545184,"('unaffectionate', 'caring')",-0.5463364,-0.53870606,1.5923502,1.5540882,1.0144668,1.03951,0.8452362,0.8523527,0.0071165
10,-0.4533388,-0.3209576,"('unsympathetic', 'sympathetic')",-1.3266573,-1.2536722,-1.2660229,-1.2112616,-0.25720394,-0.231439,-0.8258058,-0.7543327,0.0714731
11,0.40180442,0.49008447,"('unhelpful', 'helpful')",0.52104324,0.59322953,0.97383827,1.0270529,2.3034127,2.3643324,1.0500246,1.1186748,0.0686502
12,1.1321079,1.3228729,"('unsupportive', 'supportive')",0.5108749,0.73349255,1.3366219,1.468982,-1.9714228,-1.791221,0.2520455,0.4335316,0.1814861
13,0.08011104,0.1419998,"('impolite', 'polite')",-0.3749965,-0.3638754,0.07824439,0.056694366,0.012899682,-0.035519402,-0.0509353,-0.0501752,0.0007601
14,1.4649253,1.4301742,"('antisocial', 'social')",0.787197,0.7220551,1.3404617,1.3354218,-0.021279857,-0.0746429,0.8928261,0.8532521,-0.039574
15,0.11918476,-0.019969266,"('boring', 'funny')",0.5227273,0.326943,0.7923521,0.69345945,0.41683722,0.39217886,0.4627753,0.348153,-0.1146223
16,0.8360245,0.93606097,"('unpopular', 'popular')",0.29620853,0.27187553,1.8715466,1.924025,0.41626656,0.4077453,0.8550116,0.8849267,0.0299151
17,-0.17135964,-0.055943664,"('nasty', 'nice')",-0.16753516,-0.17787585,0.6789635,0.7982849,-0.03992872,-0.034106366,0.075035,0.1325898,0.0575548
18,-0.7503945,-0.65482014,"('disagreeable', 'welcoming')",0.3167823,0.50249326,-0.2426338,-0.21507989,-1.2216012,-1.1407013,-0.4744618,-0.377027,0.0974348
19,-0.501804,-0.48105168,"('inhospitable', 'hospitable')",0.12196727,0.23951107,0.3024772,0.38270012,-0.2906778,-0.17121467,-0.0920093,-0.0075138,0.0844955
20,-0.49907765,-0.41346106,"('rough', 'thoughtful')",-0.14626049,-0.053761017,-0.46469924,-0.34600493,0.2080887,0.23058847,-0.2254872,-0.1456596,0.0798276
21,0.075022176,0.15882169,"('immoral', 'moral')",-0.27506232,-0.17240614,-1.004713,-0.90698624,-0.92144555,-0.8404898,-0.5315497,-0.4402651,0.0912846
22,-0.24227735,-0.25619116,"('untrustworthy', 'trustworthy')",1.0876682,1.1199198,-0.6813079,-0.6165173,-0.27523416,-0.25692585,-0.0277878,-0.0024286,0.0253592
23,-0.4072959,-0.31803954,"('insincere', 'sincere')",-0.467826,-0.39233822,-0.43794668,-0.40708226,5.6883616,5.5085993,1.0938232,1.0977848,0.0039616
24,0.38098842,0.34518197,"('dishonest', 'honest')",-0.13802545,-0.045261305,-0.8456942,-0.8928061,0.80176145,0.78288513,0.0497576,0.0474999,-0.0022577
25,0.6488116,0.64734805,"('egoistic', 'altruistic')",-0.19291288,-0.3342952,0.3627541,0.32244515,1.2223256,1.1240735,0.5102446,0.4398929,-0.0703517
26,1.4142003,1.421957,"('hardhearted', 'benevolent')",1.3358,1.2164435,1.3739138,1.3417288,1.4211453,1.3968576,1.3862649,1.3442467,-0.0420182
27,-0.78178847,-0.7481544,"('hardhearted', 'softhearted')",-0.50828123,-0.3844285,-0.35579327,-0.4066065,0.14927469,0.041812725,-0.3741471,-0.3743441,-0.000197
28,0.37394577,0.29109907,"('disloyal', 'loyal')",0.135506,0.08087889,-0.52524173,-0.6376135,0.9291291,0.8204665,0.2283348,0.1387078,-0.089627
29,-0.039343864,-0.054445073,"('unfair', 'fair')",1.0648986,0.99631613,-0.056846496,-0.055595767,-0.70853114,-0.82156146,0.0650443,0.0161785,-0.0488658
30,1.1891397,1.2681035,"('intolerant', 'tolerant')",0.07974297,0.19954719,0.843853,0.8764754,0.6097256,0.6673831,0.6806153,0.7528772,0.0722619
31,-1.1587195,-1.1045252,"('evil', 'good')",-0.26560482,-0.13710499,-0.3460841,-0.1878211,-1.0468434,-1.0550253,-0.704313,-0.6211191,0.0831939
32,0.47428095,0.46062884,"('unkind', 'kind')",0.7119,0.63188154,-0.7938056,-0.86878353,1.1876557,1.0912595,0.3950078,0.3287466,-0.0662612
33,1.1549501,1.1489865,"('wrong', 'right')",-0.1025113,-0.087169915,1.03537,1.0340198,-0.75666285,-0.79767615,0.3327865,0.3245401,-0.0082464
34,-0.3387432,-0.17267917,"('mean', 'honorable')",-0.11494544,0.12355612,0.306027,0.47304666,5.074643,5.144852,1.2317454,1.3921939,0.1604485
35,-0.593529,-0.67241,"('corrupt', 'incorrupt')",0.6625915,0.5381849,0.009454361,-0.054436028,-0.43531847,-0.58593184,-0.0892004,-0.1936482,-0.1044478
36,-0.23204435,-0.13479984,"('hostile', 'amicable')",-0.30914158,-0.33164686,0.56109506,0.6441187,-0.2624821,-0.39209577,-0.0606432,-0.0536059,0.0070373
37,-0.6592153,-0.71010494,"('fake', 'genuine')",0.26324216,0.3029018,-0.6768337,-0.71466833,0.011885874,-0.010153219,-0.2652302,-0.2830062,-0.017776
38,0.21134521,0.3139689,"('untruthful', 'truthful')",0.66309255,0.7736608,0.9748725,1.0337659,0.41624177,0.51205075,0.566388,0.6583616,0.0919736
39,0.22440183,0.19508001,"('exploitative', 'cooperative')",0.13813162,0.15222412,-0.117498316,-0.14999211,0.4976892,0.53581065,0.1856811,0.1832807,-0.0024004
40,-0.088688545,-0.01242324,"('stingy', 'generous')",-1.1752634,-1.0799946,-0.49654493,-0.521914,-3.1008334,-3.0974238,-1.2153325,-1.1779389,0.0373936
41,-0.17782094,-0.061944902,"('unforgiving', 'forgiving')",-0.6656999,-0.56943005,-0.06617313,0.054526884,0.086457066,0.11312764,-0.2058092,-0.1159301,0.0898791
42,1.6045578,1.7288294,"('unreliable', 'reliable')",1.5729675,1.6055362,0.72696066,0.8391144,-2.260922,-2.1000574,0.410891,0.5183557,0.1074647
43,1.3130931,1.392261,"('irresponsible', 'responsible')",0.33744758,0.5644488,0.68459797,0.74300694,0.6924163,0.7967739,0.7568887,0.8741227,0.117234
44,-0.093325764,-0.1049222,"('prejudiced', 'unprejudiced')",0.41079062,0.37621793,-0.5277709,-0.5117685,-0.797689,-0.7920213,-0.2519988,-0.2581235,-0.0061247
45,-0.3706347,-0.2053537,"('incompetent', 'competent')",0.3360914,0.39717534,0.22079352,0.42355242,-0.20576757,-0.16099426,-0.0048793,0.113595,0.1184743
46,0.020618185,0.13494112,"('uncompetitive', 'competitive')",-0.55250645,-0.46583048,-0.6919752,-0.62014276,-0.81057477,-0.75971496,-0.5086095,-0.4276868,0.0809227
47,0.8155037,0.878963,"('stupid', 'smart')",0.923428,1.0716355,0.7617508,0.81311244,5.383699,5.4172153,1.9710953,2.0452316,0.0741363
48,-0.26903167,-0.2558255,"('unintelligent', 'intelligent')",-1.317503,-1.3477852,-0.3454306,-0.36787343,-0.51330966,-0.5115087,-0.6113187,-0.6207482,-0.0094295
49,-1.1639267,-1.0421344,"('unable', 'able')",-0.061830565,0.06994985,0.20217705,0.37065506,0.05653885,0.14997141,-0.2417603,-0.1128895,0.1288708
50,0.5755485,0.5879989,"('clumsy', 'skillful')",1.086761,1.0337878,1.1200676,1.1090631,-0.25924903,-0.22477132,0.6307821,0.6265197,-0.0042624
51,-1.0353777,-1.0667278,"('uneducated', 'educated')",0.8806881,0.7388805,-0.31419748,-0.32967016,0.12678713,-0.0075772107,-0.085525,-0.1662737,-0.0807487
52,-0.20985994,-0.3758497,"('irrational', 'rational')",-0.1388647,-0.27383184,0.5318836,0.4018986,-0.36358923,-0.46238157,-0.0451076,-0.1775411,-0.1324335
53,0.62669903,0.69658804,"('uncreative', 'creative')",0.27526754,0.29831114,1.6745431,1.658109,0.52207613,0.56888837,0.7746465,0.8054741,0.0308276
54,0.3540186,0.2881335,"('incapable', 'capable')",0.21225366,0.11478746,0.69355845,0.6029709,0.91533446,0.8711848,0.5437913,0.4692692,-0.0745221
55,-0.30068403,-0.19570446,"('incompetent', 'clever')",-0.3020853,-0.19243476,-0.84913576,-0.7339855,0.22030644,0.26975295,-0.3078997,-0.2130929,0.0948068
56,1.693534,1.7788255,"('impractical', 'practical')",0.48283026,0.4864335,1.50904,1.5720594,0.4170442,0.4382616,1.0256121,1.068895,0.0432829
57,0.5233817,0.5820288,"('unimaginative', 'imaginative')",-1.1405584,-1.1602414,0.9702438,1.0357282,-3.0208404,-2.9002898,-0.6669433,-0.6106935,0.0562498
