,monsanto_male,monsanto_female,tuple,co_male,co_female,average_male,average_female,female-male
28,-0.716508,-0.8532639,"('disloyal', 'loyal')",1.0566851,0.8857477,0.1700886,0.0162419,-0.1538467
29,-0.18343328,-0.24985275,"('unfair', 'fair')",-0.2639475,-0.4721107,-0.2236904,-0.3609817,-0.1372913
30,-0.7692793,-0.7743951,"('intolerant', 'tolerant')",0.26368257,0.39801326,-0.2527984,-0.1881909,0.0646075
31,-0.15789756,-0.17691712,"('evil', 'good')",-0.35385555,-0.4615392,-0.2558765,-0.3192282,-0.0633517
32,-0.19092764,-0.2108979,"('unkind', 'kind')",0.8622362,0.6855364,0.3356543,0.2373192,-0.0983351
33,0.8820193,0.7736214,"('wrong', 'right')",-0.16489555,-0.27630535,0.3585619,0.248658,-0.1099039
34,-0.35085183,-0.23815936,"('mean', 'honorable')",5.541982,5.7668967,2.5955651,2.7643688,0.1688037
35,0.40251052,0.26180053,"('corrupt', 'incorrupt')",-0.009893438,-0.24648668,0.1963085,0.0076569,-0.1886516
36,-0.34308892,-0.55210644,"('hostile', 'amicable')",0.52680147,0.28359157,0.0918563,-0.1342574,-0.2261137
37,-0.3470649,-0.41761228,"('fake', 'genuine')",0.12682499,0.056820437,-0.11012,-0.1803959,-0.0702759
38,-0.31824175,-0.32626975,"('untruthful', 'truthful')",-0.17467491,-0.081575006,-0.2464583,-0.2039224,0.0425359
39,-0.11888836,0.01105709,"('exploitative', 'cooperative')",0.31661826,0.3582774,0.098865,0.1846672,0.0858022
40,0.21811774,0.14706908,"('stingy', 'generous')",-2.0885155,-2.2813778,-0.9351989,-1.0671544,-0.1319555
41,-0.10960334,-0.19837078,"('unforgiving', 'forgiving')",0.18195567,0.12644339,0.0361762,-0.0359637,-0.0721399
42,-0.47005245,-0.41766632,"('unreliable', 'reliable')",-3.8521178,-3.8276114,-2.1610851,-2.1226389,0.0384462
43,-0.6345775,-0.63919646,"('irresponsible', 'responsible')",0.13744743,0.2879517,-0.248565,-0.1756224,0.0729426
44,-0.02486175,0.07619221,"('prejudiced', 'unprejudiced')",-1.3286247,-1.388364,-0.6767432,-0.6560858,0.0206574
45,-0.8186815,-0.88964415,"('incompetent', 'competent')",-0.487979,-0.4802665,-0.6533302,-0.6849554,-0.0316252
46,-1.1426586,-1.1400131,"('uncompetitive', 'competitive')",-1.3369354,-1.2798704,-1.239797,-1.2099417,0.0298553
47,-0.41643333,-0.34455398,"('stupid', 'smart')",5.51788,5.710198,2.5507233,2.682822,0.1320987
48,0.52077407,0.4930229,"('unintelligent', 'intelligent')",-0.36417064,-0.25973853,0.0783017,0.1166422,0.0383405
49,-0.25186345,-0.20710722,"('unable', 'able')",-0.7390652,-0.628075,-0.4954643,-0.4175911,0.0778732
50,-0.40746894,-0.42700142,"('clumsy', 'skillful')",-0.54741544,-0.56855106,-0.4774422,-0.4977762,-0.020334
51,-0.22412077,-0.24277273,"('uneducated', 'educated')",0.11417063,0.06283913,-0.0549751,-0.0899668,-0.0349917
52,0.35570228,0.17746922,"('irrational', 'rational')",0.37490344,0.25003502,0.3653029,0.2137521,-0.1515508
53,-0.5903221,-0.88239026,"('uncreative', 'creative')",0.37369213,0.301522,-0.108315,-0.2904341,-0.1821191
54,-0.45305607,-0.57208455,"('incapable', 'capable')",1.0745194,1.0285368,0.3107316,0.2282261,-0.0825055
55,-0.60610914,-0.57594913,"('incompetent', 'clever')",-0.1431535,-0.07513613,-0.3746313,-0.3255426,0.0490887
56,-0.41163528,-0.41663668,"('impractical', 'practical')",-1.1364846,-1.006704,-0.77406,-0.7116703,0.0623897
57,-1.0183463,-1.1500325,"('unimaginative', 'imaginative')",-3.5778272,-3.5281248,-2.2980866,-2.3390787,-0.0409921
58,-0.4357742,-0.6072913,"('undiscriminating', 'discriminating')",0.2672284,0.2719186,-0.0842729,-0.1676863,-0.0834134
59,0.7007811,0.6720553,"('foolish', 'wise')",0.012876855,0.078978024,0.356829,0.3755167,0.0186877
60,-0.95010716,-0.7424189,"('inefficient', 'efficient')",-0.74087095,-0.47061646,-0.845489,-0.6065177,0.2389713
61,-0.34263903,-0.41823384,"('illogical', 'logical')",0.08497581,-0.10603981,-0.1288316,-0.2621368,-0.1333052
62,-0.09908598,0.011787549,"('incompetent', 'brilliant')",-0.5505359,-0.3060109,-0.324811,-0.1471117,0.1776993
63,-0.4877574,-0.5185027,"('unperceptive', 'insightful')",-0.42541352,-0.20992093,-0.4565855,-0.3642118,0.0923737
64,-0.43607926,-0.35241288,"('shy', 'confident')",-7.156507,-7.055687,-3.7962933,-3.7040498,0.0922435
65,-1.2412822,-1.180808,"('insecure', 'secure')",-0.28093758,-0.20218053,-0.7611099,-0.6914942,0.0696157
66,-0.24008936,-0.3489449,"('inactive', 'active')",0.6617451,0.5488929,0.2108279,0.099974,-0.1108539
67,-0.05706293,-0.0038555413,"('doubtful', 'determined')",-0.57480216,-0.4593442,-0.3159325,-0.2315999,0.0843326
68,-0.58907515,-0.6211877,"('dependent', 'independent')",-1.5586479,-1.5213449,-1.0738615,-1.0712663,0.0025952
69,1.0970227,1.1074951,"('lazy', 'industrious')",-0.8485949,-0.869564,0.1242139,0.1189655,-0.0052484
70,-1.2016642,-1.1987374,"('lethargic', 'energetic')",0.06752367,0.11855799,-0.5670702,-0.5400897,0.0269805
71,0.2067718,0.17228587,"('diffident', 'self-confident')",0.44501057,0.38279125,0.3258912,0.2775386,-0.0483526
72,-0.31208825,-0.33982146,"('unambitious', 'ambitious')",-0.30305302,-0.20853652,-0.3075706,-0.274179,0.0333916
73,0.69160444,0.6215698,"('helpless', 'self-reliant')",-3.5581617,-3.5114965,-1.4332787,-1.4449633,-0.0116846
74,0.13720748,0.06937287,"('undedicated', 'dedicated')",-0.32100892,-0.3196714,-0.0919007,-0.1251493,-0.0332486
75,0.4197932,0.3812643,"('meek', 'impulsive')",-0.43740234,-0.34482643,-0.0088046,0.0182189,0.0270235
76,-0.5965422,-0.5153587,"('anxious', 'daring')",-0.44680703,-0.35694292,-0.5216746,-0.4361508,0.0855238
77,-0.8355975,-0.7460409,"('unmotivated', 'motivated')",-1.5346493,-1.3058527,-1.1851234,-1.0259467,0.1591767
78,0.06881216,0.12781611,"('nonresilient', 'resilient')",-0.3695147,-0.2694604,-0.1503513,-0.0708221,0.0795292
79,0.5605832,0.45443684,"('wavering', 'unwavering')",-0.10912296,-0.11392209,0.2257301,0.1702574,-0.0554727
80,-0.07629212,0.048309136,"('dominated', 'dominating')",-1.0110624,-0.9997626,-0.5436773,-0.4757267,0.0679506
81,-0.6008026,-0.52526116,"('submissive', 'aggressive')",-1.3159909,-1.1865761,-0.9583968,-0.8559186,0.1024782
82,-0.21014775,-0.2916123,"('poor', 'rich')",6.55809,6.62292,3.1739712,3.1656539,-0.0083173
83,0.05263734,0.028894879,"('powerless', 'powerful')",-1.4700097,-1.4900618,-0.7086862,-0.7305834,-0.0218972
84,0.63133985,0.61506754,"('inferior', 'superior')",0.48531955,0.43020484,0.5583297,0.5226362,-0.0356935
85,1.4454447,1.3555329,"('insignificant', 'prestigious')",0.16971618,0.10820007,0.8075805,0.7318665,-0.075714
86,-0.23968881,-0.47317418,"('uninfluential', 'influential')",-0.30356637,-0.40873158,-0.2716276,-0.4409529,-0.1693253
87,0.26429102,0.33433247,"('unsuccessful', 'successful')",0.281901,0.3564707,0.273096,0.3454016,0.0723056
88,0.49753523,0.37625596,"('low', 'eminent')",-0.45403638,-0.47525364,0.0217494,-0.0494988,-0.0712482
