,jpmorgan_male,jpmorgan_female,tuple,chase_male,chase_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
11,-1.9869243,-2.0562816,"('unhelpful', 'helpful')",-1.0277418,-1.0372775,-1.5308766,-1.500339,0.9417647,0.8503535,-0.9009445,-0.9358861,-0.0349416
12,-0.8252505,-0.8161991,"('unsupportive', 'supportive')",1.1981183,1.2397609,0.54148334,0.61501515,-2.10868,-2.0267346,-0.2985822,-0.2470394,0.0515428
13,-2.0317945,-2.1418235,"('impolite', 'polite')",-0.7568804,-0.8054141,-1.0517275,-1.0505888,-1.127702,-1.1202884,-1.2420261,-1.2795286,-0.0375025
14,-2.1606374,-2.2760692,"('antisocial', 'social')",-0.6467148,-0.718281,0.06970439,-0.004516216,-1.3353378,-1.3464838,-1.0182464,-1.0863376,-0.0680912
15,0.8724389,0.77268606,"('boring', 'funny')",0.43121088,0.33216977,0.64529204,0.60700697,0.16470209,0.2305617,0.528411,0.4856061,-0.0428049
16,0.5479058,0.5557886,"('unpopular', 'popular')",-0.46843857,-0.45775318,0.3255903,0.40408528,0.5804982,0.47757542,0.2463889,0.244924,-0.0014649
17,0.016043799,0.08407046,"('nasty', 'nice')",-0.56241393,-0.53437763,0.39562356,0.45134223,0.094872355,0.19983032,-0.0139686,0.0502163,0.0641849
18,0.29242843,0.30008754,"('disagreeable', 'welcoming')",0.113648094,0.0983049,0.7560495,0.7884349,-1.364984,-1.4403096,-0.0507145,-0.0633706,-0.0126561
19,0.08160843,0.129445,"('inhospitable', 'hospitable')",0.046989217,0.11495917,-0.08418804,-0.050766554,0.20269409,0.19250181,0.0617759,0.0965349,0.034759
20,-0.9070294,-0.9456674,"('rough', 'thoughtful')",-1.3239901,-1.3198711,0.09343822,0.13021351,-0.55875885,-0.6236116,-0.674085,-0.6897342,-0.0156492
21,-2.1088078,-2.149649,"('immoral', 'moral')",-0.48025322,-0.43954217,-0.48297027,-0.4989322,-1.9947704,-1.958193,-1.2667004,-1.261579,0.0051214
22,-1.2293613,-1.3163953,"('untrustworthy', 'trustworthy')",-0.34771648,-0.38496023,-0.8868937,-0.99337864,-2.171496,-2.198949,-1.1588669,-1.2234209,-0.064554
23,-1.030133,-1.1127741,"('insincere', 'sincere')",-1.0143206,-0.99104434,-0.9925232,-1.0209379,3.6692429,3.2589884,0.1580665,0.033558,-0.1245085
24,-0.7596669,-0.7943858,"('dishonest', 'honest')",0.06220223,0.036312144,-0.50875586,-0.5073974,-0.9639582,-1.0018555,-0.5425447,-0.5668316,-0.0242869
25,1.3988508,1.4090306,"('egoistic', 'altruistic')",1.3745645,1.452166,1.6240053,1.6798013,2.0012,2.0569057,1.5996552,1.6494759,0.0498207
26,1.1143769,1.0586911,"('hardhearted', 'benevolent')",2.4174998,2.3138855,2.495828,2.3874269,1.0280231,0.9536501,1.7639319,1.6784134,-0.0855185
27,-0.74817854,-0.7685945,"('hardhearted', 'softhearted')",-0.25117028,-0.27649307,-0.8069157,-0.7509829,-0.15047088,-0.25754446,-0.4891838,-0.5134037,-0.0242199
28,-1.2907605,-1.4148096,"('disloyal', 'loyal')",-0.58108014,-0.62270117,-0.56183857,-0.6611658,-0.16798428,-0.33871454,-0.6504159,-0.7593478,-0.1089319
29,0.12277194,0.05013382,"('unfair', 'fair')",-0.47975528,-0.5013862,-0.20823973,-0.18782283,-0.9789718,-1.017214,-0.3860487,-0.4140723,-0.0280236
30,-1.4009461,-1.4430536,"('intolerant', 'tolerant')",-1.8793962,-1.8318572,-0.8617182,-0.89063346,-1.382604,-1.3136008,-1.3811661,-1.3697863,0.0113798
31,2.0074863,2.1453302,"('evil', 'good')",0.6328301,0.7514848,0.8554264,0.9479651,0.048766352,0.14896207,0.8861273,0.9984356,0.1123083
32,-0.48635814,-0.5432034,"('unkind', 'kind')",0.15691787,0.11457874,-0.4065799,-0.40352303,-0.2753608,-0.37412047,-0.2528453,-0.301567,-0.0487217
33,1.4919059,1.4180334,"('wrong', 'right')",1.2266306,1.1524916,1.8356496,1.8379772,-0.10443085,-0.011613451,1.1124388,1.0992222,-0.0132166
34,0.026071202,0.1439724,"('mean', 'honorable')",-0.8773783,-0.71558183,0.18601504,0.1856179,4.7039604,4.453638,1.0096672,1.0169116,0.0072444
35,2.5215318,2.4986324,"('corrupt', 'incorrupt')",0.70080346,0.5987325,0.8865692,0.84998083,0.73176235,0.73144406,1.2101667,1.1696974,-0.0404693
36,2.4116518,2.3271267,"('hostile', 'amicable')",1.0815876,1.0922023,1.3621916,1.2734604,1.2465355,1.0764709,1.5254917,1.4423151,-0.0831766
37,-0.43028432,-0.39162523,"('fake', 'genuine')",-1.3489461,-1.31445,-0.73356664,-0.65435517,-0.3423071,-0.38787082,-0.713776,-0.6870753,0.0267007
38,0.34835032,0.34130472,"('untruthful', 'truthful')",-0.04102766,0.015592903,-0.120286405,-0.07117179,0.6660552,0.73999214,0.2132729,0.2564295,0.0431566
39,-0.20412414,-0.15166089,"('exploitative', 'cooperative')",0.6329112,0.7100617,-0.074611895,-0.040207565,-0.15743507,-0.055880874,0.049185,0.1155781,0.0663931
40,0.45335305,0.3995218,"('stingy', 'generous')",-0.020865733,0.026423074,-0.33119482,-0.26011488,-2.1695726,-2.0588982,-0.5170701,-0.473267,0.0438031
41,-0.9039089,-0.93589324,"('unforgiving', 'forgiving')",-0.29437438,-0.22650334,-0.43561766,-0.42197314,-0.5909933,-0.6799546,-0.5562236,-0.566081,-0.0098574
42,0.06293954,0.06857051,"('unreliable', 'reliable')",0.40615186,0.4064928,0.3089142,0.3284809,-2.9835978,-2.794427,-0.551398,-0.4977207,0.0536773
43,-1.8484732,-1.8255185,"('irresponsible', 'responsible')",0.23781154,0.27600908,-1.4235004,-1.3100677,-0.7110702,-0.6993248,-0.936308,-0.8897255,0.0465825
44,0.9039971,1.0198817,"('prejudiced', 'unprejudiced')",-1.0179163,-0.95609826,-0.77041566,-0.68801486,-1.0422553,-0.97191054,-0.4816476,-0.3990355,0.0826121
45,-2.537307,-2.535354,"('incompetent', 'competent')",-1.647462,-1.5505762,-1.1828003,-1.2322243,-2.0638132,-2.1483157,-1.8578457,-1.8666174,-0.0087717
46,-2.1342306,-2.2062817,"('uncompetitive', 'competitive')",0.10005821,0.15141,-0.4674007,-0.5207701,-0.5174952,-0.6145881,-0.7547671,-0.7975574,-0.0427903
47,-0.3481968,-0.22927569,"('stupid', 'smart')",-0.8092119,-0.73911506,0.22106522,0.2449278,3.3698373,3.191367,0.6083735,0.616976,0.0086025
48,-1.7382127,-1.810296,"('unintelligent', 'intelligent')",-1.5162832,-1.5110923,-0.7112992,-0.68608487,-1.857779,-1.8440893,-1.4558935,-1.4628906,-0.0069971
49,-1.1048429,-1.044866,"('unable', 'able')",-0.8469162,-0.7627225,-0.56792945,-0.5259963,-0.8200437,-0.84391826,-0.834933,-0.7943758,0.0405572
50,0.5056921,0.50462604,"('clumsy', 'skillful')",-0.89383096,-0.89392644,1.0843296,1.0776956,0.401392,0.2803414,0.2743957,0.2421841,-0.0322116
51,-1.5175867,-1.6485808,"('uneducated', 'educated')",-0.21847919,-0.23045021,-0.016507655,-0.10644618,-0.59152746,-0.6819862,-0.5860252,-0.6668658,-0.0808406
52,0.78680813,0.6743433,"('irrational', 'rational')",-0.31894246,-0.40050158,0.5452154,0.5172096,0.12214573,0.055161573,0.2838067,0.2115532,-0.0722535
53,0.025721371,-0.07887579,"('uncreative', 'creative')",0.7215295,0.66811,1.1324258,1.0905004,0.9557907,0.8610313,0.7088668,0.6351914,-0.0736754
54,0.9474167,0.971795,"('incapable', 'capable')",2.0881023,2.1318555,1.3371212,1.3698801,0.8751777,0.8517122,1.3119546,1.3313107,0.0193561
55,-2.912374,-2.9753985,"('incompetent', 'clever')",-1.132861,-1.0773445,-1.1056288,-1.0865768,-1.876673,-1.835743,-1.7568843,-1.7437657,0.0131186
56,-1.653876,-1.7007908,"('impractical', 'practical')",-0.6769741,-0.6686974,-1.1917493,-1.2361851,-1.2740223,-1.2530134,-1.1991554,-1.2146716,-0.0155162
57,-2.0835083,-2.2008872,"('unimaginative', 'imaginative')",-0.505684,-0.5250548,-0.7461853,-0.8450768,-3.1041381,-3.006894,-1.609879,-1.6444783,-0.0345993
58,0.4252451,0.3486316,"('undiscriminating', 'discriminating')",0.2562611,0.27020156,0.4962812,0.46437362,0.6557686,0.66579175,0.458389,0.4372496,-0.0211394
59,1.1321857,1.172264,"('foolish', 'wise')",0.2990408,0.22139932,1.2123262,1.2433391,-0.22128668,-0.21095705,0.6055665,0.6065114,0.0009449
60,-2.4197886,-2.4474826,"('inefficient', 'efficient')",-1.7590165,-1.673125,-1.1147164,-1.0967774,-1.3635135,-1.2824,-1.6642588,-1.6249462,0.0393126
61,-0.21459164,-0.36953074,"('illogical', 'logical')",0.84491205,0.73541933,0.73927844,0.6566979,0.04214107,-0.028582007,0.352935,0.2485012,-0.1044338
62,-2.0056844,-1.9666308,"('incompetent', 'brilliant')",-0.4265645,-0.34506333,-1.1857053,-1.1256192,-1.0967664,-1.0181469,-1.1786802,-1.113865,0.0648152
63,-1.2042214,-1.2168255,"('unperceptive', 'insightful')",0.22756636,0.31807056,0.40033895,0.43700045,-0.17303577,-0.18169367,-0.187338,-0.160862,0.026476
64,-0.5529879,-0.5751158,"('shy', 'confident')",0.10308906,0.05129146,-0.11660789,-0.08557382,-5.4289284,-5.028931,-1.4988588,-1.4095824,0.0892764
65,-1.9455392,-2.0689373,"('insecure', 'secure')",-1.3994416,-1.4750881,-0.81880784,-0.8810889,-1.5807517,-1.560428,-1.4361351,-1.4963856,-0.0602505
66,1.6764331,1.6755643,"('inactive', 'active')",1.9415784,1.9239417,2.34785,2.3592303,2.5894327,2.5201344,2.1388235,2.1197176,-0.0191059
67,-0.05977869,-0.04064822,"('doubtful', 'determined')",-0.44648403,-0.47477582,0.06879368,0.07046364,-0.33893186,-0.23341325,-0.1941002,-0.1695934,0.0245068
68,-0.7497108,-0.78759545,"('dependent', 'independent')",-1.4614445,-1.4668773,-1.2434074,-1.2202648,-1.4187698,-1.4338082,-1.2183331,-1.2271365,-0.0088034
69,2.903963,3.0087123,"('lazy', 'industrious')",0.41779226,0.45085204,1.4197628,1.4333525,0.6818081,0.8606194,1.3558315,1.4383841,0.0825526
70,-1.9517701,-1.9446695,"('lethargic', 'energetic')",-0.66976213,-0.6170988,-0.7560344,-0.78628623,-1.2341034,-1.2749826,-1.1529175,-1.1557592,-0.0028417
71,1.3696644,1.42275,"('diffident', 'self-confident')",2.6362996,2.711435,0.75541914,0.84572494,0.86905116,0.8784479,1.4076086,1.4645895,0.0569809
72,-0.97467864,-0.98763746,"('unambitious', 'ambitious')",-0.40313244,-0.42289272,-0.78031415,-0.80651325,-1.4621223,-1.4135859,-0.9050618,-0.9076573,-0.0025955
73,1.712474,1.7182462,"('helpless', 'self-reliant')",0.3479909,0.34732297,-0.35114145,-0.30562705,-2.7448552,-2.513299,-0.2588829,-0.1883392,0.0705437
74,-0.29150876,-0.3261042,"('undedicated', 'dedicated')",0.37920785,0.39282677,0.30697292,0.26224074,-0.3584127,-0.4324919,0.0090648,-0.0258821,-0.0349469
75,1.4441417,1.517431,"('meek', 'impulsive')",0.62143636,0.75482595,0.5553495,0.58925194,1.1039901,1.1900678,0.9312294,1.0128942,0.0816648
76,-1.4902754,-1.4992361,"('anxious', 'daring')",-0.77158743,-0.6948106,0.006871365,0.0488727,-1.0584682,-0.9742529,-0.8283648,-0.7798567,0.0485081
77,-1.387826,-1.3695202,"('unmotivated', 'motivated')",0.08605407,0.1699197,0.1648936,0.16189128,-0.16404933,-0.059913285,-0.3252319,-0.2744056,0.0508263
78,-0.584208,-0.58729887,"('nonresilient', 'resilient')",1.102664,1.1340485,0.7420951,0.726079,1.2413286,1.1486595,0.6254699,0.605372,-0.0200979
79,1.8524913,1.85916,"('wavering', 'unwavering')",0.89726424,0.9255949,1.0670519,1.0258895,0.652149,0.6123765,1.1172391,1.1057552,-0.0114839
80,-1.2166814,-1.2551913,"('dominated', 'dominating')",-0.24827012,-0.26018086,-0.64235985,-0.6525494,-0.5258666,-0.44406718,-0.6582944,-0.6529972,0.0052972
81,-1.837419,-1.8793088,"('submissive', 'aggressive')",-0.78674805,-0.77014506,-0.50934666,-0.5203964,-1.8470113,-1.6582477,-1.2451313,-1.2070246,0.0381067
82,-1.1876831,-1.1418046,"('poor', 'rich')",-1.3522083,-1.2983235,-1.4276078,-1.3968672,3.2581823,2.9491954,-0.1773292,-0.2219499,-0.0446207
83,0.27020034,0.21389005,"('powerless', 'powerful')",0.86593896,0.88778484,0.79967517,0.8730693,-0.31777048,-0.28535455,0.404511,0.4223474,0.0178364
84,0.49911612,0.39187783,"('inferior', 'superior')",0.74558955,0.6181812,0.6889197,0.6269083,0.2964945,0.28695306,0.55753,0.4809801,-0.0765499
85,2.5799274,2.6316965,"('insignificant', 'prestigious')",2.3791127,2.386298,3.0525994,3.0251217,1.5302411,1.4851955,2.3854702,2.3820777,-0.0033925
86,-1.9029365,-2.087227,"('uninfluential', 'influential')",0.23369433,0.13405758,-0.20976555,-0.34732378,-1.238643,-1.3562553,-0.7794127,-0.9141871,-0.1347744
87,0.2086641,0.18486297,"('unsuccessful', 'successful')",0.7251457,0.71121675,1.9416854,1.9062192,0.83066607,0.90081716,0.9265403,0.925779,-0.0007613
88,-0.40752974,-0.4832939,"('low', 'eminent')",-0.82749295,-0.84749377,0.054804716,-0.009909002,-1.0896716,-1.1340415,-0.5674724,-0.6186845,-0.0512121
