,brown_male,brown_female,tuple,forman_male,forman_female,corp_male,corp_female,average_male,average_female,female-male
0,1.4647222,1.3441612,"('unsociable', 'sociable')",-0.42097488,-0.6692721,0.08764468,-0.026913732,0.3771307,0.2159918,-0.1611389
1,-0.72012204,-0.9189243,"('unfriendly', 'friendly')",-1.5497848,-1.6909556,1.2352175,0.9381565,-0.3448964,-0.5572412,-0.2123448
2,0.6766935,0.679805,"('unlikable', 'likable')",0.4959893,0.43421227,0.55603415,0.53172135,0.576239,0.5485795,-0.0276595
3,0.07182923,0.15614992,"('repellent', 'pleasant')",-0.63969517,-0.6153234,0.5571553,0.6350736,-0.0035702,0.0586334,0.0622036
4,-0.7027265,-0.9594819,"('disliked', 'liked')",0.077103294,-0.01881307,-6.8348317,-6.8874817,-2.4868183,-2.6219255,-0.1351072
5,-0.52474535,-0.7643504,"('distant', 'outgoing')",-0.4590519,-0.42724532,-0.6640892,-0.70602155,-0.5492955,-0.6325391,-0.0832436
6,-0.57326174,-0.74616426,"('distant', 'open')",-0.67364484,-0.5637577,-0.5266918,-0.66978586,-0.5911994,-0.6599026,-0.0687032
7,0.8209197,1.0040486,"('insensitive', 'sensitive')",-0.16790545,-0.15322989,0.64486206,0.6517328,0.4326255,0.5008505,0.068225
8,-0.65004426,-0.8391693,"('unaffectionate', 'affectionate')",-0.7878045,-0.9258749,0.71769744,0.48948723,-0.2400505,-0.4251857,-0.1851352
9,0.75325596,0.59002006,"('unaffectionate', 'caring')",-1.0831747,-1.2416489,1.4253331,1.2818848,0.3651381,0.2100853,-0.1550528
10,1.2162038,1.2243204,"('unsympathetic', 'sympathetic')",-0.62884617,-0.8233785,0.18144083,0.07592118,0.2562662,0.1589544,-0.0973118
11,0.46963596,0.5576131,"('unhelpful', 'helpful')",-0.39681816,-0.4430662,2.1932328,2.2513318,0.7553502,0.7886262,0.033276
12,1.3941053,1.3862842,"('unsupportive', 'supportive')",0.27161968,0.21672605,-1.737669,-1.7041419,-0.0239813,-0.0337105,-0.0097292
13,1.468744,1.5363543,"('impolite', 'polite')",0.18467811,0.104757294,-0.35301977,-0.26894492,0.4334675,0.4573889,0.0239214
14,1.7803855,1.8822699,"('antisocial', 'social')",0.9071378,0.8608129,0.19878764,0.23554032,0.9621037,0.9928744,0.0307707
15,0.2646414,0.08265653,"('boring', 'funny')",-0.1111194,-0.16527028,-0.09249756,-0.123268105,0.0203415,-0.0686273,-0.0889688
