,old_male,old_female,tuple,dominion_male,dominion_female,freight_male,freight_female,line_male,line_female,inc_male,inc_female,average_male,average_female,female-male
12,-0.20675476,-0.09948784,"('unsupportive', 'supportive')",0.26178095,0.28252077,0.41886416,0.5037282,-0.048096184,0.0612894,-1.660949,-1.6113987,-0.247031,-0.1726696,0.0743614
13,0.17874381,0.1734651,"('impolite', 'polite')",-0.14155802,-0.14603806,-0.07155743,0.045668058,1.8733393,1.984426,-0.22266105,-0.22256157,0.3232613,0.3669919,0.0437306
14,-0.84792656,-0.73383194,"('antisocial', 'social')",-0.06340468,-0.12146532,-0.08376244,0.026698941,1.2590947,1.3848414,-0.28768763,-0.24729098,-0.0047373,0.0617904,0.0665277
15,-0.045770567,-0.16278704,"('boring', 'funny')",0.11957647,0.123008765,0.51114553,0.44880918,-0.19814068,-0.34672084,0.64508116,0.6490756,0.2063784,0.1422771,-0.0641013
16,-0.23439813,-0.35365656,"('unpopular', 'popular')",-0.80126166,-0.8448611,-0.31909162,-0.3539421,-0.336928,-0.34628403,0.40254766,0.4042665,-0.2578263,-0.2988955,-0.0410692
17,-0.36881888,-0.2349625,"('nasty', 'nice')",-0.6523695,-0.5862845,-0.20756347,-0.122483835,0.13232417,0.14586082,-0.30948997,-0.24636249,-0.2811835,-0.2088465,0.072337
18,-0.45373225,-0.27306512,"('disagreeable', 'welcoming')",-0.3092789,-0.30087477,-0.26953351,-0.20364936,-1.1676027,-1.0827017,-0.48436788,-0.51001424,-0.536903,-0.4740611,0.0628419
19,-1.2212067,-1.1669401,"('inhospitable', 'hospitable')",-0.6295833,-0.58184165,-1.040418,-1.0537211,-1.603325,-1.6143134,0.02910044,0.03630542,-0.8930865,-0.8761021,0.0169844
20,-0.7198379,-0.48796767,"('rough', 'thoughtful')",-0.38552535,-0.34951574,-1.0791447,-0.9732574,-0.17679921,-0.08094795,1.154044,1.1461523,-0.2414526,-0.1491073,0.0923453
21,-0.23454693,-0.2056051,"('immoral', 'moral')",-0.25019288,-0.24856111,-0.29786992,-0.26582536,1.1941323,1.3309289,-0.4176513,-0.35893637,-0.0012257,0.0504002,0.0516259
22,0.031551167,0.06317882,"('untrustworthy', 'trustworthy')",-0.06793086,-0.10271728,-0.7462289,-0.7135227,0.97113854,1.0499004,-0.7255044,-0.7664276,-0.1073949,-0.0939177,0.0134772
23,-0.684493,-0.6434054,"('insincere', 'sincere')",-0.6309264,-0.67041385,-0.005576916,0.023401476,0.31073067,0.43435815,5.8592954,5.778561,0.9698059,0.9845003,0.0146944
24,0.8162454,0.7846393,"('dishonest', 'honest')",0.31455752,0.27957278,0.25919604,0.2667089,-0.16334315,-0.14739408,0.7863114,0.7608206,0.4025934,0.3888695,-0.0137239
25,0.09709507,-0.028584387,"('egoistic', 'altruistic')",0.18673536,0.17648678,1.6564847,1.6166298,1.3045549,1.2259653,1.9017168,1.8762186,1.0293174,0.9733433,-0.0559741
26,0.20005628,0.1406088,"('hardhearted', 'benevolent')",0.8843702,0.77226335,1.0420672,1.0481129,-0.082165524,-0.027971037,1.4217916,1.3796648,0.693224,0.6625358,-0.0306882
27,-0.37235233,-0.20003954,"('hardhearted', 'softhearted')",-0.25031886,-0.23486584,-0.4506721,-0.38932136,-0.83328336,-0.8034999,1.6908597,1.6381607,-0.0431534,0.0020868,0.0452402
28,0.33589762,0.17619553,"('disloyal', 'loyal')",0.4971559,0.39775908,0.83537,0.7784761,0.5437906,0.58627915,1.1492782,1.0579668,0.6722984,0.5993353,-0.0729631
29,-0.59257853,-0.6512442,"('unfair', 'fair')",-0.41038048,-0.3983241,-0.25395554,-0.24193373,-0.5186534,-0.5569176,-0.1375531,-0.22649401,-0.3826242,-0.4149827,-0.0323585
30,0.051742535,0.06563864,"('intolerant', 'tolerant')",0.4004497,0.3581437,-0.31251496,-0.2616782,0.9273552,0.98279655,1.0923556,1.0837605,0.4318776,0.4457322,0.0138546
31,-1.1032902,-1.1084028,"('evil', 'good')",-0.17355964,-0.10274863,-0.8511491,-0.8031181,-1.916044,-1.9338872,-0.8206592,-0.9042713,-0.9729403,-0.9704856,0.0024547
32,-0.29477257,-0.23159742,"('unkind', 'kind')",-0.007683601,-0.07797405,-0.0019235462,0.017487478,0.5968724,0.66418564,1.1172125,1.0579093,0.281941,0.2860022,0.0040612
33,0.55771184,0.44697312,"('wrong', 'right')",0.7614301,0.7249052,0.8560553,0.7963982,0.38424638,0.3199757,-0.58837104,-0.6547723,0.3942145,0.326696,-0.0675185
34,-0.4743739,-0.29995883,"('mean', 'honorable')",-0.68059266,-0.6043427,-0.48213083,-0.34198076,0.050111167,0.14673173,6.108283,6.147569,0.9042594,1.0096037,0.1053443
35,0.005208413,-0.024934173,"('corrupt', 'incorrupt')",0.38409993,0.38432854,-0.69158125,-0.750376,-1.3875896,-1.5522194,0.07496981,-0.07262636,-0.3229785,-0.4031655,-0.080187
36,-0.54227036,-0.64397365,"('hostile', 'amicable')",-0.70238304,-0.7863161,-0.11838946,-0.15866214,-1.5257919,-1.5602924,0.37033564,0.19318779,-0.5036999,-0.5912113,-0.0875114
37,0.24840117,0.31171063,"('fake', 'genuine')",-0.49393722,-0.48416162,0.0015462041,-0.003988974,-0.65730554,-0.59516233,0.4557601,0.4622416,-0.0891071,-0.0618721,0.027235
38,-0.61987054,-0.7310778,"('untruthful', 'truthful')",-0.35528487,-0.3596293,-0.06871085,-0.07308367,-0.39777577,-0.42659548,-0.1443809,-0.12172145,-0.3172046,-0.3424215,-0.0252169
39,0.123613134,0.19525753,"('exploitative', 'cooperative')",0.83921856,0.8659242,0.86518276,0.93919754,0.40754592,0.46363044,-0.0063628852,0.015386139,0.4458395,0.4958791,0.0500396
40,1.1419511,1.1252455,"('stingy', 'generous')",1.5035201,1.4679838,1.097258,1.0981401,0.30713952,0.3810274,-1.1967988,-1.2587645,0.570614,0.5627264,-0.0078876
41,-0.9550443,-0.8997551,"('unforgiving', 'forgiving')",-0.13878278,-0.14470878,0.05479514,0.12945662,0.7829084,0.9340401,0.052877497,-0.0062729325,-0.0406492,0.002552,0.0432012
42,0.89834994,0.989217,"('unreliable', 'reliable')",0.6938859,0.71559817,0.3611506,0.35174108,0.77473015,0.87100554,-3.0123525,-2.9437492,-0.0568472,-0.0032375,0.0536097
43,-0.46631584,-0.32050812,"('irresponsible', 'responsible')",-0.019227646,0.02643454,0.10042962,0.17656079,-0.046702694,0.06794595,0.6222018,0.6737792,0.0380771,0.1248425,0.0867654
44,1.0826771,1.2215363,"('prejudiced', 'unprejudiced')",-0.5723646,-0.51597893,-1.2113227,-1.2010429,-0.73659897,-0.7290749,-1.3721223,-1.3636234,-0.5619463,-0.5176368,0.0443095
45,-0.9307083,-0.86621284,"('incompetent', 'competent')",0.16241574,0.11154484,-0.45734012,-0.39899564,0.0685721,0.27990934,-0.13114229,-0.15958756,-0.2576406,-0.2066684,0.0509722
46,-0.5110274,-0.49681675,"('uncompetitive', 'competitive')",-0.24067096,-0.29823083,0.33482784,0.41004655,1.2294804,1.4347267,-0.52240044,-0.49984816,0.0580419,0.1099755,0.0519336
47,-0.1238688,-0.02356077,"('stupid', 'smart')",-0.20042688,-0.17915535,0.40111887,0.46369326,1.1617749,1.2153941,5.6189046,5.657684,1.3715006,1.426811,0.0553104
48,-0.55245566,-0.5323433,"('unintelligent', 'intelligent')",-0.41804945,-0.43841016,-0.6374087,-0.5790491,-0.2071961,-0.10935241,0.6841503,0.71364844,-0.2261919,-0.1891013,0.0370906
49,-1.9282118,-1.6846588,"('unable', 'able')",-1.2546736,-1.1953439,-1.5141193,-1.3929275,-1.4146789,-1.3185967,-0.3621071,-0.25288984,-1.2947582,-1.1688833,0.1258749
50,0.058301024,0.056694232,"('clumsy', 'skillful')",-0.2227574,-0.26146728,-0.11523594,-0.20388795,-1.0867593,-1.063745,-0.103811644,-0.14178234,-0.2940526,-0.3228377,-0.0287851
51,-0.44374344,-0.5902925,"('uneducated', 'educated')",0.17555025,0.110776775,-0.6405518,-0.71739835,0.028753482,0.034399353,0.30663973,0.26075464,-0.1146704,-0.180352,-0.0656816
52,-0.28709298,-0.5035188,"('irrational', 'rational')",0.048288822,-0.007901333,1.1693412,0.9920344,-1.5021994,-1.6717013,0.14983472,0.047563523,-0.0843655,-0.2287047,-0.1443392
53,-0.95284295,-0.9206865,"('uncreative', 'creative')",-0.9756975,-0.97638905,-0.30953646,-0.30552477,-0.921439,-0.87255865,1.3939722,1.3350594,-0.3531087,-0.3480199,0.0050888
54,-1.5994254,-1.6798226,"('incapable', 'capable')",-0.65007794,-0.6785446,-0.76105,-0.8290311,-0.70926136,-0.72351843,0.9166851,0.9252018,-0.5606259,-0.597143,-0.0365171
55,-0.9755517,-0.8662159,"('incompetent', 'clever')",-0.9767982,-1.0030046,-0.98364055,-0.89046854,1.3228711,1.503183,0.00826386,0.05793716,-0.3209711,-0.2397138,0.0812573
56,-0.61971533,-0.5181804,"('impractical', 'practical')",-0.05556141,-0.035455283,0.48455223,0.56993645,1.6453061,1.7178546,-0.3404111,-0.2605137,0.2228341,0.2947284,0.0718943
57,-0.62387437,-0.620134,"('unimaginative', 'imaginative')",-0.66138697,-0.7028002,-1.098005,-1.1089219,-0.37177986,-0.28066975,-2.5496724,-2.5043857,-1.0609438,-1.0433823,0.0175615
58,-1.087932,-1.0493609,"('undiscriminating', 'discriminating')",-0.47561318,-0.5107568,0.79254746,0.850357,-0.02170251,0.06983112,0.20976281,0.16400087,-0.1165875,-0.0951857,0.0214018
59,0.94609576,0.85834134,"('foolish', 'wise')",0.91136646,0.9381038,0.24337068,0.17406198,-0.46672988,-0.6177678,0.27691394,0.26107964,0.3822034,0.3227638,-0.0594396
60,-0.9638998,-0.8217892,"('inefficient', 'efficient')",-1.0102668,-1.0052093,-0.38913795,-0.2348041,2.0375159,2.183574,-0.10129594,0.05103629,-0.0854169,0.0345615,0.1199784
61,-0.664335,-0.728833,"('illogical', 'logical')",-0.16011035,-0.25424764,0.24710402,0.23959419,0.43957764,0.39200008,0.46851483,0.3957579,0.0661502,0.0088543,-0.0572959
62,-1.1080692,-0.9940163,"('incompetent', 'brilliant')",-0.895709,-0.85158527,-0.6178817,-0.5151265,0.7959152,0.90782034,-0.07883493,0.042024374,-0.380916,-0.2821767,0.0987393
63,-0.54202366,-0.52431446,"('unperceptive', 'insightful')",0.334453,0.32454133,0.11634819,0.18631902,0.3183186,0.4524442,1.010481,1.0895833,0.2475154,0.3057147,0.0581993
64,0.57250303,0.4707227,"('shy', 'confident')",0.6346589,0.6272272,0.08327933,0.08496305,1.096348,1.0266668,-6.4456587,-6.3978333,-0.8117739,-0.8376507,-0.0258768
65,-0.43961716,-0.52614826,"('insecure', 'secure')",-0.12828502,-0.16698767,-0.3939918,-0.39810514,1.4112123,1.4473305,-0.22199239,-0.20026961,0.0454652,0.0311639,-0.0143013
66,-0.1414286,-0.14579345,"('inactive', 'active')",-0.14726147,-0.14190166,-0.08820335,-0.10924423,-0.0910646,-0.13175657,1.1088772,1.0517669,0.1281838,0.1046142,-0.0235696
67,1.0393455,0.98092204,"('doubtful', 'determined')",0.54942775,0.543848,0.38703176,0.35209244,0.8110734,0.7810226,-0.5226478,-0.48120156,0.4528461,0.4353367,-0.0175094
68,-0.58092904,-0.6006495,"('dependent', 'independent')",-1.0788912,-1.1208295,-2.146642,-2.185731,-0.9545799,-0.9789884,-0.42485106,-0.46930283,-1.0371786,-1.0711001,-0.0339215
69,-0.38428652,-0.3873651,"('lazy', 'industrious')",0.42423102,0.4517311,0.62964773,0.59217817,0.16345704,0.016833708,-0.5079616,-0.5121985,0.0650175,0.0322359,-0.0327816
70,0.09521901,0.124818735,"('lethargic', 'energetic')",-0.13548833,-0.16569471,0.10035252,0.1261203,0.81113315,0.925438,0.7669383,0.8361592,0.3276309,0.3693683,0.0417374
71,-0.3338219,-0.28846028,"('diffident', 'self-confident')",0.3476224,0.38097617,1.0564967,1.1682144,0.057083547,0.05263693,0.6223496,0.55608696,0.3499461,0.3738908,0.0239447
72,-0.9161636,-0.8687414,"('unambitious', 'ambitious')",0.06921841,0.102432296,-0.40220574,-0.3947293,-0.47798222,-0.55552226,-1.1520258,-1.1195023,-0.5758318,-0.5672126,0.0086192
73,1.221282,1.2083997,"('helpless', 'self-reliant')",0.8766831,0.90214765,0.6564551,0.53927255,-0.28210708,-0.37991926,-3.4531753,-3.46473,-0.1961724,-0.2389659,-0.0427935
74,-0.87591183,-0.7422345,"('undedicated', 'dedicated')",0.49156883,0.47432083,-0.2867788,-0.28055722,0.06592708,0.17300966,-0.11862254,-0.104345486,-0.1447635,-0.0959613,0.0488022
75,0.061970398,0.036437564,"('meek', 'impulsive')",-0.45633557,-0.40589803,-0.6535539,-0.7158416,-1.3236547,-1.4117554,-0.40809762,-0.38447702,-0.5559342,-0.5763069,-0.0203727
76,-0.046221673,0.06991666,"('anxious', 'daring')",0.080742046,0.10253907,-0.45368636,-0.40794662,0.17808945,0.29188552,0.39151698,0.4796487,0.0300881,0.1072087,0.0771206
77,-1.8476392,-1.950387,"('unmotivated', 'motivated')",-0.46884656,-0.49251246,-0.28704363,-0.24772322,0.97444177,1.0662458,-0.85520273,-0.7728492,-0.4968581,-0.4794453,0.0174128
78,-1.4823763,-1.3416713,"('nonresilient', 'resilient')",-0.9757275,-0.98353845,-0.5788828,-0.46936312,-0.23176607,-0.054146186,0.38556242,0.44923896,-0.5766381,-0.4798961,0.096742
79,-0.2240056,-0.30368963,"('wavering', 'unwavering')",0.23429371,0.21228315,-0.8772314,-0.95494545,-2.2390494,-2.3166885,-0.20648418,-0.21072692,-0.6624954,-0.7147535,-0.0522581
80,0.56514865,0.5617538,"('dominated', 'dominating')",0.4768288,0.4768415,0.3913788,0.37281,1.790232,1.8350759,-1.326146,-1.235457,0.3794884,0.4022048,0.0227164
81,-0.17019798,-0.45258546,"('submissive', 'aggressive')",-0.77578557,-0.832778,-0.3620944,-0.4214226,1.5915927,1.6171937,-0.68436635,-0.5863227,-0.0801703,-0.135183,-0.0550127
82,0.1324788,0.16259879,"('poor', 'rich')",-0.01849942,-0.0045612007,-0.5735783,-0.56360173,0.057626586,0.17254871,6.113918,6.1411605,1.1423891,1.181629,0.0392399
83,-0.37325114,-0.43239594,"('powerless', 'powerful')",-0.06129794,-0.07507905,-0.17455481,-0.14835392,-0.29068953,-0.27248612,-1.5610485,-1.5471082,-0.4921684,-0.4950847,-0.0029163
84,-0.003391143,-0.1177911,"('inferior', 'superior')",1.036448,1.0176889,0.44435775,0.41510674,-0.21032481,-0.22846365,0.7456723,0.7062997,0.4025524,0.3585681,-0.0439843
85,-0.35291347,-0.41911566,"('insignificant', 'prestigious')",0.37618768,0.42063093,0.48329657,0.4251237,-1.6507971,-1.7854481,0.515202,0.48551327,-0.1258049,-0.1746592,-0.0488543
86,-1.2629567,-1.4221505,"('uninfluential', 'influential')",-0.35474843,-0.45884556,-0.6867843,-0.7243659,-0.27080038,-0.23945066,-0.16944762,-0.20069233,-0.5489475,-0.609101,-0.0601535
87,-1.39227,-1.5335443,"('unsuccessful', 'successful')",-0.5853041,-0.6319533,-0.31697863,-0.3866541,0.22063828,0.24581295,0.4954585,0.5796249,-0.3156912,-0.3453428,-0.0296516
88,0.093603626,-0.04563971,"('low', 'eminent')",-0.13330832,-0.19134513,-1.095126,-1.1410611,-1.4848232,-1.5137335,-0.033354547,-0.013071492,-0.5306017,-0.5809702,-0.0503685
