,family_male,family_female,tuple,dollar_male,dollar_female,stores_male,stores_female,inc_male,inc_female,average_male,average_female,female-male
0,2.298822,1.8095446,"('unsociable', 'sociable')",0.27341524,0.23008831,1.2098135,1.1453086,-0.4554314,-0.64599836,0.8316548,0.6347357,-0.1969191
1,-1.0651299,-1.1499994,"('unfriendly', 'friendly')",0.4082071,0.30148456,0.39303166,0.4043837,2.1253085,2.089204,0.4653543,0.4112682,-0.0540861
2,0.7155069,0.7366486,"('unlikable', 'likable')",0.9328657,1.0219642,0.51747304,0.5399646,0.43633398,0.52298087,0.6505449,0.7053896,0.0548447
3,1.1298908,0.87763864,"('repellent', 'pleasant')",-0.8342315,-0.65432763,0.37549525,0.5272586,0.26170173,0.36467835,0.2332141,0.278812,0.0455979
4,-1.0475003,-0.71047384,"('disliked', 'liked')",0.009306567,-0.011581427,-0.20058133,-0.14838015,-6.2941957,-6.3104367,-1.8832426,-1.795218,0.0880246
5,-2.7407157,-2.2328699,"('distant', 'outgoing')",-0.0036474122,-0.049829688,-0.35074836,-0.32798266,0.1047916,0.22295572,-0.7475799,-0.5969316,0.1506483
6,-3.0118897,-2.5944436,"('distant', 'open')",-0.28435943,-0.31233302,-0.5249945,-0.46239778,0.623472,0.7331975,-0.7994429,-0.6589943,0.1404486
7,1.7283528,1.3752726,"('insensitive', 'sensitive')",0.45807344,0.5811086,0.84784245,1.0384463,1.1391964,1.0520096,1.0433662,1.0117093,-0.0316569
8,-0.08721934,0.12160686,"('unaffectionate', 'affectionate')",0.5949241,0.46893197,-0.16651031,-0.17036073,1.1437591,1.1151717,0.3712384,0.3838375,0.0125991
9,0.8309556,0.9073112,"('unaffectionate', 'caring')",1.1860628,1.0703225,0.5398256,0.50895315,1.4811025,1.500265,1.0094867,0.9967129,-0.0127738
10,2.6531835,2.0600815,"('unsympathetic', 'sympathetic')",-0.10595953,-0.061451357,0.54578555,0.6343732,-0.057976104,-0.13615254,0.7587584,0.6242127,-0.1345457
11,1.1066726,0.8557563,"('unhelpful', 'helpful')",0.49135673,0.62229574,0.26125985,0.37414372,1.87833,1.9975768,0.9344048,0.9624431,0.0280383
12,2.3108819,2.2674503,"('unsupportive', 'supportive')",0.93465734,1.028627,0.7517798,0.9352585,-1.5809517,-1.5910411,0.6040918,0.6600736,0.0559818
13,1.7072237,1.2748886,"('impolite', 'polite')",0.8465534,0.84037,1.1641353,1.134219,-0.014273785,-0.16516936,0.9259096,0.7710772,-0.1548324
14,2.9722652,2.5963783,"('antisocial', 'social')",0.70179963,0.75757223,1.0626035,1.0047972,-0.43802404,-0.52623874,1.0746611,0.9581272,-0.1165339
15,0.0008856356,0.06764572,"('boring', 'funny')",0.699648,0.6687905,0.17197202,0.10234764,0.61273956,0.6266902,0.3713113,0.3663685,-0.0049428
16,-1.807661,-1.5702952,"('unpopular', 'popular')",-0.9598709,-0.9149033,-0.86891645,-0.74936295,0.39084995,0.535545,-0.8113996,-0.6747541,0.1366455
17,-0.7242868,-0.45794192,"('nasty', 'nice')",-0.080731414,0.022777893,-0.2838123,-0.26247475,-0.4658848,-0.28937614,-0.3886788,-0.2467537,0.1419251
18,-0.079842284,-0.07910766,"('disagreeable', 'welcoming')",-0.3576901,-0.3455429,-0.5144185,-0.44600067,-0.42061365,-0.4060946,-0.3431411,-0.3191864,0.0239547
19,-0.5002521,-0.17518488,"('inhospitable', 'hospitable')",0.24643557,0.26304522,-0.58930206,-0.63033295,0.41241163,0.51884776,-0.1076767,-0.0059062,0.1017705
20,0.06445183,-0.028812762,"('rough', 'thoughtful')",0.24430555,0.40800038,-0.22295238,-0.054480314,0.6206927,0.6098489,0.1766244,0.2336391,0.0570147
21,3.0990646,2.7186263,"('immoral', 'moral')",-0.38659388,-0.31116316,0.6343696,0.6692553,-0.5307328,-0.5452839,0.7040269,0.6328586,-0.0711683
22,1.6139613,1.2384318,"('untrustworthy', 'trustworthy')",0.18342601,0.28767213,0.39748856,0.4606105,-0.91964895,-0.957906,0.3188068,0.2572021,-0.0616047
23,2.3117254,1.9338585,"('insincere', 'sincere')",0.95873135,1.0554199,0.9118866,1.026781,6.187866,6.225949,2.5925524,2.5605021,-0.0320503
24,0.98198676,0.83165056,"('dishonest', 'honest')",0.7861184,0.7884334,0.027051058,-0.0053719915,1.013799,0.93402255,0.7022388,0.6371836,-0.0650552
25,-1.0121688,-0.7732508,"('egoistic', 'altruistic')",-0.089307666,-0.17754506,0.2872202,0.31218636,1.4541265,1.4060192,0.1599676,0.1918524,0.0318848
26,0.19807631,0.23154908,"('hardhearted', 'benevolent')",1.473363,1.3127277,1.162182,1.0879548,1.162195,1.0407052,0.9989541,0.9182342,-0.0807199
27,-0.489985,-0.46833146,"('hardhearted', 'softhearted')",0.42858464,0.38585988,0.82068443,0.8897813,1.8758311,1.7568833,0.6587788,0.6410483,-0.0177305
28,0.99020374,0.79762995,"('disloyal', 'loyal')",0.44287398,0.32020375,0.31917477,0.27596518,1.1309301,0.98192674,0.7207956,0.5939314,-0.1268642
29,-1.536678,-1.376239,"('unfair', 'fair')",-0.12719844,-0.15105422,-0.54923654,-0.5321212,-0.45484048,-0.58484966,-0.6669883,-0.661066,0.0059223
30,1.7825959,1.5897856,"('intolerant', 'tolerant')",0.26109263,0.3301408,1.0282782,1.0352288,0.6891513,0.6596895,0.9402795,0.9037112,-0.0365683
31,-3.97664,-3.4977167,"('evil', 'good')",-0.3250329,-0.4059657,-1.0447496,-1.0868478,-0.55681825,-0.5503768,-1.4758103,-1.3852267,0.0905836
32,2.296079,1.9808025,"('unkind', 'kind')",0.6246305,0.5297348,1.2359443,1.1502014,1.542714,1.337992,1.4248419,1.2496827,-0.1751592
33,-0.5324068,-0.41193348,"('wrong', 'right')",1.0599049,0.966258,-0.471214,-0.5740601,-0.24867661,-0.35271114,-0.0480981,-0.0931117,-0.0450136
34,-0.33658978,-0.24201946,"('mean', 'honorable')",-0.83560133,-0.690674,0.28809398,0.44329575,6.0215936,6.254221,1.2843741,1.4412059,0.1568318
35,-3.202542,-2.685886,"('corrupt', 'incorrupt')",-0.4314163,-0.5947755,-1.5456628,-1.7087024,-0.3331422,-0.43655387,-1.3781909,-1.3564794,0.0217115
36,-3.1823826,-2.7995315,"('hostile', 'amicable')",-0.75135,-0.98550147,-1.7790492,-1.86367,-0.1100542,-0.19914883,-1.455709,-1.4619629,-0.0062539
37,1.2170012,1.0665503,"('fake', 'genuine')",0.534017,0.58283657,0.09082237,0.10855783,0.8205283,0.78435993,0.6655923,0.6355761,-0.0300162
38,0.37609717,0.46468565,"('untruthful', 'truthful')",0.7669401,0.78379786,0.14280957,0.17059137,0.34688133,0.43336573,0.4081821,0.4631101,0.054928
39,1.8263551,1.7887012,"('exploitative', 'cooperative')",1.5120826,1.6276021,1.3677762,1.3011245,0.48626015,0.47028366,1.2981185,1.2969278,-0.0011907
40,0.80908537,0.80219185,"('stingy', 'generous')",0.7563245,0.7712105,0.43782073,0.60439736,-1.3186531,-1.4284092,0.1711444,0.1873476,0.0162032
41,0.87440866,0.7132083,"('unforgiving', 'forgiving')",1.5911504,1.5068107,0.60299295,0.63292354,0.25123435,0.09877882,0.8299466,0.7379303,-0.0920163
42,0.630097,0.72764945,"('unreliable', 'reliable')",0.7288184,0.899914,0.45862672,0.65136105,-2.8912175,-2.8427742,-0.2684188,-0.1409624,0.1274564
43,2.4969294,2.253291,"('irresponsible', 'responsible')",0.84971106,1.0661002,1.4298953,1.5921301,0.7438088,0.7971125,1.3800862,1.4271585,0.0470723
44,-1.1593425,-1.021984,"('prejudiced', 'unprejudiced')",-1.2226831,-1.0933747,-0.78069013,-0.764068,-1.6655846,-1.6174489,-1.2070751,-1.1242189,0.0828562
45,1.5314368,1.2202659,"('incompetent', 'competent')",0.39274278,0.58601373,1.1959374,1.4100887,-0.020991908,-0.07806304,0.7747813,0.7845763,0.009795
46,2.803596,2.2063687,"('uncompetitive', 'competitive')",0.45352995,0.5972295,1.8218567,1.9907484,-0.55515885,-0.6420263,1.1309559,1.0380801,-0.0928758
47,-0.03133332,-0.14831418,"('stupid', 'smart')",0.22502075,0.34141007,0.97514355,0.9854165,5.4481983,5.5912037,1.6542573,1.6924291,0.0381718
48,0.6323951,0.45016676,"('unintelligent', 'intelligent')",-0.9961596,-1.0121164,-0.2587925,-0.16980135,-0.0562118,-0.09439434,-0.1696922,-0.2065363,-0.0368441
49,-0.0264952,-0.015026081,"('unable', 'able')",-0.3522961,-0.26034886,-0.37925315,-0.2846701,-0.33291668,-0.11566893,-0.2727403,-0.1689285,0.1038118
50,-0.2607027,-0.14155373,"('clumsy', 'skillful')",0.013485994,0.038235914,-0.14001061,-0.10687204,0.027103808,0.05039896,-0.0900309,-0.0399477,0.0500832
51,2.6732628,2.347117,"('uneducated', 'educated')",0.4006891,0.40524808,0.11998243,0.032029007,0.62726045,0.47565687,0.9552987,0.8150127,-0.140286
52,-1.9139137,-1.6113983,"('irrational', 'rational')",-0.28504813,-0.5101789,-1.3354291,-1.6004568,-0.05867108,-0.09653049,-0.8982655,-0.9546411,-0.0563756
53,-0.6060773,-0.7517732,"('uncreative', 'creative')",-0.4155556,-0.4707646,0.028121762,0.1431202,0.7969119,0.787855,-0.0491498,-0.0728906,-0.0237408
54,-0.3773451,-0.3293859,"('incapable', 'capable')",0.71060973,0.6580676,-0.13021466,-0.22033331,1.1598668,1.2600703,0.3407292,0.3421047,0.0013755
55,3.1178427,2.5829713,"('incompetent', 'clever')",0.438984,0.61174446,0.7255624,0.91952974,-0.05666837,-0.08367866,1.0564302,1.0076417,-0.0487885
56,3.0335443,2.7654266,"('impractical', 'practical')",1.5254654,1.6482328,1.0637352,1.150596,-0.32085562,-0.28119636,1.3254722,1.3207648,-0.0047074
57,1.0937166,0.7937195,"('unimaginative', 'imaginative')",-0.4140242,-0.37066594,-0.48989958,-0.3733464,-2.6318207,-2.6664236,-0.610507,-0.6541791,-0.0436721
58,-0.1301761,-0.18647209,"('undiscriminating', 'discriminating')",0.0004772041,0.092425324,0.32726473,0.44156328,0.25016093,0.21319833,0.1119317,0.1401787,0.028247
59,-1.1126074,-0.7366396,"('foolish', 'wise')",0.5061588,0.43629423,-0.24106252,-0.38571867,0.25594825,0.31470823,-0.1478907,-0.092839,0.0550517
60,2.582167,2.105855,"('inefficient', 'efficient')",0.25005043,0.5108467,1.9797817,2.1818886,0.053243846,0.09600687,1.2163106,1.2236493,0.0073387
61,0.37009385,0.26489103,"('illogical', 'logical')",0.101359606,0.045223393,0.1107905,0.00922399,0.37857768,0.20658377,0.2402054,0.1314805,-0.1087249
62,2.1762626,1.9181414,"('incompetent', 'brilliant')",0.6737498,0.95511144,1.0183632,1.2693665,-0.13753125,0.05483589,0.9327111,1.0493637,0.1166526
63,1.7173228,1.3467997,"('unperceptive', 'insightful')",0.40869012,0.50685745,1.1540409,1.3163296,1.1714073,1.2397528,1.1128653,1.1024349,-0.0104304
64,0.6284434,0.55991924,"('shy', 'confident')",0.09510574,0.21147448,-0.29319042,-0.33585152,-6.9125266,-6.9968433,-1.6205419,-1.6403253,-0.0197834
65,2.2423654,1.8124993,"('insecure', 'secure')",-0.3880359,-0.41455385,0.58626914,0.5056875,-0.23861746,-0.27342707,0.5504953,0.4075515,-0.1429438
66,-0.6163654,-0.53696805,"('inactive', 'active')",-0.7581957,-0.82251036,-0.9204948,-0.993619,0.75568646,0.6623536,-0.3848423,-0.422686,-0.0378437
67,0.30308914,0.30254892,"('doubtful', 'determined')",0.8320832,0.79190326,-0.21063507,-0.29862586,-0.7267788,-0.7372667,0.0494396,0.0146399,-0.0347997
68,-0.86401135,-1.0035892,"('dependent', 'independent')",-1.748883,-1.7725117,-0.9657717,-1.0324887,-0.5719505,-0.56512684,-1.0376542,-1.0934291,-0.0557749
69,-2.8408418,-2.3418636,"('lazy', 'industrious')",-0.68936515,-0.63684076,-0.49482983,-0.49186468,-0.75378036,-0.71268964,-1.1947043,-1.0458148,0.1488895
70,2.435815,2.0722816,"('lethargic', 'energetic')",0.3435985,0.5517572,0.4831618,0.6276628,0.80461454,0.77772975,1.0167975,1.0073578,-0.0094397
71,-0.4280058,-0.2076838,"('diffident', 'self-confident')",0.5041407,0.5705643,1.173407,1.2641286,0.3970887,0.38141274,0.4116576,0.5021055,0.0904479
72,0.6780223,0.6551822,"('unambitious', 'ambitious')",0.3078579,0.29086286,-0.6680325,-0.6711796,-0.65936,-0.62473136,-0.0853781,-0.0874665,-0.0020884
73,0.49262086,0.8290745,"('helpless', 'self-reliant')",1.1135433,1.2060602,0.23501189,0.24217498,-3.3502996,-3.2412188,-0.3772809,-0.2409772,0.1363037
74,2.8051784,2.606133,"('undedicated', 'dedicated')",0.9984845,1.0886061,0.8113034,0.95611244,0.36382672,0.33871928,1.2446983,1.2473928,0.0026945
75,-1.6169316,-1.213698,"('meek', 'impulsive')",-0.7141732,-0.7032072,-1.6034338,-1.5330217,-0.5697028,-0.43279612,-1.1260604,-0.9706807,0.1553797
76,1.6721592,1.3469994,"('anxious', 'daring')",0.028918479,0.20091508,0.6707485,0.840273,0.04765087,0.08721589,0.6048692,0.6188508,0.0139816
