,varian_male,varian_female,tuple,medical_male,medical_female,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0035495,-1.0124394,"('unsociable', 'sociable')",0.5145396,0.43994126,0.088270776,-0.0016972544,-0.49494267,-0.5821263,-0.2239204,-0.2890804,-0.06516
1,-2.0821347,-2.2510877,"('unfriendly', 'friendly')",0.50586635,0.3962036,-0.20897758,-0.41938338,2.195151,2.1077147,0.1024763,-0.0416382,-0.1441145
2,0.47864076,0.5620053,"('unlikable', 'likable')",0.64988476,0.6938028,0.9393508,0.9752979,0.65567005,0.72883224,0.6808866,0.7399846,0.059098
3,-0.82719845,-0.72538424,"('repellent', 'pleasant')",-1.4372051,-1.314926,0.13028821,0.29217476,-0.12013313,-0.08543354,-0.5635622,-0.4583923,0.1051699
4,-0.3258726,-0.31276026,"('disliked', 'liked')",0.26576737,0.24423695,-0.43140748,-0.48877528,-5.918795,-6.072505,-1.602577,-1.6574509,-0.0548739
5,-0.93519366,-0.9255521,"('distant', 'outgoing')",-0.01187584,0.01617613,-1.0712553,-1.0999607,0.19280624,0.15827633,-0.4563797,-0.4627651,-0.0063854
6,-0.7566403,-0.7583949,"('distant', 'open')",-0.07544107,-0.034379352,-1.6053833,-1.697253,0.7931632,0.757137,-0.4110754,-0.4332225,-0.0221471
7,-0.6480584,-0.6369419,"('insensitive', 'sensitive')",-0.6495476,-0.61246294,-0.26785,-0.24800734,0.32274127,0.37431768,-0.3106787,-0.2807736,0.0299051
8,-0.8390183,-0.95482016,"('unaffectionate', 'affectionate')",0.16565374,0.09361555,-1.2311355,-1.377096,0.9789496,0.8902639,-0.2313876,-0.3370092,-0.1056216
9,-0.9556666,-1.0666348,"('unaffectionate', 'caring')",0.9167307,0.8893784,-0.5717482,-0.70747185,1.1507956,1.1327877,0.1350279,0.0620149,-0.073013
10,-1.1906406,-1.1980662,"('unsympathetic', 'sympathetic')",-0.8942498,-0.8851874,-0.94429225,-0.9549298,-0.7252519,-0.72097325,-0.9386086,-0.9397892,-0.0011806
11,-0.66532266,-0.65576875,"('unhelpful', 'helpful')",0.17319044,0.16741568,0.79736376,0.7962013,1.1840537,1.2668989,0.3723213,0.3936868,0.0213655
12,-0.10919945,-0.03876611,"('unsupportive', 'supportive')",1.8433926,1.94816,0.30734152,0.36479294,-1.8388635,-1.8506386,0.0506678,0.1058871,0.0552193
13,-0.25045195,-0.2078389,"('impolite', 'polite')",0.2233558,0.24076405,0.22782762,0.27986473,-0.38713348,-0.36975756,-0.0466005,-0.0142419,0.0323586
14,-0.3153342,-0.24702379,"('antisocial', 'social')",0.27538267,0.28707212,0.3838339,0.43397224,-0.7999351,-0.8228188,-0.1140132,-0.0871996,0.0268136
15,-0.20846136,-0.29756743,"('boring', 'funny')",0.6966155,0.6192733,-0.48425353,-0.61928946,0.6610663,0.59975296,0.1662417,0.0755423,-0.0906994
16,-0.4800374,-0.47731602,"('unpopular', 'popular')",-0.24905938,-0.23970985,-0.012635522,0.013638753,0.6882971,0.70047486,-0.0133588,-0.0007281,0.0126307
17,-0.054126836,0.00013347436,"('nasty', 'nice')",-0.8250975,-0.74882066,-0.3290568,-0.24056488,-0.2940446,-0.23200461,-0.3755814,-0.3053142,0.0702672
18,-0.15490907,-0.16510192,"('disagreeable', 'welcoming')",0.4630749,0.4813605,0.1709182,0.18226579,-0.062289543,-0.14216007,0.1041986,0.0890911,-0.0151075
19,-0.70450526,-0.6756149,"('inhospitable', 'hospitable')",-0.16293286,-0.12526503,-0.9995214,-1.0228523,0.24276412,0.33567557,-0.4060489,-0.3720142,0.0340347
20,0.33162138,0.32281733,"('rough', 'thoughtful')",-0.2469129,-0.22303058,0.6036874,0.6293449,1.1790141,1.1095797,0.4668525,0.4596778,-0.0071747
21,-0.13095565,-0.12503196,"('immoral', 'moral')",0.6374068,0.6637374,0.70223653,0.68605614,-0.8708112,-0.8204699,0.0844691,0.1010729,0.0166038
22,-0.65329105,-0.62163067,"('untrustworthy', 'trustworthy')",0.028340463,-0.03274275,0.45920604,0.38593242,-0.8847369,-0.9409759,-0.2626204,-0.3023542,-0.0397338
23,-0.98677826,-1.0415937,"('insincere', 'sincere')",-0.14710365,-0.1848984,0.45677727,0.4097905,5.0802526,5.112086,1.100787,1.0738461,-0.0269409
24,-0.731538,-0.7538296,"('dishonest', 'honest')",-0.09222026,-0.13932618,-1.7057991,-1.8345022,0.566734,0.53789896,-0.4907058,-0.5474398,-0.056734
25,-0.6973958,-0.67225736,"('egoistic', 'altruistic')",0.33707878,0.29251197,0.89005667,0.86858994,1.6810992,1.6212074,0.5527097,0.527513,-0.0251967
26,0.1099528,0.018349517,"('hardhearted', 'benevolent')",1.0612158,1.0090655,0.33599633,0.2618696,1.6967336,1.6519666,0.8009746,0.7353128,-0.0656618
27,-0.7548506,-0.70306075,"('hardhearted', 'softhearted')",0.144809,0.18026203,0.15418021,0.14993179,1.8613576,1.7532562,0.351374,0.3450973,-0.0062767
28,-0.4228224,-0.5373955,"('disloyal', 'loyal')",-0.0614333,-0.1831435,-0.07492368,-0.23640555,0.85533214,0.77553344,0.0740382,-0.0453528,-0.119391
29,-0.21840736,-0.23498091,"('unfair', 'fair')",-0.25968218,-0.23488529,-0.5974629,-0.62680376,-0.37916824,-0.51604444,-0.3636802,-0.4031786,-0.0394984
30,-0.106741026,-0.15642734,"('intolerant', 'tolerant')",-0.05670968,-0.121077955,0.84644544,0.7610728,0.96523505,0.9052292,0.4120575,0.3471992,-0.0648583
31,-0.5146216,-0.43714383,"('evil', 'good')",-0.6127051,-0.55660546,-0.8985136,-0.9222019,-0.22476631,-0.29678625,-0.5626516,-0.5531843,0.0094673
32,-0.49217632,-0.52268344,"('unkind', 'kind')",1.3760229,1.3693246,0.25886366,0.1996031,0.5460432,0.47149563,0.4221884,0.379435,-0.0427534
33,0.59564584,0.5450427,"('wrong', 'right')",0.93098795,0.8696106,0.12447134,0.064677656,-0.020957038,-0.10848398,0.407537,0.3427117,-0.0648253
34,-0.7806776,-0.6607307,"('mean', 'honorable')",-0.44329777,-0.29925862,0.08596962,0.15320669,5.734557,5.914745,1.1491379,1.2769905,0.1278526
35,0.6895034,0.5918085,"('corrupt', 'incorrupt')",-0.52769816,-0.52884513,-0.40561652,-0.5197962,0.6565153,0.48179728,0.103176,0.0062411,-0.0969349
36,-0.6303211,-0.69034344,"('hostile', 'amicable')",-1.0266434,-1.018796,-1.6636145,-1.8417102,0.9179498,0.7154924,-0.6006573,-0.7088392,-0.1081819
37,0.40098995,0.46578372,"('fake', 'genuine')",-0.09015261,-0.073772594,-0.33706942,-0.34041238,0.27416575,0.26074284,0.0619834,0.0780854,0.016102
38,-0.842416,-0.8200639,"('untruthful', 'truthful')",-0.00041401386,-0.0028325021,-0.54445994,-0.5871331,-0.18431711,-0.12933646,-0.3929018,-0.3848415,0.0080603
39,0.79412264,0.78703946,"('exploitative', 'cooperative')",0.34778312,0.35119197,1.2470196,1.2518516,0.3026283,0.2976967,0.6728885,0.6719449,-0.0009436
40,0.27392596,0.27384073,"('stingy', 'generous')",1.0691522,1.0603932,0.6911834,0.6983849,-1.0124918,-1.1938947,0.2554424,0.2096811,-0.0457613
41,-0.01624564,0.019069266,"('unforgiving', 'forgiving')",0.7130294,0.7419751,-0.20898613,-0.27700534,0.3050065,0.17933163,0.198201,0.1658427,-0.0323583
42,-0.09293315,0.07075808,"('unreliable', 'reliable')",0.8429016,0.8597847,-0.5345721,-0.4335718,-3.3294861,-3.3148308,-0.7785225,-0.7044649,0.0740576
43,-1.1535691,-1.0843462,"('irresponsible', 'responsible')",0.8163848,0.83471406,-0.8260531,-0.8605269,0.04042925,0.059736066,-0.280702,-0.2626058,0.0180962
44,0.91924053,0.9078686,"('prejudiced', 'unprejudiced')",-0.647383,-0.58727527,-0.4546531,-0.42077583,-1.2353028,-1.2708372,-0.3545246,-0.3427549,0.0117697
45,-1.0850897,-0.99511886,"('incompetent', 'competent')",-0.22207087,-0.16537039,-0.36329782,-0.39807218,-0.36560273,-0.39753348,-0.5090153,-0.4890237,0.0199916
46,-0.75439185,-0.707905,"('uncompetitive', 'competitive')",-0.28344464,-0.22697246,1.0236459,1.1100137,-1.1336207,-1.1579764,-0.2869529,-0.24571,0.0412429
47,-0.31967512,-0.19728452,"('stupid', 'smart')",0.77153367,0.7462933,0.86260235,0.88358665,5.534717,5.703758,1.7122945,1.7840884,0.0717939
