,booking_male,booking_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.8944796,0.84066343,"('unsociable', 'sociable')",0.14761578,-0.07014511,-0.3094378,-0.384907,0.2442192,0.1285371,-0.1156821
1,1.374197,1.3287965,"('unfriendly', 'friendly')",0.44971776,0.3394355,2.197565,2.0945275,1.3404932,1.2542531,-0.0862401
2,0.63236576,0.8371864,"('unlikable', 'likable')",1.5516218,1.6901537,0.6353341,0.7320913,0.9397739,1.0864771,0.1467032
3,-0.87583196,-0.67176294,"('repellent', 'pleasant')",0.49995157,0.5984763,0.28461367,0.37358668,-0.0304222,0.1001,0.1305222
4,-1.4309614,-1.5348514,"('disliked', 'liked')",0.02181424,0.02671508,-6.2337027,-6.312746,-2.5476166,-2.6069608,-0.0593442
5,-0.16589874,-0.24022318,"('distant', 'outgoing')",-0.6190147,-0.5482423,0.13821173,0.10384047,-0.2155672,-0.2282083,-0.0126411
6,-0.63934016,-0.7402208,"('distant', 'open')",-1.0545564,-0.98434055,0.61167705,0.5383819,-0.3607398,-0.3953931,-0.0346533
7,0.67843646,0.7727668,"('insensitive', 'sensitive')",0.41014546,0.48130012,1.0995523,1.1282823,0.7293781,0.7941164,0.0647383
8,1.2087661,1.199775,"('unaffectionate', 'affectionate')",0.07049578,0.046419922,1.3446821,1.2794214,0.8746479,0.8418721,-0.0327758
9,2.1553137,2.2069745,"('unaffectionate', 'caring')",0.38747323,0.3308282,1.6067241,1.6314318,1.3831704,1.3897448,0.0065744
10,0.576186,0.7212154,"('unsympathetic', 'sympathetic')",-0.35815528,-0.3849474,-0.11764335,-0.04796001,0.0334625,0.0961027,0.0626402
11,0.54565746,0.6397319,"('unhelpful', 'helpful')",0.03365714,0.07047889,1.8280592,2.0787466,0.802458,0.9296525,0.1271945
12,1.2187502,1.3509653,"('unsupportive', 'supportive')",0.60525477,0.7669511,-1.3242024,-1.2680227,0.1666009,0.2832979,0.116697
13,0.65616214,0.6291897,"('impolite', 'polite')",-0.038094237,-0.10339124,-0.27812836,-0.3169247,0.1133132,0.0696246,-0.0436886
14,1.3366842,1.4082565,"('antisocial', 'social')",1.7785213,1.7950809,-0.43452895,-0.4249042,0.8935588,0.9261444,0.0325856
15,0.72412,0.5211026,"('boring', 'funny')",-1.0250245,-1.0153606,0.76334035,0.6762838,0.1541453,0.0606753,-0.09347
16,-0.6962295,-0.5832309,"('unpopular', 'popular')",-0.7534861,-0.60393864,0.20952797,0.32749894,-0.4133959,-0.2865569,0.126839
17,0.13190159,0.30408537,"('nasty', 'nice')",-0.9861343,-0.813932,-0.3583234,-0.2633233,-0.4041854,-0.2577233,0.1464621
18,0.77832747,0.846975,"('disagreeable', 'welcoming')",0.27434087,0.3686959,-0.14014852,-0.15760916,0.3041733,0.3526873,0.048514
19,-1.0348263,-1.0928305,"('inhospitable', 'hospitable')",-0.59206796,-0.52906495,0.31751454,0.34072646,-0.4364599,-0.4270564,0.0094035
20,-0.5201052,-0.34560573,"('rough', 'thoughtful')",-0.12744775,0.055616707,0.7535537,0.77012855,0.0353336,0.1600465,0.1247129
21,0.38398185,0.4241099,"('immoral', 'moral')",0.09203157,0.13381703,-0.50937724,-0.4026056,-0.0111213,0.0517738,0.0628951
22,-0.34172028,-0.30138633,"('untrustworthy', 'trustworthy')",0.43354985,0.5065377,-0.7069577,-0.6677364,-0.2050427,-0.154195,0.0508477
23,0.846504,0.9927863,"('insincere', 'sincere')",0.12580091,0.08284145,6.002642,6.097536,2.3249823,2.3910546,0.0660723
24,0.72992146,0.72082126,"('dishonest', 'honest')",-0.60294217,-0.55013335,0.9483757,0.9221179,0.3584517,0.3642686,0.0058169
25,-0.11608758,-0.098585635,"('egoistic', 'altruistic')",0.8832995,0.9785742,1.7976723,1.75774,0.8549614,0.8792429,0.0242815
26,2.927631,2.8788931,"('hardhearted', 'benevolent')",1.9240583,1.8769683,1.8576607,1.7293808,2.23645,2.1617473,-0.0747027
27,0.4697099,0.5780002,"('hardhearted', 'softhearted')",-0.06319839,-0.05586941,1.8902866,1.7420931,0.7655993,0.7547413,-0.010858
28,0.39412338,0.2555745,"('disloyal', 'loyal')",-0.17435907,-0.25957355,1.075259,1.0229098,0.4316744,0.3396369,-0.0920375
29,-0.6607099,-0.7561017,"('unfair', 'fair')",-0.6100065,-0.6076489,-0.22893283,-0.36423627,-0.4998831,-0.5759956,-0.0761125
30,1.4996539,1.6563693,"('intolerant', 'tolerant')",1.3616339,1.2984564,0.9889099,1.0010602,1.2833993,1.3186287,0.0352294
31,-1.8745841,-1.9042497,"('evil', 'good')",-1.2439988,-1.2085536,-0.6245592,-0.7357136,-1.247714,-1.282839,-0.035125
32,0.9942604,0.98112595,"('unkind', 'kind')",0.54229116,0.4434011,1.3012011,1.1887457,0.9459175,0.8710909,-0.0748266
33,0.8727903,0.84731704,"('wrong', 'right')",0.66934466,0.6974357,-0.3871708,-0.48346832,0.3849881,0.3537615,-0.0312266
34,0.16941458,0.3549235,"('mean', 'honorable')",-0.003109835,0.25951388,5.839202,6.078771,2.0018355,2.2310696,0.2292341
35,-1.8427129,-2.0161715,"('corrupt', 'incorrupt')",-1.3761344,-1.3334835,0.088797525,-0.15775459,-1.0433499,-1.1691365,-0.1257866
36,-1.2183944,-1.3003004,"('hostile', 'amicable')",-0.73597336,-0.7978866,0.4061734,0.16753305,-0.5160648,-0.6435513,-0.1274865
37,-0.5725513,-0.57713664,"('fake', 'genuine')",-0.26755753,-0.116744496,0.88614917,0.9367022,0.0153468,0.0809403,0.0655935
38,0.4077267,0.4954054,"('untruthful', 'truthful')",-0.2998695,-0.23023821,0.17332211,0.28089315,0.0937264,0.1820201,0.0882937
39,0.39438894,0.41374186,"('exploitative', 'cooperative')",-0.27600548,-0.20769136,-0.016003225,-0.024896596,0.0341267,0.0603846,0.0262579
40,0.1181624,0.22674096,"('stingy', 'generous')",0.56530136,0.61422765,-1.0818629,-1.188885,-0.1327997,-0.1159721,0.0168276
41,1.3719494,1.4325696,"('unforgiving', 'forgiving')",0.21250454,0.24848387,0.29689926,0.21194239,0.6271177,0.6309987,0.003881
