,pinnacle_male,pinnacle_female,tuple,west_male,west_female,capital_male,capital_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.42790547,-0.54478693,"('unsociable', 'sociable')",-0.5834419,-0.70475143,-0.047293976,-0.169712,-0.42071947,-0.49437386,-0.3698402,-0.4784061,-0.1085659
1,-0.6789872,-0.6563262,"('unfriendly', 'friendly')",-1.0851898,-1.0850734,0.53488547,0.41642115,1.1297064,1.0017228,-0.0248963,-0.0808139,-0.0559176
2,0.3584331,0.41317868,"('unlikable', 'likable')",1.0297581,1.1710174,2.3387706,2.4564674,0.73009187,0.81199515,1.1142634,1.2131647,0.0989013
3,-0.008565303,0.04721194,"('repellent', 'pleasant')",0.2260901,0.2946993,-0.31424868,-0.26726085,0.8153176,0.8699701,0.1796484,0.2361551,0.0565067
4,-1.36948,-1.3301692,"('disliked', 'liked')",-0.8349271,-0.94279784,-0.23824541,-0.22712094,-7.7016335,-7.8528204,-2.5360715,-2.588227,-0.0521555
5,-0.6847505,-0.61083007,"('distant', 'outgoing')",-0.8924128,-0.79260635,1.5337406,1.5374432,-0.3673103,-0.37395754,-0.1026832,-0.0599877,0.0426955
6,-1.4744412,-1.3558252,"('distant', 'open')",-1.5554358,-1.4232246,0.9895755,0.9931314,-0.20850535,-0.21875177,-0.5622017,-0.5011675,0.0610342
7,1.1046007,1.0666189,"('insensitive', 'sensitive')",1.043027,1.0683858,0.099507935,0.09045304,0.24096252,0.25327656,0.6220246,0.6196836,-0.002341
8,-0.25734496,-0.23425159,"('unaffectionate', 'affectionate')",-0.7854961,-0.75815445,0.28294146,0.22854942,0.48047078,0.46532127,-0.0698572,-0.0746338,-0.0047766
9,0.5908924,0.5512964,"('unaffectionate', 'caring')",-0.2921617,-0.2919662,0.94551885,0.91730464,1.3275077,1.3335863,0.6429393,0.6275553,-0.015384
10,1.4198358,1.3005403,"('unsympathetic', 'sympathetic')",0.6173486,0.53002226,-0.932948,-0.98849934,-0.06490064,-0.07897222,0.259834,0.1907728,-0.0690612
11,0.50549227,0.41901678,"('unhelpful', 'helpful')",0.39669544,0.37320697,-0.24344333,-0.23214512,1.9769539,2.006015,0.6589246,0.6415234,-0.0174012
12,1.793388,1.8662341,"('unsupportive', 'supportive')",1.0299796,1.040579,1.2692182,1.3639249,-2.2224343,-2.234557,0.4675378,0.5090453,0.0415075
13,0.19596002,0.0120106265,"('impolite', 'polite')",0.5380249,0.44473404,-0.5410946,-0.5960724,-0.6532214,-0.6678086,-0.1150828,-0.2017841,-0.0867013
14,0.18972719,0.11557239,"('antisocial', 'social')",0.2046955,0.18195207,1.0402454,1.1075964,-0.38642266,-0.392994,0.2620614,0.2530317,-0.0090297
15,-0.2168512,-0.26630044,"('boring', 'funny')",0.5795508,0.5467424,0.014926292,0.044528708,-0.4925715,-0.39201978,-0.0287364,-0.0167623,0.0119741
16,-1.7143428,-1.6528592,"('unpopular', 'popular')",-0.7175415,-0.82058066,0.3261261,0.40845427,0.27362984,0.2847573,-0.4580321,-0.4450571,0.012975
17,-0.7053175,-0.60152566,"('nasty', 'nice')",-0.37004,-0.25465223,-0.38083676,-0.2727732,-0.76292485,-0.6627403,-0.5547798,-0.4479228,0.106857
18,-0.8493207,-0.7536158,"('disagreeable', 'welcoming')",-0.12602335,0.06897699,0.4427163,0.50436515,-0.65363735,-0.6459766,-0.2965663,-0.2065626,0.0900037
19,-0.8739233,-0.7783453,"('inhospitable', 'hospitable')",0.010600356,0.14343533,-0.29326794,-0.24532935,-0.62983245,-0.5867093,-0.4466059,-0.3667372,0.0798687
20,0.13073708,0.14774808,"('rough', 'thoughtful')",-0.56493336,-0.43999982,1.0399001,0.95763916,0.5230943,0.590056,0.2821995,0.3138608,0.0316613
21,1.205835,1.1192366,"('immoral', 'moral')",1.0886847,1.0631425,-0.18120334,-0.18623756,-0.4677148,-0.37702328,0.4114004,0.4047796,-0.0066208
22,0.13439083,0.1275664,"('untrustworthy', 'trustworthy')",0.93596935,0.91185707,-0.9357717,-0.9490159,-1.1727501,-1.163211,-0.2595404,-0.2682009,-0.0086605
23,1.9136803,1.7756542,"('insincere', 'sincere')",1.0618213,1.0340672,0.29217607,0.25452736,6.371648,6.3773675,2.4098313,2.360404,-0.0494273
24,1.3487493,1.3181221,"('dishonest', 'honest')",0.9707183,0.9541079,-0.4230867,-0.39265978,0.36483204,0.33481684,0.5653032,0.5535968,-0.0117064
25,-1.298855,-1.2252287,"('egoistic', 'altruistic')",-0.62444234,-0.64309543,-0.15407011,-0.1052465,1.0672709,1.0375336,-0.2525241,-0.2340092,0.0185149
26,-0.50033116,-0.56923914,"('hardhearted', 'benevolent')",-0.76277304,-0.8670351,1.7901555,1.7068248,0.96348965,0.83576614,0.3726352,0.2765791,-0.0960561
27,-0.4582124,-0.36724275,"('hardhearted', 'softhearted')",-0.5931269,-0.41618127,0.13236134,0.14268613,1.085403,0.99665487,0.0416063,0.0889792,0.0473729
28,0.4277594,0.22902194,"('disloyal', 'loyal')",0.437824,0.25063443,0.1950281,0.08050543,1.1579483,1.0109897,0.5546399,0.3927879,-0.161852
29,-1.5095115,-1.5207133,"('unfair', 'fair')",0.24752575,0.26526594,-0.021728888,0.009925269,-0.091594055,-0.20505553,-0.3438272,-0.3626444,-0.0188172
30,1.0255296,1.0260096,"('intolerant', 'tolerant')",0.80791765,0.8307866,0.37142277,0.42498967,0.29578787,0.352053,0.6251644,0.6584597,0.0332953
31,-2.2447288,-2.0225756,"('evil', 'good')",-2.003279,-1.9177254,-0.012116415,0.013714183,-1.2680882,-1.301536,-1.3820531,-1.3070307,0.0750224
32,0.43731502,0.22643313,"('unkind', 'kind')",0.33546123,0.19810608,-0.059071302,-0.14375292,0.9125593,0.7348623,0.4065661,0.2539122,-0.1526539
33,-0.06428115,-0.069436,"('wrong', 'right')",1.1511377,1.1619129,1.6547108,1.6970687,-0.71623826,-0.73596364,0.5063323,0.5133955,0.0070632
34,0.35629782,0.4889396,"('mean', 'honorable')",0.142849,0.35156706,0.4137752,0.42756334,5.9493384,6.144851,1.7155651,1.8532302,0.1376651
35,-1.6092035,-1.6062331,"('corrupt', 'incorrupt')",-1.3829288,-1.3864465,-0.36636153,-0.44096294,-0.6197648,-0.6254173,-0.9945647,-1.014765,-0.0202003
36,-1.6755794,-1.6162511,"('hostile', 'amicable')",-1.6834624,-1.6890366,0.25535974,0.11212931,-0.13689134,-0.21654993,-0.8101434,-0.8524271,-0.0422837
37,0.6654251,0.5750791,"('fake', 'genuine')",0.5912475,0.568986,-1.2502848,-1.3132781,0.14885534,0.12179045,0.0388108,-0.0118556,-0.0506664
38,0.03759789,-0.006584553,"('untruthful', 'truthful')",0.46325725,0.47575396,0.057624403,0.141448,-0.09330564,-0.07182731,0.1162935,0.1346975,0.018404
39,1.7364985,1.7336886,"('exploitative', 'cooperative')",2.0069265,2.0528164,0.6175141,0.68973964,-0.09512923,-0.04845426,1.0664525,1.1069475,0.040495
40,0.19517055,0.14586009,"('stingy', 'generous')",0.045617424,-0.06426416,0.51201427,0.4884677,-2.6717162,-2.7988563,-0.4797285,-0.5571982,-0.0774697
41,-0.35039416,-0.4267727,"('unforgiving', 'forgiving')",-0.26119795,-0.22655314,0.21353155,0.24090526,-0.33779922,-0.41500652,-0.1839649,-0.2068568,-0.0228919
42,0.82019526,0.88041264,"('unreliable', 'reliable')",1.6927291,1.705148,1.2672831,1.4465675,-2.847124,-2.727389,0.2332709,0.3261848,0.0929139
43,1.1350614,1.2208192,"('irresponsible', 'responsible')",1.1255308,1.2705749,0.26307303,0.39929226,0.34356856,0.3964522,0.7168084,0.8217846,0.1049762
44,-1.6745255,-1.6426132,"('prejudiced', 'unprejudiced')",-0.944461,-0.82907534,-0.7583129,-0.6471437,-1.1999536,-1.1922022,-1.1443133,-1.0777586,0.0665547
45,-0.12776518,-0.14801487,"('incompetent', 'competent')",0.55911285,0.5226668,-1.0855635,-1.0327642,-0.27503118,-0.35316375,-0.2323118,-0.252819,-0.0205072
46,1.6322745,1.5771933,"('uncompetitive', 'competitive')",1.3325008,1.2903708,0.03558927,0.03373935,-0.75754786,-0.7209063,0.5607042,0.5450993,-0.0156049
47,-0.13385123,-0.16747782,"('stupid', 'smart')",0.61495423,0.68212235,0.83220375,0.8024501,5.944932,6.0493636,1.8145597,1.8416145,0.0270548
