,equinix_male,equinix_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.2254165,-1.4818128,"('unsociable', 'sociable')",-0.647081,-0.8539901,-0.9362488,-1.1679015,-0.2316527
1,-1.3341576,-1.3153372,"('unfriendly', 'friendly')",1.8621365,1.7238494,0.2639894,0.2042561,-0.0597333
2,-0.2121251,-0.07950786,"('unlikable', 'likable')",0.7734412,0.8679763,0.2806581,0.3942342,0.1135761
3,-0.5721372,-0.4680362,"('repellent', 'pleasant')",0.04419272,0.0826956,-0.2639722,-0.1926703,0.0713019
4,-0.19610347,-0.18684761,"('disliked', 'liked')",-6.4135194,-6.3115835,-3.3048115,-3.2492156,0.0555959
5,-0.7012445,-0.5060388,"('distant', 'outgoing')",0.05112259,0.07537808,-0.3250609,-0.2153303,0.1097306
6,-0.68396825,-0.45374468,"('distant', 'open')",0.4571611,0.4691655,-0.1134036,0.0077104,0.121114
7,-1.1346458,-1.1051707,"('insensitive', 'sensitive')",0.07442642,0.07169066,-0.5301097,-0.51674,0.0133697
8,-0.29906225,-0.21691565,"('unaffectionate', 'affectionate')",0.9308136,0.85750157,0.3158757,0.3202929,0.0044172
9,-1.1615435,-1.1365916,"('unaffectionate', 'caring')",0.9718661,0.9504313,-0.0948387,-0.0930801,0.0017586
10,-1.2245336,-1.2362813,"('unsympathetic', 'sympathetic')",-0.9126392,-0.96263444,-1.0685863,-1.0994579,-0.0308716
11,-0.5371253,-0.59472364,"('unhelpful', 'helpful')",1.6142905,1.7271087,0.5385826,0.5661925,0.0276099
12,-0.9306442,-0.81734705,"('unsupportive', 'supportive')",-2.137347,-2.0340307,-1.5339956,-1.4256889,0.1083067
13,-0.786786,-0.95918256,"('impolite', 'polite')",-0.7358763,-0.767096,-0.7613312,-0.8631393,-0.1018081
14,-0.5495985,-0.7048415,"('antisocial', 'social')",-0.7937669,-0.9536075,-0.6716827,-0.8292245,-0.1575418
15,0.5618898,0.5174903,"('boring', 'funny')",0.60888886,0.5395866,0.5853894,0.5285385,-0.0568509
16,-0.34645182,-0.2391561,"('unpopular', 'popular')",0.6488124,0.7049214,0.1511803,0.2328827,0.0817024
17,0.02811595,0.2317911,"('nasty', 'nice')",-0.3612463,-0.30682245,-0.1665652,-0.0375157,0.1290495
18,-0.33844206,-0.24135166,"('disagreeable', 'welcoming')",-0.3166634,-0.36899596,-0.3275527,-0.3051738,0.0223789
19,-1.0307586,-0.8696833,"('inhospitable', 'hospitable')",0.062012743,0.21511887,-0.4843729,-0.3272822,0.1570907
20,0.40262145,0.4129943,"('rough', 'thoughtful')",1.1763872,1.1124095,0.7895043,0.7627019,-0.0268024
21,-0.44335935,-0.5830174,"('immoral', 'moral')",-0.63208073,-0.5856563,-0.53772,-0.5843369,-0.0466169
22,-0.44259125,-0.57871276,"('untrustworthy', 'trustworthy')",-0.9684462,-1.1343665,-0.7055187,-0.8565396,-0.1510209
23,-1.1114491,-1.1597239,"('insincere', 'sincere')",5.570859,5.400613,2.2297049,2.1204445,-0.1092604
24,-0.6758999,-0.76952153,"('dishonest', 'honest')",0.66285956,0.53793323,-0.0065202,-0.1157942,-0.109274
25,-0.29312238,-0.25247303,"('egoistic', 'altruistic')",1.4889632,1.372434,0.5979204,0.5599805,-0.0379399
26,0.034996275,-0.10569281,"('hardhearted', 'benevolent')",1.6250926,1.4267465,0.8300444,0.6605268,-0.1695176
27,-0.51005703,-0.42504108,"('hardhearted', 'softhearted')",1.3639425,1.2131078,0.4269427,0.3940334,-0.0329093
