,bank_male,bank_female,tuple,of_male,of_female,america_male,america_female,corp_male,corp_female,average_male,average_female,female-male
17,-0.051498637,0.007222727,"('nasty', 'nice')",-0.38107148,-0.29852533,-0.27554372,-0.20234585,-0.30197954,-0.25594878,-0.2525233,-0.1873993,0.065124
18,-0.20577611,-0.20136327,"('disagreeable', 'welcoming')",1.0608457,1.2283508,1.3657968,1.4320452,-0.57370454,-0.5674569,0.4117905,0.472894,0.0611035
19,-0.22929825,-0.2784273,"('inhospitable', 'hospitable')",-0.722761,-0.74750674,0.5516287,0.5637636,-0.5197903,-0.4797488,-0.2300552,-0.2354798,-0.0054246
20,-0.39739352,-0.22399619,"('rough', 'thoughtful')",-0.40555525,-0.2944237,-0.36686838,-0.32646468,0.9310282,0.97801226,-0.0596973,0.0332819,0.0929792
21,0.6369316,0.79881436,"('immoral', 'moral')",-0.7673428,-0.731354,-0.10359097,-0.1370841,-0.80700105,-0.7375773,-0.2602508,-0.2018003,0.0584505
22,-0.45779786,-0.3237952,"('untrustworthy', 'trustworthy')",-0.36751118,-0.24062848,-0.16294634,-0.10289108,-0.5464298,-0.5541844,-0.3836713,-0.3053748,0.0782965
23,0.8873729,1.0909703,"('insincere', 'sincere')",-1.6755275,-1.6610599,-0.743297,-0.668555,5.9025865,5.941618,1.0927837,1.1757433,0.0829596
24,0.54055643,0.69536704,"('dishonest', 'honest')",-0.60129654,-0.5009031,0.28768563,0.34014764,1.0301429,1.0731688,0.3142721,0.4019451,0.087673
25,0.3337269,0.2546095,"('egoistic', 'altruistic')",0.48063436,0.48049378,0.91832906,0.94013554,1.2112219,1.1776932,0.7359781,0.713233,-0.0227451
26,1.2866256,1.2336898,"('hardhearted', 'benevolent')",1.2425944,1.1293987,2.2953558,2.2031777,2.0581148,2.0014577,1.7206726,1.6419309,-0.0787417
27,0.09505074,0.27381533,"('hardhearted', 'softhearted')",-0.21123777,-0.19141473,0.5438321,0.54087174,0.9910598,1.0165582,0.3546762,0.4099576,0.0552814
28,0.63250655,0.61938417,"('disloyal', 'loyal')",-1.0705819,-1.0695038,0.23657595,0.19036204,0.953203,0.914642,0.1879259,0.1637211,-0.0242048
29,0.16856317,0.21339726,"('unfair', 'fair')",-0.57462114,-0.5656879,-0.89971524,-0.9238072,-0.29982212,-0.42706215,-0.4013988,-0.42579,-0.0243912
30,0.73904145,0.8466318,"('intolerant', 'tolerant')",0.4433975,0.43622488,0.14085403,0.15801638,0.8541288,0.8498962,0.5443555,0.5726923,0.0283368
31,-0.86805815,-0.9673575,"('evil', 'good')",0.74233913,0.8326286,0.67958415,0.7176074,-0.8890198,-0.9214519,-0.0837887,-0.0846434,-0.0008547
32,1.2753959,1.4383737,"('unkind', 'kind')",0.30284292,0.2986769,0.009908982,-0.026722562,0.7505739,0.67858577,0.5846804,0.5972284,0.012548
33,0.8836336,0.7633099,"('wrong', 'right')",0.4643171,0.42838088,1.013867,0.9634782,-0.031361625,-0.05239159,0.5826141,0.5256944,-0.0569197
34,1.261205,1.3781561,"('mean', 'honorable')",-0.6641252,-0.5115844,-1.158257,-1.0926698,5.155552,5.3421483,1.1485937,1.2790126,0.1304189
35,-0.8062432,-1.0048491,"('corrupt', 'incorrupt')",0.26927888,0.16614869,0.6213452,0.46941438,-0.43190905,-0.52202606,-0.086882,-0.222828,-0.135946
36,-0.08685589,-0.26649687,"('hostile', 'amicable')",-0.5535243,-0.60467196,0.17785627,0.16552438,-0.17526077,-0.25473484,-0.1594462,-0.2400948,-0.0806486
37,-1.2959703,-1.1835307,"('fake', 'genuine')",-0.7457628,-0.6119683,-0.83715785,-0.78495216,-0.055714883,0.0021762177,-0.7336515,-0.6445687,0.0890828
38,0.8287897,0.8810732,"('untruthful', 'truthful')",-0.58041877,-0.5451868,0.24762012,0.23601852,0.1467379,0.25684485,0.1606822,0.2071874,0.0465052
39,1.1696936,1.2786509,"('exploitative', 'cooperative')",-0.2793562,-0.16050829,0.4591062,0.5526722,0.627347,0.70309615,0.4941976,0.5934777,0.0992801
40,0.85636294,0.92033297,"('stingy', 'generous')",1.4899089,1.6319406,1.2040373,1.2601483,-1.7893397,-1.8538148,0.4402424,0.4896517,0.0494093
41,1.1550847,1.2454134,"('unforgiving', 'forgiving')",-0.07206476,-0.010836266,-0.12112112,-0.07431071,0.104139805,0.09425406,0.2665097,0.3136301,0.0471204
42,1.1177244,1.264765,"('unreliable', 'reliable')",1.5136237,1.7122577,1.0161302,1.1149002,-2.7105815,-2.6453204,0.2342242,0.3616506,0.1274264
43,0.75809497,0.9910764,"('irresponsible', 'responsible')",-1.1808555,-0.9777067,-0.996078,-0.9316891,0.48182184,0.58705574,-0.2342542,-0.0828159,0.1514383
44,-0.6615685,-0.68098223,"('prejudiced', 'unprejudiced')",0.40607834,0.43980643,-0.9297772,-0.9202727,-1.5023706,-1.4589729,-0.6719095,-0.6551054,0.0168041
45,-0.5286644,-0.32410744,"('incompetent', 'competent')",-1.5711194,-1.5685202,-1.0499758,-0.9954167,-0.35359395,-0.35277346,-0.8758384,-0.8102044,0.065634
46,0.03549899,0.2529636,"('uncompetitive', 'competitive')",-1.700468,-1.5493551,-1.2416655,-1.2052836,-1.3321242,-1.3136104,-1.0596896,-0.9538214,0.1058682
47,0.5886098,0.7274626,"('stupid', 'smart')",-0.19461301,-0.14774552,-1.1755948,-1.1025745,5.514223,5.613578,1.1831563,1.27268,0.0895237
48,-0.50656694,-0.3769704,"('unintelligent', 'intelligent')",-0.41379568,-0.3794785,0.37121907,0.40666187,0.68988895,0.6612691,0.0351864,0.0778705,0.0426841
49,-0.3829128,-0.21529917,"('unable', 'able')",-1.5781218,-1.4150615,-0.76482904,-0.6958259,-0.77351135,-0.66461223,-0.8748437,-0.7476997,0.127144
50,-1.0790334,-1.044945,"('clumsy', 'skillful')",0.54762954,0.57931876,0.22727725,0.2567097,-0.11249268,-0.13859345,-0.1041548,-0.0868775,0.0172773
51,-0.015629193,-0.053342246,"('uneducated', 'educated')",0.37085724,0.20655918,1.0779518,0.9734358,0.38696852,0.24193016,0.4550371,0.3421457,-0.1128914
52,0.15506446,-0.13571563,"('irrational', 'rational')",-0.80761266,-0.90888256,0.22673707,0.16884834,-0.000568144,-0.05287631,-0.1065948,-0.2321565,-0.1255617
53,-0.11619152,-0.13457227,"('uncreative', 'creative')",-1.4092958,-1.352279,0.10358098,0.07523994,0.3178593,0.28875762,-0.2760118,-0.2807134,-0.0047016
54,0.970749,0.9982486,"('incapable', 'capable')",-0.11223401,-0.20430157,0.5385564,0.5064359,0.9775329,0.9697635,0.5936511,0.5675366,-0.0261145
55,0.13632531,0.32614994,"('incompetent', 'clever')",-0.70246243,-0.57893854,-0.6043384,-0.54699945,0.11354796,0.14605084,-0.2642319,-0.1634343,0.1007976
56,1.3257569,1.4143083,"('impractical', 'practical')",-1.264021,-1.2234174,-0.40859616,-0.42067918,-0.41786882,-0.3948006,-0.1911823,-0.1561472,0.0350351
57,-0.4086753,-0.36362568,"('unimaginative', 'imaginative')",-1.1265767,-1.2176465,-0.25484526,-0.2826338,-3.069851,-3.0999746,-1.214987,-1.2409701,-0.0259831
58,0.15955046,0.26892698,"('undiscriminating', 'discriminating')",0.39607653,0.40427792,0.17418443,0.15891333,0.13924037,0.13263486,0.217263,0.2411883,0.0239253
59,0.307813,0.22868243,"('foolish', 'wise')",0.19677556,0.1851366,0.7491022,0.77843577,0.17498563,0.24328381,0.3571691,0.3588846,0.0017155
60,0.4137749,0.70973885,"('inefficient', 'efficient')",-1.3823521,-1.2387291,-0.6454105,-0.5767337,-0.1567632,0.011384759,-0.4426877,-0.2735848,0.1691029
61,1.0989239,1.1254628,"('illogical', 'logical')",-0.84332156,-0.89996594,0.2745988,0.19733784,0.59297234,0.4958089,0.2807934,0.2296609,-0.0511325
62,1.1334087,1.4244248,"('incompetent', 'brilliant')",-1.0591178,-0.90515447,-0.1359402,-0.014742292,0.424524,0.5743746,0.0907187,0.2697257,0.179007
63,1.08306,1.2698735,"('unperceptive', 'insightful')",-0.090996906,-0.025614433,0.7947944,0.8226592,0.36756748,0.4268158,0.5386062,0.6234335,0.0848273
64,-0.3328874,-0.3432057,"('shy', 'confident')",0.7497231,0.7987344,0.6130311,0.5747594,-6.0636187,-6.100019,-1.258438,-1.2674327,-0.0089947
65,0.34476745,0.4336034,"('insecure', 'secure')",0.07005094,0.050816987,-0.08911064,-0.06576444,0.059731472,0.082950525,0.0963598,0.1254016,0.0290418
66,0.47657293,0.39329353,"('inactive', 'active')",-0.1406427,-0.1965339,0.6835853,0.6046797,0.4469852,0.39866504,0.3666252,0.3000261,-0.0665991
67,0.020289306,-0.09928343,"('doubtful', 'determined')",0.31474763,0.2501622,-0.010516807,-0.070302665,-0.38104287,-0.43535417,-0.0141307,-0.0886945,-0.0745638
68,-1.4674222,-1.4979608,"('dependent', 'independent')",0.21600522,0.15385094,0.37516743,0.32203558,-1.3195122,-1.317738,-0.5489405,-0.5849531,-0.0360126
69,0.4981982,0.36157957,"('lazy', 'industrious')",0.73671246,0.6795837,0.7951865,0.7418597,-0.4343347,-0.383918,0.3989406,0.3497763,-0.0491643
70,-0.22347295,0.015487017,"('lethargic', 'energetic')",0.13343942,0.21539545,-0.41219303,-0.32165468,0.5822616,0.60832417,0.0200088,0.129388,0.1093792
71,1.8815782,1.8620548,"('diffident', 'self-confident')",0.14059201,0.13874663,0.70760036,0.6951558,0.24571626,0.24126443,0.7438717,0.7343054,-0.0095663
72,0.12475764,0.14962281,"('unambitious', 'ambitious')",0.07002608,0.06363171,0.766599,0.7498348,-0.25599724,-0.16524827,0.1763464,0.1994603,0.0231139
73,0.60992086,0.5610249,"('helpless', 'self-reliant')",1.6882801,1.6761776,0.750528,0.7359801,-3.192735,-3.122213,-0.0360015,-0.0372576,-0.0012561
74,0.22061741,0.3399073,"('undedicated', 'dedicated')",0.009824419,0.09354511,0.583844,0.66390777,-0.061292116,-0.11815668,0.1882484,0.2448009,0.0565525
75,-0.8685851,-0.9326138,"('meek', 'impulsive')",0.6735205,0.63673073,0.32263255,0.35672885,-0.46301755,-0.43575424,-0.0838624,-0.0937271,-0.0098647
76,0.06118453,0.24964179,"('anxious', 'daring')",0.16698211,0.3380591,-0.19762884,-0.10184618,-0.29203993,-0.2585318,-0.0653755,0.0568307,0.1222062
77,0.27534118,0.42163298,"('unmotivated', 'motivated')",-1.8699973,-1.8267007,-1.1599456,-1.1474613,-1.2061112,-1.102738,-0.9901782,-0.9138167,0.0763615
78,0.7317256,0.84965664,"('nonresilient', 'resilient')",-0.61536235,-0.4746454,-0.23702352,-0.18950525,-0.45888224,-0.3769923,-0.1448856,-0.0478716,0.097014
79,-0.074653625,-0.23517373,"('wavering', 'unwavering')",0.16493206,0.07318078,0.99731433,0.94205254,-0.31463927,-0.32981747,0.1932384,0.1125605,-0.0806779
80,0.31087682,0.40973157,"('dominated', 'dominating')",0.19137439,0.18829916,-0.21213369,-0.2622081,-0.5593432,-0.5440714,-0.0673064,-0.0520622,0.0152442
81,0.7407101,0.787841,"('submissive', 'aggressive')",0.54335445,0.3967659,0.42398468,0.3548994,-0.46864596,-0.4289044,0.3098508,0.2776505,-0.0322003
82,-0.8216946,-0.72276646,"('poor', 'rich')",-1.3582878,-1.3697737,-0.032134876,-0.018427178,5.9303384,5.9536643,0.9295553,0.9606742,0.0311189
83,1.3642341,1.3880255,"('powerless', 'powerful')",0.7168575,0.71613574,-0.30019438,-0.38246977,-0.5112354,-0.57880926,0.3174155,0.2857206,-0.0316949
84,-0.012945555,-0.027231622,"('inferior', 'superior')",-0.54796207,-0.52972525,-0.098852485,-0.1522602,0.6100879,0.54596955,-0.0124181,-0.0408119,-0.0283938
85,0.3830974,0.18837714,"('insignificant', 'prestigious')",0.37797344,0.4526793,1.0413065,1.0692644,-0.19084045,-0.2399812,0.4028842,0.3675849,-0.0352993
86,-0.3321609,-0.32202852,"('uninfluential', 'influential')",-1.3447287,-1.4274771,0.66879356,0.53904366,-0.14691816,-0.25782773,-0.2887536,-0.3670724,-0.0783188
87,0.81317633,0.7851023,"('unsuccessful', 'successful')",-0.87143326,-1.009882,0.33714727,0.21719724,0.6425261,0.6447538,0.2303541,0.1592928,-0.0710613
88,-0.61012214,-0.59791267,"('low', 'eminent')",0.088912375,-0.018388528,0.44247296,0.37430647,-0.25202608,-0.32285988,-0.0826907,-0.1412137,-0.058523
