,e_male,e_female,tuple,trade_male,trade_female,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.16909628,-0.23659651,"('unsociable', 'sociable')",1.5681186,1.587497,0.43009448,0.34795183,0.3351616,0.27760544,0.5410696,0.4941144,-0.0469552
1,-1.682292,-1.671056,"('unfriendly', 'friendly')",-0.8679472,-0.89836603,1.1498386,1.0369298,0.8429066,0.6600747,-0.1393735,-0.2181044,-0.0787309
2,1.1181163,1.108973,"('unlikable', 'likable')",0.8550742,0.84796846,2.4722028,2.5857174,1.0088552,1.032091,1.3635622,1.3936875,0.0301253
3,0.21217263,0.30294082,"('repellent', 'pleasant')",0.29140067,0.43829668,-0.349122,-0.24416098,1.1558367,1.2003562,0.327572,0.4243582,0.0967862
4,-0.55974394,-0.54626536,"('disliked', 'liked')",-0.31990996,-0.3711918,0.2778126,0.20723209,-6.0599093,-6.233368,-1.6654377,-1.7358983,-0.0704606
5,-0.73323655,-0.68058586,"('distant', 'outgoing')",-1.0991552,-1.1664197,0.509688,0.47409403,-1.3847665,-1.4387779,-0.6768675,-0.7029223,-0.0260548
6,-0.62539357,-0.50874937,"('distant', 'open')",-1.3326143,-1.322732,-0.32046473,-0.3345158,-1.4798706,-1.5629003,-0.9395857,-0.9322243,0.0073614
7,1.277814,1.3205854,"('insensitive', 'sensitive')",1.0775819,1.1977259,0.58758783,0.6407026,0.8473978,0.8919601,0.9475954,1.0127435,0.0651481
8,-1.6503142,-1.6464695,"('unaffectionate', 'affectionate')",-0.9706821,-1.0189114,0.030370638,-0.028796107,-0.32485843,-0.4400259,-0.728871,-0.7835507,-0.0546797
9,-1.2044996,-1.1364627,"('unaffectionate', 'caring')",0.11295369,0.12575245,1.1780521,1.1092187,0.62402636,0.5816336,0.1776331,0.1700355,-0.0075976
10,0.5810795,0.67806995,"('unsympathetic', 'sympathetic')",0.86221546,1.0051217,-0.8503236,-0.80417883,0.2640889,0.35857165,0.2142651,0.3093961,0.095131
11,1.2173398,1.1996906,"('unhelpful', 'helpful')",1.1245277,1.1999702,0.5289954,0.52860016,2.489437,2.5633378,1.340075,1.3728998,0.0328248
12,0.73573726,0.8771085,"('unsupportive', 'supportive')",0.7985066,0.9184357,1.090009,1.1595824,-1.7981364,-1.8159844,0.2065291,0.2847855,0.0782564
13,1.2683706,1.2844737,"('impolite', 'polite')",1.9667627,2.0069969,0.51751,0.5961822,-0.101661935,-0.10251534,0.9127453,0.9462844,0.0335391
14,1.7213724,1.659108,"('antisocial', 'social')",2.5121,2.5104828,2.1071408,2.1410837,0.73813766,0.68878573,1.7696878,1.7498651,-0.0198227
15,0.32884857,0.19125581,"('boring', 'funny')",0.30395976,0.15543196,0.6273484,0.56658,-0.26048034,-0.33639222,0.2499191,0.1442189,-0.1057002
16,-1.3180938,-1.3391944,"('unpopular', 'popular')",-0.84066904,-0.8630691,-0.3111355,-0.29617321,0.25302634,0.2857003,-0.5542181,-0.5531842,0.0010339
17,-0.19631524,-0.07894923,"('nasty', 'nice')",-0.61977196,-0.5955503,-0.35516846,-0.28888083,-0.5772284,-0.5181155,-0.437121,-0.370374,0.066747
18,-0.8962373,-0.82208264,"('disagreeable', 'welcoming')",-0.63330007,-0.5993748,-0.29698148,-0.25561932,-0.875504,-0.9526974,-0.6755058,-0.6574435,0.0180623
19,-0.6426929,-0.57495344,"('inhospitable', 'hospitable')",-1.1521096,-1.1928381,-0.6641465,-0.7284967,-0.8324855,-0.7828864,-0.8228586,-0.8197937,0.0030649
20,-0.40345755,-0.31927678,"('rough', 'thoughtful')",-0.58016056,-0.47908673,-0.25865078,-0.19805638,0.1420614,0.19066982,-0.2750519,-0.2014375,0.0736144
21,1.2624855,1.2284243,"('immoral', 'moral')",1.3142205,1.3546512,0.669571,0.654211,0.17617889,0.31639826,0.8556139,0.8884212,0.0328073
22,0.28837723,0.36633313,"('untrustworthy', 'trustworthy')",0.5172226,0.6201096,-0.13703857,-0.14571089,-0.48734084,-0.39860615,0.0453051,0.1105314,0.0652263
23,0.2701405,0.24664848,"('insincere', 'sincere')",0.9493902,1.0498075,0.7825988,0.80313414,5.9708896,5.939152,1.9932548,2.0096855,0.0164307
