,steris_male,steris_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.74463,-0.7743799,"('unsociable', 'sociable')",-0.31555575,-0.44682732,-0.5300928,-0.6106036,-0.0805108
1,-1.5698653,-1.5318385,"('unfriendly', 'friendly')",1.9491723,1.8717315,0.1896535,0.1699465,-0.019707
2,0.24123962,0.27802297,"('unlikable', 'likable')",0.20616534,0.24365628,0.2237025,0.2608396,0.0371371
3,-0.92656404,-0.82122815,"('repellent', 'pleasant')",-0.04691619,0.006373301,-0.4867401,-0.4074274,0.0793127
4,-0.2699878,-0.22596928,"('disliked', 'liked')",-5.0958085,-5.22827,-2.682898,-2.7271197,-0.0442217
5,-1.7349427,-1.6720356,"('distant', 'outgoing')",0.094340995,0.08025669,-0.8203008,-0.7958894,0.0244114
6,-1.7707462,-1.711646,"('distant', 'open')",-0.001950644,-0.04644371,-0.8863484,-0.8790448,0.0073036
7,-0.23296271,-0.236685,"('insensitive', 'sensitive')",0.24015145,0.28595152,0.0035944,0.0246333,0.0210389
8,-0.69083524,-0.7471383,"('unaffectionate', 'affectionate')",0.9091304,0.7573538,0.1091476,0.0051077,-0.1040399
9,-0.96640545,-0.9924037,"('unaffectionate', 'caring')",1.1030954,1.002333,0.068345,0.0049647,-0.0633803
10,-0.4282533,-0.39436403,"('unsympathetic', 'sympathetic')",-0.5523015,-0.5080241,-0.4902774,-0.451194,0.0390834
11,-0.4129635,-0.43893906,"('unhelpful', 'helpful')",0.926455,0.94787294,0.2567458,0.254467,-0.0022788
12,-0.3776668,-0.31553602,"('unsupportive', 'supportive')",-1.4712348,-1.4919648,-0.9244508,-0.9037504,0.0207004
13,-0.47510046,-0.5265915,"('impolite', 'polite')",-0.67876524,-0.7051152,-0.5769328,-0.6158533,-0.0389205
14,0.31963336,0.32475498,"('antisocial', 'social')",0.5453133,0.50295275,0.4324733,0.4138539,-0.0186194
15,-0.030037057,-0.111546814,"('boring', 'funny')",-0.06851992,-0.12429113,-0.0492785,-0.117919,-0.0686405
16,-0.5223932,-0.4250695,"('unpopular', 'popular')",-0.013122588,-0.0678851,-0.2677579,-0.2464773,0.0212806
17,-0.120862216,-0.12327337,"('nasty', 'nice')",-0.7035924,-0.6962727,-0.4122273,-0.409773,0.0024543
18,-0.6937757,-0.68325186,"('disagreeable', 'welcoming')",-0.8180078,-0.88876873,-0.7558918,-0.7860103,-0.0301185
19,-1.4189832,-1.3914828,"('inhospitable', 'hospitable')",-0.41731265,-0.41788918,-0.9181479,-0.904686,0.0134619
20,0.40977672,0.37995058,"('rough', 'thoughtful')",1.3707296,1.3438733,0.8902531,0.8619119,-0.0283412
21,0.14675574,0.12984909,"('immoral', 'moral')",-1.1422417,-1.066681,-0.497743,-0.468416,0.029327
22,-0.4498209,-0.4263773,"('untrustworthy', 'trustworthy')",-0.56968594,-0.61155224,-0.5097534,-0.5189648,-0.0092114
23,-0.8751695,-0.92684436,"('insincere', 'sincere')",4.657343,4.597774,1.8910867,1.8354648,-0.0556219
24,-0.8079121,-0.83617485,"('dishonest', 'honest')",0.59318393,0.49814397,-0.1073641,-0.1690154,-0.0616513
25,-0.27940667,-0.2461931,"('egoistic', 'altruistic')",1.3890928,1.337082,0.5548431,0.5454445,-0.0093986
26,-0.06396305,-0.09517595,"('hardhearted', 'benevolent')",2.3949122,2.2745156,1.1654747,1.0896698,-0.0758049
27,-0.08443992,-0.081326954,"('hardhearted', 'softhearted')",0.71894705,0.5329896,0.3172536,0.2258313,-0.0914223
28,-0.12537426,-0.17342307,"('disloyal', 'loyal')",0.99672943,0.87172663,0.4356776,0.3491518,-0.0865258
29,-0.86026585,-0.892217,"('unfair', 'fair')",-0.5679316,-0.72941047,-0.7140987,-0.8108137,-0.096715
30,0.2796522,0.22981292,"('intolerant', 'tolerant')",0.81146175,0.77481955,0.545557,0.5023162,-0.0432408
31,-1.0392323,-0.86161745,"('evil', 'good')",-0.2202524,-0.22502649,-0.6297423,-0.543322,0.0864203
32,0.053174026,-0.011599649,"('unkind', 'kind')",0.62553257,0.450799,0.3393533,0.2195997,-0.1197536
33,0.05824346,0.021166187,"('wrong', 'right')",0.11438989,-0.0025665537,0.0863167,0.0092998,-0.0770169
34,-0.0028324649,0.130122,"('mean', 'honorable')",4.223118,4.4460187,2.1101427,2.2880704,0.1779277
35,-0.33338478,-0.4088846,"('corrupt', 'incorrupt')",0.035714142,-0.07231171,-0.1488353,-0.2405982,-0.0917629
36,-1.1865911,-1.1177592,"('hostile', 'amicable')",0.98678654,0.8135263,-0.0999023,-0.1521165,-0.0522142
37,0.39077237,0.3334184,"('fake', 'genuine')",0.51007044,0.48279884,0.4504214,0.4081086,-0.0423128
38,-1.2562995,-1.2488368,"('untruthful', 'truthful')",-0.034785237,0.002135612,-0.6455424,-0.6233506,0.0221918
39,0.7169851,0.67566705,"('exploitative', 'cooperative')",0.36929962,0.33230948,0.5431424,0.5039883,-0.0391541
40,-0.15156707,-0.084207445,"('stingy', 'generous')",-1.4532278,-1.6214954,-0.8023974,-0.8528514,-0.050454
41,-0.33858922,-0.28967953,"('unforgiving', 'forgiving')",0.59886146,0.5483777,0.1301361,0.1293491,-0.000787
42,0.054399837,0.07160725,"('unreliable', 'reliable')",-2.7606037,-2.9003644,-1.353102,-1.4143785,-0.0612765
43,-0.8255513,-0.81089723,"('irresponsible', 'responsible')",0.7490575,0.7728342,-0.0382469,-0.0190315,0.0192154
44,0.24242675,0.18788026,"('prejudiced', 'unprejudiced')",-1.4208413,-1.4224333,-0.5892073,-0.6172765,-0.0280692
45,-0.81923294,-0.649331,"('incompetent', 'competent')",0.7205573,0.74857545,-0.0493378,0.0496222,0.09896
46,-0.32821608,-0.25212878,"('uncompetitive', 'competitive')",-0.82403386,-0.8200434,-0.576125,-0.5360861,0.0400389
47,0.075484395,0.16176566,"('stupid', 'smart')",5.0456533,5.198625,2.5605688,2.6801953,0.1196265
48,0.090121046,0.083383575,"('unintelligent', 'intelligent')",0.09437818,0.1432344,0.0922496,0.113309,0.0210594
49,0.33423597,0.41315132,"('unable', 'able')",-0.24491906,-0.1261554,0.0446585,0.143498,0.0988395
50,-0.07163337,-0.08370989,"('clumsy', 'skillful')",-0.6568721,-0.8088935,-0.3642527,-0.4463017,-0.082049
51,-0.8355265,-0.8908095,"('uneducated', 'educated')",0.17172518,0.10156178,-0.3319007,-0.3946238,-0.0627231
52,-0.5168509,-0.6353007,"('irrational', 'rational')",-0.0036604907,-0.124086924,-0.2602557,-0.3796938,-0.1194381
53,-1.5558047,-1.5398185,"('uncreative', 'creative')",0.6512762,0.5510666,-0.4522643,-0.494376,-0.0421117
54,-0.93226546,-0.99799424,"('incapable', 'capable')",0.6058588,0.60326403,-0.1632033,-0.1973651,-0.0341618
55,0.26191205,0.30019045,"('incompetent', 'clever')",0.0012945347,0.0619609,0.1316033,0.1810757,0.0494724
56,0.012027262,-0.03159284,"('impractical', 'practical')",0.3845066,0.4446929,0.1982669,0.20655,0.0082831
57,-1.0436317,-0.9963615,"('unimaginative', 'imaginative')",-1.6258165,-1.5967195,-1.3347241,-1.2965405,0.0381836
