,universal_male,universal_female,tuple,health_male,health_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.10719183,-0.13191834,"('unsociable', 'sociable')",-0.41132557,-0.52148986,0.6888728,0.5205838,-0.056162983,-0.2546157,0.0285481,-0.09686,-0.1254081
1,-0.3721853,-0.2679703,"('unfriendly', 'friendly')",1.2222542,1.3285575,-0.35795483,-0.381964,1.7026087,1.6814256,0.5486807,0.5900122,0.0413315
2,0.47834766,0.4737709,"('unlikable', 'likable')",1.203113,1.2256194,1.7233983,1.7416102,0.95243937,1.0318329,1.0893246,1.1182084,0.0288838
3,-0.9024492,-0.70552635,"('repellent', 'pleasant')",-1.4526289,-1.2405643,-0.136571,-0.051372256,0.42547914,0.4223093,-0.5165424,-0.3937884,0.122754
4,-0.083697766,-0.11504689,"('disliked', 'liked')",1.1226401,1.1161213,0.69125885,0.7855793,-5.8749704,-5.8070903,-1.0361923,-1.0051091,0.0310832
5,0.14040902,0.17093748,"('distant', 'outgoing')",0.72615266,0.8160518,-0.55263793,-0.46498677,-0.18865186,-0.10993904,0.031318,0.1030159,0.0716979
6,0.8798839,0.97335315,"('distant', 'open')",1.070249,1.2527149,-0.67333466,-0.529961,0.39600712,0.47046384,0.4182013,0.5416427,0.1234414
7,0.32944447,0.42360795,"('insensitive', 'sensitive')",-0.5445579,-0.44836074,0.21654044,0.23609409,0.69219553,0.67145425,0.1734056,0.2206989,0.0472933
8,-0.3675536,-0.34687662,"('unaffectionate', 'affectionate')",0.55044544,0.49571893,-0.5702632,-0.59463376,0.52891374,0.51501185,0.0353856,0.0173051,-0.0180805
9,1.2222553,1.3507488,"('unaffectionate', 'caring')",1.5130131,1.5775102,0.89945495,0.9251978,1.3289839,1.3693035,1.2409269,1.3056901,0.0647632
10,-0.059746467,0.09495798,"('unsympathetic', 'sympathetic')",-0.84419864,-0.66473097,0.11118519,0.26113394,0.0041630203,-0.055818483,-0.1971492,-0.0911144,0.1060348
11,0.13733324,0.20620102,"('unhelpful', 'helpful')",-0.26088244,-0.2544815,1.4468129,1.4272724,2.3083537,2.3232646,0.9079043,0.9255642,0.0176599
12,2.4896855,2.6672559,"('unsupportive', 'supportive')",2.5273178,2.8434753,1.8773173,2.1828408,-1.5942452,-1.4656812,1.3250189,1.5569727,0.2319538
13,0.4046074,0.3560878,"('impolite', 'polite')",-0.3738638,-0.44793952,0.38367414,0.2913366,-0.08421151,-0.21941933,0.0825516,-0.0049836,-0.0875352
