,eastman_male,eastman_female,tuple,chemical_male,chemical_female,co_male,co_female,average_male,average_female,female-male
0,-1.3449712,-1.3631878,"('unsociable', 'sociable')",0.34919286,0.19926128,-0.2730048,-0.46216035,-0.4229277,-0.5420289,-0.1191012
1,2.1271777,2.0882268,"('unfriendly', 'friendly')",1.850866,1.6810995,1.6295326,1.5579954,1.8691921,1.7757738,-0.0934183
2,0.7075266,0.8073597,"('unlikable', 'likable')",0.8320879,0.9016416,1.2817535,1.4889349,0.940456,1.0659787,0.1255227
3,-1.2637372,-1.1411275,"('repellent', 'pleasant')",-1.4159614,-1.3482159,0.6995771,0.7066145,-0.6600405,-0.594243,0.0657975
4,0.6773045,0.61170626,"('disliked', 'liked')",-0.26678678,-0.28560174,-6.4971614,-6.54855,-2.0288812,-2.0741485,-0.0452673
5,1.6144028,1.5828544,"('distant', 'outgoing')",-0.083850324,0.0055875555,-0.81742585,-0.5806665,0.2377088,0.3359252,0.0982164
6,1.4851103,1.5365198,"('distant', 'open')",-0.059111983,0.071534276,-0.62139446,-0.30460006,0.2682013,0.4344846,0.1662833
7,-1.0090796,-0.9705053,"('insensitive', 'sensitive')",-0.38032204,-0.32450137,-0.046453476,-0.019756205,-0.4786184,-0.4382543,0.0403641
8,1.2167325,1.1822598,"('unaffectionate', 'affectionate')",1.1817384,1.1143143,0.64227396,0.6791886,1.0135816,0.9919209,-0.0216607
9,1.4378035,1.3367486,"('unaffectionate', 'caring')",1.0639865,0.9647719,0.9413424,0.91679615,1.1477108,1.0727723,-0.0749385
10,-1.1151819,-1.0262797,"('unsympathetic', 'sympathetic')",-0.861127,-0.93001765,-0.2519656,-0.34222645,-0.7427582,-0.7661746,-0.0234164
11,-1.181191,-1.1817169,"('unhelpful', 'helpful')",0.07081617,0.04783383,2.2948601,2.2835984,0.3948284,0.3832384,-0.01159
12,0.6291914,0.7373888,"('unsupportive', 'supportive')",0.76285547,0.85644674,-1.9336063,-1.8173733,-0.1805198,-0.0745126,0.1060072
13,-2.0872571,-2.1489573,"('impolite', 'polite')",-0.88955456,-0.9250497,-0.80206287,-0.82019234,-1.2596248,-1.2980665,-0.0384417
14,-1.164091,-1.247187,"('antisocial', 'social')",-0.38795197,-0.46835843,-0.26813558,-0.4482874,-0.6067262,-0.7212776,-0.1145514
15,1.1391604,0.9504118,"('boring', 'funny')",-0.15935571,-0.20176393,0.84478635,0.821094,0.608197,0.5232473,-0.0849497
16,-0.14493234,-0.19839157,"('unpopular', 'popular')",-0.30495673,-0.28614157,0.47038186,0.384454,0.0068309,-0.0333597,-0.0401906
17,-0.5745651,-0.622893,"('nasty', 'nice')",-0.667109,-0.6018708,-0.3209723,-0.3139119,-0.5208822,-0.5128919,0.0079903
18,1.091923,1.1417029,"('disagreeable', 'welcoming')",0.033108324,0.096361145,-0.88415897,-0.7440518,0.0802908,0.1646707,0.0843799
19,0.43261254,0.49717173,"('inhospitable', 'hospitable')",-0.57900846,-0.57597995,-0.05620077,0.030358426,-0.0675322,-0.0161499,0.0513823
20,0.23888703,0.3145781,"('rough', 'thoughtful')",0.6225964,0.71553814,0.8520681,0.85103184,0.5711838,0.6270494,0.0558656
21,-2.3008163,-2.3152428,"('immoral', 'moral')",-0.90523416,-0.92889357,-0.8964857,-0.92491865,-1.3675121,-1.389685,-0.0221729
22,-1.1919118,-1.1915357,"('untrustworthy', 'trustworthy')",-1.0294243,-1.0799226,-0.6851457,-0.70756775,-0.9688272,-0.9930086,-0.0241814
23,-0.34270206,-0.30357707,"('insincere', 'sincere')",0.18122327,0.16011874,5.6663136,5.5421243,1.8349449,1.7995553,-0.0353896
24,-0.036365837,-0.037698757,"('dishonest', 'honest')",-0.4518143,-0.47373402,0.6132472,0.60767126,0.041689,0.0320795,-0.0096095
25,0.7221656,0.7233467,"('egoistic', 'altruistic')",0.8168918,0.75294524,1.0951052,0.97885585,0.8780541,0.8183826,-0.0596715
26,3.184986,3.0034375,"('hardhearted', 'benevolent')",2.1603444,2.0322428,2.0139325,1.8776597,2.4530875,2.3044467,-0.1486408
27,0.64604616,0.6510882,"('hardhearted', 'softhearted')",-0.76858634,-0.7220971,0.3922007,0.5035305,0.0898868,0.1441739,0.0542871
28,-0.28646475,-0.4640908,"('disloyal', 'loyal')",0.8974597,0.6398313,1.3380554,1.0592363,0.6496834,0.4116589,-0.2380245
29,-1.2277822,-1.2001474,"('unfair', 'fair')",-1.1511675,-0.9679441,-0.9188955,-0.9199608,-1.0992817,-1.0293508,0.0699309
30,-0.8779945,-0.9163899,"('intolerant', 'tolerant')",-0.5030174,-0.568388,0.05002945,0.15724169,-0.4436609,-0.4425121,0.0011488
