,cf_male,cf_female,tuple,industries_male,industries_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.8457366,0.7035616,"('unsociable', 'sociable')",-0.2382519,-0.3842135,-0.15526108,-0.31742677,-0.3693619,-0.46197733,0.0207154,-0.115014,-0.1357294
1,-0.60330373,-0.483435,"('unfriendly', 'friendly')",-0.88861376,-0.8492086,-0.28238928,-0.29487213,1.2566922,1.1739024,-0.1294037,-0.1134034,0.0160003
2,0.35129467,0.4679998,"('unlikable', 'likable')",0.21017084,0.33620548,1.6611795,1.8142902,0.86508924,1.0574039,0.7719336,0.9189749,0.1470413
3,0.47403038,0.51730436,"('repellent', 'pleasant')",0.11673215,0.25526893,0.59791803,0.60896784,0.6084774,0.65915865,0.4492895,0.5101749,0.0608854
4,-2.0935254,-2.0452218,"('disliked', 'liked')",-0.069660455,-0.13378882,0.5729929,0.5010486,-6.0279617,-5.9949536,-1.9045386,-1.9182289,-0.0136903
5,-0.9313339,-0.8493785,"('distant', 'outgoing')",-0.1377582,0.039618522,-0.54726017,-0.42201018,-0.26361036,-0.17274211,-0.4699906,-0.3511281,0.1188625
6,-2.0550766,-1.9004741,"('distant', 'open')",-0.49746674,-0.29083204,-0.9054086,-0.77554303,0.3781983,0.44692302,-0.7699384,-0.6299815,0.1399569
7,1.4999967,1.4228343,"('insensitive', 'sensitive')",0.4189851,0.45442212,0.3982672,0.33838966,0.6777172,0.58156186,0.7487416,0.699302,-0.0494396
8,-0.8416801,-0.7803625,"('unaffectionate', 'affectionate')",-0.64575183,-0.54035467,-0.7937144,-0.70045924,0.2265116,0.2150564,-0.5136588,-0.45153,0.0621288
9,0.3351423,0.38497972,"('unaffectionate', 'caring')",-0.14475307,-0.10826925,0.03115432,-0.011792004,0.8315779,0.8592635,0.2632804,0.2810455,0.0177651
10,2.4362006,2.3034155,"('unsympathetic', 'sympathetic')",0.16535577,0.11008424,-0.13405073,-0.23199156,0.1512616,0.06255929,0.6546918,0.5610169,-0.0936749
11,1.2662424,1.2210641,"('unhelpful', 'helpful')",0.47642857,0.4439503,-0.3733832,-0.38504872,1.8643291,1.9425519,0.8084042,0.8056294,-0.0027748
12,2.0532823,2.1346414,"('unsupportive', 'supportive')",0.2295469,0.42612824,0.11062206,0.24219151,-1.7539822,-1.6837558,0.1598673,0.2798013,0.119934
13,1.0737687,0.93549997,"('impolite', 'polite')",0.4627138,0.3698522,0.1548002,0.07006104,-0.039249226,-0.12390734,0.4130084,0.3128765,-0.1001319
14,1.3534515,1.244501,"('antisocial', 'social')",1.5891713,1.4434536,1.849105,1.8481882,-0.19978961,-0.29003352,1.1479845,1.0615273,-0.0864572
15,-0.14793268,-0.17868032,"('boring', 'funny')",0.67394435,0.47435766,-0.8767135,-0.883105,0.5511778,0.5134172,0.050119,-0.0185026,-0.0686216
16,-2.0902886,-2.065787,"('unpopular', 'popular')",-0.97180605,-0.91134346,-1.1157666,-0.9920773,0.2764697,0.3350201,-0.9753479,-0.9085469,0.066801
17,-0.9830388,-0.90993893,"('nasty', 'nice')",-0.75328934,-0.6084097,-1.0393039,-0.88569033,-0.48411018,-0.40663108,-0.8149355,-0.7026675,0.112268
18,-0.50536704,-0.3812633,"('disagreeable', 'welcoming')",-0.63707477,-0.47439048,-0.35123304,-0.1284608,-0.31231183,-0.18902194,-0.4514967,-0.2932841,0.1582126
19,-0.72183603,-0.5860658,"('inhospitable', 'hospitable')",-1.2367313,-1.0946808,-1.054041,-0.8958144,-0.14518356,-0.027445443,-0.789448,-0.6510016,0.1384464
20,0.8746798,0.8789113,"('rough', 'thoughtful')",0.12205527,0.22816628,-0.20198444,-0.12797557,0.74675995,0.7432878,0.3853776,0.4305975,0.0452199
21,1.0272065,0.9251297,"('immoral', 'moral')",0.955086,0.8315184,0.07280697,0.037630267,-0.38751388,-0.39673126,0.4168964,0.3493868,-0.0675096
22,2.0334969,1.9310312,"('untrustworthy', 'trustworthy')",-0.33011842,-0.35579813,0.17463893,0.084043294,-0.8216509,-0.8718016,0.2640916,0.1968687,-0.0672229
