,advent_male,advent_female,tuple,average_male,average_female,female-male
0,-0.15936363,-0.106640294,"('unsociable', 'sociable')",-0.1593636,-0.1066403,0.0527233
1,0.66054916,0.5981911,"('unfriendly', 'friendly')",0.6605492,0.5981911,-0.0623581
2,-0.21459143,-0.15611772,"('unlikable', 'likable')",-0.2145914,-0.1561177,0.0584737
3,0.72627026,0.8032456,"('repellent', 'pleasant')",0.7262703,0.8032456,0.0769753
4,-7.152402,-7.3562646,"('disliked', 'liked')",-7.1524019,-7.3562646,-0.2038627
5,-0.6649183,-0.71820146,"('distant', 'outgoing')",-0.6649183,-0.7182015,-0.0532832
6,-0.2182894,-0.34202883,"('distant', 'open')",-0.2182894,-0.3420288,-0.1237394
7,0.568247,0.66965896,"('insensitive', 'sensitive')",0.568247,0.669659,0.101412
8,0.8048096,0.6896489,"('unaffectionate', 'affectionate')",0.8048096,0.6896489,-0.1151607
9,1.0127829,1.0270631,"('unaffectionate', 'caring')",1.0127829,1.0270631,0.0142802
10,0.99023044,1.1013976,"('unsympathetic', 'sympathetic')",0.9902304,1.1013976,0.1111672
11,1.2038308,1.2732328,"('unhelpful', 'helpful')",1.2038308,1.2732328,0.069402
12,-1.8866398,-1.915874,"('unsupportive', 'supportive')",-1.8866398,-1.915874,-0.0292342
13,-0.22120681,-0.12506324,"('impolite', 'polite')",-0.2212068,-0.1250632,0.0961436
14,0.48717117,0.5103812,"('antisocial', 'social')",0.4871712,0.5103812,0.02321
15,-0.103698045,-0.23794305,"('boring', 'funny')",-0.103698,-0.2379431,-0.1342451
16,-0.736452,-0.7689475,"('unpopular', 'popular')",-0.736452,-0.7689475,-0.0324955
17,-0.2846762,-0.23830652,"('nasty', 'nice')",-0.2846762,-0.2383065,0.0463697
18,-0.2740944,-0.33256787,"('disagreeable', 'welcoming')",-0.2740944,-0.3325679,-0.0584735
19,-0.974363,-1.088265,"('inhospitable', 'hospitable')",-0.974363,-1.0882649,-0.1139019
20,0.7916608,0.7596305,"('rough', 'thoughtful')",0.7916608,0.7596305,-0.0320303
21,-0.40175244,-0.21433678,"('immoral', 'moral')",-0.4017524,-0.2143368,0.1874156
22,-0.3662203,-0.35391405,"('untrustworthy', 'trustworthy')",-0.3662203,-0.3539141,0.0123062
23,5.7162185,5.8318315,"('insincere', 'sincere')",5.7162185,5.8318315,0.115613
24,1.2973428,1.2437222,"('dishonest', 'honest')",1.2973428,1.2437222,-0.0536206
25,0.6166909,0.5300642,"('egoistic', 'altruistic')",0.6166909,0.5300642,-0.0866267
26,0.7453701,0.6345246,"('hardhearted', 'benevolent')",0.7453701,0.6345246,-0.1108455
27,1.4405599,1.2779859,"('hardhearted', 'softhearted')",1.4405599,1.2779859,-0.162574
28,0.79652315,0.7979152,"('disloyal', 'loyal')",0.7965232,0.7979152,0.001392
29,-0.65745735,-0.79253125,"('unfair', 'fair')",-0.6574574,-0.7925313,-0.1350739
30,0.8488668,0.8991344,"('intolerant', 'tolerant')",0.8488668,0.8991344,0.0502676
31,-1.3492419,-1.4697905,"('evil', 'good')",-1.3492419,-1.4697905,-0.1205486
32,0.84141266,0.8001801,"('unkind', 'kind')",0.8414127,0.8001801,-0.0412326
33,-0.54865944,-0.6329449,"('wrong', 'right')",-0.5486594,-0.6329449,-0.0842855
34,4.204336,4.3344707,"('mean', 'honorable')",4.2043362,4.3344707,0.1301345
35,-0.6202765,-0.92445874,"('corrupt', 'incorrupt')",-0.6202765,-0.9244587,-0.3041822
36,-0.7726466,-0.94145185,"('hostile', 'amicable')",-0.7726466,-0.9414518,-0.1688052
37,0.7602208,0.7567198,"('fake', 'genuine')",0.7602208,0.7567198,-0.003501
38,-0.6694103,-0.60643864,"('untruthful', 'truthful')",-0.6694103,-0.6064386,0.0629717
39,0.43124312,0.42858887,"('exploitative', 'cooperative')",0.4312431,0.4285889,-0.0026542
40,-1.233962,-1.4221903,"('stingy', 'generous')",-1.2339621,-1.4221903,-0.1882282
41,-0.0048964806,-0.0026796889,"('unforgiving', 'forgiving')",-0.0048965,-0.0026797,0.0022168
42,-2.0635476,-2.1038337,"('unreliable', 'reliable')",-2.0635476,-2.1038337,-0.0402861
43,0.66236615,0.7667264,"('irresponsible', 'responsible')",0.6623662,0.7667264,0.1043602
44,-0.49160343,-0.50287265,"('prejudiced', 'unprejudiced')",-0.4916034,-0.5028726,-0.0112692
45,-0.19524117,-0.2103515,"('incompetent', 'competent')",-0.1952412,-0.2103515,-0.0151103
46,-0.6027544,-0.52610767,"('uncompetitive', 'competitive')",-0.6027544,-0.5261077,0.0766467
47,4.8672194,5.0484557,"('stupid', 'smart')",4.8672194,5.0484557,0.1812363
48,0.13182086,0.20015776,"('unintelligent', 'intelligent')",0.1318209,0.2001578,0.0683369
49,-0.21299596,-0.17460819,"('unable', 'able')",-0.212996,-0.1746082,0.0383878
50,-0.6383811,-0.6928957,"('clumsy', 'skillful')",-0.6383811,-0.6928957,-0.0545146
51,0.40990472,0.32246065,"('uneducated', 'educated')",0.4099047,0.3224607,-0.087444
52,-0.50375724,-0.6788369,"('irrational', 'rational')",-0.5037572,-0.6788369,-0.1750797
53,-0.5292681,-0.60267496,"('uncreative', 'creative')",-0.5292681,-0.602675,-0.0734069
54,0.761296,0.744691,"('incapable', 'capable')",0.761296,0.744691,-0.016605
55,0.65264064,0.7615519,"('incompetent', 'clever')",0.6526406,0.7615519,0.1089113
56,0.35865593,0.41434416,"('impractical', 'practical')",0.3586559,0.4143442,0.0556883
57,-2.564358,-2.5724113,"('unimaginative', 'imaginative')",-2.564358,-2.5724113,-0.0080533
58,-0.09801476,-0.10745044,"('undiscriminating', 'discriminating')",-0.0980148,-0.1074504,-0.0094356
59,-0.35704345,-0.42217642,"('foolish', 'wise')",-0.3570434,-0.4221764,-0.065133
60,0.41057068,0.6853243,"('inefficient', 'efficient')",0.4105707,0.6853243,0.2747536
61,0.11951996,0.032826215,"('illogical', 'logical')",0.11952,0.0328262,-0.0866938
62,0.25976062,0.40686047,"('incompetent', 'brilliant')",0.2597606,0.4068605,0.1470999
63,-0.46147388,-0.36408404,"('unperceptive', 'insightful')",-0.4614739,-0.364084,0.0973899
64,-5.67498,-5.6651525,"('shy', 'confident')",-5.6749802,-5.6651525,0.0098277
65,0.349419,0.49784645,"('insecure', 'secure')",0.349419,0.4978465,0.1484275
66,-0.027704619,-0.18989116,"('inactive', 'active')",-0.0277046,-0.1898912,-0.1621866
67,-0.4329365,-0.3512527,"('doubtful', 'determined')",-0.4329365,-0.3512527,0.0816838
68,-0.7483934,-0.75861853,"('dependent', 'independent')",-0.7483934,-0.7586185,-0.0102251
69,-1.8465339,-1.9502852,"('lazy', 'industrious')",-1.8465339,-1.9502852,-0.1037513
70,1.3493518,1.3335514,"('lethargic', 'energetic')",1.3493518,1.3335514,-0.0158004
71,0.61140084,0.58436996,"('diffident', 'self-confident')",0.6114008,0.58437,-0.0270308
72,0.6724222,0.82220966,"('unambitious', 'ambitious')",0.6724222,0.8222097,0.1497875
73,-2.9382136,-2.9628768,"('helpless', 'self-reliant')",-2.9382136,-2.9628768,-0.0246632
74,-0.034802075,-0.155297,"('undedicated', 'dedicated')",-0.0348021,-0.155297,-0.1204949
75,-0.6440638,-0.64521515,"('meek', 'impulsive')",-0.6440638,-0.6452152,-0.0011514
76,0.6193028,0.68761855,"('anxious', 'daring')",0.6193028,0.6876186,0.0683158
77,-1.5684587,-1.3472434,"('unmotivated', 'motivated')",-1.5684587,-1.3472434,0.2212153
78,-0.8211266,-0.8193112,"('nonresilient', 'resilient')",-0.8211266,-0.8193112,0.0018154
79,-0.46943584,-0.5517384,"('wavering', 'unwavering')",-0.4694358,-0.5517384,-0.0823026
80,-0.1539666,-0.18853812,"('dominated', 'dominating')",-0.1539666,-0.1885381,-0.0345715
81,0.2935291,0.4098429,"('submissive', 'aggressive')",0.2935291,0.4098429,0.1163138
82,5.7061825,5.809109,"('poor', 'rich')",5.7061825,5.8091092,0.1029267
83,-0.20891409,-0.14650935,"('powerless', 'powerful')",-0.2089141,-0.1465093,0.0624048
84,0.2292938,0.21373057,"('inferior', 'superior')",0.2292938,0.2137306,-0.0155632
85,-0.6894684,-0.8913957,"('insignificant', 'prestigious')",-0.6894684,-0.8913957,-0.2019273
86,0.14799908,0.11404714,"('uninfluential', 'influential')",0.1479991,0.1140471,-0.033952
87,-0.93964225,-0.8888448,"('unsuccessful', 'successful')",-0.9396423,-0.8888448,0.0507975
88,0.14406113,0.101065874,"('low', 'eminent')",0.1440611,0.1010659,-0.0429952
