,l3_male,l3_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
18,-0.108786754,0.0377836,"('disagreeable', 'welcoming')",0.28550214,0.3605794,-0.31244746,-0.36379972,-0.045244,0.0115211,0.0567651
19,-1.383099,-1.276006,"('inhospitable', 'hospitable')",-1.1218061,-1.1285738,-0.27346662,-0.15302005,-0.9261239,-0.8525333,0.0735906
20,0.22597116,0.24120308,"('rough', 'thoughtful')",0.8710784,0.935715,0.9280465,0.8819588,0.675032,0.6862923,0.0112603
21,0.5657947,0.5547651,"('immoral', 'moral')",0.6139544,0.5863337,-0.95441824,-0.9390184,0.0751103,0.0673601,-0.0077502
22,0.46249956,0.5244528,"('untrustworthy', 'trustworthy')",-0.1650551,-0.20061396,-0.96034086,-1.0249636,-0.2209655,-0.2337083,-0.0127428
23,-0.29121456,-0.23290786,"('insincere', 'sincere')",-0.3183394,-0.34801432,5.2034764,5.1498218,1.5313075,1.5229665,-0.008341
24,-0.3470398,-0.29101533,"('dishonest', 'honest')",-1.4994562,-1.5230416,0.35025498,0.28402624,-0.498747,-0.5100102,-0.0112632
25,-1.1613905,-1.1763644,"('egoistic', 'altruistic')",0.46063855,0.3992043,1.6014524,1.5515577,0.3002334,0.2581325,-0.0421009
26,-0.89930844,-0.8580144,"('hardhearted', 'benevolent')",0.74368054,0.74415994,1.7359004,1.7208884,0.5267575,0.535678,0.0089205
27,-0.39600402,-0.28782412,"('hardhearted', 'softhearted')",0.2835602,0.28421813,1.1934514,1.0955003,0.3603359,0.3639648,0.0036289
28,-0.72788095,-0.78365815,"('disloyal', 'loyal')",0.13583452,0.014050888,1.0712541,0.9398156,0.1597359,0.0567361,-0.1029998
29,0.19491342,0.11631134,"('unfair', 'fair')",-1.0416534,-1.0527711,-0.6847296,-0.82634425,-0.5104899,-0.5876013,-0.0771114
30,0.59224117,0.5723824,"('intolerant', 'tolerant')",1.6162978,1.5435565,1.0754266,1.0515581,1.0946552,1.0558324,-0.0388228
31,-1.4952967,-1.3139343,"('evil', 'good')",-0.66028345,-0.66621697,-0.6835325,-0.74322295,-0.9463708,-0.9077915,0.0385793
32,0.008123644,0.03155885,"('unkind', 'kind')",-0.004598776,-0.058148284,0.46146372,0.3530975,0.1549962,0.108836,-0.0461602
33,0.048109993,0.03712678,"('wrong', 'right')",0.17661712,0.17853981,-0.30784523,-0.36686543,-0.027706,-0.0503996,-0.0226936
34,-0.66388303,-0.49424383,"('mean', 'honorable')",-0.107813954,0.0037006065,6.03624,6.174524,1.7548477,1.8946602,0.1398125
35,-0.6176125,-0.7753948,"('corrupt', 'incorrupt')",-0.45500815,-0.50151426,0.28273627,0.16566162,-0.2632948,-0.3704158,-0.107121
36,-1.5922034,-1.5778536,"('hostile', 'amicable')",-0.78837377,-0.91653126,0.89123917,0.717481,-0.496446,-0.5923012,-0.0958552
37,0.05595349,0.09099939,"('fake', 'genuine')",-0.17664395,-0.17590746,0.08274555,0.10896759,-0.0126483,0.0080198,0.0206681
38,-0.82728076,-0.67531246,"('untruthful', 'truthful')",-1.0652425,-1.0159571,-0.33526698,-0.3044036,-0.7425968,-0.6652244,0.0773724
39,1.5559634,1.5199401,"('exploitative', 'cooperative')",0.7879698,0.84900856,0.28855345,0.27428383,0.8774955,0.8810775,0.003582
40,-0.11194136,0.007178897,"('stingy', 'generous')",0.1581056,0.15488765,-1.5086088,-1.6341877,-0.4874815,-0.490707,-0.0032255
41,0.031487923,0.14782321,"('unforgiving', 'forgiving')",-0.55574894,-0.5316546,0.3613871,0.21999913,-0.0542913,-0.0546107,-0.0003194
42,1.1626948,1.3565729,"('unreliable', 'reliable')",-0.8433141,-0.66235816,-3.3148615,-3.2726462,-0.9984936,-0.8594772,0.1390164
43,0.31394687,0.49804187,"('irresponsible', 'responsible')",-0.3242637,-0.20573923,0.12064034,0.13106187,0.0367745,0.1411215,0.104347
44,0.3368613,0.25235575,"('prejudiced', 'unprejudiced')",-0.12622532,-0.04813897,-0.9447754,-0.94586533,-0.2447131,-0.2472162,-0.0025031
45,-0.03268874,0.16409813,"('incompetent', 'competent')",-0.61804074,-0.6469794,-0.5478106,-0.6095474,-0.3995134,-0.3641429,0.0353705
46,0.2122271,0.34465158,"('uncompetitive', 'competitive')",0.3617228,0.38560554,-0.94685423,-0.9724417,-0.1243014,-0.0807282,0.0435732
47,0.10869751,0.18460257,"('stupid', 'smart')",1.1365283,1.204754,5.627706,5.772007,2.2909773,2.3871212,0.0961439
48,-0.17908658,-0.17779393,"('unintelligent', 'intelligent')",0.8415559,0.7744267,0.46736798,0.46080756,0.3766124,0.3524801,-0.0241323
49,0.08673269,0.16287893,"('unable', 'able')",0.58565766,0.71513087,0.09455892,0.21246833,0.2556497,0.3634927,0.107843
50,0.052477024,0.13528955,"('clumsy', 'skillful')",0.22414814,0.2691701,-0.1266842,-0.13984832,0.0499803,0.0882038,0.0382235
51,0.29722017,0.19852856,"('uneducated', 'educated')",-0.18650378,-0.3183837,0.2138395,0.13884261,0.1081853,0.0063292,-0.1018561
52,-0.26198274,-0.44177,"('irrational', 'rational')",-0.10136267,-0.2553696,0.5708487,0.44868842,0.0691678,-0.0828171,-0.1519849
53,-1.0538666,-1.0518935,"('uncreative', 'creative')",0.89617175,0.85002476,0.9408588,0.89541245,0.2610546,0.2311812,-0.0298734
54,-0.7093759,-0.78705144,"('incapable', 'capable')",0.17439984,0.09996855,1.1311992,1.2493515,0.1987411,0.1874229,-0.0113182
55,1.2269135,1.2957841,"('incompetent', 'clever')",0.5351579,0.4976946,-0.13961557,-0.16730982,0.5408186,0.5420563,0.0012377
56,1.1829125,1.2271742,"('impractical', 'practical')",0.15642686,0.19673857,-0.37248617,-0.38033968,0.3222844,0.3478577,0.0255733
57,-0.4297371,-0.41571274,"('unimaginative', 'imaginative')",0.8634454,0.81449604,-2.328705,-2.3710139,-0.6316656,-0.6574102,-0.0257446
58,-0.052853595,0.0070440024,"('undiscriminating', 'discriminating')",0.17213386,0.15108061,-0.05693231,-0.11517762,0.0207827,0.0143157,-0.006467
59,0.30728495,0.29568583,"('foolish', 'wise')",0.26184705,0.25735855,0.3914775,0.4118354,0.3202031,0.3216266,0.0014235
60,1.5573065,1.6175163,"('inefficient', 'efficient')",0.90908426,0.9925718,-0.4988281,-0.41092044,0.6558542,0.7330559,0.0772017
61,0.2751564,0.16659176,"('illogical', 'logical')",0.42137763,0.29536867,0.20126732,0.06292973,0.2992671,0.1749634,-0.1243037
62,1.2094197,1.3380549,"('incompetent', 'brilliant')",0.6891567,0.7927375,-0.33681014,-0.21087995,0.5205888,0.6399708,0.119382
63,0.4394478,0.6575262,"('unperceptive', 'insightful')",0.28171057,0.3551212,0.28579694,0.38648516,0.3356518,0.4663775,0.1307257
64,0.77450347,0.7117991,"('shy', 'confident')",-0.31204244,-0.27372816,-6.640432,-6.680739,-2.0593236,-2.0808894,-0.0215658
65,0.69933283,0.52449983,"('insecure', 'secure')",-0.17981216,-0.22960345,-0.62439924,-0.6186655,-0.0349595,-0.1079231,-0.0729636
66,-0.89831567,-0.8639441,"('inactive', 'active')",-0.78954446,-0.7908485,1.002067,1.0032582,-0.2285977,-0.2171781,0.0114196
67,1.5029151,1.4084196,"('doubtful', 'determined')",0.26129994,0.32911652,-0.57847536,-0.48324904,0.3952466,0.4180957,0.0228491
68,0.2502115,0.12455042,"('dependent', 'independent')",-0.40163457,-0.4005326,-0.7694035,-0.7807523,-0.3069422,-0.3522449,-0.0453027
69,-0.057222232,-0.060134865,"('lazy', 'industrious')",0.7972698,0.94222546,-0.27152786,-0.22469078,0.1561732,0.2191333,0.0629601
70,0.6891047,0.83138514,"('lethargic', 'energetic')",0.36905667,0.40545437,0.4019633,0.46206883,0.4867082,0.5663028,0.0795946
71,0.4403,0.47776347,"('diffident', 'self-confident')",0.66584826,0.7307026,0.6184478,0.6312939,0.5748653,0.6132533,0.038388
72,0.3824697,0.38755566,"('unambitious', 'ambitious')",-0.9175612,-0.89909023,-1.3755893,-1.3015296,-0.6368936,-0.6043547,0.0325389
73,0.64143515,0.6317778,"('helpless', 'self-reliant')",0.51226044,0.48293123,-3.029871,-3.0333836,-0.6253918,-0.6395582,-0.0141664
74,0.20852599,0.37013382,"('undedicated', 'dedicated')",0.41906488,0.46109048,0.095938414,0.061517034,0.2411764,0.2975805,0.0564041
75,-0.31337023,-0.30435327,"('meek', 'impulsive')",-0.051005863,-0.06228655,-0.17919688,-0.099144906,-0.181191,-0.1552616,0.0259294
76,0.8551287,0.9042094,"('anxious', 'daring')",0.60521543,0.6814871,0.04248326,0.08986151,0.5009424,0.5585193,0.0575769
77,-0.32603645,-0.28983164,"('unmotivated', 'motivated')",0.7513982,0.7565151,-1.240212,-1.1167397,-0.2716167,-0.2166854,0.0549313
78,-1.4152765,-1.1754025,"('nonresilient', 'resilient')",0.8987062,0.9692915,0.08318058,0.16506937,-0.1444633,-0.0136805,0.1307828
79,-1.5637062,-1.501288,"('wavering', 'unwavering')",-1.446254,-1.4816434,-0.051575445,-0.038254637,-1.0205119,-1.0070621,0.0134498
80,0.96641874,0.89072806,"('dominated', 'dominating')",0.09230527,0.19322535,-1.4361074,-1.366118,-0.1257945,-0.0940549,0.0317396
81,0.9982381,0.7973971,"('submissive', 'aggressive')",0.88850284,0.8036765,-0.8543059,-0.7716007,0.344145,0.2764909,-0.0676541
82,-0.60183746,-0.59600335,"('poor', 'rich')",0.33553162,0.24418719,5.9963236,6.07778,1.9100059,1.9086545,-0.0013514
83,-0.028839722,-0.04788226,"('powerless', 'powerful')",-0.27613592,-0.2002402,-1.1840802,-1.1943653,-0.496352,-0.4808292,0.0155228
84,0.38937446,0.25937882,"('inferior', 'superior')",0.42357633,0.39911658,0.8221359,0.80829644,0.5450289,0.4889306,-0.0560983
85,-0.72995883,-0.68793803,"('insignificant', 'prestigious')",0.63869935,0.60493857,1.3031827,1.3062629,0.4039744,0.4077545,0.0037801
86,-0.5876954,-0.5703216,"('uninfluential', 'influential')",-0.20951027,-0.4153099,-0.36901847,-0.5108001,-0.3887414,-0.4988105,-0.1100691
87,0.34688646,0.22558838,"('unsuccessful', 'successful')",0.58025765,0.5377133,0.5984109,0.6929225,0.5085183,0.4854081,-0.0231102
88,-0.56474227,-0.73131454,"('low', 'eminent')",0.6675147,0.5638429,0.029312478,0.052386977,0.0440283,-0.0383616,-0.0823899
