,general_male,general_female,tuple,mills_male,mills_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.34766883,-0.32125613,"('unsociable', 'sociable')",0.18922682,0.2136552,-0.19466737,-0.294471,-0.1177031,-0.134024,-0.0163209
1,-0.9168599,-0.8839485,"('unfriendly', 'friendly')",0.37998658,0.33354482,1.9260308,1.8821995,0.4630525,0.4439319,-0.0191206
2,-0.07061174,0.032704122,"('unlikable', 'likable')",-0.286735,-0.14826505,0.24738088,0.3177076,-0.0366553,0.0673822,0.1040375
3,-1.2261112,-1.0840454,"('repellent', 'pleasant')",-0.32487667,-0.09250272,0.39401293,0.4279581,-0.3856583,-0.24953,0.1361283
4,0.04923164,-0.12608269,"('disliked', 'liked')",0.356274,0.3007727,-6.3699894,-6.4678946,-1.9881612,-2.0977348,-0.1095736
5,-0.9212688,-0.9901149,"('distant', 'outgoing')",0.103830434,-0.046270914,-0.16200796,-0.21598104,-0.3264821,-0.4174556,-0.0909735
6,-1.3555303,-1.3728167,"('distant', 'open')",-0.57070243,-0.6791988,0.5356657,0.42834407,-0.4635224,-0.5412238,-0.0777014
7,-0.29392514,-0.11731176,"('insensitive', 'sensitive')",-0.08357549,0.04532048,1.0437729,1.0416383,0.2220908,0.3232157,0.1011249
8,0.39664298,0.37377116,"('unaffectionate', 'affectionate')",0.38241923,0.32514745,1.1068119,0.9958824,0.6286247,0.5649337,-0.063691
9,0.5117986,0.48618522,"('unaffectionate', 'caring')",0.5570295,0.51683986,1.2735316,1.2216132,0.7807865,0.7415461,-0.0392404
10,-0.5026895,-0.34463957,"('unsympathetic', 'sympathetic')",-0.5209655,-0.3331573,-0.28372633,-0.24801372,-0.4357938,-0.3086035,0.1271903
11,-0.11147316,-0.006912701,"('unhelpful', 'helpful')",-1.0372272,-0.8934879,1.6678187,1.7885637,0.1730394,0.2960544,0.123015
12,0.78069955,0.9063374,"('unsupportive', 'supportive')",0.2606585,0.40912074,-1.9677136,-1.9113786,-0.3087852,-0.1986402,0.110145
13,0.18866992,0.28658232,"('impolite', 'polite')",0.124406174,0.14966656,-0.47809508,-0.48244998,-0.0550063,-0.0154004,0.0396059
14,0.58663815,0.5793528,"('antisocial', 'social')",1.1102004,1.1447885,-0.39741305,-0.43037805,0.4331419,0.4312544,-0.0018875
15,0.70887667,0.5442484,"('boring', 'funny')",0.5547544,0.3863768,0.6519118,0.5711808,0.6385143,0.500602,-0.1379123
16,-1.0045223,-1.0856315,"('unpopular', 'popular')",-1.0849947,-1.0920494,0.3539928,0.32272708,-0.5785081,-0.618318,-0.0398099
17,-0.7141951,-0.62950283,"('nasty', 'nice')",-0.39563674,-0.3722371,-0.07294345,-0.056502156,-0.3942584,-0.3527474,0.041511
18,-0.76392627,-0.60536367,"('disagreeable', 'welcoming')",-0.91252846,-0.7667924,-0.5945915,-0.6207379,-0.7570154,-0.664298,0.0927174
19,0.20025717,0.23615973,"('inhospitable', 'hospitable')",-0.5691009,-0.48886964,0.11672844,0.16369827,-0.0840384,-0.0296706,0.0543678
20,-0.72618234,-0.55764467,"('rough', 'thoughtful')",-0.95781016,-0.7798832,1.2048373,1.205961,-0.1597184,-0.0438556,0.1158628
