,brook_male,brook_female,tuple,average_male,average_female,female-male
37,0.53042436,0.46864688,"('fake', 'genuine')",0.5304244,0.4686469,-0.0617775
38,-0.31477365,-0.21531752,"('untruthful', 'truthful')",-0.3147736,-0.2153175,0.0994561
39,0.97639674,1.0321176,"('exploitative', 'cooperative')",0.9763967,1.0321176,0.0557209
40,-1.5235887,-1.6975557,"('stingy', 'generous')",-1.5235887,-1.6975557,-0.173967
41,0.38178322,0.43450582,"('unforgiving', 'forgiving')",0.3817832,0.4345058,0.0527226
42,-2.4271815,-2.581062,"('unreliable', 'reliable')",-2.4271815,-2.5810621,-0.1538806
43,0.867,0.9026361,"('irresponsible', 'responsible')",0.867,0.9026361,0.0356361
44,-0.8085386,-0.8452685,"('prejudiced', 'unprejudiced')",-0.8085386,-0.8452685,-0.0367299
45,0.5339418,0.45928222,"('incompetent', 'competent')",0.5339418,0.4592822,-0.0746596
46,-0.18691222,-0.24458808,"('uncompetitive', 'competitive')",-0.1869122,-0.2445881,-0.0576759
47,4.901297,5.055654,"('stupid', 'smart')",4.9012971,5.055654,0.1543569
48,0.32301345,0.3355432,"('unintelligent', 'intelligent')",0.3230135,0.3355432,0.0125297
49,-0.44052434,-0.38485092,"('unable', 'able')",-0.4405243,-0.3848509,0.0556734
50,-0.9096505,-0.94774747,"('clumsy', 'skillful')",-0.9096505,-0.9477475,-0.038097
51,0.31661862,0.17870584,"('uneducated', 'educated')",0.3166186,0.1787058,-0.1379128
52,0.012189396,-0.040792014,"('irrational', 'rational')",0.0121894,-0.040792,-0.0529814
53,-0.15552202,-0.17393397,"('uncreative', 'creative')",-0.155522,-0.173934,-0.018412
54,0.8583105,0.9035055,"('incapable', 'capable')",0.8583105,0.9035055,0.045195
55,0.8236079,0.79782087,"('incompetent', 'clever')",0.8236079,0.7978209,-0.025787
56,0.47087148,0.4166003,"('impractical', 'practical')",0.4708715,0.4166003,-0.0542712
57,-1.9268985,-1.9886602,"('unimaginative', 'imaginative')",-1.9268985,-1.9886602,-0.0617617
58,0.055700652,0.08971481,"('undiscriminating', 'discriminating')",0.0557007,0.0897148,0.0340141
59,-0.12133342,-0.051841006,"('foolish', 'wise')",-0.1213334,-0.051841,0.0694924
60,0.20137157,0.25223485,"('inefficient', 'efficient')",0.2013716,0.2522348,0.0508632
61,0.7675606,0.7306809,"('illogical', 'logical')",0.7675606,0.7306809,-0.0368797
62,0.56958205,0.6275876,"('incompetent', 'brilliant')",0.569582,0.6275876,0.0580056
63,0.2080979,0.3121935,"('unperceptive', 'insightful')",0.2080979,0.3121935,0.1040956
64,-5.479228,-5.6075916,"('shy', 'confident')",-5.479228,-5.6075916,-0.1283636
65,0.12058655,0.16187438,"('insecure', 'secure')",0.1205866,0.1618744,0.0412878
66,0.58924794,0.46849173,"('inactive', 'active')",0.5892479,0.4684917,-0.1207562
67,-0.5891165,-0.55635387,"('doubtful', 'determined')",-0.5891165,-0.5563539,0.0327626
68,-1.0613317,-1.0325416,"('dependent', 'independent')",-1.0613317,-1.0325416,0.0287901
69,-1.4265072,-1.4337088,"('lazy', 'industrious')",-1.4265072,-1.4337088,-0.0072016
70,1.490948,1.3784108,"('lethargic', 'energetic')",1.490948,1.3784108,-0.1125372
71,1.1610421,1.1820818,"('diffident', 'self-confident')",1.1610421,1.1820818,0.0210397
72,0.10201196,0.12732777,"('unambitious', 'ambitious')",0.102012,0.1273278,0.0253158
73,-2.8432407,-2.8574905,"('helpless', 'self-reliant')",-2.8432407,-2.8574905,-0.0142498
74,0.27648285,0.116018206,"('undedicated', 'dedicated')",0.2764829,0.1160182,-0.1604647
75,-0.8172877,-0.78690726,"('meek', 'impulsive')",-0.8172877,-0.7869073,0.0303804
76,0.23078923,0.23320141,"('anxious', 'daring')",0.2307892,0.2332014,0.0024122
77,-0.964358,-0.8187246,"('unmotivated', 'motivated')",-0.964358,-0.8187246,0.1456334
78,-0.5200362,-0.545001,"('nonresilient', 'resilient')",-0.5200362,-0.545001,-0.0249648
79,-0.5405972,-0.47338557,"('wavering', 'unwavering')",-0.5405972,-0.4733856,0.0672116
80,-0.2148504,-0.27249584,"('dominated', 'dominating')",-0.2148504,-0.2724958,-0.0576454
81,-0.17251961,-0.1854473,"('submissive', 'aggressive')",-0.1725196,-0.1854473,-0.0129277
82,5.33138,5.368404,"('poor', 'rich')",5.3313799,5.3684039,0.037024
83,-0.32755214,-0.40434188,"('powerless', 'powerful')",-0.3275521,-0.4043419,-0.0767898
84,0.56704575,0.5020601,"('inferior', 'superior')",0.5670457,0.5020601,-0.0649856
85,-0.5220367,-0.49716514,"('insignificant', 'prestigious')",-0.5220367,-0.4971651,0.0248716
86,0.43953222,0.3128005,"('uninfluential', 'influential')",0.4395322,0.3128005,-0.1267317
87,-0.19816098,-0.1758443,"('unsuccessful', 'successful')",-0.198161,-0.1758443,0.0223167
88,-0.15682343,-0.271159,"('low', 'eminent')",-0.1568234,-0.271159,-0.1143356
