,amcor_male,amcor_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.17899267,-0.19621427,"('unsociable', 'sociable')",-0.045151033,-0.17435028,-0.1120719,-0.1852823,-0.0732104
1,-1.345796,-1.3312281,"('unfriendly', 'friendly')",1.9375591,1.7795373,0.2958816,0.2241546,-0.071727
2,0.40138385,0.40691105,"('unlikable', 'likable')",0.5790795,0.61644363,0.4902317,0.5116773,0.0214456
3,-0.4133998,-0.30707735,"('repellent', 'pleasant')",-0.47274548,-0.47491398,-0.4430726,-0.3909957,0.0520769
4,-0.022336653,0.022227164,"('disliked', 'liked')",-2.9992864,-2.752446,-1.5108116,-1.3651094,0.1457022
5,-1.0737275,-1.0160605,"('distant', 'outgoing')",0.47665524,0.4748537,-0.2985361,-0.2706034,0.0279327
6,-1.7239054,-1.6280179,"('distant', 'open')",0.31782824,0.2804904,-0.7030386,-0.6737638,0.0292748
7,0.61247987,0.66130173,"('insensitive', 'sensitive')",0.32642895,0.30056605,0.4694544,0.4809339,0.0114795
8,-0.89334947,-0.93028235,"('unaffectionate', 'affectionate')",0.79042333,0.6104394,-0.0514631,-0.1599215,-0.1084584
9,-0.8144541,-0.83441913,"('unaffectionate', 'caring')",1.2451816,1.1057651,0.2153637,0.135673,-0.0796907
10,0.08095814,0.118181676,"('unsympathetic', 'sympathetic')",-0.42083958,-0.45841777,-0.1699407,-0.170118,-0.0001773
11,-0.22116894,-0.28174317,"('unhelpful', 'helpful')",0.9296991,0.79018867,0.3542651,0.2542228,-0.1000423
12,-0.5615221,-0.3962691,"('unsupportive', 'supportive')",-0.8124454,-0.7169584,-0.6869838,-0.5566137,0.1303701
13,-0.07983167,-0.07857862,"('impolite', 'polite')",-0.32250327,-0.41101438,-0.2011675,-0.2447965,-0.043629
14,1.094189,1.0870372,"('antisocial', 'social')",0.900363,0.940876,0.9972761,1.0139565,0.0166804
15,0.20926651,0.08528994,"('boring', 'funny')",0.28111517,0.214629,0.2451908,0.1499595,-0.0952313
16,-0.6461236,-0.64406437,"('unpopular', 'popular')",0.05284954,-0.061202858,-0.296637,-0.3526336,-0.0559966
17,-0.29968697,-0.26155844,"('nasty', 'nice')",-0.9748234,-1.0426899,-0.6372552,-0.6521242,-0.014869
