,flir_male,flir_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6263142,-0.66094106,"('unsociable', 'sociable')",0.056560367,0.046250694,-0.41755414,-0.5323494,-0.3291027,-0.3823466,-0.0532439
1,-1.4550133,-1.5825512,"('unfriendly', 'friendly')",-0.074145645,-0.28623363,1.9248952,1.7492746,0.1319121,-0.0398368,-0.1717489
2,0.4236354,0.45319265,"('unlikable', 'likable')",0.90722555,0.95910573,0.64185154,0.6977537,0.6575708,0.7033507,0.0457799
3,-0.5840572,-0.3200796,"('repellent', 'pleasant')",0.42720228,0.67113125,-0.007556486,0.0696781,-0.0548038,0.1402433,0.1950471
4,-0.048607584,-0.10912756,"('disliked', 'liked')",-0.5014537,-0.6135985,-5.268419,-5.27993,-1.9394933,-2.0008853,-0.061392
5,-0.83206636,-0.9026304,"('distant', 'outgoing')",-1.3184286,-1.4772576,0.1565425,0.09501003,-0.6646508,-0.761626,-0.0969752
6,-1.6452726,-1.7167335,"('distant', 'open')",-1.8218801,-2.0442374,0.604654,0.52009976,-0.9541662,-1.0802903,-0.1261241
7,0.11191635,0.23692037,"('insensitive', 'sensitive')",0.31551117,0.50293577,0.59692276,0.65938604,0.3414501,0.4664141,0.124964
8,-0.6415541,-0.8300183,"('unaffectionate', 'affectionate')",-0.8369876,-0.99912155,0.81130743,0.6557756,-0.2224114,-0.3911214,-0.16871
9,-0.63090414,-0.7774932,"('unaffectionate', 'caring')",-0.29181468,-0.41870943,1.1755018,1.07447,0.084261,-0.0405775,-0.1248385
10,-0.5577604,-0.4494079,"('unsympathetic', 'sympathetic')",-0.5502062,-0.39300916,-0.4668028,-0.47294712,-0.5249232,-0.4384547,0.0864685
11,-0.24921879,-0.19912124,"('unhelpful', 'helpful')",0.72458446,0.80988634,1.4405608,1.4291246,0.6386422,0.6799633,0.0413211
12,-0.26160035,-0.17068021,"('unsupportive', 'supportive')",0.36241964,0.50205046,-1.6331251,-1.6132169,-0.5107686,-0.4272822,0.0834864
13,-0.15116973,-0.15437225,"('impolite', 'polite')",0.16623798,0.24798009,-0.16574013,-0.1307112,-0.050224,-0.0123678,0.0378562
14,0.8930464,1.0525539,"('antisocial', 'social')",1.1982278,1.3960596,-0.43304133,-0.39979085,0.5527443,0.682941,0.1301967
15,0.517009,0.33644634,"('boring', 'funny')",-0.3697877,-0.47924587,0.77602696,0.7305238,0.3077494,0.1959081,-0.1118413
16,-0.3956277,-0.46272737,"('unpopular', 'popular')",-0.38819563,-0.36142334,0.80066204,0.85791385,0.0056129,0.0112544,0.0056415
17,-0.09747282,-0.104883045,"('nasty', 'nice')",-0.50261855,-0.45097572,-0.28011742,-0.27105486,-0.2934029,-0.2756379,0.017765
18,-0.56142473,-0.5197459,"('disagreeable', 'welcoming')",-0.24310689,-0.21582156,-0.3772379,-0.40280887,-0.3939232,-0.3794588,0.0144644
19,-1.1481946,-1.2257153,"('inhospitable', 'hospitable')",-1.3557848,-1.4694531,0.08085284,0.08733665,-0.8077088,-0.8692773,-0.0615685
20,0.30562794,0.36707175,"('rough', 'thoughtful')",1.0165126,1.0727164,1.0967478,1.0474726,0.8062961,0.8290869,0.0227908
21,0.09370186,0.20285912,"('immoral', 'moral')",0.6374382,0.7336914,-0.8098481,-0.73590827,-0.026236,0.0668807,0.0931167
22,0.17755887,0.26881748,"('untrustworthy', 'trustworthy')",0.38833016,0.39742827,-0.97537005,-0.9828052,-0.1364937,-0.1055198,0.0309739
23,-0.14161278,-0.077724256,"('insincere', 'sincere')",0.61768395,0.75512224,4.9336004,4.883475,1.8032239,1.8536243,0.0504004
24,-0.2260687,-0.237845,"('dishonest', 'honest')",-1.0933316,-1.0744405,0.680107,0.64589924,-0.2130978,-0.2221287,-0.0090309
25,-0.13474342,-0.20124282,"('egoistic', 'altruistic')",0.78862154,0.7671669,1.4373648,1.417727,0.6970809,0.6612171,-0.0358638
26,0.31013796,0.19374803,"('hardhearted', 'benevolent')",0.46366137,0.39853236,1.667669,1.560693,0.8138227,0.7176578,-0.0961649
27,-0.19862129,-0.17553228,"('hardhearted', 'softhearted')",-0.10115136,-0.007822655,1.3357841,1.3017976,0.3453372,0.3728142,0.027477
28,-0.06109675,-0.12261203,"('disloyal', 'loyal')",0.50190306,0.4952014,0.94070697,0.84112614,0.4605044,0.4045719,-0.0559325
29,0.5043591,0.3975588,"('unfair', 'fair')",-0.36878592,-0.42512918,-0.58653337,-0.72987473,-0.1503201,-0.2524817,-0.1021616
30,0.91768956,0.92781806,"('intolerant', 'tolerant')",1.3515706,1.3898088,1.2332321,1.196768,1.1674975,1.171465,0.0039675
31,-1.0637797,-1.1347225,"('evil', 'good')",-0.9784656,-1.1300449,-0.3951588,-0.52183133,-0.8124681,-0.9288662,-0.1163981
32,-0.3513704,-0.3325295,"('unkind', 'kind')",-0.25116408,-0.21904092,0.5286534,0.43168926,-0.024627,-0.0399604,-0.0153334
33,0.7295454,0.5623492,"('wrong', 'right')",0.21835113,0.106760964,-0.06561825,-0.14471424,0.2940928,0.1747986,-0.1192942
34,-0.8532839,-0.7853744,"('mean', 'honorable')",-0.13391878,0.006162759,5.4632697,5.5779877,1.4920224,1.599592,0.1075696
35,0.47165293,0.24251838,"('corrupt', 'incorrupt')",-0.778581,-1.0308192,0.3328153,0.15975095,0.0086291,-0.2095166,-0.2181457
36,-1.0761899,-1.2609446,"('hostile', 'amicable')",-1.5783036,-1.8882775,0.59003085,0.38321847,-0.6881541,-0.9220012,-0.2338471
37,-0.0013627782,0.047214754,"('fake', 'genuine')",-0.0056348983,0.066720635,0.29227397,0.30668125,0.0950921,0.1402055,0.0451134
38,-0.942866,-1.0130265,"('untruthful', 'truthful')",-0.59365046,-0.6426119,-0.01631888,-0.00075685605,-0.5176118,-0.5521318,-0.03452
39,1.1406214,1.1100562,"('exploitative', 'cooperative')",1.4591061,1.4818965,0.10397995,0.08030671,0.9012359,0.8907532,-0.0104827
40,-0.196548,-0.112176344,"('stingy', 'generous')",0.4108811,0.51441795,-0.906757,-0.94058025,-0.230808,-0.1794462,0.0513618
41,-0.34250864,-0.33651224,"('unforgiving', 'forgiving')",-0.2646933,-0.22409219,0.28742924,0.18611416,-0.1065909,-0.1248301,-0.0182392
42,0.137204,0.3169269,"('unreliable', 'reliable')",-0.87306106,-0.6605244,-2.9500122,-2.833679,-1.2286231,-1.0590922,0.1695309
43,-0.6351492,-0.58720034,"('irresponsible', 'responsible')",-0.3425059,-0.2026265,0.04268974,0.020893663,-0.3116551,-0.2563111,0.055344
44,0.26309523,0.27672073,"('prejudiced', 'unprejudiced')",-0.6363248,-0.62480223,-1.5520195,-1.5680649,-0.6417497,-0.6387155,0.0030342
