,nvent_male,nvent_female,tuple,electric_male,electric_female,plc_male,plc_female,average_male,average_female,female-male
15,0.8109979,0.7146754,"('boring', 'funny')",0.5884503,0.5279819,0.11875065,0.067262635,0.5060663,0.43664,-0.0694263
16,-1.2299627,-1.2038873,"('unpopular', 'popular')",-0.5508457,-0.55809826,-0.089240134,-0.103597924,-0.6233495,-0.6218611,0.0014884
17,-0.79097366,-0.8205102,"('nasty', 'nice')",-0.5600224,-0.5417511,-0.90825945,-0.9638757,-0.7530851,-0.775379,-0.0222939
18,-1.2755226,-1.1723754,"('disagreeable', 'welcoming')",-0.7049939,-0.71004474,-1.0329419,-1.1240255,-1.0044861,-1.0021485,0.0023376
19,-1.5652345,-1.5532882,"('inhospitable', 'hospitable')",-0.66184586,-0.6793629,-0.68294907,-0.797057,-0.9700098,-1.0099027,-0.0398929
20,-0.18444934,-0.17293155,"('rough', 'thoughtful')",-0.20642266,-0.1911628,0.91818374,0.91927314,0.1757706,0.1850596,0.009289
21,0.95623714,0.8943599,"('immoral', 'moral')",-0.38241124,-0.37169522,-1.0600016,-0.9416772,-0.1620586,-0.1396708,0.0223878
22,0.82641035,0.75544524,"('untrustworthy', 'trustworthy')",-0.73419684,-0.79363924,-0.5767544,-0.67583346,-0.1615136,-0.2380092,-0.0764956
23,0.31193152,0.20562552,"('insincere', 'sincere')",-0.6078811,-0.6114396,4.0282164,3.8889291,1.2440889,1.1610384,-0.0830505
24,0.9950747,0.9333906,"('dishonest', 'honest')",-0.25149548,-0.1776859,0.7797393,0.69725776,0.5077728,0.4843208,-0.023452
25,-1.7750705,-1.7125633,"('egoistic', 'altruistic')",0.09143423,0.118462935,0.82962084,0.7289817,-0.2846718,-0.2883729,-0.0037011
26,-0.042134713,-0.029703362,"('hardhearted', 'benevolent')",1.2581669,1.2810613,2.3607512,2.2492473,1.1922611,1.1668684,-0.0253927
27,-0.9901664,-0.9892148,"('hardhearted', 'softhearted')",-0.9822847,-0.9138944,0.005113813,-0.15399604,-0.6557791,-0.6857018,-0.0299227
28,0.61451066,0.49251592,"('disloyal', 'loyal')",-0.55236685,-0.596478,0.6856073,0.46122867,0.2492504,0.1190889,-0.1301615
29,-0.06747128,-0.12947498,"('unfair', 'fair')",-0.8784755,-0.87282586,-0.813425,-0.98125774,-0.5864573,-0.6611862,-0.0747289
30,1.4258525,1.3811555,"('intolerant', 'tolerant')",0.26434287,0.28754243,0.9759184,0.9771357,0.8887046,0.8819446,-0.00676
31,-2.5044756,-2.4026384,"('evil', 'good')",-0.7370969,-0.7118932,-0.4616245,-0.5896754,-1.234399,-1.2347356,-0.0003366
32,0.61924887,0.5289254,"('unkind', 'kind')",-0.2652426,-0.23331505,0.6030451,0.4871915,0.3190171,0.260934,-0.0580831
33,-0.38526314,-0.42931798,"('wrong', 'right')",0.16717678,0.07897025,0.13201044,-0.0032015108,-0.028692,-0.1178497,-0.0891577
34,-0.2554366,-0.20391259,"('mean', 'honorable')",-0.46311936,-0.37001163,3.6031442,3.6834152,0.9615294,1.036497,0.0749676
35,-1.7547543,-1.7775673,"('corrupt', 'incorrupt')",-0.3799422,-0.462657,-0.5679407,-0.74018216,-0.9008791,-0.9934688,-0.0925897
36,-1.8138417,-1.8135127,"('hostile', 'amicable')",-0.65362114,-0.7568557,0.63709784,0.30519885,-0.6101216,-0.7550565,-0.1449349
37,0.4304096,0.36326995,"('fake', 'genuine')",-0.4442251,-0.41166392,0.21161686,0.22016652,0.0659338,0.0572575,-0.0086763
38,-1.0804234,-1.174534,"('untruthful', 'truthful')",-0.21441902,-0.23537679,0.40192562,0.36236286,-0.2976389,-0.3491826,-0.0515437
39,0.89605504,0.9068529,"('exploitative', 'cooperative')",0.05977065,0.22424993,0.61171615,0.59090865,0.5225139,0.5740038,0.0514899
40,0.29205847,0.32401457,"('stingy', 'generous')",-0.3916326,-0.37305728,-1.377031,-1.5148941,-0.4922017,-0.5213123,-0.0291106
41,-0.68803877,-0.6947919,"('unforgiving', 'forgiving')",-1.0431602,-1.0547081,0.38807794,0.30782723,-0.447707,-0.4805576,-0.0328506
42,1.0826337,1.1078287,"('unreliable', 'reliable')",-1.4227225,-1.426952,-2.0168793,-1.9757973,-0.785656,-0.7649735,0.0206825
43,0.80368096,0.75948477,"('irresponsible', 'responsible')",-0.14172971,-0.103592396,0.9617624,1.0329266,0.5412379,0.5629396,0.0217017
44,0.85765934,0.8410307,"('prejudiced', 'unprejudiced')",-0.41158876,-0.3699115,-1.472055,-1.3965744,-0.3419948,-0.3084851,0.0335097
45,0.73731834,0.5996053,"('incompetent', 'competent')",-1.0561612,-1.047298,0.7876933,0.7826791,0.1562835,0.1116621,-0.0446214
46,0.4106052,0.37739027,"('uncompetitive', 'competitive')",-0.4095843,-0.43761352,-0.47935268,-0.45683333,-0.1594439,-0.1723522,-0.0129083
47,0.1471077,0.241745,"('stupid', 'smart')",0.14912015,0.22297308,4.351548,4.4190845,1.5492587,1.6279341,0.0786754
48,0.22834043,0.17866817,"('unintelligent', 'intelligent')",0.11080154,0.080624536,-0.16600035,-0.13619143,0.0577139,0.0410338,-0.0166801
49,-0.35768133,-0.33693638,"('unable', 'able')",-0.45628205,-0.4324441,-0.67127067,-0.5715236,-0.495078,-0.446968,0.04811
50,-0.27438846,-0.3062005,"('clumsy', 'skillful')",-0.60366154,-0.65537757,-0.57686144,-0.6371236,-0.4849705,-0.5329006,-0.0479301
51,0.03891085,-0.08549541,"('uneducated', 'educated')",0.038788978,-0.044341587,0.25023806,0.17707932,0.1093126,0.0157474,-0.0935652
52,-1.5539337,-1.5557148,"('irrational', 'rational')",-1.0159436,-1.1086862,-0.27821758,-0.40318063,-0.949365,-1.0225272,-0.0731622
53,-1.2102011,-1.2111155,"('uncreative', 'creative')",-0.61879075,-0.65982014,0.5486912,0.31778142,-0.4267669,-0.5177181,-0.0909512
54,-0.8632895,-0.8750211,"('incapable', 'capable')",-0.92357427,-0.9568667,0.35186183,0.23870233,-0.478334,-0.5310618,-0.0527278
55,1.5337564,1.4422514,"('incompetent', 'clever')",-0.8324941,-0.8018443,-0.0037997197,0.11770536,0.2324875,0.2527042,0.0202167
56,1.765391,1.6096683,"('impractical', 'practical')",1.4557009,1.380256,0.9184572,1.012553,1.3798496,1.3341592,-0.0456904
57,0.058427922,0.020058181,"('unimaginative', 'imaginative')",0.06936092,0.008028947,-1.1164353,-1.1387746,-0.3295488,-0.3702292,-0.0406804
58,-0.76695055,-0.8161917,"('undiscriminating', 'discriminating')",-0.11535372,-0.19518512,0.6714526,0.639248,-0.0702839,-0.1240429,-0.053759
59,-1.0231805,-0.9522688,"('foolish', 'wise')",0.06789015,0.099170536,-0.008908682,-0.06132338,-0.3213997,-0.3048072,0.0165925
60,1.5294689,1.4702564,"('inefficient', 'efficient')",0.9648083,1.0248096,0.026105028,0.22577015,0.8401274,0.9069455,0.0668181
61,-0.20169733,-0.31622678,"('illogical', 'logical')",-0.014364449,-0.07620031,0.7474212,0.5634244,0.1771198,0.0569991,-0.1201207
62,1.5773916,1.522952,"('incompetent', 'brilliant')",0.1686205,0.18687402,0.6443319,0.7745909,0.7967813,0.828139,0.0313577
63,-0.5563057,-0.59734386,"('unperceptive', 'insightful')",-0.6233597,-0.6124511,0.8381632,0.86918676,-0.113834,-0.1135361,0.0002979
64,0.6308748,0.58813775,"('shy', 'confident')",-0.053942494,-0.039236765,-4.4474654,-4.324871,-1.2901777,-1.2586567,0.031521
65,1.3018851,1.2687737,"('insecure', 'secure')",-0.1328361,-0.093683235,0.42739195,0.48678493,0.532147,0.5539585,0.0218115
66,-0.93345445,-0.9221772,"('inactive', 'active')",-0.4063577,-0.35288787,0.73429984,0.5832511,-0.2018374,-0.2306046,-0.0287672
67,0.55436176,0.52081794,"('doubtful', 'determined')",0.4507291,0.39444458,-0.22285572,-0.15558065,0.260745,0.2532273,-0.0075177
68,-0.5270397,-0.5996412,"('dependent', 'independent')",-1.0821815,-1.1507725,-1.0692416,-1.0959662,-0.892821,-0.9487933,-0.0559723
69,-1.2853054,-1.2436217,"('lazy', 'industrious')",0.5848511,0.54056895,0.0646661,-0.01249411,-0.2119294,-0.2385156,-0.0265862
70,1.5543951,1.4984659,"('lethargic', 'energetic')",-0.3024348,-0.26127636,0.06790528,0.115157,0.4399552,0.4507822,0.010827
71,-0.40291393,-0.4060367,"('diffident', 'self-confident')",0.5271719,0.62324834,0.3336479,0.21325883,0.1526353,0.1434902,-0.0091451
72,-0.21144949,-0.22186759,"('unambitious', 'ambitious')",0.42564318,0.43480375,0.6743189,0.71380764,0.2961709,0.3089146,0.0127437
73,0.79647076,0.83890235,"('helpless', 'self-reliant')",0.6679737,0.612925,-2.1552205,-2.1528642,-0.2302587,-0.233679,-0.0034203
74,0.58550245,0.5638003,"('undedicated', 'dedicated')",-0.57160985,-0.53929186,0.8784097,0.81179214,0.2974341,0.2787669,-0.0186672
75,-1.2827382,-1.2191284,"('meek', 'impulsive')",-0.262941,-0.3804382,-0.8960149,-0.89353114,-0.8138981,-0.8310326,-0.0171345
76,1.4421704,1.411578,"('anxious', 'daring')",-0.5717193,-0.48400283,-0.10707152,0.023506712,0.2544599,0.3170273,0.0625674
77,-0.64411265,-0.66561836,"('unmotivated', 'motivated')",-0.36067912,-0.41949183,-0.94642717,-0.8705479,-0.6504063,-0.651886,-0.0014797
78,-0.9124323,-0.8860537,"('nonresilient', 'resilient')",-0.7265506,-0.73764926,0.014576499,0.009967916,-0.5414688,-0.5379117,0.0035571
79,-1.0991648,-1.0979463,"('wavering', 'unwavering')",-0.19103216,-0.29886544,-0.27701646,-0.37975737,-0.5224045,-0.5921897,-0.0697852
80,1.8106738,1.7264992,"('dominated', 'dominating')",0.14150916,0.18349397,0.69717807,0.8086627,0.8831204,0.9062186,0.0230982
81,1.5640445,1.5056535,"('submissive', 'aggressive')",0.37311786,0.33648354,-0.53743225,-0.31811064,0.4665767,0.5080088,0.0414321
82,-0.06384898,-0.001239853,"('poor', 'rich')",-0.6016301,-0.6131041,4.239983,4.271281,1.1915013,1.218979,0.0274777
83,-0.16494605,-0.26507288,"('powerless', 'powerful')",0.09273169,0.08651832,-0.6120933,-0.56390804,-0.2281026,-0.2474875,-0.0193849
84,0.8293128,0.7668848,"('inferior', 'superior')",0.36025196,0.30440637,0.33329487,0.3151985,0.5076199,0.4621632,-0.0454567
85,-2.083466,-1.9352849,"('insignificant', 'prestigious')",-0.84243804,-0.8434682,-0.07540895,-0.2300305,-1.0004377,-1.0029279,-0.0024902
86,-0.4033537,-0.43054014,"('uninfluential', 'influential')",-0.104937404,-0.14766978,0.24564536,0.1774046,-0.0875486,-0.1336018,-0.0460532
87,0.91497517,0.8454174,"('unsuccessful', 'successful')",0.1681693,0.18758027,1.6317457,1.6574471,0.9049633,0.8968149,-0.0081484
88,0.3905881,0.32429665,"('low', 'eminent')",-0.007304335,-0.10594031,0.3416659,0.30671602,0.2416499,0.1750241,-0.0666258
