,ameren_male,ameren_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.8762186,-1.1151762,"('unsociable', 'sociable')",-0.24025585,-0.47688967,-0.5582373,-0.7960329,-0.2377956
1,-1.8912303,-2.0180755,"('unfriendly', 'friendly')",1.0498556,0.8583025,-0.4206874,-0.5798865,-0.1591991
2,0.36988664,0.307939,"('unlikable', 'likable')",0.5631439,0.59858,0.4665153,0.4532595,-0.0132558
3,-0.39418206,-0.33500883,"('repellent', 'pleasant')",0.6467161,0.71048677,0.126267,0.187739,0.061472
4,0.12215632,0.12840447,"('disliked', 'liked')",-5.822243,-5.58269,-2.8500435,-2.7271426,0.1229009
5,-1.3247294,-1.2869045,"('distant', 'outgoing')",-0.4136024,-0.37890208,-0.8691659,-0.8329033,0.0362626
6,-1.4381459,-1.397299,"('distant', 'open')",-0.73772466,-0.75442976,-1.0879352,-1.0758644,0.0120708
7,-0.42668104,-0.41617197,"('insensitive', 'sensitive')",0.040380917,0.0011317236,-0.1931501,-0.2075201,-0.01437
8,-1.5050865,-1.5216136,"('unaffectionate', 'affectionate')",0.21814458,0.097178504,-0.643471,-0.7122176,-0.0687466
9,-1.5544342,-1.6123242,"('unaffectionate', 'caring')",0.67118764,0.55482614,-0.4416233,-0.528749,-0.0871257
10,-1.3631154,-1.528082,"('unsympathetic', 'sympathetic')",-0.7618729,-0.97418946,-1.0624942,-1.2511357,-0.1886415
11,-0.2828589,-0.3903681,"('unhelpful', 'helpful')",1.5819471,1.4843904,0.6495441,0.5470111,-0.102533
12,-0.6494147,-0.6440067,"('unsupportive', 'supportive')",-2.0355358,-2.0353808,-1.3424753,-1.3396938,0.0027815
13,-0.23678914,-0.4329581,"('impolite', 'polite')",-0.5172534,-0.60222185,-0.3770213,-0.51759,-0.1405687
14,-0.20539428,-0.24019885,"('antisocial', 'social')",-0.041184302,-0.09589682,-0.1232893,-0.1680478,-0.0447585
15,-0.12025258,-0.20153645,"('boring', 'funny')",0.11833148,0.09626925,-0.0009606,-0.0526336,-0.051673
16,-0.4047815,-0.35175472,"('unpopular', 'popular')",0.6290563,0.5828333,0.1121374,0.1155393,0.0034019
17,0.11504995,0.13599528,"('nasty', 'nice')",-0.33214647,-0.23649864,-0.1085483,-0.0502517,0.0582966
18,-0.053846605,-0.03301879,"('disagreeable', 'welcoming')",-0.5082895,-0.5820073,-0.2810681,-0.307513,-0.0264449
19,-1.4363894,-1.4172132,"('inhospitable', 'hospitable')",-0.5951375,-0.62852246,-1.0157635,-1.0228678,-0.0071043
20,0.26340213,0.27989239,"('rough', 'thoughtful')",0.5479846,0.4725987,0.4056934,0.3762456,-0.0294478
21,0.058451213,-0.08570625,"('immoral', 'moral')",-0.40151182,-0.44237792,-0.1715303,-0.2640421,-0.0925118
22,-0.70809966,-0.7573869,"('untrustworthy', 'trustworthy')",-1.2799146,-1.2219433,-0.9940071,-0.9896651,0.004342
