,founder_male,founder_female,tuple,average_male,average_female,female-male
35,-1.5501785,-1.6468346,"('corrupt', 'incorrupt')",-1.5501785,-1.6468346,-0.0966561
36,-1.51975,-1.5639358,"('hostile', 'amicable')",-1.51975,-1.5639358,-0.0441858
37,0.9566844,0.92737687,"('fake', 'genuine')",0.9566844,0.9273769,-0.0293075
38,0.22177759,0.06759911,"('untruthful', 'truthful')",0.2217776,0.0675991,-0.1541785
39,0.56312686,0.48443332,"('exploitative', 'cooperative')",0.5631269,0.4844333,-0.0786936
40,-1.9497496,-2.024222,"('stingy', 'generous')",-1.9497496,-2.0242219,-0.0744723
41,0.45720255,0.24551357,"('unforgiving', 'forgiving')",0.4572026,0.2455136,-0.211689
42,-2.2568548,-2.2528791,"('unreliable', 'reliable')",-2.2568548,-2.2528791,0.0039757
43,1.5794812,1.5032606,"('irresponsible', 'responsible')",1.5794812,1.5032606,-0.0762206
44,-1.1252518,-1.0721822,"('prejudiced', 'unprejudiced')",-1.1252518,-1.0721822,0.0530696
45,0.6572922,0.5353247,"('incompetent', 'competent')",0.6572922,0.5353247,-0.1219675
46,-0.06442605,-0.22709407,"('uncompetitive', 'competitive')",-0.064426,-0.2270941,-0.1626681
47,5.015059,5.1126356,"('stupid', 'smart')",5.015059,5.1126356,0.0975766
48,1.0181503,0.92722464,"('unintelligent', 'intelligent')",1.0181503,0.9272246,-0.0909257
49,-0.063546956,0.03370001,"('unable', 'able')",-0.063547,0.0337,0.097247
50,-0.31305832,-0.38565844,"('clumsy', 'skillful')",-0.3130583,-0.3856584,-0.0726001
51,0.9520164,0.8103523,"('uneducated', 'educated')",0.9520164,0.8103523,-0.1416641
52,-1.9657506,-2.023234,"('irrational', 'rational')",-1.9657506,-2.0232339,-0.0574833
53,-0.35067827,-0.341487,"('uncreative', 'creative')",-0.3506783,-0.341487,0.0091913
54,0.5574721,0.6235948,"('incapable', 'capable')",0.5574721,0.6235948,0.0661227
55,1.7647337,1.64581,"('incompetent', 'clever')",1.7647337,1.64581,-0.1189237
56,1.1518407,1.0499179,"('impractical', 'practical')",1.1518407,1.0499179,-0.1019228
57,-3.0787358,-3.1208317,"('unimaginative', 'imaginative')",-3.0787358,-3.1208317,-0.0420959
58,-0.11195618,-0.12544064,"('undiscriminating', 'discriminating')",-0.1119562,-0.1254406,-0.0134844
59,-1.0019326,-0.9861227,"('foolish', 'wise')",-1.0019326,-0.9861227,0.0158099
60,1.8275725,1.8144593,"('inefficient', 'efficient')",1.8275725,1.8144593,-0.0131132
61,0.37785286,0.15854993,"('illogical', 'logical')",0.3778529,0.1585499,-0.219303
62,1.3757099,1.3319649,"('incompetent', 'brilliant')",1.3757099,1.3319649,-0.043745
63,0.5339668,0.4230147,"('unperceptive', 'insightful')",0.5339668,0.4230147,-0.1109521
64,-5.5321136,-5.5846596,"('shy', 'confident')",-5.5321136,-5.5846596,-0.052546
65,0.9482717,0.86309904,"('insecure', 'secure')",0.9482717,0.863099,-0.0851727
66,-0.65747464,-0.69171685,"('inactive', 'active')",-0.6574746,-0.6917168,-0.0342422
67,-0.24421638,-0.09015643,"('doubtful', 'determined')",-0.2442164,-0.0901564,0.15406
68,-0.75939935,-0.7390739,"('dependent', 'independent')",-0.7593994,-0.7390739,0.0203255
69,-2.6126883,-2.5464618,"('lazy', 'industrious')",-2.6126883,-2.5464618,0.0662265
70,1.5201833,1.3553451,"('lethargic', 'energetic')",1.5201833,1.3553451,-0.1648382
71,0.36218694,0.44012985,"('diffident', 'self-confident')",0.3621869,0.4401298,0.0779429
72,0.6857849,0.7691914,"('unambitious', 'ambitious')",0.6857849,0.7691914,0.0834065
73,-2.84448,-2.8046215,"('helpless', 'self-reliant')",-2.84448,-2.8046215,0.0398585
74,0.2265488,0.11018158,"('undedicated', 'dedicated')",0.2265488,0.1101816,-0.1163672
75,-1.6259815,-1.4298989,"('meek', 'impulsive')",-1.6259815,-1.4298989,0.1960826
76,0.6206043,0.5679567,"('anxious', 'daring')",0.6206043,0.5679567,-0.0526476
77,-0.5144047,-0.44863018,"('unmotivated', 'motivated')",-0.5144047,-0.4486302,0.0657745
78,-0.58386195,-0.6266789,"('nonresilient', 'resilient')",-0.5838619,-0.6266789,-0.042817
79,-1.3206298,-1.2975957,"('wavering', 'unwavering')",-1.3206298,-1.2975957,0.0230341
80,0.32857183,0.13656735,"('dominated', 'dominating')",0.3285718,0.1365674,-0.1920044
81,0.3159414,0.3516463,"('submissive', 'aggressive')",0.3159414,0.3516463,0.0357049
82,5.7526293,5.901714,"('poor', 'rich')",5.7526293,5.9017138,0.1490845
83,-0.25223145,-0.22406498,"('powerless', 'powerful')",-0.2522314,-0.224065,0.0281664
84,0.01565459,0.11724172,"('inferior', 'superior')",0.0156546,0.1172417,0.1015871
85,-1.4662184,-1.4943589,"('insignificant', 'prestigious')",-1.4662184,-1.4943589,-0.0281405
86,0.94971484,0.8037578,"('uninfluential', 'influential')",0.9497148,0.8037578,-0.145957
87,-0.03531481,-0.060384274,"('unsuccessful', 'successful')",-0.0353148,-0.0603843,-0.0250695
88,0.15476194,0.087616,"('low', 'eminent')",0.1547619,0.087616,-0.0671459
