,meta_male,meta_female,tuple,platforms_male,platforms_female,inc_male,inc_female,average_male,average_female,female-male
0,0.41226485,0.3482043,"('unsociable', 'sociable')",0.6390067,0.6630128,-0.26066014,-0.37737924,0.2635371,0.2112793,-0.0522578
1,0.08277359,0.0075495914,"('unfriendly', 'friendly')",0.6940706,0.4344342,1.7555358,1.5556303,0.8441267,0.6658714,-0.1782553
2,-0.3170137,-0.284921,"('unlikable', 'likable')",-0.26950127,-0.26274008,0.40804508,0.48092276,-0.05949,-0.0222461,0.0372439
3,0.23546498,0.47901464,"('repellent', 'pleasant')",0.09229762,0.42869595,-0.07249825,0.073625885,0.0850881,0.3271121,0.242024
4,-1.0349749,-1.2546926,"('disliked', 'liked')",-0.95483154,-1.1173121,-6.291777,-6.4952865,-2.7605279,-2.9557635,-0.1952356
5,-0.36783326,-0.50342786,"('distant', 'outgoing')",0.29885828,0.052453116,0.16943698,0.11054863,0.0334873,-0.1134754,-0.1469627
6,-0.8347969,-0.949166,"('distant', 'open')",0.25235295,0.020635396,0.7281344,0.6490118,0.0485635,-0.0931729,-0.1417364
7,1.0568392,1.1697694,"('insensitive', 'sensitive')",0.881022,1.2384186,0.21706028,0.22086817,0.7183072,0.876352,0.1580448
8,-0.44220144,-0.5043307,"('unaffectionate', 'affectionate')",-0.4804868,-0.79584336,0.771258,0.675254,-0.0504767,-0.2083067,-0.15783
9,0.74741745,0.71152365,"('unaffectionate', 'caring')",0.29733342,0.090514734,1.3704021,1.3537111,0.805051,0.7185832,-0.0864678
10,0.77604693,0.975089,"('unsympathetic', 'sympathetic')",-0.1609911,0.17071845,-0.5302515,-0.48800534,0.0282681,0.2192674,0.1909993
11,1.4763966,1.6299986,"('unhelpful', 'helpful')",1.2317196,1.4656081,2.0609765,2.1312556,1.5896975,1.7422875,0.15259
12,1.4646753,1.5966702,"('unsupportive', 'supportive')",0.8631107,1.0095888,-1.9545267,-1.9746941,0.1244198,0.2105216,0.0861018
13,0.8364326,0.8187391,"('impolite', 'polite')",0.4109912,0.42864305,-0.22270717,-0.2553692,0.3415722,0.330671,-0.0109012
14,0.67538786,0.73269814,"('antisocial', 'social')",0.73594886,0.996736,-0.78474414,-0.7266576,0.2088642,0.3342588,0.1253946
15,0.7961406,0.6925779,"('boring', 'funny')",0.52225244,0.4853676,0.57409436,0.53348696,0.6308291,0.5704775,-0.0603516
16,-1.9154611,-1.9855212,"('unpopular', 'popular')",-1.5711312,-1.6078024,0.3441397,0.385888,-1.0474842,-1.0691452,-0.021661
17,0.46348816,0.54902303,"('nasty', 'nice')",-0.68354166,-0.699747,-0.064936,-0.03768474,-0.0949965,-0.0628029,0.0321936
