,fleetcor_male,fleetcor_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,0.4788352,0.57011795,"('unsociable', 'sociable')",-0.013154512,-0.22385502,-0.71670943,-0.84630877,-0.0836762,-0.1666819,-0.0830057
1,-1.5321972,-1.8012149,"('unfriendly', 'friendly')",0.16420922,-0.060336854,1.8065631,1.6681883,0.1461917,-0.0644545,-0.2106462
2,0.6904037,0.72652596,"('unlikable', 'likable')",0.5100869,0.56474364,0.75052994,0.8872992,0.6503402,0.7261896,0.0758494
3,0.28609797,0.5455765,"('repellent', 'pleasant')",0.17232458,0.22691618,-0.045907736,0.0021301005,0.1375049,0.2582076,0.1207027
4,-1.0680274,-1.2884383,"('disliked', 'liked')",-0.6232958,-0.68031245,-5.518236,-5.6243052,-2.4031865,-2.5310186,-0.1278321
5,-2.1284788,-2.3824193,"('distant', 'outgoing')",-0.5667963,-0.5257312,0.0520983,0.16329217,-0.8810589,-0.9149528,-0.0338939
6,-2.5631282,-2.826767,"('distant', 'open')",-0.9855895,-0.964092,0.7728482,0.82249844,-0.9252899,-0.9894535,-0.0641636
7,1.1497039,1.3554401,"('insensitive', 'sensitive')",0.700782,0.71224535,0.1292895,0.14933744,0.6599251,0.7390077,0.0790826
8,-1.0831486,-1.2554421,"('unaffectionate', 'affectionate')",-0.29496276,-0.3626063,0.8174812,0.74359804,-0.1868767,-0.2914835,-0.1046068
9,-0.82088923,-0.95396817,"('unaffectionate', 'caring')",0.0999619,-0.033542063,1.1490467,1.1147554,0.1427064,0.0424151,-0.1002913
10,0.92380923,1.1076771,"('unsympathetic', 'sympathetic')",-0.24831235,-0.39750764,-0.8919641,-0.98354083,-0.0721557,-0.0911238,-0.0189681
11,0.6922649,0.8095405,"('unhelpful', 'helpful')",1.1076536,1.1249093,1.2654694,1.337397,1.021796,1.0906156,0.0688196
12,0.687166,0.8029777,"('unsupportive', 'supportive')",0.64301735,0.68294555,-2.0260143,-1.990456,-0.2319437,-0.1681776,0.0637661
13,1.5233042,1.6949111,"('impolite', 'polite')",0.082526654,0.107915714,-0.8611834,-0.8672758,0.2482158,0.3118504,0.0636346
14,1.5979912,1.822205,"('antisocial', 'social')",1.0093275,1.004911,-0.84400374,-0.87525815,0.5877717,0.6506193,0.0628476
15,0.7621864,0.53355354,"('boring', 'funny')",0.43593946,0.38401774,0.69780475,0.68506706,0.6319768,0.5342128,-0.097764
16,-1.5087334,-1.5702436,"('unpopular', 'popular')",-0.5373445,-0.5009106,0.6734669,0.6816742,-0.457537,-0.46316,-0.005623
17,-0.6570481,-0.6427732,"('nasty', 'nice')",-0.9497097,-0.8476031,-0.57841235,-0.5278485,-0.7283901,-0.6727416,0.0556485
18,-0.3100866,-0.21685252,"('disagreeable', 'welcoming')",-0.11237252,0.011182934,-0.27770877,-0.19845454,-0.2333893,-0.134708,0.0986813
19,-1.7291694,-1.8261416,"('inhospitable', 'hospitable')",-0.66378325,-0.6839591,-0.12484457,0.08030504,-0.8392657,-0.8099319,0.0293338
20,0.3097152,0.40609425,"('rough', 'thoughtful')",0.7747421,0.8396307,0.861786,0.7952994,0.6487478,0.6803414,0.0315936
21,1.6955884,1.8738015,"('immoral', 'moral')",0.81311554,0.7313302,-1.1346867,-1.1551036,0.4580057,0.4833427,0.025337
22,1.0076897,1.0605336,"('untrustworthy', 'trustworthy')",0.30749786,0.19639139,-1.040361,-1.0569444,0.0916088,0.0666602,-0.0249486
23,0.5168081,0.6126934,"('insincere', 'sincere')",-0.13572991,-0.17554535,4.5045257,4.445167,1.6285346,1.6274384,-0.0010962
