,target_male,target_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.16594087,0.30729863,"('unsociable', 'sociable')",0.21654539,0.23998658,0.1912431,0.2736426,0.0823995
1,-0.002496738,-0.06373851,"('unfriendly', 'friendly')",1.1730098,1.0134419,0.5852565,0.4748517,-0.1104048
2,0.73927015,0.78638566,"('unlikable', 'likable')",0.6175702,0.5906929,0.6784202,0.6885393,0.0101191
3,-0.37888846,-0.11355327,"('repellent', 'pleasant')",0.947303,1.0504665,0.2842073,0.4684566,0.1842493
4,-1.2101523,-1.2971417,"('disliked', 'liked')",-7.0267396,-7.3475842,-4.1184459,-4.3223629,-0.203917
5,-0.65680337,-0.76763046,"('distant', 'outgoing')",-0.6439057,-0.78398085,-0.6503545,-0.7758057,-0.1254512
6,-0.62304515,-0.6825347,"('distant', 'open')",-0.58765805,-0.6942529,-0.6053516,-0.6883938,-0.0830422
7,0.6313928,0.79846334,"('insensitive', 'sensitive')",0.5430255,0.76467526,0.5872091,0.7815693,0.1943602
8,-0.15514585,-0.26012105,"('unaffectionate', 'affectionate')",0.49740592,0.43463126,0.17113,0.0872551,-0.0838749
9,0.822133,0.81112367,"('unaffectionate', 'caring')",1.0724126,1.0825274,0.9472728,0.9468255,-0.0004473
10,0.7173509,1.0256131,"('unsympathetic', 'sympathetic')",-0.0639178,0.20691924,0.3267165,0.6162661,0.2895496
11,0.8394065,1.0126399,"('unhelpful', 'helpful')",1.8682694,2.0850446,1.353838,1.5488422,0.1950042
12,1.3774793,1.5192907,"('unsupportive', 'supportive')",-1.8857218,-1.8557566,-0.2541212,-0.168233,0.0858882
13,0.37931228,0.4134202,"('impolite', 'polite')",-0.68107307,-0.51500106,-0.1508804,-0.0507904,0.10009
14,0.8721108,0.9267326,"('antisocial', 'social')",0.23804358,0.21286717,0.5550772,0.5697999,0.0147227
15,0.09407273,-0.06803136,"('boring', 'funny')",-0.48725635,-0.57587063,-0.1965918,-0.321951,-0.1253592
16,-1.2471663,-1.2511796,"('unpopular', 'popular')",0.30067813,0.16401306,-0.4732441,-0.5435833,-0.0703392
17,-0.73755103,-0.6761949,"('nasty', 'nice')",-0.6839077,-0.5942858,-0.7107294,-0.6352403,0.0754891
18,-0.42034218,-0.3464823,"('disagreeable', 'welcoming')",-0.49460328,-0.55555415,-0.4574727,-0.4510182,0.0064545
19,-1.067293,-1.0690591,"('inhospitable', 'hospitable')",-0.7856873,-0.7579148,-0.9264902,-0.913487,0.0130032
20,1.2594308,1.3436513,"('rough', 'thoughtful')",1.0130591,1.0123818,1.136245,1.1780165,0.0417715
21,0.7549726,0.91877097,"('immoral', 'moral')",-0.05548691,0.15197235,0.3497428,0.5353717,0.1856289
