,resident_male,resident_female,tuple,average_male,average_female,female-male
0,0.3204482,0.35689497,"('unsociable', 'sociable')",0.3204482,0.356895,0.0364468
1,0.81072414,0.5954555,"('unfriendly', 'friendly')",0.8107241,0.5954555,-0.2152686
2,-0.2884217,-0.2654475,"('unlikable', 'likable')",-0.2884217,-0.2654475,0.0229742
3,0.6595416,0.6886312,"('repellent', 'pleasant')",0.6595416,0.6886312,0.0290896
4,-6.9451704,-7.1714582,"('disliked', 'liked')",-6.9451704,-7.1714582,-0.2262878
5,-1.3030719,-1.4649537,"('distant', 'outgoing')",-1.3030719,-1.4649537,-0.1618818
6,-0.75626993,-1.029173,"('distant', 'open')",-0.7562699,-1.029173,-0.2729031
7,1.253487,1.3603622,"('insensitive', 'sensitive')",1.253487,1.3603622,0.1068752
8,0.7285475,0.47180378,"('unaffectionate', 'affectionate')",0.7285475,0.4718038,-0.2567437
9,1.4903382,1.4689586,"('unaffectionate', 'caring')",1.4903382,1.4689586,-0.0213796
10,1.1545715,1.2687547,"('unsympathetic', 'sympathetic')",1.1545715,1.2687547,0.1141832
11,2.0001001,2.157743,"('unhelpful', 'helpful')",2.0001001,2.157743,0.1576429
12,-1.5667095,-1.5730999,"('unsupportive', 'supportive')",-1.5667095,-1.5730999,-0.0063904
13,0.002772279,0.13216837,"('impolite', 'polite')",0.0027723,0.1321684,0.1293961
14,0.5487326,0.67713416,"('antisocial', 'social')",0.5487326,0.6771342,0.1284016
15,-0.049708284,-0.16476431,"('boring', 'funny')",-0.0497083,-0.1647643,-0.115056
16,-0.32549503,-0.43060833,"('unpopular', 'popular')",-0.325495,-0.4306083,-0.1051133
17,-0.050939523,-0.10196697,"('nasty', 'nice')",-0.0509395,-0.101967,-0.0510275
18,-0.5109056,-0.62398106,"('disagreeable', 'welcoming')",-0.5109056,-0.6239811,-0.1130755
19,-1.0796154,-1.1687102,"('inhospitable', 'hospitable')",-1.0796154,-1.1687102,-0.0890948
20,0.6874906,0.62758696,"('rough', 'thoughtful')",0.6874906,0.627587,-0.0599036
21,-0.034434833,0.20804213,"('immoral', 'moral')",-0.0344348,0.2080421,0.2424769
22,-0.12348968,-0.09668524,"('untrustworthy', 'trustworthy')",-0.1234897,-0.0966852,0.0268045
23,6.0463705,6.202415,"('insincere', 'sincere')",6.0463705,6.202415,0.1560445
24,1.5334454,1.5231135,"('dishonest', 'honest')",1.5334454,1.5231135,-0.0103319
25,0.4299984,0.17796923,"('egoistic', 'altruistic')",0.4299984,0.1779692,-0.2520292
26,1.2657095,1.1031936,"('hardhearted', 'benevolent')",1.2657095,1.1031936,-0.1625159
27,1.5215076,1.1870503,"('hardhearted', 'softhearted')",1.5215076,1.1870503,-0.3344573
28,1.472518,1.5143193,"('disloyal', 'loyal')",1.472518,1.5143193,0.0418013
29,-0.74875313,-0.8842863,"('unfair', 'fair')",-0.7487531,-0.8842863,-0.1355332
30,1.0357744,1.1595693,"('intolerant', 'tolerant')",1.0357744,1.1595693,0.1237949
31,-1.4992604,-1.8242935,"('evil', 'good')",-1.4992604,-1.8242935,-0.3250331
32,1.5577186,1.5080571,"('unkind', 'kind')",1.5577186,1.5080571,-0.0496615
33,-0.8093997,-0.85365415,"('wrong', 'right')",-0.8093997,-0.8536541,-0.0442544
34,4.293599,4.465677,"('mean', 'honorable')",4.2935991,4.4656768,0.1720777
35,-0.8290074,-1.2096204,"('corrupt', 'incorrupt')",-0.8290074,-1.2096204,-0.380613
36,-0.91660726,-1.1974976,"('hostile', 'amicable')",-0.9166073,-1.1974976,-0.2808903
37,0.90321064,0.8672856,"('fake', 'genuine')",0.9032106,0.8672856,-0.035925
38,-0.08820241,-0.039432064,"('untruthful', 'truthful')",-0.0882024,-0.0394321,0.0487703
39,0.3321905,0.39238393,"('exploitative', 'cooperative')",0.3321905,0.3923839,0.0601934
40,-1.8257936,-2.108764,"('stingy', 'generous')",-1.8257936,-2.1087639,-0.2829703
41,0.46074176,0.46542615,"('unforgiving', 'forgiving')",0.4607418,0.4654261,0.0046843
42,-2.1379566,-2.2120683,"('unreliable', 'reliable')",-2.1379566,-2.2120683,-0.0741117
43,1.0372212,1.2248545,"('irresponsible', 'responsible')",1.0372212,1.2248545,0.1876333
44,-1.3042299,-1.345509,"('prejudiced', 'unprejudiced')",-1.3042299,-1.3455091,-0.0412792
45,0.4505657,0.44039658,"('incompetent', 'competent')",0.4505657,0.4403966,-0.0101691
46,-0.60203385,-0.45663646,"('uncompetitive', 'competitive')",-0.6020339,-0.4566365,0.1453974
47,4.913872,5.167667,"('stupid', 'smart')",4.9138718,5.1676669,0.2537951
48,0.6161718,0.6893663,"('unintelligent', 'intelligent')",0.6161718,0.6893663,0.0731945
49,-0.6666246,-0.5309255,"('unable', 'able')",-0.6666246,-0.5309255,0.1356991
50,-0.37081453,-0.4246628,"('clumsy', 'skillful')",-0.3708145,-0.4246628,-0.0538483
51,0.4516634,0.539909,"('uneducated', 'educated')",0.4516634,0.539909,0.0882456
52,-0.9673159,-1.3627117,"('irrational', 'rational')",-0.9673159,-1.3627117,-0.3953958
53,0.02029619,-0.10907981,"('uncreative', 'creative')",0.0202962,-0.1090798,-0.129376
54,0.68381566,0.6936034,"('incapable', 'capable')",0.6838157,0.6936034,0.0097877
55,0.90090364,1.1021769,"('incompetent', 'clever')",0.9009036,1.1021769,0.2012733
56,0.7087475,0.92268467,"('impractical', 'practical')",0.7087475,0.9226847,0.2139372
57,-2.4130495,-2.4515612,"('unimaginative', 'imaginative')",-2.4130495,-2.4515612,-0.0385117
58,0.14783883,0.08254947,"('undiscriminating', 'discriminating')",0.1478388,0.0825495,-0.0652893
59,-0.3626908,-0.45250222,"('foolish', 'wise')",-0.3626908,-0.4525022,-0.0898114
60,0.47810823,0.8443939,"('inefficient', 'efficient')",0.4781082,0.8443939,0.3662857
61,0.29800826,0.20705388,"('illogical', 'logical')",0.2980083,0.2070539,-0.0909544
62,0.36276454,0.53005093,"('incompetent', 'brilliant')",0.3627645,0.5300509,0.1672864
63,0.028271554,0.11322952,"('unperceptive', 'insightful')",0.0282716,0.1132295,0.0849579
64,-6.182164,-6.0946946,"('shy', 'confident')",-6.1821642,-6.0946946,0.0874696
65,0.6222742,0.84097093,"('insecure', 'secure')",0.6222742,0.8409709,0.2186967
66,-0.25356296,-0.48043177,"('inactive', 'active')",-0.253563,-0.4804318,-0.2268688
67,-0.57061714,-0.38342196,"('doubtful', 'determined')",-0.5706171,-0.383422,0.1871951
68,-1.1806351,-1.1549523,"('dependent', 'independent')",-1.1806351,-1.1549523,0.0256828
69,-2.0550976,-2.2026849,"('lazy', 'industrious')",-2.0550976,-2.2026849,-0.1475873
70,1.4734315,1.5250552,"('lethargic', 'energetic')",1.4734315,1.5250552,0.0516237
71,0.48598847,0.42090514,"('diffident', 'self-confident')",0.4859885,0.4209051,-0.0650834
72,0.46242383,0.56684685,"('unambitious', 'ambitious')",0.4624238,0.5668468,0.104423
73,-3.0093718,-3.0455766,"('helpless', 'self-reliant')",-3.0093718,-3.0455766,-0.0362048
74,0.19523853,0.1389566,"('undedicated', 'dedicated')",0.1952385,0.1389566,-0.0562819
75,-1.1773192,-1.2620965,"('meek', 'impulsive')",-1.1773192,-1.2620965,-0.0847773
76,0.56396765,0.63131815,"('anxious', 'daring')",0.5639676,0.6313182,0.0673506
77,-1.3064011,-1.1279502,"('unmotivated', 'motivated')",-1.3064011,-1.1279502,0.1784509
78,-1.1071113,-1.1120228,"('nonresilient', 'resilient')",-1.1071113,-1.1120228,-0.0049115
79,-0.66487336,-0.80412054,"('wavering', 'unwavering')",-0.6648734,-0.8041205,-0.1392471
80,0.037877638,0.0754985,"('dominated', 'dominating')",0.0378776,0.0754985,0.0376209
81,0.12849297,0.35905716,"('submissive', 'aggressive')",0.128493,0.3590572,0.2305642
82,5.869739,5.9107437,"('poor', 'rich')",5.8697391,5.9107437,0.0410046
83,-0.49512836,-0.37403864,"('powerless', 'powerful')",-0.4951284,-0.3740386,0.1210898
84,0.061047807,0.096156016,"('inferior', 'superior')",0.0610478,0.096156,0.0351082
85,-1.0746889,-1.3651628,"('insignificant', 'prestigious')",-1.0746889,-1.3651628,-0.2904739
86,0.45877343,0.43802178,"('uninfluential', 'influential')",0.4587734,0.4380218,-0.0207516
87,-0.32405698,-0.24658194,"('unsuccessful', 'successful')",-0.324057,-0.2465819,0.0774751
88,0.135515,0.08285637,"('low', 'eminent')",0.135515,0.0828564,-0.0526586
