,kohls_male,kohls_female,tuple,corp_male,corp_female,average_male,average_female,female-male
20,0.035237238,0.035879575,"('rough', 'thoughtful')",1.0911561,1.1075304,0.5631967,0.571705,0.0085083
21,-0.2738027,-0.30702868,"('immoral', 'moral')",-0.59577364,-0.62934303,-0.4347882,-0.4681858,-0.0333976
22,-0.3294783,-0.34352082,"('untrustworthy', 'trustworthy')",-1.0222635,-1.0937759,-0.6758709,-0.7186483,-0.0427774
23,-0.32164007,-0.39817595,"('insincere', 'sincere')",5.4436326,5.3501515,2.5609963,2.4759879,-0.0850084
24,-0.6876742,-0.70714456,"('dishonest', 'honest')",0.37488258,0.31144762,-0.1563958,-0.1978485,-0.0414527
25,-0.17486034,-0.17109886,"('egoistic', 'altruistic')",1.0717052,1.125348,0.4484224,0.4771246,0.0287022
26,-0.23774308,-0.25410962,"('hardhearted', 'benevolent')",1.8678764,1.8235261,0.8150667,0.7847083,-0.0303584
27,-0.6305024,-0.55588,"('hardhearted', 'softhearted')",0.9086958,0.8903599,0.1390967,0.1672399,0.0281432
28,-1.3300894,-1.4603701,"('disloyal', 'loyal')",1.1751324,1.0240171,-0.0774785,-0.2181765,-0.140698
29,-1.074265,-1.1202818,"('unfair', 'fair')",-0.41097528,-0.49554622,-0.7426201,-0.807914,-0.0652939
30,0.30258518,0.28228366,"('intolerant', 'tolerant')",1.0005802,0.89390624,0.6515827,0.5880949,-0.0634878
31,-0.58849305,-0.48556975,"('evil', 'good')",-0.8559698,-0.803921,-0.7222314,-0.6447453,0.0774861
32,-0.43551728,-0.5346194,"('unkind', 'kind')",0.50019056,0.33292323,0.0323366,-0.1008481,-0.1331847
33,0.22652592,0.14822239,"('wrong', 'right')",-0.61718,-0.62432116,-0.195327,-0.2380494,-0.0427224
34,-0.3181116,-0.22529201,"('mean', 'honorable')",5.451844,5.52448,2.5668664,2.6495938,0.0827274
35,0.33295602,0.31479517,"('corrupt', 'incorrupt')",-0.24503163,-0.25898272,0.0439622,0.0279062,-0.016056
36,-0.5812557,-0.62477183,"('hostile', 'amicable')",0.026117671,-0.07428634,-0.277569,-0.3495291,-0.0719601
37,-0.34308314,-0.30090958,"('fake', 'genuine')",-0.13030793,-0.08584358,-0.2366955,-0.1933766,0.0433189
38,-0.60810214,-0.6493786,"('untruthful', 'truthful')",-0.35325196,-0.35712823,-0.4806771,-0.5032534,-0.0225763
39,1.32106,1.3454422,"('exploitative', 'cooperative')",0.43499267,0.44968948,0.8780263,0.8975658,0.0195395
40,0.17817138,0.16957025,"('stingy', 'generous')",-1.581262,-1.6521621,-0.7015453,-0.7412959,-0.0397506
41,-0.051882286,-0.0160629,"('unforgiving', 'forgiving')",-0.09447792,-0.1968042,-0.0731801,-0.1064335,-0.0332534
42,0.57343805,0.58711416,"('unreliable', 'reliable')",-3.544268,-3.5773783,-1.485415,-1.4951321,-0.0097171
43,-0.16512609,-0.10615362,"('irresponsible', 'responsible')",0.2294447,0.21539328,0.0321593,0.0546198,0.0224605
44,0.0074956203,0.078084946,"('prejudiced', 'unprejudiced')",-1.497048,-1.4762905,-0.7447762,-0.6991028,0.0456734
45,-0.384199,-0.39302728,"('incompetent', 'competent')",0.10000469,0.022722218,-0.1420971,-0.1851525,-0.0430554
46,-0.19230372,-0.22872728,"('uncompetitive', 'competitive')",-0.62509304,-0.70239913,-0.4086984,-0.4655632,-0.0568648
47,-0.10490635,-0.018622164,"('stupid', 'smart')",4.855685,4.914074,2.3753893,2.4477258,0.0723365
48,-1.0717574,-1.0235059,"('unintelligent', 'intelligent')",0.6592606,0.65570074,-0.2062484,-0.1839026,0.0223458
49,-0.7562787,-0.6235801,"('unable', 'able')",-0.2559631,-0.22186911,-0.5061209,-0.4227246,0.0833963
50,-0.0680465,-0.080286466,"('clumsy', 'skillful')",0.11870972,0.031951696,0.0253316,-0.0241674,-0.049499
51,0.14708307,0.013085685,"('uneducated', 'educated')",0.37362462,0.28198874,0.2603539,0.1475372,-0.1128167
52,-0.2124611,-0.2956078,"('irrational', 'rational')",0.25981066,0.19767343,0.0236748,-0.0489672,-0.072642
53,-0.59857255,-0.68318915,"('uncreative', 'creative')",0.12466492,0.074861884,-0.2369538,-0.3041636,-0.0672098
54,-0.55540466,-0.56330615,"('incapable', 'capable')",0.41582537,0.48431402,-0.0697896,-0.0394961,0.0302935
55,-0.19540241,-0.1611047,"('incompetent', 'clever')",0.42009783,0.37391075,0.1123477,0.106403,-0.0059447
56,0.60722244,0.5473136,"('impractical', 'practical')",-0.5253037,-0.6177877,0.0409594,-0.0352371,-0.0761965
57,-0.9529339,-1.0310274,"('unimaginative', 'imaginative')",-3.03649,-3.0801847,-1.9947119,-2.0556061,-0.0608942
58,0.25330353,0.19309357,"('undiscriminating', 'discriminating')",0.25253564,0.20568082,0.2529196,0.1993872,-0.0535324
59,0.55064046,0.56230265,"('foolish', 'wise')",0.1264963,0.16741222,0.3385684,0.3648574,0.026289
60,-0.09982632,-0.032107152,"('inefficient', 'efficient')",-0.17709506,-0.13634934,-0.1384607,-0.0842282,0.0542325
61,-0.35625255,-0.4768842,"('illogical', 'logical')",0.5691597,0.41921023,0.1064536,-0.028837,-0.1352906
62,-0.118607715,-0.028091919,"('incompetent', 'brilliant')",0.24149512,0.28604236,0.0614437,0.1289752,0.0675315
63,0.08602342,0.09224937,"('unperceptive', 'insightful')",0.29592603,0.31056923,0.1909747,0.2014093,0.0104346
64,0.18833615,0.13785207,"('shy', 'confident')",-6.668456,-6.716797,-3.2400599,-3.2894723,-0.0494124
65,-0.34838703,-0.37169668,"('insecure', 'secure')",-0.39470637,-0.40792787,-0.3715467,-0.3898123,-0.0182656
66,-0.36376753,-0.3791453,"('inactive', 'active')",0.22109312,0.28141755,-0.0713372,-0.0488639,0.0224733
67,0.55205095,0.5525118,"('doubtful', 'determined')",-0.24498247,-0.28294796,0.1535342,0.1347819,-0.0187523
68,-0.45121738,-0.4603122,"('dependent', 'independent')",-0.6571147,-0.6552521,-0.554166,-0.5577822,-0.0036162
69,0.345597,0.4317786,"('lazy', 'industrious')",-0.5248761,-0.44833034,-0.0896396,-0.0082759,0.0813637
70,-0.19175544,-0.14673066,"('lethargic', 'energetic')",-0.05932697,-0.06583767,-0.1255412,-0.1062842,0.019257
71,0.15823433,0.116283916,"('diffident', 'self-confident')",0.5531092,0.53008246,0.3556718,0.3231832,-0.0324886
72,-0.70880926,-0.70337355,"('unambitious', 'ambitious')",-0.69884694,-0.69657034,-0.7038281,-0.6999719,0.0038562
73,0.8485267,0.86432976,"('helpless', 'self-reliant')",-3.160066,-3.101914,-1.1557696,-1.1187921,0.0369775
74,0.29540923,0.27175084,"('undedicated', 'dedicated')",-0.14976399,-0.24410698,0.0728226,0.0138219,-0.0590007
75,-0.0173661,-0.024339959,"('meek', 'impulsive')",-0.7411058,-0.6616023,-0.379236,-0.3429711,0.0362649
76,-0.27613947,-0.18257968,"('anxious', 'daring')",-0.4897626,-0.43394458,-0.382951,-0.3082621,0.0746889
77,-0.103177205,-0.15357332,"('unmotivated', 'motivated')",-1.0671437,-0.96519756,-0.5851604,-0.5593854,0.025775
78,-0.52465135,-0.49614042,"('nonresilient', 'resilient')",0.256211,0.2987773,-0.1342202,-0.0986816,0.0355386
79,-0.83192855,-0.8743359,"('wavering', 'unwavering')",-0.44052294,-0.3968645,-0.6362258,-0.6356002,0.0006256
80,0.42359367,0.4314893,"('dominated', 'dominating')",-0.58677083,-0.5198274,-0.0815886,-0.0441691,0.0374195
81,-0.12903446,-0.18279813,"('submissive', 'aggressive')",-1.1003466,-1.056442,-0.6146905,-0.6196201,-0.0049296
82,-0.45865533,-0.4626912,"('poor', 'rich')",5.82519,5.778254,2.6832674,2.6577814,-0.025486
83,0.025125796,-0.009455047,"('powerless', 'powerful')",-0.7080325,-0.7333055,-0.3414533,-0.3713803,-0.029927
84,0.19816972,0.13232364,"('inferior', 'superior')",1.1449715,1.1273913,0.6715706,0.6298575,-0.0417131
85,0.4746472,0.45273343,"('insignificant', 'prestigious')",0.2943105,0.30419862,0.3844789,0.378466,-0.0060129
86,-1.256875,-1.3824352,"('uninfluential', 'influential')",-0.30014634,-0.3936241,-0.7785107,-0.8880296,-0.1095189
87,0.314314,0.30901706,"('unsuccessful', 'successful')",1.3161333,1.3788776,0.8152236,0.8439474,0.0287238
88,-1.2014083,-1.2486334,"('low', 'eminent')",-0.39259574,-0.45802492,-0.797002,-0.8533292,-0.0563272
