,maxim_male,maxim_female,tuple,integrated_male,integrated_female,products_male,products_female,inc_male,inc_female,average_male,average_female,female-male
0,0.805807,0.70275927,"('unsociable', 'sociable')",0.57674366,0.457369,0.2245421,0.112918556,-0.5841942,-0.76000255,0.2557247,0.128261,-0.1274637
1,-0.3800227,-0.21222617,"('unfriendly', 'friendly')",-0.016808867,-0.014144344,-0.19777969,-0.24555932,2.259397,2.2131572,0.4161964,0.4353068,0.0191104
2,0.58387303,0.6357475,"('unlikable', 'likable')",0.89783406,1.0709997,0.3203818,0.33446652,0.88340694,0.966541,0.671374,0.7519387,0.0805647
3,-0.13292274,-0.051156007,"('repellent', 'pleasant')",-1.3923978,-1.2508578,0.21497649,0.23254822,-0.12588656,-0.14299645,-0.3590576,-0.3031155,0.0559421
4,-1.8299931,-1.7561358,"('disliked', 'liked')",0.020921309,-0.008805843,-0.007812619,-0.04603871,-5.8337,-5.959949,-1.9126462,-1.9427323,-0.0300861
5,-0.95507467,-0.7773457,"('distant', 'outgoing')",0.697658,0.879881,-0.19190243,-0.08953976,0.46473056,0.56025004,0.0038529,0.1433114,0.1394585
6,-1.669451,-1.4042921,"('distant', 'open')",0.27482402,0.48866323,-0.5480863,-0.3976727,0.9692464,1.0755808,-0.2433667,-0.0594302,0.1839365
7,0.58390796,0.5657644,"('insensitive', 'sensitive')",0.030807655,0.071614295,-0.86627424,-0.8271575,0.16626966,0.1517406,-0.0213222,-0.0095096,0.0118126
8,0.15198053,0.2634674,"('unaffectionate', 'affectionate')",-0.47804204,-0.38142037,-1.1015915,-0.97573346,0.8467989,0.9220367,-0.1452135,-0.0429124,0.1023011
9,0.9163518,1.0415636,"('unaffectionate', 'caring')",0.12528923,0.21282566,-0.15888509,-0.09839976,1.2644262,1.3628852,0.5367955,0.6297187,0.0929232
10,1.3402956,1.1806754,"('unsympathetic', 'sympathetic')",-0.57847077,-0.62584996,-0.79784054,-0.7528876,-0.881265,-0.96567684,-0.2293202,-0.2909347,-0.0616145
11,0.40578714,0.3290622,"('unhelpful', 'helpful')",0.8687575,0.8933802,0.910152,0.8747364,1.6213322,1.702142,0.9515072,0.9498302,-0.001677
12,1.432293,1.6103218,"('unsupportive', 'supportive')",1.5313023,1.7695067,0.25869644,0.43522623,-1.8656998,-1.8312497,0.339148,0.4959512,0.1568032
13,0.42416832,0.21088001,"('impolite', 'polite')",0.82070565,0.7927558,0.85330415,0.78199685,-0.42190123,-0.52893656,0.4190692,0.314174,-0.1048952
14,1.0842822,1.0000297,"('antisocial', 'social')",1.0120959,0.9592694,0.4333195,0.3758427,-1.1153309,-1.2328268,0.3535917,0.2755787,-0.078013
15,-0.6080604,-0.7201532,"('boring', 'funny')",0.7215495,0.5926204,0.16328141,0.07300626,0.8157047,0.7386791,0.2731188,0.1710381,-0.1020807
16,-2.00818,-1.8226668,"('unpopular', 'popular')",-0.37981203,-0.40067214,0.3077966,0.29396546,0.9542257,0.9704142,-0.2814924,-0.2397398,0.0417526
17,-0.3910193,-0.39799467,"('nasty', 'nice')",-0.29989403,-0.16683415,0.34151387,0.38770825,-0.38184565,-0.343436,-0.1828113,-0.1301391,0.0526722
18,-0.065105364,-0.034177706,"('disagreeable', 'welcoming')",0.22253254,0.3490802,-0.52723277,-0.45304143,-0.11748047,-0.17031392,-0.1218215,-0.0771132,0.0447083
19,-1.0339689,-0.8947055,"('inhospitable', 'hospitable')",-0.6086702,-0.46332666,-0.87003034,-0.80900866,0.44444764,0.59532416,-0.5170555,-0.3929292,0.1241263
20,0.55966854,0.6178543,"('rough', 'thoughtful')",-0.0004930422,-0.046836983,0.77370274,0.76525617,0.9348892,0.8858239,0.5669419,0.5555243,-0.0114176
21,0.56880236,0.4206723,"('immoral', 'moral')",-0.16734216,-0.27821034,0.5815212,0.47021228,-0.85713774,-0.9451843,0.0314609,-0.0831275,-0.1145884
