,sink_male,sink_female,tuple,average_male,average_female,female-male
51,1.207398,1.1583691,"('uneducated', 'educated')",1.2073981,1.1583691,-0.049029
52,-0.3419403,-0.29092628,"('irrational', 'rational')",-0.3419403,-0.2909263,0.051014
53,0.03820465,0.038232267,"('uncreative', 'creative')",0.0382047,0.0382323,2.76e-05
54,1.0830097,1.4493672,"('incapable', 'capable')",1.0830097,1.4493672,0.3663575
55,1.4745386,1.4507699,"('incompetent', 'clever')",1.4745386,1.4507699,-0.0237687
56,0.7535961,0.9270326,"('impractical', 'practical')",0.7535961,0.9270326,0.1734365
57,-2.2635994,-2.2804651,"('unimaginative', 'imaginative')",-2.2635994,-2.2804651,-0.0168657
58,0.21580894,0.12707523,"('undiscriminating', 'discriminating')",0.2158089,0.1270752,-0.0887337
59,-0.3429687,-0.22845078,"('foolish', 'wise')",-0.3429687,-0.2284508,0.1145179
60,1.0098484,1.0058378,"('inefficient', 'efficient')",1.0098484,1.0058378,-0.0040106
61,0.6442074,0.50645185,"('illogical', 'logical')",0.6442074,0.5064518,-0.1377556
62,1.6517891,1.8610891,"('incompetent', 'brilliant')",1.6517891,1.8610891,0.2093
63,0.8479005,0.9794885,"('unperceptive', 'insightful')",0.8479005,0.9794885,0.131588
64,-6.44188,-6.2367496,"('shy', 'confident')",-6.4418802,-6.2367496,0.2051306
65,0.54470706,0.66947544,"('insecure', 'secure')",0.5447071,0.6694754,0.1247683
66,-0.52588207,-0.5327936,"('inactive', 'active')",-0.5258821,-0.5327936,-0.0069115
67,-0.7090145,-0.82608026,"('doubtful', 'determined')",-0.7090145,-0.8260803,-0.1170658
68,-0.6538814,-0.52941114,"('dependent', 'independent')",-0.6538814,-0.5294111,0.1244703
69,-2.2589536,-2.1871393,"('lazy', 'industrious')",-2.2589536,-2.1871393,0.0718143
70,1.7071335,1.7241997,"('lethargic', 'energetic')",1.7071335,1.7241997,0.0170662
71,0.13328025,0.29308176,"('diffident', 'self-confident')",0.1332802,0.2930818,0.1598016
72,1.0403092,1.1744944,"('unambitious', 'ambitious')",1.0403092,1.1744944,0.1341852
73,-2.8138528,-2.6517503,"('helpless', 'self-reliant')",-2.8138528,-2.6517503,0.1621025
74,0.49459314,0.38538912,"('undedicated', 'dedicated')",0.4945931,0.3853891,-0.109204
75,-1.2872723,-1.2113667,"('meek', 'impulsive')",-1.2872723,-1.2113667,0.0759056
76,0.5767018,0.38806254,"('anxious', 'daring')",0.5767018,0.3880625,-0.1886393
77,-1.2687653,-1.043282,"('unmotivated', 'motivated')",-1.2687653,-1.043282,0.2254833
78,-0.7674996,-0.68148655,"('nonresilient', 'resilient')",-0.7674996,-0.6814865,0.0860131
79,-0.53395456,-0.42415717,"('wavering', 'unwavering')",-0.5339546,-0.4241572,0.1097974
80,0.58794886,0.47391075,"('dominated', 'dominating')",0.5879489,0.4739107,-0.1140382
81,0.19887002,0.12303393,"('submissive', 'aggressive')",0.19887,0.1230339,-0.0758361
82,6.448121,6.7234306,"('poor', 'rich')",6.4481211,6.7234306,0.2753095
83,-0.4239666,-0.44951656,"('powerless', 'powerful')",-0.4239666,-0.4495166,-0.02555
84,0.386339,0.32983288,"('inferior', 'superior')",0.386339,0.3298329,-0.0565061
85,-1.5676388,-1.764941,"('insignificant', 'prestigious')",-1.5676388,-1.764941,-0.1973022
86,0.9744706,0.92969126,"('uninfluential', 'influential')",0.9744706,0.9296913,-0.0447793
87,0.9047676,1.0885041,"('unsuccessful', 'successful')",0.9047676,1.0885041,0.1837365
88,0.038094662,0.09672768,"('low', 'eminent')",0.0380947,0.0967277,0.058633
