,abbott_male,abbott_female,tuple,laboratories_male,laboratories_female,average_male,average_female,female-male
0,-0.812292,-0.8178522,"('unsociable', 'sociable')",-0.118183404,-0.2665526,-0.4652377,-0.5422024,-0.0769647
1,1.4236915,1.2725217,"('unfriendly', 'friendly')",2.0762713,1.9136965,1.7499814,1.5931091,-0.1568723
2,0.68942904,0.77890664,"('unlikable', 'likable')",0.39227128,0.499131,0.5408502,0.6390188,0.0981686
3,-1.5391845,-1.4257532,"('repellent', 'pleasant')",-0.19887808,-0.119213834,-0.8690313,-0.7724835,0.0965478
4,0.802514,0.7466634,"('disliked', 'liked')",-5.1559663,-5.2787127,-2.1767261,-2.2660246,-0.0892985
5,1.525766,1.4520051,"('distant', 'outgoing')",-0.11736987,-0.13968156,0.7041981,0.6561618,-0.0480363
6,1.7592012,1.6770512,"('distant', 'open')",0.14936408,0.17819208,0.9542826,0.9276216,-0.026661
7,-0.77823234,-0.7996173,"('insensitive', 'sensitive')",-0.122600906,0.0099092275,-0.4504166,-0.394854,0.0555626
8,1.3603437,1.2509011,"('unaffectionate', 'affectionate')",1.316936,1.1186007,1.3386399,1.1847509,-0.153889
9,1.8796738,1.7452931,"('unaffectionate', 'caring')",1.761075,1.6449778,1.8203745,1.6951355,-0.125239
10,-0.63992846,-0.56336915,"('unsympathetic', 'sympathetic')",0.19761167,0.2115489,-0.2211584,-0.1759101,0.0452483
11,-0.42603746,-0.42948493,"('unhelpful', 'helpful')",1.9019512,1.8610755,0.7379569,0.7157953,-0.0221616
12,0.25299352,0.33775786,"('unsupportive', 'supportive')",-0.88394725,-0.9180221,-0.3154769,-0.2901321,0.0253448
13,-1.9547349,-1.9731097,"('impolite', 'polite')",-1.0449226,-1.049965,-1.4998288,-1.5115373,-0.0117085
14,-0.77632904,-0.73496693,"('antisocial', 'social')",-0.48380744,-0.4388601,-0.6300682,-0.5869135,0.0431547
15,-0.2549301,-0.32927912,"('boring', 'funny')",-0.11064827,-0.082432866,-0.1827892,-0.205856,-0.0230668
16,0.173762,0.12639502,"('unpopular', 'popular')",1.1844374,1.0373238,0.6790997,0.5818594,-0.0972403
17,-0.87201643,-0.8216072,"('nasty', 'nice')",-0.6537258,-0.5781751,-0.7628711,-0.6998911,0.06298
18,0.7304142,0.73197687,"('disagreeable', 'welcoming')",0.10637924,0.0020310096,0.4183967,0.3670039,-0.0513928
19,0.55477613,0.57083553,"('inhospitable', 'hospitable')",-0.3577759,-0.39521158,0.0985001,0.087812,-0.0106881
20,0.58563626,0.5804821,"('rough', 'thoughtful')",1.4412155,1.561528,1.0134258,1.0710051,0.0575793
21,-0.9153304,-0.82408535,"('immoral', 'moral')",-0.8617488,-0.7388136,-0.8885396,-0.7814494,0.1070902
22,-1.257228,-1.2311751,"('untrustworthy', 'trustworthy')",-1.0200529,-0.89813054,-1.1386404,-1.0646528,0.0739876
23,0.116718546,0.10670017,"('insincere', 'sincere')",4.6636877,4.66251,2.3902032,2.3846049,-0.0055983
24,1.235297,1.2147353,"('dishonest', 'honest')",0.46939433,0.52475315,0.8523456,0.8697442,0.0173986
25,1.3590277,1.3263268,"('egoistic', 'altruistic')",1.4812038,1.5188107,1.4201157,1.4225688,0.0024531
26,2.109004,1.9658294,"('hardhearted', 'benevolent')",1.9008813,1.7953807,2.0049427,1.880605,-0.1243377
27,0.96137,0.94672924,"('hardhearted', 'softhearted')",0.7798761,0.69785655,0.8706231,0.8222929,-0.0483302
28,0.5544571,0.4090658,"('disloyal', 'loyal')",1.126332,1.0172653,0.8403946,0.7131656,-0.127229
29,-0.69074583,-0.76314956,"('unfair', 'fair')",-0.5270292,-0.54868406,-0.6088876,-0.6559168,-0.0470292
30,-0.9341904,-0.923085,"('intolerant', 'tolerant')",0.0013714731,0.055704214,-0.4664094,-0.4336904,0.032719
31,-0.004604496,-0.0017021894,"('evil', 'good')",-0.52723706,-0.5820293,-0.2659208,-0.2918657,-0.0259449
32,0.8724542,0.8029984,"('unkind', 'kind')",1.0371351,0.98605305,0.9547946,0.8945258,-0.0602688
33,1.6515849,1.4774663,"('wrong', 'right')",0.36580503,0.23703158,1.0086949,0.857249,-0.1514459
34,0.25844562,0.40603724,"('mean', 'honorable')",4.496213,4.5825467,2.3773293,2.494292,0.1169627
35,0.76388794,0.5970686,"('corrupt', 'incorrupt')",-0.6935038,-0.72931975,0.0351921,-0.0661256,-0.1013177
36,1.0242949,0.88061,"('hostile', 'amicable')",-0.4921702,-0.62138593,0.2660623,0.129612,-0.1364503
37,-0.17257857,-0.2100968,"('fake', 'genuine')",-0.42841431,-0.37258697,-0.3004965,-0.2913419,0.0091546
38,1.0518731,1.0593995,"('untruthful', 'truthful')",1.0780609,1.0914247,1.0649669,1.075412,0.0104451
39,0.49919656,0.5491039,"('exploitative', 'cooperative')",-0.4079243,-0.25446522,0.0456361,0.1473193,0.1016832
40,0.49620923,0.52114755,"('stingy', 'generous')",-0.88184214,-0.9673099,-0.1928165,-0.2230812,-0.0302647
41,0.9308792,0.992014,"('unforgiving', 'forgiving')",0.8781676,0.8263766,0.9045234,0.9091953,0.0046719
42,-0.8012071,-0.64883447,"('unreliable', 'reliable')",-2.8471088,-2.6852057,-1.824158,-1.6670201,0.1571379
43,-0.5528892,-0.42046955,"('irresponsible', 'responsible')",0.3124498,0.4397104,-0.1202197,0.0096204,0.1298401
44,-0.8627926,-0.8775598,"('prejudiced', 'unprejudiced')",-1.9754959,-1.9475683,-1.4191443,-1.412564,0.0065803
45,-1.0378026,-0.9583116,"('incompetent', 'competent')",0.07531405,0.096542686,-0.4812443,-0.4308845,0.0503598
46,-1.1282423,-1.0418789,"('uncompetitive', 'competitive')",0.205869,0.18178841,-0.4611866,-0.4300452,0.0311414
47,-0.0962517,-0.049528044,"('stupid', 'smart')",4.3306017,4.387772,2.1171751,2.169122,0.0519469
48,-0.3895879,-0.38145202,"('unintelligent', 'intelligent')",1.2130492,1.1917932,0.4117306,0.4051706,-0.00656
49,-0.3607809,-0.315607,"('unable', 'able')",-0.0459861,0.08339541,-0.2033835,-0.1161058,0.0872777
50,-0.5937988,-0.66058743,"('clumsy', 'skillful')",-0.41892114,-0.5441617,-0.50636,-0.6023746,-0.0960146
51,0.44100437,0.4528216,"('uneducated', 'educated')",0.6878531,0.5799514,0.5644287,0.5163865,-0.0480422
52,0.32741976,0.15219158,"('irrational', 'rational')",0.19336677,0.013167905,0.2603933,0.0826797,-0.1777136
53,0.017760038,-0.063043326,"('uncreative', 'creative')",1.3495452,1.2745668,0.6836526,0.6057617,-0.0778909
54,0.058466256,0.0063089505,"('incapable', 'capable')",0.8310038,0.90801525,0.444735,0.4571621,0.0124271
55,-0.9196949,-0.78195775,"('incompetent', 'clever')",1.028283,1.0991153,0.054294,0.1585788,0.1042848
56,-0.49515834,-0.3963112,"('impractical', 'practical')",0.021109112,0.1450249,-0.2370246,-0.1256431,0.1113815
57,-1.4331801,-1.4163402,"('unimaginative', 'imaginative')",-1.9801974,-1.9801788,-1.7066888,-1.6982596,0.0084292
58,0.3284818,0.38001677,"('undiscriminating', 'discriminating')",0.63144076,0.6398537,0.4799613,0.5099353,0.029974
59,0.98397917,0.9311483,"('foolish', 'wise')",0.047128163,0.045212515,0.5155537,0.4881804,-0.0273733
60,-0.84672827,-0.70325077,"('inefficient', 'efficient')",0.26303342,0.4282202,-0.2918474,-0.1375153,0.1543321
61,0.17595693,0.071119264,"('illogical', 'logical')",0.9556705,0.7688735,0.5658137,0.4199964,-0.1458173
62,-0.88651735,-0.689992,"('incompetent', 'brilliant')",0.8050227,1.0228196,-0.0407473,0.1664138,0.2071611
63,-0.1683277,-0.05597464,"('unperceptive', 'insightful')",1.0728445,1.1539085,0.4522584,0.5489669,0.0967085
64,-1.1120479,-1.0238764,"('shy', 'confident')",-5.3167033,-5.202328,-3.2143755,-3.1131024,0.1012731
65,-1.9848692,-1.9473476,"('insecure', 'secure')",-0.7020628,-0.5760431,-1.343466,-1.2616954,0.0817706
66,0.69165665,0.6740067,"('inactive', 'active')",0.44211793,0.41059893,0.5668873,0.5423028,-0.0245845
67,-0.10353228,-0.10797976,"('doubtful', 'determined')",-1.1219183,-1.0717868,-0.6127253,-0.5898833,0.022842
68,-0.3150335,-0.37659585,"('dependent', 'independent')",-0.4350918,-0.44847408,-0.3750626,-0.412535,-0.0374724
69,1.4293727,1.378718,"('lazy', 'industrious')",-0.13824126,-0.14366944,0.6455657,0.6175243,-0.0280414
70,-1.5193979,-1.3718133,"('lethargic', 'energetic')",-0.4400091,-0.32568404,-0.9797035,-0.8487487,0.1309548
71,1.9344592,1.8782774,"('diffident', 'self-confident')",0.66996753,0.6309331,1.3022134,1.2546053,-0.0476081
72,0.5114383,0.65176654,"('unambitious', 'ambitious')",0.19224507,0.286395,0.3518417,0.4690808,0.1172391
73,0.047401845,0.07611942,"('helpless', 'self-reliant')",-4.0874643,-4.1340184,-2.0200312,-2.0289495,-0.0089183
74,0.57079506,0.5967491,"('undedicated', 'dedicated')",-0.39160913,-0.33959705,0.089593,0.128576,0.038983
75,-0.7108464,-0.6722014,"('meek', 'impulsive')",-0.86352694,-0.8287163,-0.7871867,-0.7504588,0.0367279
76,-1.377679,-1.187827,"('anxious', 'daring')",-0.55829406,-0.42858285,-0.9679865,-0.8082049,0.1597816
77,-0.6093181,-0.5251635,"('unmotivated', 'motivated')",-0.21812719,-0.16021284,-0.4137226,-0.3426881,0.0710345
78,0.78932196,0.8585337,"('nonresilient', 'resilient')",1.4398389,1.4163212,1.1145804,1.1374274,0.022847
79,0.71737576,0.6456253,"('wavering', 'unwavering')",-0.21855335,-0.2409172,0.2494112,0.202354,-0.0470572
80,-1.6560316,-1.5809348,"('dominated', 'dominating')",-0.88380784,-0.78532284,-1.2699198,-1.1831288,0.086791
81,-1.5809908,-1.4630356,"('submissive', 'aggressive')",-0.8436278,-0.71485347,-1.2123094,-1.0889446,0.1233648
82,-0.16206962,-0.12241064,"('poor', 'rich')",5.6486497,5.638945,2.7432899,2.7582672,0.0149773
83,0.41864604,0.47090852,"('powerless', 'powerful')",0.44574383,0.47229123,0.4321949,0.4715999,0.039405
84,0.7023232,0.63512844,"('inferior', 'superior')",0.90165913,0.96002746,0.8019912,0.797578,-0.0044132
85,2.6974564,2.618463,"('insignificant', 'prestigious')",1.3166173,1.2063704,2.0070367,1.9124167,-0.09462
86,0.48126927,0.4171541,"('uninfluential', 'influential')",0.98599243,0.7869612,0.7336308,0.6020576,-0.1315732
87,-0.51273966,-0.5191054,"('unsuccessful', 'successful')",-0.048605774,-0.09163425,-0.2806727,-0.3053698,-0.0246971
88,0.7760195,0.73558664,"('low', 'eminent')",0.60850066,0.6160028,0.6922601,0.6757947,-0.0164654
