,ralph_male,ralph_female,tuple,lauren_male,lauren_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.6939486,-1.6141901,"('unsociable', 'sociable')",-0.6025341,-0.440602,-0.4369947,-0.5054299,-0.9111592,-0.8534074,0.0577518
1,-0.23754354,-0.37033576,"('unfriendly', 'friendly')",1.2172385,1.2044196,1.7024792,1.5526525,0.8940581,0.7955788,-0.0984793
2,-0.016053379,0.056643635,"('unlikable', 'likable')",0.4002896,0.35328174,0.50722295,0.49957433,0.2971531,0.3031666,0.0060135
3,-1.3573875,-1.2026677,"('repellent', 'pleasant')",-1.54176,-1.2376264,0.7781353,0.94766676,-0.7070041,-0.4975425,0.2094616
4,0.20211399,0.2494133,"('disliked', 'liked')",0.5566236,0.76116943,-7.3339777,-7.428631,-2.1917467,-2.1393493,0.0523974
5,1.0022473,0.946112,"('distant', 'outgoing')",1.4768022,1.3220843,-0.11541412,-0.13182722,0.7878785,0.7121231,-0.0757554
6,0.53540134,0.542888,"('distant', 'open')",0.9000724,0.7647739,-0.03225362,-0.080305055,0.46774,0.4091189,-0.0586211
7,-1.2142051,-1.1571679,"('insensitive', 'sensitive')",-1.0914472,-0.9369904,0.44082817,0.5081236,-0.6216081,-0.5286782,0.0929299
8,-0.50454557,-0.63680327,"('unaffectionate', 'affectionate')",0.87948763,0.6959601,0.75200343,0.6264061,0.3756485,0.228521,-0.1471275
9,-0.29301643,-0.20521961,"('unaffectionate', 'caring')",0.8929781,0.788014,1.3817126,1.3898731,0.6605581,0.6575558,-0.0030023
10,-2.0057063,-2.0412493,"('unsympathetic', 'sympathetic')",-1.3031182,-1.2066448,-0.6876716,-0.64663196,-1.3321654,-1.2981753,0.0339901
11,-1.2849302,-1.140782,"('unhelpful', 'helpful')",-0.7621607,-0.85218513,1.7912008,2.0367572,-0.0852968,0.0145967,0.0998935
12,-0.2036548,-0.060539063,"('unsupportive', 'supportive')",0.9108052,1.0682857,-1.8926305,-1.8879436,-0.39516,-0.293399,0.101761
