,dell_male,dell_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,0.16200662,-0.020736383,"('unsociable', 'sociable')",-0.40471244,-0.53139675,-0.4774899,-0.67069256,-0.2400652,-0.4076086,-0.1675434
1,1.8864181,1.8712986,"('unfriendly', 'friendly')",0.4633552,0.2826284,1.4283572,1.3283949,1.2593768,1.1607739,-0.0986029
2,0.64058757,0.6852132,"('unlikable', 'likable')",0.26554266,0.34090844,0.84810215,0.97956383,0.5847441,0.6685618,0.0838177
3,-1.0845063,-1.0039579,"('repellent', 'pleasant')",-0.19043311,-0.08358333,-0.05027334,-0.018966423,-0.4417376,-0.3688359,0.0729017
4,0.50044113,0.52024645,"('disliked', 'liked')",-0.34952727,-0.4207971,-5.3920827,-5.572773,-1.7470563,-1.8244413,-0.077385
5,0.82317376,0.93515515,"('distant', 'outgoing')",-0.5717066,-0.49556983,-0.4776654,-0.3324545,-0.0753994,0.0357103,0.1111097
6,0.798359,0.9309788,"('distant', 'open')",-0.64488035,-0.59122896,0.23294029,0.3543479,0.1288063,0.2313659,0.1025596
7,-0.32975852,-0.3916045,"('insensitive', 'sensitive')",0.06437271,0.13396125,-0.1358814,-0.114826895,-0.1337557,-0.1241567,0.009599
8,1.9484775,1.9414651,"('unaffectionate', 'affectionate')",0.4915918,0.44310626,0.44760093,0.4773981,0.9625567,0.9539898,-0.0085669
9,2.078285,2.0994482,"('unaffectionate', 'caring')",0.7197463,0.68333924,1.0378027,1.0514241,1.2786113,1.2780704,-0.0005409
10,-0.88582224,-1.019457,"('unsympathetic', 'sympathetic')",-0.69540125,-0.6567333,-0.64824843,-0.770637,-0.7431573,-0.8156091,-0.0724518
11,0.5269286,0.49416605,"('unhelpful', 'helpful')",0.9926867,1.0983195,2.0616682,2.0386822,1.1937612,1.2103893,0.0166281
12,0.9473082,1.0425943,"('unsupportive', 'supportive')",0.45915547,0.67000246,-2.0231407,-1.9537971,-0.205559,-0.0804001,0.1251589
13,-0.9865108,-1.1098236,"('impolite', 'polite')",-0.92552114,-0.8870917,-0.61758167,-0.66804,-0.8432045,-0.8883185,-0.045114
14,0.14181231,0.031415675,"('antisocial', 'social')",0.5025247,0.5310169,-0.8834595,-0.91898274,-0.0797075,-0.1188501,-0.0391426
