,interpublic_male,interpublic_female,tuple,group_male,group_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1998912,-1.2882497,"('unsociable', 'sociable')",1.2939737,1.1028125,-0.3212487,-0.33440813,-0.6080345,-0.6941745,-0.2088002,-0.303505,-0.0947048
1,-0.9454326,-0.995893,"('unfriendly', 'friendly')",-1.4620398,-1.4835881,-1.4067235,-1.4172434,1.5886035,1.5555648,-0.5563981,-0.58529,-0.0288919
2,0.7396632,0.76607704,"('unlikable', 'likable')",2.0180588,2.1129405,1.8055992,1.8238622,1.2080654,1.3747834,1.4428467,1.5194159,0.0765692
3,-1.0964822,-1.0028654,"('repellent', 'pleasant')",1.4985282,1.551302,0.7611675,0.8465676,0.45937708,0.5130139,0.4056477,0.4770045,0.0713568
4,0.34246957,0.3255861,"('disliked', 'liked')",-1.0702999,-1.0365707,-0.269589,-0.385096,-6.05076,-5.919855,-1.7620448,-1.753984,0.0080608
5,0.54140663,0.63575846,"('distant', 'outgoing')",-3.364537,-3.1104412,-2.1454039,-2.0221877,-0.5519506,-0.39812005,-1.3801212,-1.2237476,0.1563736
6,0.59386873,0.68689126,"('distant', 'open')",-3.785844,-3.547571,-2.3818676,-2.3051362,0.015526719,0.091729924,-1.3895791,-1.2685214,0.1210577
7,-0.67966354,-0.6841562,"('insensitive', 'sensitive')",1.0196817,0.96833724,-0.4743912,-0.37039173,0.32891107,0.38214707,0.0486345,0.0739841,0.0253496
8,-1.4174048,-1.4419222,"('unaffectionate', 'affectionate')",-1.1551709,-1.0960617,-2.073492,-2.0182462,0.36800158,0.40926886,-1.0695165,-1.0367403,0.0327762
9,-1.2670288,-1.3139129,"('unaffectionate', 'caring')",-0.94470286,-0.94444585,-1.785777,-1.7100326,1.1033417,1.1343994,-0.7235417,-0.708498,0.0150437
10,-2.3210738,-2.3718417,"('unsympathetic', 'sympathetic')",1.3746929,1.2419019,-1.0275694,-0.9086274,-0.26509288,-0.29351002,-0.5597608,-0.5830193,-0.0232585
11,-0.6523735,-0.6656726,"('unhelpful', 'helpful')",1.1359047,1.156913,0.6166024,0.7549622,2.4941416,2.5284386,0.8985688,0.9436603,0.0450915
12,-1.3001246,-1.2028191,"('unsupportive', 'supportive')",1.0699514,1.1887032,-1.256866,-1.0789864,-2.16639,-2.028722,-0.9133573,-0.7804561,0.1329012
13,-0.5746644,-0.5759517,"('impolite', 'polite')",1.423199,1.3694329,0.56164944,0.6586694,-0.5048742,-0.49028438,0.2263275,0.2404665,0.014139
14,-0.33468488,-0.39101887,"('antisocial', 'social')",3.3770437,3.227653,0.92226,0.95156586,-0.24410357,-0.29737562,0.9301288,0.8727061,-0.0574227
15,1.5229518,1.4499533,"('boring', 'funny')",-0.6654426,-0.69838154,0.8092615,0.7841801,0.9425032,0.97089064,0.6523185,0.6266606,-0.0256579
16,0.33908874,0.30049288,"('unpopular', 'popular')",-0.55871403,-0.5289601,0.5424542,0.384252,1.2216132,1.2113016,0.3861105,0.3417716,-0.0443389
17,-0.10261288,-0.044410013,"('nasty', 'nice')",-1.2192695,-1.1299784,-0.4616334,-0.41547865,-0.25609216,-0.25226024,-0.509902,-0.4605318,0.0493702
18,0.10205393,0.121313825,"('disagreeable', 'welcoming')",-0.93509614,-0.85363543,-1.7613053,-1.6429296,-0.47822547,-0.42161345,-0.7681432,-0.6992162,0.068927
19,-0.60036457,-0.5737157,"('inhospitable', 'hospitable')",-2.6203268,-2.5158453,-0.71508294,-0.65000886,-0.27716538,-0.10548462,-1.0532348,-0.9612637,0.0919711
20,-0.6983252,-0.70325005,"('rough', 'thoughtful')",1.7221676,1.6825339,0.10628111,0.12894695,0.60107267,0.598897,0.432799,0.4267819,-0.0060171
21,-1.0198257,-1.0746269,"('immoral', 'moral')",1.9659617,1.8916184,0.36943454,0.40896103,-0.7964721,-0.76351464,0.1297746,0.1156095,-0.0141651
22,-0.57667005,-0.5702572,"('untrustworthy', 'trustworthy')",1.3855758,1.4156984,-0.5375418,-0.40376362,-1.3447766,-1.2528596,-0.2683532,-0.2027955,0.0655577
23,-1.0208601,-1.077109,"('insincere', 'sincere')",0.9770009,0.97554314,-0.4166521,-0.33153248,5.908093,5.7547965,1.3618954,1.3304245,-0.0314709
24,-0.57414705,-0.59566754,"('dishonest', 'honest')",-0.08488263,-0.02457197,-1.3716327,-1.2103425,0.82853,0.8744111,-0.3005331,-0.2390427,0.0614904
25,0.3762435,0.3510241,"('egoistic', 'altruistic')",-0.63513756,-0.6400053,-0.17232855,-0.28878486,1.5445364,1.4293253,0.2783284,0.2128898,-0.0654386
26,0.28771666,0.21728867,"('hardhearted', 'benevolent')",0.99569404,0.8844813,0.5369859,0.50246173,1.6443051,1.603089,0.8661754,0.8018302,-0.0643452
27,-0.6984562,-0.60881454,"('hardhearted', 'softhearted')",-1.5354683,-1.4539393,-1.0372043,-0.90365636,0.79104453,0.7368366,-0.6200211,-0.5573934,0.0626277
28,-1.2577614,-1.4140419,"('disloyal', 'loyal')",0.36773098,0.17005168,-0.70838165,-0.90975577,1.362808,1.11791,-0.058901,-0.258959,-0.200058
29,-0.3221905,-0.35034707,"('unfair', 'fair')",-0.6076806,-0.65383077,-1.2297001,-1.32338,-0.9414702,-1.1016889,-0.7752603,-0.8573117,-0.0820514
30,0.012008233,-0.02222237,"('intolerant', 'tolerant')",1.2395456,1.1929667,0.4987881,0.7092166,1.2536677,1.3908403,0.7510024,0.8177003,0.0666979
31,0.3019473,0.38385648,"('evil', 'good')",-2.7422051,-2.5610561,-0.5728045,-0.655966,-1.0298104,-1.0968906,-1.0107181,-0.982514,0.0282041
32,-0.32680684,-0.42661557,"('unkind', 'kind')",1.4343396,1.3189263,0.49405614,0.43728662,1.3705659,1.273584,0.7430387,0.6507953,-0.0922434
33,0.85029817,0.79718405,"('wrong', 'right')",-0.64254665,-0.68475467,-0.16639957,-0.28563038,-0.48178747,-0.54395455,-0.1101089,-0.1792889,-0.06918
34,0.111529954,0.22316112,"('mean', 'honorable')",0.35427633,0.5542916,0.17183249,0.2939936,5.9853806,6.106417,1.6557548,1.7944659,0.1387111
35,1.3058314,1.2565942,"('corrupt', 'incorrupt')",-2.692072,-2.6720452,-0.18110622,-0.41622582,0.006865585,-0.23418003,-0.3901203,-0.5164642,-0.1263439
36,0.6584057,0.5735564,"('hostile', 'amicable')",-2.2931333,-2.3746994,0.0450258,-0.26398593,0.7650972,0.55872655,-0.2061511,-0.3766006,-0.1704495
37,-0.45179543,-0.45300564,"('fake', 'genuine')",0.116419986,0.061882153,-0.8612892,-0.74625254,0.1942844,0.2013808,-0.250595,-0.2339988,0.0165962
38,-0.67563105,-0.67586577,"('untruthful', 'truthful')",-0.9853839,-0.87360823,-0.9011567,-0.8043246,0.25538927,0.3276293,-0.5766956,-0.5065423,0.0701533
39,1.1892926,1.1826979,"('exploitative', 'cooperative')",2.2238476,2.271067,1.6590819,1.688694,0.23985113,0.24121806,1.3280183,1.3459193,0.017901
40,-0.068601176,-0.051837206,"('stingy', 'generous')",0.07668499,0.088424586,-1.5432162,-1.5306873,-1.8824944,-1.9114957,-0.8544067,-0.8513989,0.0030078
41,-1.0464637,-1.0525266,"('unforgiving', 'forgiving')",0.6746105,0.7155546,0.3311024,0.36610326,0.45287618,0.4543157,0.1030313,0.1208617,0.0178304
42,1.0985796,1.0850981,"('unreliable', 'reliable')",1.7868481,1.8632443,0.09537108,0.24852191,-2.9722867,-2.7987013,0.002128,0.0995407,0.0974127
43,-1.5858018,-1.518534,"('irresponsible', 'responsible')",1.4959426,1.5026109,-0.4375322,-0.2754398,0.4868477,0.5899732,-0.0101359,0.0746526,0.0847885
44,1.4990116,1.5222906,"('prejudiced', 'unprejudiced')",-0.15738918,-0.17483436,-0.46903843,-0.5112308,-1.4615686,-1.5016294,-0.1472461,-0.166351,-0.0191049
45,-1.0791401,-1.0574304,"('incompetent', 'competent')",1.3854417,1.3646507,-0.19239815,-0.14222299,-0.088601805,-0.1045253,0.0063254,0.015118,0.0087926
46,-2.1475358,-2.1856844,"('uncompetitive', 'competitive')",3.0280776,2.9022565,-0.5960128,-0.49151632,-0.64595276,-0.55517226,-0.0903559,-0.0825291,0.0078268
47,0.3746749,0.46726096,"('stupid', 'smart')",0.8347981,0.94513655,0.4205928,0.5564635,5.201797,5.278763,1.7079657,1.811906,0.1039403
48,-1.848323,-1.8888334,"('unintelligent', 'intelligent')",0.17745465,0.077928714,-1.1023288,-1.080085,0.3678552,0.34967244,-0.6013355,-0.6353294,-0.0339939
