,rohm_male,rohm_female,tuple,&_male,&_female,haas_male,haas_female,co_male,co_female,average_male,average_female,female-male
0,-2.2798991,-2.4632406,"('unsociable', 'sociable')",-0.8517752,-1.048944,-0.53653795,-0.7837354,-0.40929297,-0.5213861,-1.0193763,-1.2043265,-0.1849502
1,1.3158643,1.12632,"('unfriendly', 'friendly')",-0.55409306,-0.7331333,1.5528965,1.3331851,1.7848772,1.5406387,1.0248863,0.8167526,-0.2081337
2,1.0582112,1.0818771,"('unlikable', 'likable')",0.94495916,0.9142251,0.6150786,0.6502094,0.9098094,1.0001299,0.8820146,0.9116104,0.0295958
3,-2.1886456,-2.2668695,"('repellent', 'pleasant')",-0.31687006,-0.4692926,-2.1277385,-2.2296667,0.077746905,0.11797974,-1.1388768,-1.2119623,-0.0730855
4,1.5061873,1.376614,"('disliked', 'liked')",1.6463639,1.5660025,1.6147848,1.4859607,-6.8275867,-6.7925305,-0.5150627,-0.5909883,-0.0759256
5,2.2914743,2.3075342,"('distant', 'outgoing')",0.917026,1.0852492,2.5387511,2.5558364,-0.022575088,0.013688229,1.4311692,1.490577,0.0594078
6,2.2984707,2.3317149,"('distant', 'open')",0.9506357,1.0957046,2.1500652,2.1835086,0.07353496,0.11052747,1.3681767,1.4303639,0.0621872
7,-2.1350234,-2.2737467,"('insensitive', 'sensitive')",-1.7877512,-1.8895596,-0.85881287,-0.94117963,-0.35653746,-0.44426867,-1.2845312,-1.3871887,-0.1026575
8,0.571408,0.5199655,"('unaffectionate', 'affectionate')",-0.27210867,-0.22649664,1.4390279,1.4199849,1.1081502,0.9496062,0.7116194,0.665765,-0.0458544
9,0.50303924,0.38697782,"('unaffectionate', 'caring')",-0.29311708,-0.37848085,1.1742482,1.1202685,1.5234175,1.3622043,0.726897,0.6227424,-0.1041546
10,-3.6393137,-3.803151,"('unsympathetic', 'sympathetic')",-2.0884104,-2.3268564,-2.819986,-2.9021459,-0.6719116,-0.79899883,-2.3049054,-2.457788,-0.1528826
11,-2.3585558,-2.5178306,"('unhelpful', 'helpful')",-2.3134186,-2.4460955,-1.1527058,-1.1672658,1.843926,1.7621921,-0.9951885,-1.09225,-0.0970615
12,-1.2999265,-1.3700765,"('unsupportive', 'supportive')",-0.094303414,-0.06323342,0.93491006,0.9393834,-2.0075743,-1.9440718,-0.6167235,-0.6094996,0.0072239
13,-3.1880398,-3.3108983,"('impolite', 'polite')",-2.1055992,-2.1612825,-1.7960848,-1.8904749,-0.3338541,-0.42816928,-1.8558946,-1.9477062,-0.0918116
14,-2.5593753,-2.6662643,"('antisocial', 'social')",-1.1958525,-1.2627105,-1.5210985,-1.6808387,-0.6872658,-0.7181442,-1.490898,-1.5819893,-0.0910913
15,1.2332357,1.236577,"('boring', 'funny')",0.61861765,0.625188,0.75603706,0.7973305,0.78395396,0.83570206,0.8479611,0.8736994,0.0257383
16,1.1778511,1.1693186,"('unpopular', 'popular')",1.0739317,1.1029918,-0.5491212,-0.62274015,-0.12700918,-0.16560838,0.3939131,0.3709904,-0.0229227
17,-0.91175395,-0.8538277,"('nasty', 'nice')",0.21232772,0.33027574,-1.5599556,-1.4450115,-0.33625346,-0.20538223,-0.6489088,-0.5434864,0.1054224
18,0.38758984,0.39439714,"('disagreeable', 'welcoming')",0.46878296,0.5586663,0.57829505,0.4814859,-0.7606001,-0.8247886,0.1685169,0.1524402,-0.0160767
19,0.9533526,0.939672,"('inhospitable', 'hospitable')",0.25997505,0.2681639,1.180698,1.1840591,0.106607914,0.12926237,0.6251584,0.6302894,0.005131
20,-0.2237347,-0.23009223,"('rough', 'thoughtful')",1.226185,1.2302293,0.5110314,0.5308987,0.6197107,0.615471,0.5332981,0.5366267,0.0033286
21,-2.4229724,-2.62218,"('immoral', 'moral')",-0.9104828,-1.1454384,-2.762772,-2.9244907,-1.3623846,-1.3902845,-1.8646531,-2.0205984,-0.1559453
22,-1.4665477,-1.5250707,"('untrustworthy', 'trustworthy')",-0.90689296,-1.0670143,-1.9173126,-2.0195684,-1.0596483,-1.1093894,-1.3376005,-1.4302607,-0.0926602
23,-1.4928185,-1.7018604,"('insincere', 'sincere')",-1.8224307,-2.0058556,-0.42196277,-0.5538626,5.7699823,5.508779,0.5081926,0.3118001,-0.1963925
