,conagra_male,conagra_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0319996,-1.0391264,"('unsociable', 'sociable')",0.76708573,0.54101014,-0.34345707,-0.51378936,-0.2027903,-0.3373019,-0.1345116
1,-1.7787354,-1.7839961,"('unfriendly', 'friendly')",0.409894,0.37820616,1.6149106,1.4767923,0.0820231,0.0236675,-0.0583556
2,0.91409975,0.92005914,"('unlikable', 'likable')",1.130712,1.2103716,0.7763758,0.91628635,0.9403958,1.0155724,0.0751766
3,-1.1091881,-0.94861406,"('repellent', 'pleasant')",-0.8347795,-0.56162786,-0.28468227,-0.20956258,-0.7428833,-0.5732682,0.1696151
4,0.0022784714,-0.035085045,"('disliked', 'liked')",-0.1770651,-0.18049528,-5.524928,-5.4663434,-1.8999049,-1.8939746,0.0059303
5,-0.40735787,-0.46114033,"('distant', 'outgoing')",-0.05158207,0.040254552,-0.0327871,0.0016184226,-0.163909,-0.1397558,0.0241532
6,-0.6289103,-0.61514884,"('distant', 'open')",-0.5455725,-0.47119695,0.52345717,0.50116736,-0.2170086,-0.1950595,0.0219491
7,-0.895498,-0.7606348,"('insensitive', 'sensitive')",0.30174467,0.3211521,0.48822835,0.4760568,-0.035175,0.0121914,0.0473664
8,-0.7773722,-0.79861873,"('unaffectionate', 'affectionate')",-0.32291168,-0.2376948,0.41259152,0.30230814,-0.2292308,-0.2446685,-0.0154377
9,-1.2475333,-1.2512952,"('unaffectionate', 'caring')",0.50809866,0.5165294,0.8193344,0.7534101,0.0266332,0.0062148,-0.0204184
10,-1.2232581,-1.0551223,"('unsympathetic', 'sympathetic')",0.19218422,0.12676662,-0.22638558,-0.31024095,-0.4191532,-0.4128655,0.0062877
11,-0.95572335,-0.90786827,"('unhelpful', 'helpful')",0.31348848,0.40455657,1.8787626,1.8493029,0.4121759,0.4486637,0.0364878
12,-0.56588566,-0.42985722,"('unsupportive', 'supportive')",0.59773076,0.7924055,-1.622679,-1.546339,-0.530278,-0.3945969,0.1356811
13,-0.17059648,-0.14379111,"('impolite', 'polite')",0.7941063,0.69930905,-0.08807252,-0.107819706,0.1784791,0.1492327,-0.0292464
14,-0.2962251,-0.21668342,"('antisocial', 'social')",0.99041295,0.93188846,-0.5310075,-0.5534605,0.0543935,0.0539149,-0.0004786
15,0.42228395,0.26374292,"('boring', 'funny')",0.5252352,0.36557898,0.6460027,0.6054281,0.5311739,0.4115833,-0.1195906
16,-0.3371134,-0.32822207,"('unpopular', 'popular')",-0.447236,-0.23542014,0.6749241,0.7471657,-0.0364751,0.0611745,0.0976496
17,-0.253882,-0.15080579,"('nasty', 'nice')",-0.590799,-0.4312138,-0.28528076,-0.24633212,-0.3766539,-0.2761172,0.1005367
18,-0.3920707,-0.28601053,"('disagreeable', 'welcoming')",-0.62413186,-0.47675806,-0.27484623,-0.24995433,-0.4303496,-0.3375743,0.0927753
19,-0.6855816,-0.66057616,"('inhospitable', 'hospitable')",-0.3674743,-0.347019,-0.046810515,0.079412416,-0.3666221,-0.3093943,0.0572278
20,-0.8236977,-0.70646,"('rough', 'thoughtful')",0.39735368,0.56158876,0.9734605,0.9714603,0.1823722,0.2755297,0.0931575
